country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,pd_cf_gbm,dd_cf_gbm,pd_mc_jump_const,dd_mc_jump_const,pd_mc_jump_ovx,dd_mc_jump_ovx
Colombia,2019-08-16,1019.056,-0.0117659720828484,5,0.2487922203507491,46101982407.0,0.0,46101982407.0,23050991203.5,35.02,colombia,100.07,0.0171,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.32610974438094176,0.45068098524012706,0.3703,0.33105889440316694,0.3616,0.354185325865499
Colombia,2019-08-23,999.995,-0.018881708582129,5,0.2473579321590891,46101982407.0,0.0,46101982407.0,23050991203.5,35.2,colombia,99.25,0.0173,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.3240113918231937,0.4565106925267728,0.3066,0.5055109635766959,0.3146,0.4828531628107921
Colombia,2019-08-23,999.995,-0.018881708582129,5,0.2473579321590891,46101982407.0,0.0,46101982407.0,23050991203.5,35.2,colombia,99.25,0.0173,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.3240113918231937,0.4565106925267728,0.3726,0.32497499043648453,0.3634,0.34938539023097526
Colombia,2019-08-30,1033.368,0.0328283706598529,5,0.2484097127142784,46101982407.0,0.0,46101982407.0,23050991203.5,32.16,colombia,93.34999,0.0176,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.32555131523092334,0.45223092695498535,0.3104,0.4947168580314194,0.3072,0.503802742932468
Colombia,2019-08-30,1033.368,0.0328283706598529,5,0.2484097127142784,46101982407.0,0.0,46101982407.0,23050991203.5,32.16,colombia,93.34999,0.0176,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.32555131523092334,0.45223092695498535,0.3734,0.3228616777878102,0.3528,0.37777196739860475
Colombia,2019-09-06,1055.476,0.0211684793615278,5,0.2433912167639223,46101982407.0,0.0,46101982407.0,23050991203.5,33.21,colombia,82.23999,0.0173,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.31814479957436426,0.4728928880473273,0.3048,0.5106445139841774,0.3013,0.5206652299484538
Colombia,2019-09-06,1055.476,0.0211684793615278,5,0.2433912167639223,46101982407.0,0.0,46101982407.0,23050991203.5,33.21,colombia,82.23999,0.0173,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.31814479957436426,0.4728928880473273,0.3758,0.31653034009847214,0.3489,0.3882919416544229
Colombia,2019-09-13,1070.238,0.0138892036376118,5,0.2403830714840613,46101982407.0,0.0,46101982407.0,23050991203.5,35.48,colombia,80.39999,0.0187999999999999,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.31363278848506315,0.48557915737921997,0.2833,0.5730660104815452,0.3024,0.5175102723302476
Colombia,2019-09-13,1070.238,0.0138892036376118,5,0.2403830714840613,46101982407.0,0.0,46101982407.0,23050991203.5,35.48,colombia,80.39999,0.0187999999999999,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.31363278848506315,0.48557915737921997,0.3585,0.36247112163724365,0.3553,0.37105039073770724
Colombia,2019-09-20,1066.293,-0.0036929063826794,5,0.2403924957297911,46101982407.0,0.0,46101982407.0,23050991203.5,38.99,colombia,89.2,0.0184,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.31364701041873577,0.48553904809829224,0.2931,0.544350938804454,0.299,0.5272787914395086
Colombia,2019-09-20,1066.293,-0.0036929063826794,5,0.2403924957297911,46101982407.0,0.0,46101982407.0,23050991203.5,38.99,colombia,89.2,0.0184,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.31364701041873577,0.48553904809829224,0.3603,0.35765702166363594,0.3522,0.37938767716431177
Colombia,2019-09-27,1037.057,-0.0278012532782174,5,0.2388262225774977,46101982407.0,0.0,46101982407.0,23050991203.5,38.9,colombia,94.20999,0.0174,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.31127587218640096,0.49223709405377175,0.2826,0.5751349980770697,0.2926,0.5458049795551853
Colombia,2019-09-27,1037.057,-0.0278012532782174,5,0.2388262225774977,46101982407.0,0.0,46101982407.0,23050991203.5,38.9,colombia,94.20999,0.0174,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.31127587218640096,0.49223709405377175,0.3586,0.3622034521731115,0.3517,0.3807348587570222
Colombia,2019-10-04,1056.43,0.0185084053859835,5,0.2382971846087353,46101982407.0,0.0,46101982407.0,23050991203.5,39.31,colombia,93.64999,0.0158,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.31047154863648563,0.49451417603344067,0.3,0.5244005127080407,0.2874,0.5609963872976056
Colombia,2019-10-04,1056.43,0.0185084053859835,5,0.2382971846087353,46101982407.0,0.0,46101982407.0,23050991203.5,39.31,colombia,93.64999,0.0158,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.31047154863648563,0.49451417603344067,0.3621,0.35285119639382073,0.3583,0.36300653850713904
Colombia,2019-10-11,1052.927,-0.0033213943588733,5,0.2344717131048179,46101982407.0,0.0,46101982407.0,23050991203.5,39.65,colombia,90.35999,0.0167,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.30460337112374947,0.511206107863885,0.2829,0.5742479881393923,0.2927,0.5455140791720231
Colombia,2019-10-11,1052.927,-0.0033213943588733,5,0.2344717131048179,46101982407.0,0.0,46101982407.0,23050991203.5,39.65,colombia,90.35999,0.0167,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.30460337112374947,0.511206107863885,0.3562,0.3686347369054959,0.3413,0.40891778060331613
Colombia,2019-10-18,1049.03,-0.0037079773420843,5,0.2344757408985137,46101982407.0,0.0,46101982407.0,23050991203.5,36.43,colombia,86.45999,0.0158,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.3046095982291013,0.5111883200888903,0.2863,0.5642264928853222,0.2902,0.5528005381050709
Colombia,2019-10-18,1049.03,-0.0037079773420843,5,0.2344757408985137,46101982407.0,0.0,46101982407.0,23050991203.5,36.43,colombia,86.45999,0.0158,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.3046095982291013,0.5111883200888903,0.3575,0.36514924876668237,0.3412,0.4091903167705644
Colombia,2019-10-25,1091.389,0.039585269250707,5,0.224466071436039,46101982407.0,0.0,46101982407.0,23050991203.5,34.64,colombia,79.34,0.016,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2888097613641616,0.55686521470623,0.2664,0.6237374867850192,0.2676,0.6200877754042502
Colombia,2019-10-25,1091.389,0.039585269250707,5,0.224466071436039,46101982407.0,0.0,46101982407.0,23050991203.5,34.64,colombia,79.34,0.016,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2888097613641616,0.55686521470623,0.3459,0.3964135115969864,0.3319,0.43467272336631113
Colombia,2019-11-01,1125.477,0.0307557488724552,5,0.2262936616556593,46101982407.0,0.0,46101982407.0,23050991203.5,34.37,colombia,78.48999,0.0153,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.291743735167968,0.5482977525558569,0.272,0.606775363514265,0.282,0.5769103773332716
Colombia,2019-11-01,1125.477,0.0307557488724552,5,0.2262936616556593,46101982407.0,0.0,46101982407.0,23050991203.5,34.37,colombia,78.48999,0.0153,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.291743735167968,0.5482977525558569,0.3496,0.38640060787375285,0.3298,0.4404654921045846
Colombia,2019-11-08,1123.507,-0.0017519026403517,5,0.2258537232395817,46101982407.0,0.0,46101982407.0,23050991203.5,31.45,colombia,76.0,0.0158,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.29103950784453725,0.5503504670736686,0.2716,0.6079811137819225,0.2862,0.56452043046294
Colombia,2019-11-08,1123.507,-0.0017519026403517,5,0.2258537232395817,46101982407.0,0.0,46101982407.0,23050991203.5,31.45,colombia,76.0,0.0158,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.29103950784453725,0.5503504670736686,0.3489,0.3882919416544229,0.3312,0.43660201648090946
Colombia,2019-11-15,1090.665,-0.0296674411995683,5,0.2272089131089942,46101982407.0,0.0,46101982407.0,23050991203.5,32.42,colombia,82.35999,0.0154,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2932046903241502,0.5440466365715255,0.2737,0.6016607225813773,0.2769,0.5920755479762466
Colombia,2019-11-15,1090.665,-0.0296674411995683,5,0.2272089131089942,46101982407.0,0.0,46101982407.0,23050991203.5,32.42,colombia,82.35999,0.0154,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2932046903241502,0.5440466365715255,0.3557,0.3699765003302069,0.3223,0.4612768384489678
Colombia,2019-11-22,1083.068,-0.0069898473558057,5,0.2157891362749674,46101982407.0,0.0,46101982407.0,23050991203.5,32.38,colombia,87.68999,0.0156,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.27457003631957666,0.5990492051735363,0.2567,0.65355274078265,0.2642,0.6304503153924684
Colombia,2019-11-22,1083.068,-0.0069898473558057,5,0.2157891362749674,46101982407.0,0.0,46101982407.0,23050991203.5,32.38,colombia,87.68999,0.0156,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.27457003631957666,0.5990492051735363,0.3279,0.4457193297308228,0.3104,0.4947168580314194
Colombia,2019-11-29,1036.509,-0.0439394186740411,5,0.2206789141623446,46101982407.0,0.0,46101982407.0,23050991203.5,36.73,colombia,90.10999,0.016,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2826582272813646,0.5749628021137922,0.2601,0.6430371414946633,0.2642,0.6304503153924684
Colombia,2019-11-29,1036.509,-0.0439394186740411,5,0.2206789141623446,46101982407.0,0.0,46101982407.0,23050991203.5,36.73,colombia,90.10999,0.016,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2826582272813646,0.5749628021137922,0.3342,0.42834494660962086,0.3211,0.4646250362866821
Colombia,2019-12-06,1072.485,0.0341200497842265,5,0.2203317269337699,46101982407.0,0.0,46101982407.0,23050991203.5,30.02,colombia,81.67999,0.0157,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.28208939536449606,0.5766457443676755,0.2567,0.65355274078265,0.274,0.6007597742493187
Colombia,2019-12-06,1072.485,0.0341200497842265,5,0.2203317269337699,46101982407.0,0.0,46101982407.0,23050991203.5,30.02,colombia,81.67999,0.0157,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.28208939536449606,0.5766457443676755,0.3408,0.4102807656739505,0.3132,0.4868000992675606
Colombia,2019-12-13,1104.093,0.0290457977291782,5,0.2185362376703778,46101982407.0,0.0,46101982407.0,23050991203.5,26.76,colombia,73.28999,0.0154,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.27913442554340984,0.5854147829721866,0.2556,0.656970321225067,0.2695,0.6143258861773696
Colombia,2019-12-13,1104.093,0.0290457977291782,5,0.2185362376703778,46101982407.0,0.0,46101982407.0,23050991203.5,26.76,colombia,73.28999,0.0154,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.27913442554340984,0.5854147829721866,0.3331,0.43136911928414534,0.3134,0.4862357881283515
Colombia,2019-12-20,1135.232,0.0278128518943734,5,0.2083208348661525,46101982407.0,0.0,46101982407.0,23050991203.5,25.54,colombia,75.32999,0.0152,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2618917623757482,0.6375240881471584,0.2484,0.6795333246484789,0.2527,0.6660173667320269
Colombia,2019-12-20,1135.232,0.0278128518943734,5,0.2083208348661525,46101982407.0,0.0,46101982407.0,23050991203.5,25.54,colombia,75.32999,0.0152,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2618917623757482,0.6375240881471584,0.3228,0.45988328292440145,0.295,0.5388360302784504
Colombia,2019-12-27,1155.048,0.0173048662199919,5,0.2081928808783951,46101982407.0,0.0,46101982407.0,23050991203.5,25.16,colombia,73.20999,0.0151,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.26167106257562,0.638202108033335,0.2405,0.7046951021736432,0.2548,0.6594606604709926
Colombia,2019-12-27,1155.048,0.0173048662199919,5,0.2081928808783951,46101982407.0,0.0,46101982407.0,23050991203.5,25.16,colombia,73.20999,0.0151,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.26167106257562,0.638202108033335,0.3283,0.4446122406395289,0.286,0.5651084520065836
Colombia,2020-01-03,1178.764,0.0203245303315471,5,0.2036783828393341,46101982407.0,0.0,46101982407.0,23050991203.5,31.92,colombia,71.89999,0.0155,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2538080070010494,0.6625543518226334,0.2337,0.726715918206048,0.2396,0.7075898464944836
Colombia,2020-01-03,1178.764,0.0203245303315471,5,0.2036783828393341,46101982407.0,0.0,46101982407.0,23050991203.5,31.92,colombia,71.89999,0.0155,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2538080070010494,0.6625543518226334,0.3144,0.48341654911975973,0.2933,0.543769644771173
Colombia,2020-01-10,1153.562,-0.0216118852379428,5,0.202276682269692,46101982407.0,0.0,46101982407.0,23050991203.5,30.38,colombia,70.5,0.0153,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.2513362283352627,0.6702907593016508,0.2285,0.7437958354830783,0.2416,0.7011650793663029
Colombia,2020-01-10,1153.562,-0.0216118852379428,5,0.202276682269692,46101982407.0,0.0,46101982407.0,23050991203.5,30.38,colombia,70.5,0.0153,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.2513362283352627,0.6702907593016508,0.3123,0.4893414221270164,0.2819,0.5772064505946013
Colombia,2020-01-17,1146.205,-0.0063980612789593,5,0.2022354782793325,46101982407.0,0.0,46101982407.0,23050991203.5,28.6,colombia,73.73999,0.0156,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.251263349397865,0.6705194704201882,0.2268,0.7494268048189361,0.242,0.6998836001973415
Colombia,2020-01-17,1146.205,-0.0063980612789593,5,0.2022354782793325,46101982407.0,0.0,46101982407.0,23050991203.5,28.6,colombia,73.73999,0.0156,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.251263349397865,0.6705194704201882,0.3115,0.4916030314424935,0.2863,0.5642264928853222
Colombia,2020-01-24,1118.782,-0.0242158918166169,5,0.2039520564963874,46101982407.0,0.0,46101982407.0,23050991203.5,34.55,colombia,82.32999,0.0155,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.25428891915373947,0.6610537590234001,0.2295,0.7404944954373419,0.2451,0.6899907569217102
Colombia,2020-01-24,1118.782,-0.0242158918166169,5,0.2039520564963874,46101982407.0,0.0,46101982407.0,23050991203.5,34.55,colombia,82.32999,0.0155,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.25428891915373947,0.6610537590234001,0.3186,0.471617266492547,0.2972,0.5324707429515902
Colombia,2020-01-31,1074.833,-0.0400752928752789,5,0.2050471783095665,46101982407.0,0.0,46101982407.0,23050991203.5,40.35,colombia,82.2,0.0144999999999999,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.25620781611774635,0.6550809566729401,0.234,0.7257370241008051,0.2347,0.7234556370504561
Colombia,2020-01-31,1074.833,-0.0400752928752789,5,0.2050471783095665,46101982407.0,0.0,46101982407.0,23050991203.5,40.35,colombia,82.2,0.0144999999999999,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.25620781611774635,0.6550809566729401,0.3125,0.4887764111146695,0.3018,0.5192305176919778
Colombia,2020-02-07,1107.693,0.0301141734456863,5,0.2071808085867793,46101982407.0,0.0,46101982407.0,23050991203.5,37.51,colombia,75.03999,0.0149,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.25992122059456774,0.6435882969166389,0.2309,0.7358861280853494,0.2468,0.6845942444020415
Colombia,2020-02-07,1107.693,0.0301141734456863,5,0.2071808085867793,46101982407.0,0.0,46101982407.0,23050991203.5,37.51,colombia,75.03999,0.0149,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.25992122059456774,0.6435882969166389,0.3137,0.48538961158296584,0.3066,0.5055109635766959
Colombia,2020-02-14,1125.332,0.015798629110553,5,0.2075720256117375,46101982407.0,0.0,46101982407.0,23050991203.5,35.93,colombia,70.74001,0.0149,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.26059850402792645,0.6415013438696903,0.239,0.7095229738446083,0.2425,0.6982833655625879
Colombia,2020-02-14,1125.332,0.015798629110553,5,0.2075720256117375,46101982407.0,0.0,46101982407.0,23050991203.5,35.93,colombia,70.74001,0.0149,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.26059850402792645,0.6415013438696903,0.3166,0.47722768362831713,0.292,0.5475513533264013
Colombia,2020-02-21,1081.328,-0.0398881878403731,5,0.2109504642615038,46101982407.0,0.0,46101982407.0,23050991203.5,35.87,colombia,69.37,0.0143,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.266401286044314,0.6237335709342255,0.2462,0.6864966120795872,0.2572,0.652001817378431
Colombia,2020-02-21,1081.328,-0.0398881878403731,5,0.2109504642615038,46101982407.0,0.0,46101982407.0,23050991203.5,35.87,colombia,69.37,0.0143,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.266401286044314,0.6237335709342255,0.3304,0.4388089150849589,0.3041,0.5126445271631421
Colombia,2020-02-28,981.433,-0.0969314458490042,5,0.2312299061258459,46101982407.0,0.0,46101982407.0,23050991203.5,51.25,colombia,106.87,0.0097,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.29955776461329975,0.5256728522330399,0.2821,0.5766143546349102,0.2814,0.5786875768605229
Colombia,2020-02-28,981.433,-0.0969314458490042,5,0.2312299061258459,46101982407.0,0.0,46101982407.0,23050991203.5,51.25,colombia,106.87,0.0097,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.29955776461329975,0.5256728522330399,0.3504,0.3842407743100332,0.3566,0.36756180391494864
Colombia,2020-03-06,928.582,-0.0553550571445401,5,0.2356517382150904,46101982407.0,0.0,46101982407.0,23050991203.5,65.02,colombia,115.36,0.0039,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.3064233281457378,0.5060142354490538,0.2903,0.5525085181219177,0.2798,0.583435746059118
Colombia,2020-03-06,928.582,-0.0553550571445401,5,0.2356517382150904,46101982407.0,0.0,46101982407.0,23050991203.5,65.02,colombia,115.36,0.0039,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.3064233281457378,0.5060142354490538,0.3596,0.35952818069774334,0.3888,0.2824480181101547
Colombia,2020-03-13,632.591,-0.3838346076083357,5,0.4403382947868334,46101982407.0,0.0,46101982407.0,23050991203.5,118.48,colombia,223.74,0.0038,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.5320870693368026,-0.08051727003528121,0.5299,-0.07501849056945055,0.4975,0.006266611701750335
Colombia,2020-03-13,632.591,-0.3838346076083357,5,0.4403382947868334,46101982407.0,0.0,46101982407.0,23050991203.5,118.48,colombia,223.74,0.0038,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.5320870693368026,-0.08051727003528121,0.5594,-0.14944817546887798,0.598,-0.24817371845931255
Colombia,2020-03-20,450.123,-0.340303205021711,5,0.5488269728064492,46101982407.0,0.0,46101982407.0,23050991203.5,190.08,colombia,319.01,0.0015,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6114930401369835,-0.2832125353872021,0.5927,-0.2344959203495009,0.5684,-0.1723021425924368
Colombia,2020-03-20,450.123,-0.340303205021711,5,0.5488269728064492,46101982407.0,0.0,46101982407.0,23050991203.5,190.08,colombia,319.01,0.0015,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6114930401369835,-0.2832125353872021,0.6363,-0.3485861859600028,0.6843,-0.47975726986935435
Colombia,2020-03-27,593.791,0.277006526847458,5,0.6231906072505987,46101982407.0,0.0,46101982407.0,23050991203.5,175.88,colombia,229.33,0.0011,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6575473951607278,-0.40577870102544916,0.6353,-0.3459237757572367,0.6137,-0.2889756649948012
Colombia,2020-03-27,593.791,0.277006526847458,5,0.6231906072505987,46101982407.0,0.0,46101982407.0,23050991203.5,175.88,colombia,229.33,0.0011,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6575473951607278,-0.40577870102544916,0.6731,-0.44848944783521677,0.7183,-0.5777987489791602
Colombia,2020-04-03,589.392,-0.0074359085101401,5,0.6219683335422539,46101982407.0,0.0,46101982407.0,23050991203.5,141.68,colombia,267.8601,0.0015,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6568349396473789,-0.4038403526949351,0.6546,-0.39776963782886854,0.6317,-0.3363592166544508
Colombia,2020-04-03,589.392,-0.0074359085101401,5,0.6219683335422539,46101982407.0,0.0,46101982407.0,23050991203.5,141.68,colombia,267.8601,0.0015,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6568349396473789,-0.4038403526949351,0.6797,-0.46686006305790273,0.7078,-0.5469690434311935
Colombia,2020-04-10,644.53,0.0894298719210683,5,0.6302003350164121,46101982407.0,0.0,46101982407.0,23050991203.5,129.88,colombia,221.11,0.0025,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6616067678640215,-0.41685227390890106,0.6505,-0.38667071364571626,0.6359,-0.3475209264062941
Colombia,2020-04-10,644.53,0.0894298719210683,5,0.6302003350164121,46101982407.0,0.0,46101982407.0,23050991203.5,129.88,colombia,221.11,0.0025,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6616067678640215,-0.41685227390890106,0.6804,-0.46881762600689125,0.71,-0.5533847195556727
Colombia,2020-04-17,618.063,-0.0419309749977783,5,0.6305408172371281,46101982407.0,0.0,46101982407.0,23050991203.5,95.91,colombia,245.36,0.0016,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6618028001730072,-0.41738831600781506,0.6573,-0.4051054507864447,0.6446,-0.37078187806495594
Colombia,2020-04-17,618.063,-0.0419309749977783,5,0.6305408172371281,46101982407.0,0.0,46101982407.0,23050991203.5,95.91,colombia,245.36,0.0016,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6618028001730072,-0.41738831600781506,0.6781,-0.4623923280730548,0.695,-0.5100734569685946
Colombia,2020-04-24,562.836,-0.0936021049301915,5,0.6358413693047671,46101982407.0,0.0,46101982407.0,23050991203.5,173.53,colombia,272.0801,0.0018,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6648410840536138,-0.42571184218640223,0.6509,-0.3877514191230811,0.6345,-0.343795612573792
Colombia,2020-04-24,562.836,-0.0936021049301915,5,0.6358413693047671,46101982407.0,0.0,46101982407.0,23050991203.5,173.53,colombia,272.0801,0.0018,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6648410840536138,-0.42571184218640223,0.6871,-0.4876468568017385,0.7264,-0.6019611472159035
Colombia,2020-05-01,601.288,0.0660857320066663,5,0.6400236646121431,46101982407.0,0.0,46101982407.0,23050991203.5,110.18,colombia,244.32,0.0017,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6672206214628769,-0.43225132898014973,0.6575,-0.4056497076989145,0.6481,-0.38019590333463876
Colombia,2020-05-01,601.288,0.0660857320066663,5,0.6400236646121431,46101982407.0,0.0,46101982407.0,23050991203.5,110.18,colombia,244.32,0.0017,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6672206214628769,-0.43225132898014973,0.6809,-0.47021698555520786,0.7028,-0.5324707429515902
Colombia,2020-05-08,590.553,-0.0180146350309184,5,0.640036047464416,46101982407.0,0.0,46101982407.0,23050991203.5,98.7,colombia,220.49,0.0015,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6672276436760048,-0.43227065479471655,0.6592,-0.4102807656739505,0.6482,-0.3804653672314682
Colombia,2020-05-08,590.553,-0.0180146350309184,5,0.640036047464416,46101982407.0,0.0,46101982407.0,23050991203.5,98.7,colombia,220.49,0.0015,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6672276436760048,-0.43227065479471655,0.6833,-0.4769468071927353,0.7054,-0.5399956969109159
Colombia,2020-05-15,547.978,-0.0748242458983705,5,0.6421399023479705,46101982407.0,0.0,46101982407.0,23050991203.5,76.39,colombia,238.35,0.0015,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.668418755352354,-0.4355510544624653,0.6536,-0.3950581140092564,0.6618,-0.41738065820853854
Colombia,2020-05-15,547.978,-0.0748242458983705,5,0.6421399023479705,46101982407.0,0.0,46101982407.0,23050991203.5,76.39,colombia,238.35,0.0015,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.668418755352354,-0.4355510544624653,0.6851,-0.4820083705490875,0.6953,-0.5109301049390809
Colombia,2020-05-22,570.608,0.040467318853851,5,0.6441916995506242,46101982407.0,0.0,46101982407.0,23050991203.5,84.98,colombia,192.35,0.0017,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6695766403459603,-0.4387444443519787,0.6714,-0.44378228136376713,0.6542,-0.3966846784470066
Colombia,2020-05-22,570.608,0.040467318853851,5,0.6441916995506242,46101982407.0,0.0,46101982407.0,23050991203.5,84.98,colombia,192.35,0.0017,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6695766403459603,-0.4387444443519787,0.6893,-0.4938671580491013,0.6948,-0.5095025662426633
Colombia,2020-05-29,619.012,0.0814221995927181,5,0.6506999308488199,46101982407.0,0.0,46101982407.0,23050991203.5,69.23,colombia,172.37,0.0017,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.67322510263571,-0.4488362388018407,0.6553,-0.3996694449238899,0.6588,-0.4091903167705644
Colombia,2020-05-29,619.012,0.0814221995927181,5,0.6506999308488199,46101982407.0,0.0,46101982407.0,23050991203.5,69.23,colombia,172.37,0.0017,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.67322510263571,-0.4488362388018407,0.6921,-0.5018116747749065,0.7015,-0.5287195690601938
Colombia,2020-06-05,723.703,0.1562564286242796,5,0.6692500057432884,46101982407.0,0.0,46101982407.0,23050991203.5,64.2,colombia,120.2,0.0018,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6834257095638283,-0.47729990181832727,0.6784,-0.46322932295934904,0.6741,-0.4512630117357586
Colombia,2020-06-05,723.703,0.1562564286242796,5,0.6692500057432884,46101982407.0,0.0,46101982407.0,23050991203.5,64.2,colombia,120.2,0.0018,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6834257095638283,-0.47729990181832727,0.7097,-0.5525085181219177,0.7084,-0.5487165306098469
Colombia,2020-06-12,638.476,-0.1252970005585499,5,0.6793290645877412,46101982407.0,0.0,46101982407.0,23050991203.5,70.22,colombia,163.93,0.0018,0.2067183749227258,0.0135178236657136,0.0429391096220498,colombia,0.6888483388532174,-0.4925885751003645,0.6831,-0.4763851671554831,0.6736,-0.44987579719279885
Colombia,2020-06-12,638.476,-0.1252970005585499,5,0.6793290645877412,46101982407.0,0.0,46101982407.0,23050991203.5,70.22,colombia,163.93,0.0018,0.0408826923109554,-0.0292732386841669,0.0782306179543117,colombia,0.6888483388532174,-0.4925885751003645,0.7042,-0.5365188671213768,0.7182,-0.5775025744621378
