treatment_group,treatment_size,beta,pval,n_obs,is_true
"Abu Dhabi,Brazil,Saudi Arabia",3,0.0035099518301423163,0.9901941450247951,85,False
"Abu Dhabi,Brazil,South Africa",3,-0.5237735426204505,0.1344667215135078,85,False
"Abu Dhabi,Brazil,South Korea",3,-0.24964584552194194,0.34375160111662817,85,False
"Abu Dhabi,Brazil,Thailand",3,-0.4019087059201727,0.18146055423250984,85,False
"Abu Dhabi,Brazil,Turkey",3,-0.48436247317581066,0.14532743833330564,85,False
"Abu Dhabi,Chile,China",3,-0.30615973434417115,0.4540869961428142,85,False
"Abu Dhabi,Chile,Colombia",3,-0.5274783743150322,0.07525805671655306,85,False
"Abu Dhabi,Chile,Dubai",3,-0.13679411431822738,0.7877496165050362,85,False
"Abu Dhabi,Chile,Egypt",3,-0.38032453367103036,0.30185218982617057,85,False
"Abu Dhabi,Chile,Indonesia",3,-0.5157745343315184,0.08730968189687727,85,False
"Abu Dhabi,Chile,Malaysia",3,0.13105939478634343,0.8460055679220053,85,False
"Abu Dhabi,Chile,Mexico",3,-0.5044386695827411,0.10008902670735109,85,False
"Abu Dhabi,Chile,Philippines",3,-0.2714046990533886,0.5266620951515881,85,False
"Abu Dhabi,Chile,Qatar",3,-0.7416883311000729,0.0013637759972262575,85,False
"Abu Dhabi,Chile,Saudi Arabia",3,-0.4142507154565775,0.23739887744775112,85,False
"Abu Dhabi,Chile,South Africa",3,-0.9415342099071704,0.00011151369281470203,85,False
"Abu Dhabi,Chile,South Korea",3,-0.6674065128086619,0.006797686311886597,85,False
"Abu Dhabi,Chile,Thailand",3,-0.8196693732068927,0.00030559847744338065,85,False
"Abu Dhabi,Chile,Turkey",3,-0.9021231404625306,0.00012586217784726905,85,False
"Abu Dhabi,China,Colombia",3,0.04991059196544807,0.8768653098953121,85,False
"Abu Dhabi,China,Dubai",3,0.4405948519622527,0.2813462997917564,85,False
"Abu Dhabi,China,Egypt",3,0.19706443260944997,0.5547689323008673,85,False
"Abu Dhabi,China,Indonesia",3,0.06161443194896153,0.8482195039650973,85,False
"Abu Dhabi,China,Malaysia",3,0.7084483610668235,0.189320927816782,85,False
"Abu Dhabi,China,Mexico",3,0.07295029669773918,0.8207333116296107,85,False
"Abu Dhabi,China,Philippines",3,0.3059842672270917,0.39544370791410755,85,False
"Abu Dhabi,China,Qatar",3,-0.16429936481959276,0.6461804261376147,85,False
"Abu Dhabi,China,Saudi Arabia",3,0.16313825082390268,0.6193209745035291,85,False
"Abu Dhabi,China,South Africa",3,-0.36414524362669004,0.40168901728809003,85,False
"Abu Dhabi,China,South Korea",3,-0.09001754652818161,0.7905820888588151,85,False
"Abu Dhabi,China,Thailand",3,-0.2422804069264122,0.527922663174099,85,False
"Abu Dhabi,China,Turkey",3,-0.32473417418205003,0.43593903766912145,85,False
"Abu Dhabi,Colombia,Dubai",3,0.21927621199139172,0.5905930970777375,85,False
"Abu Dhabi,Colombia,Egypt",3,-0.024254207361411144,0.933579732880983,85,False
"Abu Dhabi,Colombia,Indonesia",3,-0.1597042080218997,0.5240307312998969,85,False
"Abu Dhabi,Colombia,Malaysia",3,0.4871297210959623,0.38784972363743697,85,False
"Abu Dhabi,Colombia,Mexico",3,-0.14836834327312226,0.5576045796298281,85,False
"Abu Dhabi,Colombia,Philippines",3,0.08466562725623061,0.802361504281802,85,False
"Abu Dhabi,Colombia,Qatar",3,-0.38561800479045405,0.12630418005488253,85,False
"Abu Dhabi,Colombia,Saudi Arabia",3,-0.05818038914695852,0.834607814078077,85,False
"Abu Dhabi,Colombia,South Africa",3,-0.5854638835975515,0.06831492779209158,85,False
"Abu Dhabi,Colombia,South Korea",3,-0.31133618649904293,0.1969419663845391,85,False
"Abu Dhabi,Colombia,Thailand",3,-0.46359904689727377,0.08985896661254555,85,False
"Abu Dhabi,Colombia,Turkey",3,-0.5460528141529118,0.07253787992959637,85,False
"Abu Dhabi,Dubai,Egypt",3,0.3664300526353936,0.362469252089368,85,False
"Abu Dhabi,Dubai,Indonesia",3,0.23098005197490498,0.569690437117065,85,False
"Abu Dhabi,Dubai,Malaysia",3,0.877813981092767,0.10954260321281772,85,False
"Abu Dhabi,Dubai,Mexico",3,0.24231591672368255,0.5498038560732583,85,False
"Abu Dhabi,Dubai,Philippines",3,0.47534988725303523,0.251041146887814,85,False
"Abu Dhabi,Dubai,Qatar",3,0.005066255206350774,0.9911287708786576,85,False
"Abu Dhabi,Dubai,Saudi Arabia",3,0.3325038708498462,0.4074730243251943,85,False
"Abu Dhabi,Dubai,South Africa",3,-0.19477962360074652,0.7147863468779252,85,False
"Abu Dhabi,Dubai,South Korea",3,0.07934807349776189,0.8549822339713136,85,False
"Abu Dhabi,Dubai,Thailand",3,-0.0729147869004688,0.8799631916963353,85,False
"Abu Dhabi,Dubai,Turkey",3,-0.1553685541561069,0.7632817820005389,85,False
"Abu Dhabi,Egypt,Indonesia",3,-0.012550367377897918,0.965660013989988,85,False
"Abu Dhabi,Egypt,Malaysia",3,0.6342835617399644,0.24316416107026262,85,False
"Abu Dhabi,Egypt,Mexico",3,-0.001214502629120341,0.9966836606831371,85,False
"Abu Dhabi,Egypt,Philippines",3,0.23181946790023264,0.5025941641376561,85,False
"Abu Dhabi,Egypt,Qatar",3,-0.23846416414645225,0.4541686837554799,85,False
"Abu Dhabi,Egypt,Saudi Arabia",3,0.08897345149704361,0.7701499512241947,85,False
"Abu Dhabi,Egypt,South Africa",3,-0.43831004295354953,0.2655071507080511,85,False
"Abu Dhabi,Egypt,South Korea",3,-0.1641823458550409,0.5861188444608332,85,False
