date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2
2015-06-14,Indonesia,173.08,0.0269,332.78061599999995,103.13516181851584,0.1462056772968298,394.0348849630734,0.0382744136755757,True,375.2519304513811,0.0382744136721573,True,-0.0651224412707113,393.7419848086798,0.0634153008853115,True,5.639079082667099,Control,0.0,3.502909290329009,2.9322217546286606,2.063869638159121,0.00023010307763334504,0.0016827317238376595,0.019515039082518205
2015-06-21,Indonesia,166.25,0.0269,332.78061599999995,103.14877560022047,0.145263404308834,394.04863230930494,0.0380309018395064,True,373.9921409177687,0.0380309018350693,True,-0.0696527337777379,393.77721535341215,0.0627252551781684,True,5.517360826083393,Control,0.0,3.526294924213907,2.911998760083292,2.088763826693745,0.000210708697819266,0.001795620305052213,0.018364494065863827
2015-06-28,Indonesia,167.12,0.0269,332.78061599999995,103.31392942331526,0.1452150001358875,394.213794582736,0.038063104060163,True,376.828225127116,0.0380631040565824,True,-0.060138587503774,393.9615480193994,0.0621524280635783,True,5.365998959550843,Control,0.0,3.5281632035052124,2.9982249352976296,2.1126691718850963,0.0002092270367278431,0.0013577858285605815,0.01731454683444116
2015-07-05,Indonesia,168.13,0.0285,335.12724,106.77114871723336,0.1366069032332182,397.3888701246588,0.036705923952535,True,387.9790465409822,0.0367059239467207,True,-0.031951984785363,397.15517697597335,0.0629814462558087,True,5.892196739957852,Control,0.0,3.7712995388692634,3.479329733329309,2.1472586372335565,8.119979526536081e-05,0.00025133484019120196,0.015886348407692843
2015-07-12,Indonesia,171.49,0.0285,335.12724,106.8280401860655,0.1345460304704386,397.4458669069651,0.0361658007260568,True,382.77904705858646,0.0361658007173008,True,-0.0501344251466158,397.1313569993433,0.0657055871892797,True,6.72277147135798,Control,0.0,3.8306127679859667,3.365654242855726,2.051860386834949,6.391226725095953e-05,0.0003818118032002504,0.020091616301928263
2015-07-19,Indonesia,162.33,0.0285,335.12724,106.58625127538,0.1345358692210398,397.20407747026354,0.0361031896387902,True,383.41847076695666,0.0361031896312749,True,-0.0470975892946644,396.9713157145145,0.0628534680067701,True,5.990061358537994,Control,0.0,3.829857957236205,3.3923062667159627,2.148622505351232,6.410862390302673e-05,0.00034653462121912536,0.01583216809848007
2015-07-26,Indonesia,171.09,0.0285,335.12724,105.7755472247051,0.1347798017288942,396.39335876742825,0.035967035230791,True,376.2928390489987,0.0359670352132271,True,-0.0693858412411206,396.099038114616,0.064611123012567,True,6.473522989525034,Control,0.0,3.819256551041079,3.172199643325015,2.0710696382991007,6.692724591377307e-05,0.0007564448208941709,0.019176144358178188
2015-08-02,Indonesia,181.24,0.0277,333.95392799999996,108.42485882680523,0.1257101539156748,399.1861773883442,0.0341452118265529,True,372.57175828525413,0.0341452117362768,True,-0.0919976788042335,398.96891900529727,0.0629706706716409,True,6.453318164392281,Control,0.0,4.112717257459276,3.209019269152922,2.176510133489548,1.9551459284816497e-05,0.0006659428284691684,0.01475856839232427
2015-08-09,Indonesia,185.06,0.0277,333.95392799999996,108.32218377208378,0.1256990451084704,399.0835023591247,0.0341186388854484,True,363.9015461397077,0.034118638686506,True,-0.1230497609181411,398.8392172507968,0.0639516287070138,True,6.717159407258605,Control,0.0,4.112607993879433,2.902942390138421,2.1386741026360254,1.9560718163457867e-05,0.0018483731664646072,0.016231035706805327
2015-08-16,Indonesia,197.22,0.0277,333.95392799999996,106.3860255764856,0.1266613983204793,397.14732573130874,0.0339300511437277,True,364.31304057253544,0.0339300509474666,True,-0.1150584130651257,396.885936455631,0.0637216675355429,True,6.689096386893115,Control,0.0,4.071787912318736,2.9343960413160954,2.112451727100277,2.332682481140546e-05,0.0016709874199308508,0.017323861132103456
2015-08-23,Indonesia,235.81,0.0277,333.95392799999996,105.19778186821254,0.1271164775437104,395.95907182089064,0.0337727260807235,True,360.4672723997765,0.033772725826628,True,-0.1252129109981578,395.63522445669486,0.065193292383868,True,7.1079632624115625,Control,0.0,4.051429660262053,2.8078911239287323,2.0398617567769612,2.5452815093548293e-05,0.0024933541557459696,0.020682048361549136
2015-08-30,Indonesia,223.17,0.0277,333.95392799999996,104.90457120406894,0.1185967489057028,395.6659545668522,0.0314442102265542,True,344.8103143064434,0.0314442096431565,True,-0.1834344720136781,395.3039295889864,0.0661193159626518,True,7.86729646354631,Control,0.0,4.346314447137268,2.389649279555475,2.003570492296139,6.922203081774064e-06,0.008432234370573513,0.022558044689391838
2015-09-06,Indonesia,238.21,0.0255,330.72731999999996,104.10108946208156,0.1187224453047351,395.23814112377346,0.0312702632251435,True,363.88123001046023,0.0312702632179703,True,-0.1102145985946025,394.89727967520867,0.0650857790475974,True,7.62031732864934,Control,0.0,4.336943826512604,3.1547631746892764,2.021771907022659,7.2238764526706495e-06,0.0008031421723074122,0.021599960645868332
2015-09-13,Indonesia,239.72,0.0255,330.72731999999996,102.89198331418156,0.1191776533968317,394.0290316449923,0.0311207948909803,True,358.2763526514113,0.03112079489095,True,-0.1268266234250185,393.66708476984365,0.0651258393976729,True,7.657518876339358,Control,0.0,4.314079778623342,2.947182086929009,1.9990133275036492,8.013453391213294e-06,0.001603421543241173,0.02280345593725079
2015-09-20,Indonesia,213.77,0.0255,330.72731999999996,102.5675889717662,0.1185592005107775,393.70464076947263,0.0308871031450418,True,360.9710560513913,0.030887103164113,True,-0.1157376099750174,393.3978397743394,0.0633872140491768,True,7.239402638088533,Control,0.0,4.335319659462751,3.078498182971411,2.05295751970414,7.27742292051838e-06,0.0010402339921811955,0.02003834882555108
2015-09-27,Indonesia,256.6599,0.0255,330.72731999999996,100.40004508274608,0.1204157302402671,391.5370832743793,0.0308778840227733,True,360.509780092886,0.0308778840419447,True,-0.1100815284651343,391.16721943611424,0.0641950864797536,True,7.446587043899864,Control,0.0,4.256675943085374,3.06091825642919,1.9857133811387104,1.0374438060311332e-05,0.001103296640167651,0.02353257917381393
2015-10-04,Indonesia,281.4199,0.0262,331.753968,105.0555621610057,0.125049050142869,396.07595041511814,0.0331685862110881,True,371.574375133713,0.0331685858700861,True,-0.0851425873353737,395.78857920522967,0.0639431867660448,True,6.906689065808818,Control,0.0,4.118557928142618,3.2575718544280865,2.0790459340659972,1.9062536821538896e-05,0.0005618490273139086,0.018806564362044875
2015-10-11,Indonesia,219.54,0.0262,331.753968,114.63963231273075,0.1523600501102093,405.6577420239372,0.043067370873915,True,390.0009884806729,0.0430673708562524,True,-0.0524807072684174,405.23812620387673,0.0721770629695139,True,6.899967454445317,Control,0.0,3.4005590758707367,2.9918374861463426,1.9707035715757264,0.0003362410160478277,0.0013865192028143898,0.024378895894202526
2015-10-18,Indonesia,210.97,0.0262,331.753968,113.70122418565356,0.1524913114138426,404.719285153376,0.042851032982342,True,376.56845837342314,0.0428510329038464,True,-0.0961251262041444,404.3411627101521,0.0706496200818034,True,6.538639892319442,Control,0.0,3.3940402022712086,2.6416348337339333,2.0027359718034408,0.00034434790827946016,0.004125347948087413,0.022602817785169073
2015-10-25,Indonesia,211.64,0.0262,331.753968,112.8243509794152,0.1527582898520636,403.8423317780936,0.0426878854302789,True,372.7254085762247,0.04268788532526,True,-0.1069100738906729,403.4237011841096,0.0713443806146471,True,6.755317261802525,Control,0.0,3.384652288462302,2.5446310912854373,1.9674478207972355,0.00035634236219973353,0.005469662082036076,0.024565802932319185
2015-11-01,Indonesia,217.67,0.025,329.99399999999997,111.50084077523388,0.1533154043189295,402.7168605216489,0.0424600690911838,True,370.500126350891,0.0424600689653138,True,-0.1111732665560995,402.27230177834497,0.0713655601461099,True,6.804680741458663,Control,0.0,3.3667579149608855,2.4885528704666178,1.9446394397592806,0.0003802871172038831,0.006413208224814258,0.025909194502275208
