iso3,year,exports_energy_usd,exports_industrial_metals_usd,exports_precious_usd,exports_agriculture_usd,exports_livestock_usd,total_exports_usd,gdp_usd,share_energy,expgdp_energy,share_industrial_metals,expgdp_industrial_metals,share_precious,expgdp_precious,share_agriculture,expgdp_agriculture,share_livestock,expgdp_livestock
MEX,2021,27329328297,1461879849,5957044609,835249184,0,494460765005,1.316569e+12,0.0552709744254909,0.0207579916411521,0.00295651334233813,0.0011103708571294,0.0120475577247059,0.00452467330538696,0.00168921225527682,0.000634413527889537,0,0
MEX,2022,37285064281,1462195026,5381107502,958946484,0,577730713416,1.466935e+12,0.0645370990587315,0.025416984584184,0.00253092832360314,0.000996768790709882,0.00931421400496893,0.00366826580727844,0.00165985027579709,0.000653707549414255,0,0
MEX,2023,32150349258,999018104,6226686169,1388013714,0,593707208904,1.798318e+12,0.0541518593270081,0.0178780111515316,0.00168267807602373,0.000555529168923405,0.0104878062378502,0.00346250561302284,0.00233787579666131,0.000771839971573437,0,0
MEX,2024,27110405990,634003155,6270807880,451173630,0,618982287354,1.856366e+12,0.0437983550480749,0.0146040198915516,0.00102426703954682,0.000341529178513289,0.0101308357413686,0.00337800190264204,0.000728895865386808,0.000243041312973842,0,0
NGA,2000,26981184561,93340,0,1129885,0,27080017684,9.551e+10,0.996350330189836,0.282495912061564,3.44682197364846e-06,9.7727986598262e-07,0,0,4.17239387796849e-05,1.18300177991833e-05,0,0
NGA,2001,17984407548,29438,0,2061221,0,18046400025,1.0298e+11,0.996564828613235,0.174639809166829,1.63123946932458e-06,2.85861332297534e-07,0,0,0.000114217849385171,2.00157409205671e-05,0,0
NGA,2002,17265015363,0,0,1114682,0,18607402039,1.32347e+11,0.927857383143201,0.130452638616667,0,0,0,0,5.99052999265396e-05,8.42241985084664e-06,0,0
NGA,2003,23570703886,0,0,2346448,0,24077148067,1.44955e+11,0.978965773704149,0.162607042778793,0,0,0,0,9.74553960240843e-05,1.6187423683212e-05,0,0
NGA,2006,58172368021,631653,0,390257,0,59215233334,3.13737e+11,0.982388563646827,0.185417620557983,1.06670693407083e-05,2.01332007381979e-06,0,0,6.59048319203234e-06,1.24389855197187e-06,0,0
NGA,2007,50542715628,85149604,0,50254940,0,53963110729,3.75055e+11,0.936616050209243,0.134760810089187,0.00157792245201758,0.000227032312594153,0,0,0.000931283228877923,0.000133993520950261,0,0
NGA,2008,75064642414,214787345,13571,72371995,0,81820518366,4.72283e+11,0.917430540811541,0.158939962721504,0.00262510369390734,0.000454785255874126,1.65863041093117e-07,2.8734889885937e-08,0.000884521345565976,0.00015323861964119,0,0
NGA,2009,45122578001,53168913,0,62707184,0,49937459606,4.25922e+11,0.903581767214656,0.105940942240598,0.00106471000766751,0.000124832511586629,0,0,0.00125571433738823,0.00014722691948291,0,0
NGA,2010,75426416580,308889671,0,338357810,0,86567912529,5.26809e+11,0.871297624910759,0.143176021252484,0.00356817742251233,0.000586340914828714,0,0,0.00390858229238982,0.000642277960323381,0,0
NGA,2011,111972900899,204729947,0,82799189,0,125641031180,5.91367e+11,0.891212845416572,0.18934587303485,0.00162948317979572,0.000346197787499133,0,0,0.000659013924212207,0.000140013204997912,0,0
NGA,2012,120302134303,362163493,700217,173314291,0,143151182808,6.57854e+11,0.840385192376328,0.182870567486099,0.00252993713286846,0.000550522597719251,4.89145102586514e-06,1.06439574738468e-06,0.00121070806122822,0.000263454035393872,0,0
NGA,2013,79343511871,340373232,35071,328877859,0,90554484841,7.3489e+11,0.876196380668669,0.107966514540952,0.00375876725043099,0.000463162149437331,3.87291695840127e-07,4.77227884445291e-08,0.00363182298013687,0.000447519845146893,0,0
NGA,2014,93469319457,220552354,33019,181644671,0,102878499711,8.11134e+11,0.908540848861213,0.115232895498154,0.00214381386411701,0.000271906188126746,3.20951414462254e-07,4.07072074404476e-08,0.00176562324985556,0.000223939165415332,0,0
NGA,2015,42559962144.96,105544873.26,0,9752427.39,0,48433351369.653,6.96088e+11,0.878732545681877,0.0611416403457034,0.00217917757651046,0.0001516257617715,0,0,0.000201357682551586,1.4010336897059e-05,0,0
NGA,2016,31553954658,43874168,0,1026597,0,32883045467,5.70351e+11,0.959581273871551,0.055323747408175,0.00133424892302114,7.69248550454019e-05,0,0,3.12196448175777e-05,1.79993898494085e-06,0,0
NGA,2017,42406524540.962,47713414.756,0,31450745.35,0,44466366757.115,5.29144e+11,0.953676399346852,0.0801417469364899,0.00107302256144787,9.01709454439623e-05,0,0,0.000707292896714293,5.9437025365496e-05,0,0
NGA,2018,58505440551.956,140387805.862,63250.052,27854814.087,0,62399696340.418,5.93897e+11,0.937591750972359,0.0985110895524914,0.00224981552948787,0.000236384096673329,1.01362756086092e-06,1.06500036201564e-07,0.000446393423696161,4.69017592057209e-05,0,0
NGA,2019,46581637858.73,126094173.37,0,3274751.32,0,53617812190.3,6.68219e+11,0.868771700221612,0.0697101367347082,0.00235172171744844,0.00018870186775593,0,0,6.10758101874294e-05,4.90071566357736e-06,0,0
NGA,2020,30905606926.482,85597732.984,2066218.455,28665102.089,0,34900471091.314,5.98725e+11,0.885535523163003,0.051619035327541,0.00245262399925895,0.000142966692528289,5.92031680487613e-05,3.45103086558938e-06,0.000821338543368091,4.78769085790639e-05,0,0
NGA,2021,41883274897.355,345229967.278,8290482.56,31877371.805,0,47231712930.364,6.09479e+11,0.886761717897158,0.0687197998575094,0.00730928323067574,0.000566434556855938,0.00017552788255262,1.36025729516521e-05,0.00067491458232731,5.23026581801834e-05,0,0
NGA,2022,57365280055.303,501636581.378,150035854.851,50800131.599,0,63416711381.605,6.45682e+11,0.904576708655105,0.0888444777077617,0.00791016390552708,0.000776909657351452,0.00236587252133229,0.000232368030781406,0.00080105275868555,7.8676704010643e-05,0,0
NGA,2023,59489512969.21,568260618.691,141061875.643,310431047.529,0,65129007547.867,4.87347e+11,0.913410402046857,0.122068080790915,0.0087251539688111,0.00116602876121326,0.00216588400397973,0.000289448535936407,0.00476640224098067,0.000636981550166514,0,0
NGA,2024,46213069311.414,516519816.465,147323805.186,143213891.074,0,52361700787.283,2.52109e+11,0.882573877788128,0.183305908600701,0.00986445834835156,0.00204879562595941,0.00281357944778181,0.00058436551327402,0.00273508860332478,0.000568063381608749,0,0
PAK,2003,263999869,38447,0,115216495,0,11930076043,1.12507e+11,0.0221289343042287,0.00234651949656466,3.22269530063548e-06,3.41729847920574e-07,0,0,0.0096576496733735,0.00102408290150835,0,0
PAK,2004,281366092,101655,0,82929195,0,12585423641,1.32206e+11,0.0223565054324737,0.00212823995885209,8.07720128457454e-06,7.68913665037895e-07,0,0,0.00658930500597838,0.000627272551926539,0,0
PAK,2005,656170477,4324238,0,106582664,0,16050200728,1.45209e+11,0.0408823844710735,0.0045188003291807,0.000269419558875438,2.97794076124758e-05,0,0,0.00664058137379327,0.00073399489012389,0,0
PAK,2006,823636681,7708009,865,75168391,0,16932873212,1.61871e+11,0.0486412831826027,0.00508822878094285,0.000455209751085686,4.7618220681901e-05,5.10840652481229e-08,5.34376139024285e-09,0.00443919883287909,0.000464372191436391,0,0
PAK,2007,968513378,29913174,0,144643188,0,17838406583,1.84141e+11,0.0542937158368726,0.00525962918633004,0.00167689719711329,0.000162447113896416,0,0,0.00810852624795787,0.000785502348743626,0,0
PAK,2008,1151485525,5548046,0,278528172,0,20279045864,2.02204e+11,0.056782036626494,0.00569467233585884,0.000273585159637568,2.7437864730668e-05,0,0,0.0137347769647512,0.00137746123716643,0,0
