,country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate,fx_rate
8234,Philippines,2017-10-20,2017,4.0,10.0,42.0,63.67999,14.47,1786.593,2902065.609,6313.067,36538.13558,3.5,1.43,51.51983514
8235,Philippines,2017-10-27,2017,4.0,10.0,43.0,63.2,15.01,1761.158,2902065.609,6313.067,36538.13558,3.5,1.42,51.5995872
8236,Philippines,2017-11-03,2017,4.0,11.0,44.0,63.67999,15.15,1757.475,2903631.678,6313.067,36538.13558,3.5,1.49,51.25576627
8237,Philippines,2017-11-10,2017,4.0,11.0,45.0,69.60999,19.51999,1800.965,2903631.678,6313.067,36538.13558,3.5,1.54,51.2295082
8238,Philippines,2017-11-17,2017,4.0,11.0,46.0,68.37999,18.26999,1760.109,2903631.678,6313.067,36538.13558,3.5,1.6,50.81300813
8239,Philippines,2017-11-24,2017,4.0,11.0,47.0,65.62999,16.59,1764.449,2903631.678,6313.067,36538.13558,3.5,1.61,50.63291139
8240,Philippines,2017-12-01,2017,4.0,12.0,48.0,63.56,15.09,1776.477,3136499.19,6313.067,36538.13558,3.5,1.62,50.25125628
8241,Philippines,2017-12-08,2017,4.0,12.0,49.0,63.78999,15.17,1715.411,3136499.19,6313.067,36538.13558,3.5,1.65,50.47955578
8242,Philippines,2017-12-15,2017,4.0,12.0,50.0,61.42999,14.29,1782.793,3136499.19,6313.067,36538.13558,3.5,1.71,50.42864347
8243,Philippines,2017-12-22,2017,4.0,12.0,51.0,60.34,13.63,1797.979,3136499.19,6313.067,36538.13558,3.5,1.73,50.0
8244,Philippines,2017-12-29,2017,4.0,12.0,52.0,59.73,9.91,1808.827,3136499.19,6313.067,36538.13558,3.5,1.76,50.02501251
8245,Philippines,2018-01-05,2018,1.0,1.0,1.0,55.98,9.09,1844.942,2937520.357,6784.999,38376.72584,3.5,1.8,49.77600796
8246,Philippines,2018-01-12,2018,1.0,1.0,2.0,53.64999,8.66,1869.518,2937520.357,6784.999,38376.72584,3.5,1.78,50.32712632
8247,Philippines,2018-01-19,2018,1.0,1.0,3.0,56.76999,10.69,1877.243,2937520.357,6784.999,38376.72584,3.5,1.79,50.70993915
8248,Philippines,2018-01-26,2018,1.0,1.0,4.0,56.35999,9.65,1869.264,2937520.357,6784.999,38376.72584,3.5,1.8,50.96839959
8249,Philippines,2018-02-02,2018,1.0,2.0,5.0,58.62,11.41,1882.025,3001797.904,6784.999,38376.72584,3.5,1.88,51.65289256
8250,Philippines,2018-02-09,2018,1.0,2.0,6.0,71.14999,18.73999,1780.687,3001797.904,6784.999,38376.72584,3.5,1.89,51.67958656
8251,Philippines,2018-02-16,2018,1.0,2.0,7.0,64.59999,11.56,1749.07,3001797.904,6784.999,38376.72584,3.5,2.0,52.24660397
8252,Philippines,2018-02-23,2018,1.0,2.0,8.0,65.87,11.77,1778.065,3001797.904,6784.999,38376.72584,3.5,2.02,51.8134715
8253,Philippines,2018-03-02,2018,1.0,3.0,9.0,66.06999,11.83,1745.381,3045784.739,6784.999,38376.72584,3.5,2.06,51.97505198
8254,Philippines,2018-03-09,2018,1.0,3.0,10.0,65.7,11.76,1723.595,3045784.739,6784.999,38376.72584,3.5,2.03,51.97505198
8255,Philippines,2018-03-16,2018,1.0,3.0,11.0,65.62,11.76,1740.635,3045784.739,6784.999,38376.72584,3.5,2.08,51.92107996
8256,Philippines,2018-03-23,2018,1.0,3.0,12.0,77.73999,16.96999,1698.404,3045784.739,6784.999,38376.72584,3.5,2.04,52.41090147
8257,Philippines,2018-03-30,2018,1.0,3.0,13.0,75.01999,15.26,1626.754,3045784.739,6784.999,38376.72584,3.5,2.09,52.1648409
8258,Philippines,2018-04-06,2018,2.0,4.0,14.0,73.56,14.18,1653.931,3026581.235,6784.999,38376.72584,3.5,2.06,52.02913632
8259,Philippines,2018-04-13,2018,2.0,4.0,15.0,73.31999,14.33,1628.117,3026581.235,6784.999,38376.72584,3.5,2.12,51.97505198
8260,Philippines,2018-04-20,2018,2.0,4.0,16.0,72.31999,13.74,1618.137,3026581.235,6784.999,38376.72584,3.5,2.22,52.13764338
8261,Philippines,2018-04-27,2018,2.0,4.0,17.0,73.78999,14.81,1575.458,3026581.235,6784.999,38376.72584,3.5,2.24,51.62622612
8262,Philippines,2018-05-04,2018,2.0,5.0,18.0,79.92,18.12999,1614.956,2979014.948,6784.999,38376.72584,3.5,2.24,51.67958656
8263,Philippines,2018-05-11,2018,2.0,5.0,19.0,80.15999,17.06999,1555.355,2979014.948,6784.999,38376.72584,3.5,2.28,52.4383849
8264,Philippines,2018-05-18,2018,2.0,5.0,20.0,85.78,21.26999,1595.783,2979014.948,6784.999,38376.72584,3.5,2.32,52.30125523
8265,Philippines,2018-05-25,2018,2.0,5.0,21.0,83.82999,18.29999,1568.137,2979014.948,6784.999,38376.72584,3.5,2.27,52.63157895
8266,Philippines,2018-06-01,2018,2.0,6.0,22.0,87.00999,20.28999,1560.244,2980254.981,6784.999,38376.72584,3.5,2.28,52.5210084
8267,Philippines,2018-06-08,2018,2.0,6.0,23.0,88.73,20.03,1545.868,2980254.981,6784.999,38376.72584,3.5,2.3,52.88207298
8268,Philippines,2018-06-15,2018,2.0,6.0,24.0,87.50999,18.76999,1569.264,2980254.981,6784.999,38376.72584,3.5,2.35,53.39028297
8269,Philippines,2018-06-22,2018,2.0,6.0,25.0,91.65999,22.98999,1484.585,2980254.981,6784.999,38376.72584,3.5,2.33,53.21979776
8270,Philippines,2018-06-29,2018,2.0,6.0,26.0,93.14,22.5,1396.84,2980254.981,6784.999,38376.72584,3.5,2.33,53.36179296
8271,Philippines,2018-07-06,2018,3.0,7.0,27.0,89.70999,19.59999,1442.92,2908320.593,6784.999,38376.72584,3.5,2.34,53.33333333
8272,Philippines,2018-07-13,2018,3.0,7.0,28.0,79.62999,14.71,1437.816,2908320.593,6784.999,38376.72584,3.5,2.37,53.56186395
8273,Philippines,2018-07-20,2018,3.0,7.0,29.0,77.89999,13.56,1467.415,2908320.593,6784.999,38376.72584,3.5,2.41,53.30490405
8274,Philippines,2018-07-27,2018,3.0,7.0,30.0,71.5,10.48,1473.971,2908320.593,6784.999,38376.72584,3.5,2.43,53.21979776
8275,Philippines,2018-08-03,2018,3.0,8.0,31.0,75.92999,13.94,1554.009,2988197.174,6784.999,38376.72584,3.5,2.43,53.07855626
8276,Philippines,2018-08-10,2018,3.0,8.0,32.0,78.37999,15.62,1572.842,2988197.174,6784.999,38376.72584,3.5,2.42,53.21979776
8277,Philippines,2018-08-17,2018,3.0,8.0,33.0,78.37,15.6,1525.887,2988197.174,6784.999,38376.72584,3.5,2.44,53.33333333
8278,Philippines,2018-08-24,2018,3.0,8.0,34.0,78.84999,15.66,1500.076,2988197.174,6784.999,38376.72584,3.5,2.44,53.36179296
8279,Philippines,2018-08-31,2018,3.0,8.0,35.0,80.34,16.75,1549.636,2988197.174,6784.999,38376.72584,3.5,2.46,53.47593583
8280,Philippines,2018-09-07,2018,3.0,9.0,36.0,86.73,18.64,1563.618,3017687.061,6784.999,38376.72584,3.5,2.53,53.79236148
8281,Philippines,2018-09-14,2018,3.0,9.0,37.0,80.57999,14.11,1502.978,3017687.061,6784.999,38376.72584,3.5,2.56,54.11255411
8282,Philippines,2018-09-21,2018,3.0,9.0,38.0,78.42,13.06,1461.056,3017687.061,6784.999,38376.72584,3.5,2.58,54.20054201
8283,Philippines,2018-09-28,2018,3.0,9.0,39.0,77.68999,14.73,1464.196,3017687.061,6784.999,38376.72584,3.5,2.59,53.96654074
8284,Philippines,2018-10-05,2018,4.0,10.0,40.0,85.28,19.0,1426.305,3065095.093,6784.999,38376.72584,3.5,2.64,54.22993492
8285,Philippines,2018-10-12,2018,4.0,10.0,41.0,89.45999,21.82999,1392.212,3065095.093,6784.999,38376.72584,3.5,2.66,54.08328826
8286,Philippines,2018-10-19,2018,4.0,10.0,42.0,91.90999,20.64,1371.513,3065095.093,6784.999,38376.72584,3.5,2.67,53.7056928
8287,Philippines,2018-10-26,2018,4.0,10.0,43.0,97.54999,23.53999,1443.89,3065095.093,6784.999,38376.72584,3.5,2.63,53.53319058
8288,Philippines,2018-11-02,2018,4.0,11.0,44.0,92.64,20.45999,1416.612,3129540.957,6784.999,38376.72584,3.5,2.7,53.13496281
8289,Philippines,2018-11-09,2018,4.0,11.0,45.0,89.70999,18.28,1446.529,3129540.957,6784.999,38376.72584,3.5,2.73,53.07855626
8290,Philippines,2018-11-16,2018,4.0,11.0,46.0,94.84999,21.48,1379.555,3129540.957,6784.999,38376.72584,3.5,2.68,52.57623554
8291,Philippines,2018-11-23,2018,4.0,11.0,47.0,100.24,28.71999,1463.502,3129540.957,6784.999,38376.72584,3.5,2.67,52.41090147
8292,Philippines,2018-11-30,2018,4.0,11.0,48.0,93.85999,22.98,1496.52,3129540.957,6784.999,38376.72584,3.5,2.7,52.41090147
8293,Philippines,2018-12-07,2018,4.0,12.0,49.0,90.17999,21.0,1528.452,3338017.042,6784.999,38376.72584,3.5,2.68,52.74261603
8294,Philippines,2018-12-14,2018,4.0,12.0,50.0,83.79999,18.00999,1479.582,3338017.042,6784.999,38376.72584,3.5,2.68,53.07855626
8295,Philippines,2018-12-21,2018,4.0,12.0,51.0,87.98,20.25,1509.303,3338017.042,6784.999,38376.72584,3.5,2.62,52.93806247
8296,Philippines,2018-12-28,2018,4.0,12.0,52.0,87.73,20.00999,1509.779,3338017.042,6784.999,38376.72584,3.5,2.57,52.5210084
8297,Philippines,2019-01-04,2019,1.0,1.0,1.0,91.64999,20.0,1515.387,3044918.673,7216.272,41765.59911,5.25,2.57,52.46589717
8298,Philippines,2019-01-11,2019,1.0,1.0,2.0,83.31,15.51,1592.636,3044918.673,7216.272,41765.59911,5.25,2.58,52.1648409
8299,Philippines,2019-01-18,2019,1.0,1.0,3.0,80.34,14.75,1645.103,3044918.673,7216.272,41765.59911,5.25,2.6,52.65929437
8300,Philippines,2019-01-25,2019,1.0,1.0,4.0,78.35999,13.25,1627.28,3044918.673,7216.272,41765.59911,5.25,2.6,52.54860746
8301,Philippines,2019-02-01,2019,1.0,2.0,5.0,72.42999,13.49,1643.841,3064010.133,7216.272,41765.59911,5.25,2.56,52.32862376
8302,Philippines,2019-02-08,2019,1.0,2.0,6.0,73.53999,14.24,1651.044,3064010.133,7216.272,41765.59911,5.25,2.54,52.13764338
8303,Philippines,2019-02-15,2019,1.0,2.0,7.0,68.53999,12.4,1660.059,3064010.133,7216.272,41765.59911,5.25,2.55,52.32862376
8304,Philippines,2019-02-22,2019,1.0,2.0,8.0,64.35999,9.62,1627.582,3064010.133,7216.272,41765.59911,5.25,2.55,52.05622072
8305,Philippines,2019-03-01,2019,1.0,3.0,9.0,61.31,11.24,1645.073,3227041.838,7216.272,41765.59911,5.25,2.55,51.89413596
8306,Philippines,2019-03-08,2019,1.0,3.0,10.0,63.53,13.87,1599.636,3227041.838,7216.272,41765.59911,5.25,2.53,52.30125523
8307,Philippines,2019-03-15,2019,1.0,3.0,11.0,58.89999,11.6,1595.02,3227041.838,7216.272,41765.59911,5.25,2.52,52.60389269
8308,Philippines,2019-03-22,2019,1.0,3.0,12.0,61.71999,13.19,1612.816,3227041.838,7216.272,41765.59911,5.25,2.45,52.65929437
8309,Philippines,2019-03-29,2019,1.0,3.0,13.0,60.79999,12.59,1619.328,3227041.838,7216.272,41765.59911,5.25,2.4,52.68703899
8310,Philippines,2019-04-05,2019,2.0,4.0,14.0,55.84999,9.91,1616.714,3185104.343,7216.272,41765.59911,5.25,2.43,52.08333333
8311,Philippines,2019-04-12,2019,2.0,4.0,15.0,53.68999,8.47,1641.167,3185104.343,7216.272,41765.59911,5.25,2.44,51.70630817
8312,Philippines,2019-04-19,2019,2.0,4.0,16.0,51.90999,9.47,1633.279,3185104.343,7216.272,41765.59911,5.25,2.44,51.67958656
8313,Philippines,2019-04-26,2019,2.0,4.0,17.0,53.42999,10.68,1628.244,3185104.343,7216.272,41765.59911,5.25,2.41,52.11047421
8314,Philippines,2019-05-03,2019,2.0,5.0,18.0,50.96999,9.28,1642.718,3226640.882,7216.272,41765.59911,5.25,2.41,51.78663905
8315,Philippines,2019-05-10,2019,2.0,5.0,19.0,55.89,12.56,1637.213,3226640.882,7216.272,41765.59911,5.25,2.36,52.19206681
8316,Philippines,2019-05-17,2019,2.0,5.0,20.0,57.26999,13.35,1601.424,3226640.882,7216.272,41765.59911,5.25,2.33,52.71481286
8317,Philippines,2019-05-24,2019,2.0,5.0,21.0,60.42999,15.73,1574.142,3226640.882,7216.272,41765.59911,5.25,2.33,52.11047421
8318,Philippines,2019-05-31,2019,2.0,5.0,22.0,64.73999,16.84999,1600.654,3226640.882,7216.272,41765.59911,5.25,2.21,52.11047421
8319,Philippines,2019-06-07,2019,2.0,6.0,23.0,62.23999,13.49,1688.328,3113809.726,7216.272,41765.59911,5.25,1.97,51.92107996
8320,Philippines,2019-06-14,2019,2.0,6.0,24.0,58.62,11.01,1671.204,3113809.726,7216.272,41765.59911,5.25,2.0,52.08333333
8321,Philippines,2019-06-21,2019,2.0,6.0,25.0,51.93999,8.72,1640.046,3113809.726,7216.272,41765.59911,5.25,1.95,51.41388175
8322,Philippines,2019-06-28,2019,2.0,6.0,26.0,48.46999,8.16,1700.313,3113809.726,7216.272,41765.59911,5.25,1.92,51.2295082
8323,Philippines,2019-07-05,2019,3.0,7.0,27.0,47.28999,7.29,1707.487,2989583.627,7216.272,41765.59911,5.25,1.98,51.33470226
8324,Philippines,2019-07-12,2019,3.0,7.0,28.0,48.92,8.72,1702.199,2989583.627,7216.272,41765.59911,5.25,1.96,51.12474438
8325,Philippines,2019-07-19,2019,3.0,7.0,29.0,48.43999,8.63,1774.397,2989583.627,7216.272,41765.59911,5.25,1.94,51.09862034
8326,Philippines,2019-07-26,2019,3.0,7.0,30.0,45.42999,6.57,1743.015,2989583.627,7216.272,41765.59911,5.25,2.0,51.12474438
8327,Philippines,2019-08-02,2019,3.0,8.0,31.0,51.67,10.82,1726.35,3061893.759,7216.272,41765.59911,5.25,1.85,51.65289256
8328,Philippines,2019-08-09,2019,3.0,8.0,32.0,54.67999,12.86,1640.713,3061893.759,7216.272,41765.59911,5.25,1.78,52.02913632
8329,Philippines,2019-08-16,2019,3.0,8.0,33.0,55.34,13.49,1618.931,3061893.759,7216.272,41765.59911,5.25,1.71,52.30125523
8330,Philippines,2019-08-23,2019,3.0,8.0,34.0,49.87999,8.9,1622.781,3061893.759,7216.272,41765.59911,5.25,1.73,52.46589717
8331,Philippines,2019-08-30,2019,3.0,8.0,35.0,49.17,8.62,1614.527,3061893.759,7216.272,41765.59911,5.25,1.76,52.13764338
8332,Philippines,2019-09-06,2019,3.0,9.0,36.0,44.79999,6.47,1623.435,3090821.309,7216.272,41765.59911,5.25,1.73,51.86721992
8333,Philippines,2019-09-13,2019,3.0,9.0,37.0,41.78,5.28,1636.168,3090821.309,7216.272,41765.59911,5.25,1.88,52.00208008
8334,Philippines,2019-09-20,2019,3.0,9.0,38.0,46.82999,10.21,1634.17,3090821.309,7216.272,41765.59911,5.25,1.84,52.02913632
8335,Philippines,2019-09-27,2019,3.0,9.0,39.0,48.37,10.77,1607.873,3090821.309,7216.272,41765.59911,5.25,1.74,51.89413596
8336,Philippines,2019-10-04,2019,4.0,10.0,40.0,49.95,11.63,1604.927,3107060.567,7216.272,41765.59911,5.25,1.58,51.70630817
8337,Philippines,2019-10-11,2019,4.0,10.0,41.0,47.93999,10.24,1583.123,3107060.567,7216.272,41765.59911,5.25,1.67,51.5995872
8338,Philippines,2019-10-18,2019,4.0,10.0,42.0,43.56999,6.94,1634.474,3107060.567,7216.272,41765.59911,5.25,1.58,51.25576627
8339,Philippines,2019-10-25,2019,4.0,10.0,43.0,40.89999,5.15,1649.55,3107060.567,7216.272,41765.59911,5.25,1.6,51.20327701
8340,Philippines,2019-11-01,2019,4.0,11.0,44.0,40.90999,5.89,1657.592,3136996.221,7216.272,41765.59911,5.25,1.53,50.47955578
8341,Philippines,2019-11-08,2019,4.0,11.0,45.0,38.37999,4.64,1705.374,3136996.221,7216.272,41765.59911,5.25,1.58,50.58168943
8342,Philippines,2019-11-15,2019,4.0,11.0,46.0,40.87999,6.51,1676.203,3136996.221,7216.272,41765.59911,5.25,1.54,50.58168943
8343,Philippines,2019-11-22,2019,4.0,11.0,47.0,42.28,7.54,1658.133,3136996.221,7216.272,41765.59911,5.25,1.56,50.91649695
8344,Philippines,2019-11-29,2019,4.0,11.0,48.0,41.10999,6.78,1628.065,3136996.221,7216.272,41765.59911,5.25,1.6,50.83884087
8345,Philippines,2019-12-06,2019,4.0,12.0,49.0,41.76999,7.17,1646.309,3238044.287,7216.272,41765.59911,5.25,1.57,50.81300813
8346,Philippines,2019-12-13,2019,4.0,12.0,50.0,38.53999,5.02,1630.061,3238044.287,7216.272,41765.59911,5.25,1.54,50.60728745
8347,Philippines,2019-12-20,2019,4.0,12.0,51.0,35.34,4.43,1617.29,3238044.287,7216.272,41765.59911,5.25,1.52,50.76142132
8348,Philippines,2019-12-27,2019,4.0,12.0,52.0,34.59999,4.17,1644.987,3238044.287,7216.272,41765.59911,5.25,1.51,50.81300813
8349,Philippines,2020-01-03,2020,1.0,1.0,1.0,35.48999,4.5,1642.642,3072616.088,9270.841,56507.82395,4.5,1.55,51.12474438
8350,Philippines,2020-01-10,2020,1.0,1.0,2.0,34.7,4.27,1628.899,3072616.088,9270.841,56507.82395,4.5,1.53,50.55611729
8351,Philippines,2020-01-17,2020,1.0,1.0,3.0,33.65999,4.86,1627.863,3072616.088,9270.841,56507.82395,4.5,1.56,50.91649695
8352,Philippines,2020-01-24,2020,1.0,1.0,4.0,38.76999,8.44,1572.721,3072616.088,9270.841,56507.82395,4.5,1.55,50.83884087
8353,Philippines,2020-01-31,2020,1.0,1.0,5.0,40.84999,9.91,1589.646,3072616.088,9270.841,56507.82395,4.5,1.45,51.02040816
8354,Philippines,2020-02-07,2020,1.0,2.0,6.0,36.39999,6.8,1494.418,3047221.439,9270.841,56507.82395,4.5,1.49,50.94243505
8355,Philippines,2020-02-14,2020,1.0,2.0,7.0,35.27,5.97,1559.849,3047221.439,9270.841,56507.82395,4.5,1.49,50.55611729
8356,Philippines,2020-02-21,2020,1.0,2.0,8.0,35.34,5.94,1543.144,3047221.439,9270.841,56507.82395,4.5,1.43,50.89058524
8357,Philippines,2020-02-28,2020,1.0,2.0,9.0,51.28999,16.67999,1499.857,3047221.439,9270.841,56507.82395,4.5,0.97,50.96839959
8358,Philippines,2020-03-06,2020,1.0,3.0,10.0,61.09,16.99001,1416.126,3162689.55,9270.841,56507.82395,4.5,0.39,50.55611729
8359,Philippines,2020-03-13,2020,1.0,3.0,11.0,122.5,18.31,1328.794,3162689.55,9270.841,56507.82395,4.5,0.38,51.02040816
8360,Philippines,2020-03-20,2020,1.0,3.0,12.0,147.85,43.71001,1105.037,3162689.55,9270.841,56507.82395,4.5,0.15,51.20327701
8361,Philippines,2020-03-27,2020,1.0,3.0,13.0,100.78,24.37,966.693,3162689.55,9270.841,56507.82395,4.5,0.11,51.12474438
8362,Philippines,2020-04-03,2020,2.0,4.0,14.0,117.02,32.38,1053.586,3296537.805,9270.841,56507.82395,4.25,0.15,50.70993915
8363,Philippines,2020-04-10,2020,2.0,4.0,15.0,87.2,17.82001,1146.154,3296537.805,9270.841,56507.82395,4.25,0.25,50.42864347
8364,Philippines,2020-04-17,2020,2.0,4.0,16.0,83.07001,13.87,1156.263,3296537.805,9270.841,56507.82395,4.25,0.16,50.78720163
8365,Philippines,2020-04-24,2020,2.0,4.0,17.0,88.08,16.92,1187.432,3296537.805,9270.841,56507.82395,4.25,0.18,50.76142132
8366,Philippines,2020-05-01,2020,2.0,5.0,18.0,82.42999,12.76,1129.296,3384200.179,9270.841,56507.82395,4.25,0.17,50.58168943
8367,Philippines,2020-05-08,2020,2.0,5.0,19.0,84.17,14.65,1154.802,3384200.179,9270.841,56507.82395,4.25,0.15,50.40322581
8368,Philippines,2020-05-15,2020,2.0,5.0,20.0,88.62,17.48,1185.86,3384200.179,9270.841,56507.82395,4.25,0.15,50.6585613
8369,Philippines,2020-05-22,2020,2.0,5.0,21.0,78.96001,12.72,1127.34,3384200.179,9270.841,56507.82395,4.25,0.17,50.76142132
8370,Philippines,2020-05-29,2020,2.0,5.0,22.0,73.77,13.18,1139.476,3384200.179,9270.841,56507.82395,4.25,0.17,50.47955578
8371,Philippines,2020-06-05,2020,2.0,6.0,23.0,62.47,10.42,1225.284,3142279.687,9270.841,56507.82395,4.25,0.18,49.85044865
8372,Philippines,2020-06-12,2020,2.0,6.0,24.0,67.86,15.4,1366.335,3142279.687,9270.841,56507.82395,4.25,0.18,50.27652086
8373,Philippines,2020-06-19,2020,2.0,6.0,25.0,62.98,12.62,1281.188,3142279.687,9270.841,56507.82395,4.25,0.18,50.05005005
8374,Philippines,2020-06-26,2020,2.0,6.0,26.0,65.55803,13.8402,1319.337,3142279.687,9270.841,56507.82395,4.25,0.17,49.95004995
8375,Philippines,2020-07-03,2020,3.0,7.0,27.0,61.67999,11.66,1279.488,3129070.998,9270.841,56507.82395,3.75,0.16,49.52947003
8376,Philippines,2020-07-10,2020,3.0,7.0,28.0,61.92,11.48,1342.19,3129070.998,9270.841,56507.82395,3.75,0.15,49.45598417
8377,Philippines,2020-07-17,2020,3.0,7.0,29.0,60.69,10.76,1299.21,3129070.998,9270.841,56507.82395,3.75,0.14,49.38271605
8378,Philippines,2020-07-24,2020,3.0,7.0,30.0,57.91,10.47,1298.65,3129070.998,9270.841,56507.82395,3.75,0.16,49.33399112
8379,Philippines,2020-07-31,2020,3.0,7.0,31.0,57.29884,10.31754,1242.185,3129070.998,9270.841,56507.82395,3.75,0.11,49.14004914
8380,Philippines,2020-08-07,2020,3.0,8.0,32.0,54.27,9.52,1213.316,3146434.19,9270.841,56507.82395,3.75,0.14,49.06771344
8381,Philippines,2020-08-14,2020,3.0,8.0,33.0,50.59,7.1,1270.274,3146434.19,9270.841,56507.82395,3.75,0.13,48.70920604
8382,Philippines,2020-08-21,2020,3.0,8.0,34.0,50.13,7.13,1307.333,3146434.19,9270.841,56507.82395,3.75,0.13,48.6381323
8383,Philippines,2020-08-28,2020,3.0,8.0,35.0,47.71001,8.76,1277.338,3146434.19,9270.841,56507.82395,3.75,0.12,48.37929366
8384,Philippines,2020-09-04,2020,3.0,9.0,36.0,45.11,6.92,1269.997,3019516.705,9270.841,56507.82395,3.75,0.13,48.56726566
8385,Philippines,2020-09-11,2020,3.0,9.0,37.0,46.25999,7.73,1272.392,3019516.705,9270.841,56507.82395,3.75,0.13,48.54368932
8386,Philippines,2020-09-18,2020,3.0,9.0,38.0,45.10001,7.11,1291.062,3019516.705,9270.841,56507.82395,3.75,0.13,48.47309743
8387,Philippines,2020-09-25,2020,3.0,9.0,39.0,57.55,14.11,1278.42,3019516.705,9270.841,56507.82395,3.75,0.12,48.47309743
8388,Philippines,2020-10-02,2020,4.0,10.0,40.0,56.00999,13.63,1262.546,3155682.766,9270.841,56507.82395,3.25,0.12,48.49660524
8389,Philippines,2020-10-09,2020,4.0,10.0,41.0,47.84,8.85,1283.954,3155682.766,9270.841,56507.82395,3.25,0.15,48.37929366
8390,Philippines,2020-10-16,2020,4.0,10.0,42.0,47.41,9.94,1281.372,3155682.766,9270.841,56507.82395,3.25,0.12,48.66180049
8391,Philippines,2020-10-23,2020,4.0,10.0,43.0,45.2,8.64,1294.388,3155682.766,9270.841,56507.82395,3.25,0.12,48.40271055
8392,Philippines,2020-10-30,2020,4.0,10.0,44.0,48.35001,10.4,1397.148,3155682.766,9270.841,56507.82395,3.25,0.13,48.54368932
8393,Philippines,2020-11-06,2020,4.0,11.0,45.0,42.96001,7.15,1361.59,3217544.733,9270.841,56507.82395,3.25,0.12,48.16955684
8394,Philippines,2020-11-13,2020,4.0,11.0,46.0,37.74001,5.6,1451.415,3217544.733,9270.841,56507.82395,3.25,0.12,48.16955684
8395,Philippines,2020-11-20,2020,4.0,11.0,47.0,39.36,6.82,1500.5,3217544.733,9270.841,56507.82395,3.25,0.11,48.23926676
8396,Philippines,2020-11-27,2020,4.0,11.0,48.0,36.12,4.71,1552.143,3217544.733,9270.841,56507.82395,3.25,0.11,48.12319538
8397,Philippines,2020-12-04,2020,4.0,12.0,49.0,36.14999,5.63,1482.118,3401764.677,9270.841,56507.82395,3.25,0.11,48.1000481
8398,Philippines,2020-12-11,2020,4.0,12.0,50.0,36.64,6.12,1567.98,3401764.677,9270.841,56507.82395,3.25,0.1,48.12319538
8399,Philippines,2020-12-18,2020,4.0,12.0,51.0,35.63,5.13,1583.929,3401764.677,9270.841,56507.82395,3.25,0.09,48.07692308
8400,Philippines,2020-12-25,2020,4.0,12.0,52.0,36.62,6.13,1575.361,3401764.677,9270.841,56507.82395,3.25,0.1,48.05382028
8401,Philippines,2021-01-01,2021,1.0,1.0,1.0,36.63,6.12,1560.569,3261738.214,11064.949,59696.40709,2.5,0.1,48.03073967
8402,Philippines,2021-01-08,2021,1.0,1.0,2.0,36.11,6.12,1574.335,3261738.214,11064.949,59696.40709,2.5,0.1,48.07692308
8403,Philippines,2021-01-15,2021,1.0,1.0,3.0,40.59,10.61,1602.472,3261738.214,11064.949,59696.40709,2.5,0.1,48.05382028
8404,Philippines,2021-01-22,2021,1.0,1.0,4.0,40.57001,10.6,1576.237,3261738.214,11064.949,59696.40709,2.5,0.1,48.1000481
8405,Philippines,2021-01-29,2021,1.0,1.0,5.0,41.55,11.59,1547.843,3261738.214,11064.949,59696.40709,2.5,0.1,48.07692308
8406,Philippines,2021-02-05,2021,1.0,2.0,6.0,39.55,9.59,1489.419,3234859.353,11064.949,59696.40709,2.5,0.06,48.05382028
8407,Philippines,2021-02-12,2021,1.0,2.0,7.0,38.06,8.08,1539.763,3234859.353,11064.949,59696.40709,2.5,0.06,48.05035677
8408,Philippines,2021-02-19,2021,1.0,2.0,8.0,37.53999,7.57,1523.622,3234859.353,11064.949,59696.40709,2.5,0.07,48.4895505
8409,Philippines,2021-02-26,2021,1.0,2.0,9.0,40.56,10.56,1468.67,3234859.353,11064.949,59696.40709,2.5,0.08,48.74006921
8410,Philippines,2021-03-05,2021,1.0,3.0,10.0,42.52,12.56,1485.134,3291008.005,11064.949,59696.40709,2.5,0.08,48.60976084
8411,Philippines,2021-03-12,2021,1.0,3.0,11.0,41.99001,12.06,1460.264,3291008.005,11064.949,59696.40709,2.5,0.09,48.4895505
8412,Philippines,2021-03-19,2021,1.0,3.0,12.0,40.57001,10.56,1414.328,3291008.005,11064.949,59696.40709,2.5,0.07,48.50954425
8413,Philippines,2021-03-26,2021,1.0,3.0,13.0,44.10001,13.6,1385.044,3291008.005,11064.949,59696.40709,2.5,0.06,48.4202881
8414,Philippines,2021-04-02,2021,2.0,4.0,14.0,44.60001,14.1,1438.83,3310746.677,11064.949,59696.40709,2.5,0.07,48.55665348
8415,Philippines,2021-04-09,2021,2.0,4.0,15.0,46.56,16.10001,1406.53,3310746.677,11064.949,59696.40709,2.5,0.06,48.54958126
8416,Philippines,2021-04-16,2021,2.0,4.0,16.0,46.56,16.09,1416.365,3310746.677,11064.949,59696.40709,2.5,0.06,48.33019187
8417,Philippines,2021-04-23,2021,2.0,4.0,17.0,47.05,16.59,1408.119,3310746.677,11064.949,59696.40709,2.5,0.07,48.2404303
8418,Philippines,2021-04-30,2021,2.0,4.0,18.0,46.56,16.09,1391.887,3310746.677,11064.949,59696.40709,2.5,0.05,48.2404303
8419,Philippines,2021-05-07,2021,2.0,5.0,19.0,46.86,16.33,1397.546,3286449.536,11064.949,59696.40709,2.5,0.05,47.77945006
