date,CO1_Comdty,CL1_Comdty,BCOMIN_Index,BCOMEN_Index,BCOMAG_Index,BCOMPR_Index,BCOM_Index,HG1_Comdty,LA1_Comdty,LN1_Comdty,CVT1_Comdty,HRC1_Comdty,FC1_Comdty,LC1_Comdty,W_1_Comdty,S_1_Comdty,C_1_Comdty,IOE1_Comdty,GC1_Comdty,r_CO1_Comdty,r_CL1_Comdty,r_BCOMIN_Index,r_BCOMEN_Index,r_BCOMAG_Index,r_BCOMPR_Index,r_BCOM_Index,r_HG1_Comdty,r_LA1_Comdty,r_LN1_Comdty,r_CVT1_Comdty,r_HRC1_Comdty,r_FC1_Comdty,r_LC1_Comdty,r_W_1_Comdty,r_S_1_Comdty,r_C_1_Comdty,r_IOE1_Comdty,r_GC1_Comdty
2003-12-26,29.06,32.86,82.6364,257.865,68.9775,72.1708,134.6716,102.65,1586.5,15902,,,90.725,87.85,366,792,239.75,,412.3,-0.0335000028390797,-0.00485732588286014,0.0133283574147569,-0.0267504674685908,-0.0303210369450717,0.00775472105471398,-0.0154278269357677,0.000487210728273624,0.00775136365439799,0.0644127587026446,,,-0.0378525860540648,-0.0322021384660278,-0.0743518924417819,0.0350124087834134,-0.0388596950783997,,0.00754720563538314
2004-01-02,29.32,32.52,84.1474,255.9819,71.2051,73.191,135.2686,104.55,1609.5,16930,,,81.1,73.8,405.75,792.5,253.25,,416.1,0.00890721887631374,-0.0104008279295118,0.0181197615291024,-0.00732945330658819,0.0317840806033383,0.0140369306274373,0.00442320909110538,0.0183402824097003,0.0143932397156128,0.0626423086657528,,,-0.112149991977767,-0.17427208302668,0.103103872993334,0.000631113937009431,0.0547804293652447,,0.00917437627604123
2004-01-09,31.37,34.31,85.9345,285.0513,72.508,76.4083,142.2182,110.35,1606.25,16172,,,86.225,75.925,385.5,790,251,,426.8,0.0675821451841361,0.0535815721907484,0.0210153552085259,0.107562425215615,0.0181324555345084,0.0430188664266478,0.0501000665510052,0.0539917068281026,-0.0020213020953328,-0.0458058443665195,,,0.0612771977015374,0.0283872793253854,-0.0511960133913165,-0.00315956029036801,-0.008924203997009,,0.0253899034387031
2004-01-16,30.47,35.07,84.1094,266.6495,75.2402,73.3248,139.9493,109.4,1606.75,14812,,,89.15,78.7,398,835.75,272.5,,407,-0.029109429204969,0.0219092072817282,-0.0214670457273769,-0.0667341021429353,0.0369887619891776,-0.0411924417380547,-0.0160822837649199,-0.00864624271486481,0.000311235607865612,-0.0878436887271583,,,0.0333601854862451,0.0358971444915452,0.0319108122810539,0.0562965798391408,0.0821856749715151,,-0.0475023339850038
2004-01-23,30.96,34.94,85.4093,272.2,75.4991,73.5638,141.2073,112.45,1624.5,14975,,,90.1,80.175,381.5,839.25,277,,408,0.0159534557239085,-0.00371375944617602,0.0153366617295827,0.0206020282897068,0.00343507306427782,0.00325416963481029,0.0089488092768697,0.0274977884174437,0.0109865708577592,0.0109444809501458,,,0.0105998203051421,0.0185685901558612,-0.0423411545599262,0.00417911055993603,0.01637889208404,,0.0024539889615669
2004-01-30,29.18,33.05,86.827,251.9482,74.6757,72.3926,137.6197,114.55,1644.75,15510,,,83.675,76.7,389,819.5,276.25,,402.2,-0.0592125056268866,-0.0556107384082156,0.0164626390421851,-0.0773135793909363,-0.0109659976420895,-0.0160489726887985,-0.0257349395832236,0.0185027304941805,0.0123883208569522,0.0351028331869347,,,-0.0739799175169011,-0.0443100372060083,0.0194684928939344,-0.0238142376762598,-0.00271125335537636,,-0.0143176970656098
2004-02-06,28.83,32.48,88.4038,247.477,74.3377,72.6512,137.2969,118.05,1665.5,15190,,,83.15,75.45,378.5,840,279,,403.6,-0.012067031444329,-0.0173970510042181,0.0179973219400118,-0.0179058624288073,-0.00453651255079457,0.00356582320664867,-0.00234834963291863,0.0300968546320171,0.0125369816676271,-0.020847660580765,,,-0.00629404145845403,-0.0164315231593521,-0.0273632707409428,0.0247074936534748,0.00990552898940322,,0.00347481114090265
2004-02-13,30.57,34.56,91.1358,262.2571,74.3609,74.4855,140.5043,124.35,1701.75,15525,,,83.975,76.125,380.25,829,282.5,,410.3,0.0586026242524325,0.0620724286423782,0.0304357466795286,0.058007671915548,0.000312040600089603,0.0249345681402096,0.0230923590643553,0.051991906717892,0.0215317546943261,0.0218143112118607,,,0.00987292985941934,0.00890654081620301,0.00461285826189872,-0.0131817367020641,0.0124667687651305,,0.0164643109686864
2004-02-20,30.69,35.6,93.1813,258.2878,75.3329,72.6723,140.9482,130.85,1712.75,15180,,,84.175,77.85,371.5,893,284.75,,397.5,0.0039177327289015,0.0296486939221299,0.0221963559584903,-0.0152508532277267,0.0129866923139099,-0.0246441815179734,0.00315435370490658,0.0509514587267406,0.00644313255494833,-0.0224728558520582,,,0.00237882954878188,0.0224071722499462,-0.023280066981588,0.0743664257412036,0.00793305174079517,,-0.0316936653537541
2004-02-27,32.23,36.16,94.0504,271.7681,79.1047,73.0381,146.4448,134.3,1709,14630,,,86.5,81.5,380.75,942.5,296.25,,396.8,0.0489608271957018,0.0156078976659906,0.00928375101181356,0.0508746620336256,0.048855333090807,0.00502092875287108,0.0382561186517876,0.0260244745530374,-0.00219186176741815,-0.0369045569354523,,,0.0272464488906961,0.0458191219668098,0.0245941276174575,0.0539493384456673,0.0395920901220501,,-0.00176255868366848
2004-03-05,33.35,37.26,92.0428,277.1491,77.2424,74.5417,146.0612,133.8,1663.5,13420,,,87.3,79.225,366.5,933.75,290.5,,401.6,0.0341600765342864,0.0299668296494668,-0.0215771225345955,0.019606499402486,-0.0238237624050317,0.0203774775329855,-0.00262285368443838,-0.00372995583506341,-0.0269845876570596,-0.0863280834884961,,,0.00920604890772303,-0.0283111146698323,-0.0381444704485654,-0.0093271828751389,-0.0196001161573749,,0.012024192966801
2004-03-12,32.24,36.19,90.364,274.2414,77.6685,73.9975,145.6506,130.9,1641.75,12955,,,89.8,81.4,357,954,295.5,,395.6,-0.0338498547232056,-0.0291375275977912,-0.0184077282653083,-0.0105468881076671,0.00550124070819003,-0.00732739148816641,-0.00281510909851157,-0.021912474778274,-0.013161070387449,-0.0352643175294638,,,0.0282345124625971,0.0270833674315103,-0.0262627395470672,0.0214549350012598,0.0170652605541868,,-0.0150529686289618
2004-03-19,33.26,38.08,93.5989,284.8026,81.2488,77.8125,151.2636,137.9,1667,14215,,,90.55,79.075,392.75,1024,312,,412.7,0.0311475561263541,0.0509063723475132,0.0351726732827613,0.0377875682957454,0.0450662821008034,0.0502707778093257,0.0378134073625711,0.0520951118834017,0.015262857679712,0.0928159310888912,,,0.00831720902126865,-0.0289785038167825,0.0954374953560917,0.0708081341511662,0.0543343509633294,,0.0423173370099788
2004-03-26,31.99,35.73,92.3462,273.63,79.5019,79.5365,148.0687,135.25,1666,14265,,,88.7,77.2,405.25,1013,305.5,,422.2,-0.0389321198033548,-0.0636985378878459,-0.0134740732863374,-0.0400194798494562,-0.0217351311242417,0.0219139491350067,-0.0213476549731686,-0.0194038670726648,-0.000600060024006588,0.00351123956249921,,,-0.0206422950138885,-0.023997312160982,0.031330883480055,-0.0108003013507698,-0.0210534091978323,,0.0227581986556844
2004-04-02,30.21,34.39,94.3018,270.6329,81.7528,80.845,150.0802,134.7,1744.75,14355,,,89.4,79.95,416.25,1045.5,330.5,,421.6,-0.0572503585628463,-0.0382248475911435,0.0209557194828056,-0.0110135388435788,0.0279191392095743,0.0163177053977437,0.013493462628797,-0.00407483431027256,0.0461857351704733,0.00628932890756495,,,0.00786079286393449,0.0350019822492325,0.0267818806788682,0.0315790146200046,0.0786568806800911,,-0.00142213818706782
2004-04-09,33.34,37.14,91.6426,287.2062,80.5793,80.404,151.5674,130.5,1734.25,13796,,,91.225,81.925,414.5,988,330.5,,419.9,0.0985848819240678,0.0769287314803848,-0.0286040484013803,0.0594371346681921,-0.0144582672489868,-0.0054698150006276,0.00986059262648187,-0.0316768566535703,-0.00603623563184996,-0.0397196184984328,,,0.0202083001430422,0.0244027553049149,-0.00421306671930388,-0.0565678211208196,0,,-0.00404040953700502
2004-04-16,33.64,37.74,93.4276,286.0614,77.8713,74.9123,148.8454,134.25,1810.5,13135,,,92.95,81.8,388.5,965,314.5,,401,0.00895795778209907,0.0160259840158443,0.019290575721489,-0.00399395159184657,-0.0341843287659964,-0.0707458301918216,-0.0181222271160726,0.0283305066262258,0.0430280069402853,-0.0490982719370923,,,0.018732731844942,-0.00152695097617617,-0.0647798047676478,-0.0235545964088821,-0.0496225831512458,,-0.0460551603835784
2004-04-23,33.09,36.46,88.0594,282.2204,76.6521,71.0126,145.4855,124.3,1709.75,12014,,,94.9,82.825,373,967,303.5,,395.1,-0.0164847131712262,-0.0345047706898871,-0.0591752180261436,-0.0135181471303385,-0.0157804617375623,-0.0534607699142935,-0.0228317581019031,-0.0770057348723086,-0.0572558892274904,-0.0892077867095331,,,0.0207619914484294,0.0124527045772576,-0.040714750163886,0.00207039411430809,-0.0356024656409426,,-0.0148225298892246
2004-04-30,34.48,37.38,85.5624,292.8242,78.3855,69.6594,148.0462,120.95,1658.25,11157,,,98.3,88.3,381.5,1034,316.5,,387.5,0.0411483238619712,0.0249200327768997,-0.0287656524564897,0.0368841029824303,0.0223619590687996,-0.0192396744487011,0.0174479619256731,-0.0273207614606292,-0.0305843315725403,-0.0740055328169262,,,0.0352003215372383,0.0640101594239555,0.0225324310806956,0.0669915596150803,0.0419416310846783,,-0.0194230486239428
2004-05-07,37,39.93,84.382,313.0691,78.7019,67.0065,151.2121,119.25,1636,10951,,,102.425,84.375,393.5,1050.5,307,,379.1,0.0705384668487321,0.0659921190477131,-0.01389182559726,0.0668515040028828,0.00402833617291787,-0.0388280220256378,0.0211590997847058,-0.0141551072875856,-0.0135085912429735,-0.0186363273174219,,,0.0411067962798146,-0.0454689584172208,0.0309702171329462,0.0158314652166807,-0.0304754939970344,,-0.0219158262711128
2004-05-14,38.76,41.38,83.2249,323.5021,73.6859,67.1554,149.0783,117.6,1608.75,10925,,,103.225,82.075,354,969,286.5,,377.1,0.0464708743783411,0.0356697512422675,-0.0138075268160849,0.0327816724711942,-0.0658558326990342,0.00221970710219654,-0.0142118157258828,-0.0139330943039244,-0.0167967582523554,-0.00237703531196765,,,0.00778024833921887,-0.0276376858050371,-0.105784154723684,-0.0807569083942887,-0.0691092114324023,,-0.00528961825797758
2004-05-21,36.51,39.93,85.7646,315.4089,72.6422,68.6167,148.3287,122,1639.25,11673,,,104.925,83.45,368.25,872.5,290,,384.9,-0.05980259135502,-0.0356697512422675,0.0300597520453882,-0.0253357131525975,-0.0142654445674539,0.0215266086254173,-0.0050409142174086,0.0367320092687304,0.0187813402333923,0.0662247416888722,,,0.0163347374475009,0.0166141867201874,0.0394651422089654,-0.104901957814184,0.0121423868257251,,0.020473156025389
2004-05-28,36.58,39.88,89.2305,314.5057,73.6432,70.5455,150.4365,127.75,1683.75,12235,,,107.2,87.675,362,814,304,,394,0.00191544729517412,-0.0012529759814921,0.0396165754492186,-0.00286769228389794,0.0136857898869378,0.0277219463762277,0.0141103111872054,0.0460541843505569,0.0267846285808444,0.0470222142241088,,,0.0214504394170465,0.0493891459183979,-0.0171178435169681,-0.0694022880740421,0.0471467784257023,,0.0233673490082333
2004-06-04,35.67,38.49,86.7833,302.3042,73.8798,69.1757,148.1654,123.15,1648.5,11935,,,108.625,90.5,370,838.5,308.25,,390.9,-0.0251916435919193,-0.035476477797983,-0.0278087025505478,-0.0395684048104235,0.00320763816982606,-0.0196082468300078,-0.0152118509245032,-0.0366721045172662,-0.0211576652127876,-0.024825437103841,,,0.0132053349488546,0.0317130546796385,0.0218587938124983,0.0296542152607238,0.0138834406382315,,-0.00789913649902463
