date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl
2023-11-12,Mexico,105.92,0.0513,1174.6276717759686,0.07395386031924238,True,732.0826366,608.175219534344,0.14283374745893848
2023-11-19,Mexico,98.02,0.0513,1189.4211485753,0.07554667709804047,True,732.0826366,622.968714431002,0.14423914307170954
2023-11-26,Mexico,98.02,0.0513,1193.5742773052286,0.07579264765136985,True,732.0826366,627.1218391016508,0.14425238485349676
2023-12-03,Mexico,96.05,0.0484,1197.1422805077293,0.07579334971487173,True,723.6344088,629.0487759714727,0.14424173930019302
2023-12-10,Mexico,97.02,0.0484,1191.2689565423705,0.07471584135263963,True,723.6344088,623.1754258670165,0.14282716852974364
2023-12-17,Mexico,89.10001,0.0484,1196.8881244811694,0.07502160096399585,True,723.6344088,628.7945883801895,0.14280051888971926
2023-12-24,Mexico,90.11,0.0484,1205.2979591474605,0.07513097305334739,True,723.6344088,637.2044036413998,0.1421129199834479
2023-12-31,Mexico,88.13,0.0432,1230.3582088659725,0.07706886815760786,True,708.4858624,659.5062623898582,0.14377733188504244
2024-01-07,Mexico,99.00999,0.0432,1247.1940503388878,0.0753202091846002,True,722.3071616,665.2057590229177,0.14121754984459153
2024-01-14,Mexico,88.14,0.0432,1247.6432213665003,0.07491284814569588,True,722.3071616,665.6549188265064,0.1404096005355713
2024-01-21,Mexico,93.06,0.0432,1239.2102309209743,0.07482203145629412,True,722.3071616,657.2219423401075,0.14107872234157418
2024-01-28,Mexico,90.09,0.0432,1235.9538159520953,0.07478335683182567,True,722.3071616,653.9655333292426,0.14133553413779315
2024-02-04,Mexico,87.07001,0.0438999999999999,1239.6501288999352,0.07343924455060807,True,724.3861706999998,658.0259269656816,0.13835145570291787
2024-02-11,Mexico,89.10001,0.0438999999999999,1240.907038273386,0.0732235345153098,True,724.3861706999998,659.282830896904,0.13782170948980185
2024-02-18,Mexico,88.10001,0.0438999999999999,1241.9666754767863,0.07298176146675756,True,724.3861706999998,660.3424629608089,0.13726334307412766
2024-02-25,Mexico,82.17999,0.0438999999999999,1240.3095903604792,0.07290955688191582,True,724.3861706999998,658.6853786028489,0.13728909481916007
2024-03-03,Mexico,83.19,0.0449,1245.092542192439,0.07263312279845367,True,727.3561837,663.9963939387319,0.1361978444068862
2024-03-10,Mexico,86.13,0.0449,1253.1089222330143,0.07092748239292389,True,727.3561837,672.0127536124437,0.1322591319643365
2024-03-17,Mexico,85.11,0.0449,1257.0916877503498,0.06960561980546962,True,727.3561837,675.9955116702913,0.12943965414665984
2024-03-24,Mexico,93.08,0.0449,1254.8997610916433,0.06864270297911378,True,727.3561837,673.80358253965,0.12784095928856165
2024-03-31,Mexico,92.08,0.0446,1256.5139109934694,0.05603888010913807,True,726.4651798,675.25833314638,0.10427658414438376
2024-04-07,Mexico,95.03999,0.0446,1298.5042332369421,0.06557552439423675,True,726.4651798,717.2486558438558,0.11871767781861392
2024-04-14,Mexico,101.97,0.0446,1290.5140842826775,0.065766876208807,True,726.4651798,709.258507072856,0.11966451941453818
2024-04-21,Mexico,100.98,0.0446,1271.4061782146312,0.06709571063986886,True,726.4651798,690.1506024640622,0.12360475462992523
2024-04-28,Mexico,97.03,0.0446,1268.99851172984,0.06668025231672718,True,726.4651798,687.7429357462013,0.12303599491321865
2024-05-05,Mexico,93.09,0.0476999999999999,1268.4684179134897,0.0665868201547648,True,735.6722200999998,688.8994528385547,0.12260609880878796
2024-05-12,Mexico,94.05,0.0476999999999999,1276.4764981038793,0.0670188251413462,True,735.6722200999998,696.907532971671,0.12275366139867783
2024-05-19,Mexico,90.09,0.0476999999999999,1282.9764871374316,0.06699526961503921,True,735.6722200999998,703.4075217212994,0.12219566865636136
2024-05-26,Mexico,93.06,0.0476999999999999,1279.8550895645033,0.06690138133492683,True,735.6722200999998,700.2861242107341,0.12227012228115967
2024-06-02,Mexico,94.06,0.0471,1267.9920108239037,0.0672474382379396,True,733.8902123,688.0898280184346,0.12392162387904378
2024-06-09,Mexico,108.93,0.0471,1217.084014716696,0.07656182602903344,True,733.8902123,637.1820548305473,0.14624031773287485
2024-06-16,Mexico,109.88,0.0471,1214.4299527135504,0.07620879225355952,True,733.8902123,634.5279839869472,0.14585611913962568
2024-06-23,Mexico,105.93,0.0471,1226.3996185438696,0.07743785319634064,True,733.8902123,646.4976675121668,0.14689808194394277
2024-06-30,Mexico,109.89,0.0454,1229.061803228041,0.0770319465400239,True,728.8411902,648.2333178551994,0.1460532651691673
2024-07-07,Mexico,103.94,0.0454,1261.2705597851646,0.08294970327345082,True,728.8411902,680.4423682592385,0.153754404696806
2024-07-14,Mexico,100.0,0.0454,1280.0182385393216,0.08432304136691528,True,728.8411902,699.19003558378,0.15437011296643322
2024-07-21,Mexico,108.91,0.0454,1263.044757744377,0.08415955690918851,True,728.8411902,682.216711955869,0.15580972819574326
2024-07-28,Mexico,107.9,0.0454,1248.7328383328575,0.08368867588768819,True,728.8411902,667.9049041924028,0.15646434017551727
2024-08-04,Mexico,119.66,0.0455999999999999,1221.4283723467822,0.08203731895710684,True,729.4351927999998,640.7081872966006,0.15639101722530638
2024-08-11,Mexico,114.82,0.0455999999999999,1233.0583520868167,0.08323685351610893,True,729.4351927999998,652.3382140017793,0.1573326574807142
2024-08-18,Mexico,106.42,0.0455999999999999,1239.8287161647686,0.08377364021089904,True,729.4351927999998,659.1085728849506,0.1575812932889367
2024-08-25,Mexico,105.92,0.0455999999999999,1223.7688700995407,0.08334935676302896,True,729.4351927999998,643.048937450987,0.15861650374089503
2024-09-01,Mexico,113.36,0.0425,1212.5984015146626,0.08081247413444069,True,720.2281525000001,630.2513299599009,0.15547994581344085
2024-09-08,Mexico,119.75,0.0425,1204.3377783764656,0.07911640603646558,True,720.2281525000001,621.9905277649129,0.15318815419318152
2024-09-15,Mexico,107.9,0.0425,1229.1573932356166,0.08169805957262725,True,720.2281525000001,646.8102287629289,0.15525158536049646
2024-09-22,Mexico,117.77,0.0425,1222.2951004752429,0.0813834920979773,True,720.2281525000001,639.9479822883866,0.15543934671983034
2024-09-29,Mexico,119.72,0.0425,1213.1018157942833,0.08117615306228192,True,720.2281525000001,630.754809766259,0.1561195888058959
2024-10-06,Mexico,113.89,0.0409999999999999,1265.1672245134278,0.09384651345595604,True,715.7731329999997,682.0693838492576,0.17406265670451027
2024-10-13,Mexico,118.75,0.0409999999999999,1265.2066730763645,0.0938482261160201,True,715.7731329999997,682.108830949221,0.174061198292765
2024-10-20,Mexico,120.72,0.0409999999999999,1244.508234413488,0.09401840334686061,True,715.7731329999997,661.4123691309966,0.17688603826640537
2024-10-27,Mexico,119.76,0.0409999999999999,1241.3655089100835,0.09384074019512412,True,715.7731329999997,658.2697679523617,0.17694628206426763
2024-11-03,Mexico,127.38,0.0444,1224.2469963804751,0.0935843559891586,True,725.8711772,642.8937380430523,0.17818824713372666
2024-11-10,Mexico,119.77,0.0444,1227.6441764848705,0.09365835218735295,True,725.8711772,646.2906006541766,0.177884990178569
2024-11-17,Mexico,126.64,0.0444,1222.5724118334726,0.09261311454982085,True,725.8711772,641.2181263531538,0.17656034336733875
2024-11-24,Mexico,124.7,0.0444,1219.6970819102764,0.09239419183879294,True,725.8711772,638.3428549258648,0.17652000512169844
2024-12-01,Mexico,123.2,0.0463,1216.6552337220273,0.09233815478130586,True,731.5142019,636.3209578558678,0.17653201836116308
2024-12-08,Mexico,119.25,0.0463,1222.308170360171,0.09269047713434676,True,731.5142019,641.973686838977,0.17646205314057056
2024-12-15,Mexico,120.29,0.0463,1224.4994247002091,0.09274402392720048,True,731.5142019,644.1647677708382,0.17627937159655488
2024-12-22,Mexico,131.1,0.0463,1226.1981599984038,0.09261236217845063,True,731.5142019,645.8631793197051,0.17581062213967802
2024-12-29,Mexico,132.62,0.0463,1218.1936992371725,0.09046176242650603,True,731.5142019,637.8573075525044,0.17275155567704284
2015-01-04,Philippines,95.56999,0.0255,163.11994878302073,0.03814264486399619,True,87.57743500000001,86.02610937687126,0.07232485953080647
2015-01-11,Philippines,99.5,0.0255,,,False,87.57743500000001,85.94892129558829,0.07235705337994879
2015-01-18,Philippines,106.38,0.0255,,,False,87.57743500000001,86.45064379460814,0.07118231742866808
2015-01-25,Philippines,89.67999,0.0255,,,False,87.57743500000001,87.53127683321759,0.0713009227941698
2015-02-01,Philippines,93.60999,0.022,164.38154310549717,0.0372880809899288,True,86.21814,87.14439021172215,0.0703369692263077
2015-02-08,Philippines,93.35999,0.022,164.2660180562832,0.037191358738049164,True,86.21814,87.02886516250818,0.0701982772565665
2015-02-15,Philippines,94.09999,0.022,164.22750971681708,0.037035224207571805,True,86.21814,86.99035682304206,0.0699181250145469
2015-02-22,Philippines,91.14999,0.022,164.30452640805362,0.03705070177050085,True,86.21814,87.0673735142786,0.06991824562721927
2015-03-01,Philippines,84.25,0.0233999999999999,163.9670920115057,0.037065722645413905,True,86.76185799999996,86.78502780335924,0.07003003754569616
2015-03-08,Philippines,83.75,0.0233999999999999,,,False,86.76185799999996,86.40220897782542,0.0702037676163973
2015-03-15,Philippines,89.89999,0.0233999999999999,163.4694275231213,0.03681793464450952,True,86.76185799999996,86.28736331497484,0.06975073136667695
2015-03-22,Philippines,94.09999,0.0233999999999999,,,False,86.76185799999996,85.36859813615693,0.06956321622331493
2015-03-29,Philippines,93.10999,0.0233999999999999,,,False,86.76185799999996,85.44516191304163,0.06913847582552642
2015-04-05,Philippines,90.15999,0.0241,,,False,87.03371700000001,86.96969378117521,0.06754589348988896
2015-04-12,Philippines,85.96999,0.0241,,,False,87.03371700000001,86.42998821811813,0.06721733134666982
2015-04-19,Philippines,90.39999,0.0241,,,False,87.03371700000001,87.12389535777365,0.06747948607147151
2015-04-26,Philippines,90.64999,0.0241,,,False,87.03371700000001,87.2009961455912,0.06689101373129869
2015-05-03,Philippines,90.89999,0.0233,,,False,86.723021,87.16757130178767,0.0660787983961754
2015-05-10,Philippines,89.67,0.0233,164.47041237036308,0.03379088312479152,True,86.723021,87.28431357962263,0.06367238572396448
2015-05-17,Philippines,86.21999,0.0233,,,False,86.723021,87.63454042226388,0.06361362321893545
2015-05-24,Philippines,85.23,0.0233,164.39258417971706,0.03393225675540474,True,86.723021,87.20648538897662,0.06396555657746716
2015-05-31,Philippines,85.95999,0.0269,,,False,88.121153,85.67047508685245,0.0668545661209087
2015-06-07,Philippines,89.15999,0.0269,161.67149932739622,0.03553449360514571,True,88.121153,84.64013974252333,0.06787459090284827
2015-06-14,Philippines,87.43999,0.0269,161.28989365376276,0.035238356616722616,True,88.121153,84.25853406888987,0.0674541855498892
2015-06-21,Philippines,88.18999,0.0269,161.8241416007586,0.03544502882636639,True,88.121153,84.7927820158857,0.0676456324167579
2015-06-28,Philippines,89.17999,0.0269,161.63333875687798,0.03541799894335157,True,88.121153,84.60197917200509,0.06766661344485203
2015-07-05,Philippines,92.12999,0.0285,160.19581445221314,0.03573186417089531,True,88.742545,83.23938389199276,0.06876666807360955
2015-07-12,Philippines,94.59,0.0285,160.19581445221314,0.03573264857296661,True,88.742545,83.23938389199276,0.06876817767066319
2015-07-19,Philippines,92.62,0.0285,,,False,88.742545,82.86426273582356,0.06893589482230997
2015-07-26,Philippines,96.54999,0.0285,,,False,88.742545,82.33909312521071,0.06913852206896821
2015-08-02,Philippines,98.26999,0.0277,,,False,88.43184900000001,82.63219797618534,0.06889386035973945
2015-08-09,Philippines,99.25999,0.0277,159.36231730555022,0.0354946702816128,True,88.43184900000001,82.36795613947066,0.06867370726664986
2015-08-16,Philippines,102.45,0.0277,158.72058713594302,0.03541400571031772,True,88.43184900000001,81.72622596986346,0.0687775767505768
2015-08-23,Philippines,119.15,0.0277,,,False,88.43184900000001,80.89575161733298,0.06938230475099699
2015-08-30,Philippines,113.26,0.0277,,,False,88.43184900000001,80.7447562743878,0.06806005313457089
2015-09-06,Philippines,123.05,0.0255,158.51248553863135,0.035206532136520426,True,87.57743500000001,81.41864613248187,0.06854295890740869
2015-09-13,Philippines,121.59,0.0255,,,False,87.57743500000001,81.72430036586584,0.06802469576599736
2015-09-20,Philippines,112.03,0.0255,,,False,87.57743500000001,82.18278171377489,0.06685265427768242
2015-09-27,Philippines,130.14,0.0255,,,False,87.57743500000001,81.68609359169466,0.06650028365286435
2015-10-04,Philippines,145.47,0.0262,159.72494554003524,0.034902170299821525,True,87.84929400000001,82.66198337553077,0.0674402793487561
2015-10-11,Philippines,114.22,0.0262,161.30275805858426,0.03642458638472018,True,87.84929400000001,84.23979589407979,0.06974596961732943
2015-10-18,Philippines,108.83,0.0262,160.72550958560524,0.036521869796692426,True,87.84929400000001,83.66254742110077,0.07016277073834387
2015-10-25,Philippines,107.86,0.0262,,,False,87.84929400000001,82.54653367268037,0.0715969312656248
2015-11-01,Philippines,104.66,0.025,160.58476472489232,0.03668592893591156,True,87.38325,83.46931726211697,0.07057924348880751
2015-11-08,Philippines,99.98999,0.025,,,False,87.38325,82.72823453421168,0.07116020581200233
2015-11-15,Philippines,99.98999,0.025,159.9606950661682,0.036849519567150976,True,87.38325,82.84524760339285,0.07115042725244307
2015-11-22,Philippines,95.56999,0.025,160.15571683229064,0.03690412401013888,True,87.38325,83.04026936951529,0.07117518379680612
2015-11-29,Philippines,99.75,0.025,159.76567329260052,0.036869294950117155,True,87.38325,82.65022582982517,0.07126959028106268
2015-12-06,Philippines,103.19,0.0269,,,False,88.121153,82.55217730994634,0.07104978620375602
2015-12-13,Philippines,112.03,0.0269,158.84611735603002,0.03686066012560373,True,88.121153,81.81475777115713,0.07156621743609883
2015-12-20,Philippines,111.53,0.0269,,,False,88.121153,82.08643864916088,0.07151179323599434
2015-12-27,Philippines,110.07,0.0269,159.23423290973378,0.03690604579017854,True,88.121153,82.20287332486089,0.07149027343492234
2016-01-03,Philippines,108.83,0.0260999999999999,,,False,87.58435699999997,84.95818669320083,0.06504735840095449
2016-01-10,Philippines,115.84,0.0260999999999999,,,False,87.58435699999997,84.20211850673267,0.06562472819044428
2016-01-17,Philippines,126.0,0.0260999999999999,160.07627157677885,0.03446257062399656,True,87.58435699999997,83.20729197498855,0.06629995621175909
2016-01-24,Philippines,124.04,0.0260999999999999,160.23544381570812,0.033814398323072016,True,87.58435699999997,83.36646421391782,0.06499334203205916
2016-01-31,Philippines,125.01,0.0249,159.2483441203735,0.034088034334461996,True,87.119513,82.32719278106705,0.06593766699318218
2016-02-07,Philippines,128.93,0.0249,,,False,87.119513,82.20935804781386,0.0659381328988719
2016-02-14,Philippines,137.28,0.0249,159.52329180124028,0.03427668558795702,True,87.119513,82.60214046193381,0.06619598095701724
2016-02-21,Philippines,123.51,0.0249,,,False,87.119513,82.40574924873589,0.06618194201376205
2016-02-28,Philippines,121.81,0.0249,,,False,87.119513,82.71997517650244,0.06631973781664657
2016-03-06,Philippines,112.5,0.022,160.82352357243158,0.035226248792272194,True,85.99614,83.7852458566924,0.06761583611871463
2016-03-13,Philippines,105.64,0.022,161.37190760985376,0.03552845534223184,True,85.99614,84.33362989411458,0.06798349152296554
2016-03-20,Philippines,97.04999,0.022,161.37190760985376,0.03510516267451661,True,85.99614,84.33362989411458,0.06717352347875548
2016-03-27,Philippines,107.84,0.022,161.41107789044287,0.03510979356324757,True,85.99614,84.37280017470368,0.06716749487773682
2016-04-03,Philippines,105.39,0.0227999999999999,,,False,86.30603599999996,84.64687883320863,0.06474616206246053
2016-04-10,Philippines,105.88,0.0227999999999999,,,False,86.30603599999996,84.64687883320863,0.06448568647416847
2016-04-17,Philippines,98.76999,0.0227999999999999,,,False,86.30603599999996,84.56882731294613,0.06391574693580726
2016-04-24,Philippines,99.00999,0.0227999999999999,,,False,86.30603599999996,83.51513172253672,0.06500389022771647
2016-05-01,Philippines,106.61,0.0220999999999999,,,False,86.03487699999997,84.38429326035019,0.06595889384083743
2016-05-08,Philippines,115.91,0.0220999999999999,,,False,86.03487699999997,84.30491011880788,0.06592912559141871
2016-05-15,Philippines,112.98,0.0220999999999999,162.09350286973006,0.034876809860361846,True,86.03487699999997,85.05905008439623,0.06646328960384981
2016-05-22,Philippines,112.49,0.0220999999999999,,,False,86.03487699999997,85.01935850719669,0.06631698215665577
2016-05-29,Philippines,110.54,0.0220999999999999,,,False,86.03487699999997,85.01935850719669,0.06393332391975765
2016-06-05,Philippines,111.28,0.0222,,,False,86.073614,85.28801435441125,0.06283588379635421
2016-06-12,Philippines,108.33,0.0222,,,False,86.073614,85.44588203359763,0.06267628133122577
2016-06-19,Philippines,117.64,0.0222,162.04235833307393,0.032837389263237614,True,86.073614,85.01174590411361,0.06259191528330564
2016-06-26,Philippines,119.29,0.0222,,,False,86.073614,83.98560598876557,0.06373401011027309
2016-07-03,Philippines,116.63,0.0202,,,False,85.298874,84.17637368827553,0.061620229361635415
2016-07-10,Philippines,109.8,0.0202,,,False,85.298874,83.82053180474003,0.0617807290351561
2016-07-17,Philippines,95.56999,0.0202,,,False,85.298874,84.45313959194561,0.06202882385420943
2016-07-24,Philippines,101.47,0.0202,,,False,85.298874,83.97868375799098,0.06195298584226975
2016-07-31,Philippines,100.48,0.0182,162.126714766098,0.032949634234856376,True,84.524134,84.95468342567519,0.06288077049825533
2016-08-07,Philippines,96.54999,0.0182,162.20659694005082,0.032904297515335273,True,84.524134,85.03456559962801,0.06276617146250058
2016-08-14,Philippines,91.39999,0.0182,,,False,84.524134,85.67362292224612,0.06253519347921557
2016-08-21,Philippines,85.23,0.0182,,,False,84.524134,86.03309266665661,0.06157480534930553
2016-08-28,Philippines,88.93999,0.0182,,,False,84.524134,86.15291591410029,0.06149628287671379
2016-09-04,Philippines,88.92999,0.0189,162.3464288335669,0.032689929649343336,True,84.795293,85.19731949642645,0.06229178768486995
2016-09-11,Philippines,84.25,0.0189,,,False,84.795293,83.532225311506,0.06552956302474361
2016-09-18,Philippines,94.09,0.0189,,,False,84.795293,82.66003310241946,0.06620630636391195
2016-09-25,Philippines,105.86,0.0189,159.53162674901765,0.03408483498423411,True,84.795293,82.38251741187719,0.06600440655777713
2016-10-02,Philippines,117.35,0.0202,160.49280020179924,0.034318969281375,True,85.298874,83.38833032523006,0.06605177797091487
2016-10-09,Philippines,116.12,0.0202,160.65424905420414,0.03290098232346839,True,85.298874,83.54977917763496,0.06326387287134037
2016-10-16,Philippines,119.3,0.0202,160.49280020179924,0.032692241267558035,True,85.298874,83.38833032523006,0.06292090662373785
2016-10-23,Philippines,115.65,0.0202,160.73497347608836,0.03199154309781495,True,85.298874,83.63050359951917,0.061486653911719216
2016-10-30,Philippines,112.96,0.0202,,,False,85.298874,83.10579484206231,0.060810795851765964
2016-11-06,Philippines,115.9,0.0217,160.0180849029308,0.03119533198231572,True,85.879929,82.96842511575088,0.06016526497588845
2016-11-13,Philippines,124.94,0.0217,,,False,85.879929,82.40456202751216,0.06053795558266002
2016-11-20,Philippines,130.09,0.0217,,,False,85.879929,81.03518026523248,0.06272453877639736
2016-11-27,Philippines,123.73,0.0217,,,False,85.879929,80.79352465744951,0.0626294925531794
2016-12-04,Philippines,118.36,0.0254,156.7934097908982,0.03237940752749702,True,87.313198,79.89373625015547,0.06354537854318279
2016-12-11,Philippines,108.09,0.0254,,,False,87.313198,79.45759178030085,0.06317220181324477
2016-12-18,Philippines,109.55,0.0254,,,False,87.313198,79.37829278531746,0.06304940501722617
2016-12-25,Philippines,110.78,0.0254,,,False,87.313198,79.65583927016738,0.0631525431989499
2017-01-01,Philippines,110.04,0.0283999999999999,157.57182697315983,0.02837243746974579,True,88.47530799999997,80.80876907822156,0.05532440177949028
2017-01-08,Philippines,100.24,0.0283999999999999,,,False,85.37934599999997,81.44830227098987,0.05540901750912032
2017-01-15,Philippines,102.2,0.0283999999999999,,,False,85.37934599999997,80.92387040784183,0.054545181641751345
2017-01-22,Philippines,98.03,0.0283999999999999,154.7587603809731,0.02843462924054932,True,85.37934599999997,80.68182492650747,0.05454150271350922
2017-01-29,Philippines,97.04999,0.0283999999999999,155.08148768515056,0.02786763564055574,True,85.37934599999997,81.00455223068495,0.0533519941088941
2017-02-05,Philippines,93.59999,0.0275,154.0997397711231,0.028424808014646606,True,85.0429125,79.98192030357043,0.054765570787447565
2017-02-12,Philippines,90.39999,0.0275,,,False,85.0429125,79.5843958417938,0.05467221211465127
2017-02-19,Philippines,88.68999,0.0275,,,False,85.0429125,79.38563361275753,0.054676077051575914
2017-02-26,Philippines,82.76999,0.0275,153.3046908590109,0.02815499528760726,True,85.0429125,79.18687139145823,0.054507682559727086
2017-03-05,Philippines,84.48,0.0276,153.10208021994228,0.027201183607872242,True,85.08029400000001,78.98874742319438,0.05272343125657602
2017-03-12,Philippines,87.42999,0.0276,153.14179300875801,0.026923609110912607,True,85.08029400000001,79.02846021201012,0.05217272059269464
2017-03-19,Philippines,78.29999,0.0276,,,False,85.08029400000001,79.1078858024412,0.0522069085585196
2017-03-26,Philippines,82.76999,0.0276,,,False,85.08029400000001,79.1078858024412,0.05219360441105143
2017-04-02,Philippines,82.28,0.0283,154.36144161433265,0.028297034256265598,True,85.3419645,80.27990763552555,0.05440926789599835
2017-04-09,Philippines,83.76999,0.0283,,,False,85.3419645,80.88412169439188,0.05506510784881162
2017-04-16,Philippines,86.48,0.0283,155.44902690575634,0.029043990925183477,True,85.3419645,81.36749292694925,0.055487270952698224
2017-04-23,Philippines,84.00999,0.0283,,,False,85.3419645,80.80355982227901,0.05455008647531921
2017-04-30,Philippines,80.79999,0.0266999999999999,,,False,84.74386049999997,81.14376987157249,0.05362564442987268
2017-05-07,Philippines,80.31,0.0266999999999999,,,False,84.74386049999997,81.71405741280802,0.0541828416434744
2017-05-14,Philippines,78.2,0.0266999999999999,,,False,84.74386049999997,81.99920117155443,0.053479660313116656
2017-05-21,Philippines,79.53999,0.0266999999999999,156.1931417634434,0.028096867428501655,True,84.74386049999997,82.03993599873617,0.053492703814837686
2017-05-28,Philippines,79.54999,0.0266999999999999,,,False,84.74386049999997,81.83626188572188,0.053517948062364526
2017-06-04,Philippines,78.29999,0.027,,,False,84.85600500000001,83.5355297520487,0.057487131970657364
2017-06-11,Philippines,77.56999,0.027,,,False,84.85600500000001,83.24690749567388,0.0575206112420003
2017-06-18,Philippines,73.37,0.027,,,False,84.85600500000001,82.66966295959547,0.05770232096165591
2017-06-25,Philippines,77.81999,0.027,156.43861896164356,0.029792133380781856,True,84.85600500000001,82.29857719086414,0.056630872137701634
2017-07-02,Philippines,77.56,0.0254,160.523971437266,0.03992381745795973,True,84.257901,86.31520084420833,0.0742479849505925
2017-07-09,Philippines,80.51999,0.0254,,,False,84.257901,86.09745310807854,0.07415679358065762
2017-07-16,Philippines,76.06999,0.0254,,,False,84.257901,86.01035402216512,0.07382528515490541
2017-07-23,Philippines,73.34999,0.0254,160.08847596885906,0.039482566666820186,True,84.257901,85.8797053758014,0.07359950639526908
2017-07-30,Philippines,70.37999,0.0254,,,False,84.257901,86.18455219567609,0.07279648373206489
2017-08-06,Philippines,69.40999,0.0265,160.08277453300002,0.039111006585023166,True,84.6690975,85.92086360462582,0.07286936124990091
2017-08-13,Philippines,75.56999,0.0265,158.87262153800398,0.03939015506247238,True,84.6690975,84.71071060962979,0.07387515879074757
2017-08-20,Philippines,69.39,0.0265,,,False,84.6690975,84.06241434643191,0.07410680471480195
2017-08-27,Philippines,65.92,0.0265,,,False,84.6690975,84.62427110795836,0.07442670425310083
2017-09-03,Philippines,60.70999,0.0255,159.61605351581963,0.03970637483907938,True,84.29528250000001,85.41147134518397,0.0742028529823594
2017-09-10,Philippines,63.54999,0.0255,,,False,84.29528250000001,85.7604456845035,0.07150065177155791
2017-09-17,Philippines,60.57999,0.0255,159.2670791681723,0.038012562559255905,True,84.29528250000001,85.06249699753664,0.07117296134259306
2017-09-24,Philippines,63.48999,0.0255,,,False,84.29528250000001,86.06579824451852,0.07192241580718181
2017-10-01,Philippines,66.65999,0.0253,160.37557789643313,0.038143172739238874,True,84.22051950000001,86.16263325190756,0.07099636048696874
2017-10-08,Philippines,64.45,0.0253,159.97366403608342,0.03815905048196421,True,84.22051950000001,85.76071939155786,0.07117994304439804
2017-10-15,Philippines,65.42999,0.0253,159.97366403608342,0.03813694233314766,True,84.22051950000001,85.76071939155786,0.07113870363320453
2017-10-22,Philippines,63.67999,0.0253,,,False,84.22051950000001,85.1465761256421,0.07151158149486114
2017-10-29,Philippines,63.2,0.0253,159.22791865440564,0.038025338345230766,True,84.22051950000001,85.01497400988008,0.07121916522772806
2017-11-05,Philippines,63.67999,0.0265,159.52756557795163,0.03814311852331123,True,84.6690975,85.36565464957744,0.0712801754587755
2017-11-12,Philippines,69.60999,0.0265,159.57132038673555,0.03793989482237947,True,84.6690975,85.40940945836135,0.0708835144808308
2017-11-19,Philippines,68.37999,0.0265,160.2713975190922,0.0370637451416012,True,84.6690975,86.109486590718,0.06898494540294013
2017-11-26,Philippines,65.62999,0.0265,160.57768126601349,0.037075261683735934,True,84.6690975,86.41577033763929,0.06889320699501883
2017-12-03,Philippines,63.56,0.026,161.97180815602383,0.03749683034602365,True,84.48219,87.78838312286109,0.06918260930680617
2017-12-10,Philippines,63.78999,0.026,,,False,84.48219,87.39135023176148,0.06908788353497475
2017-12-17,Philippines,61.42999,0.026,,,False,84.48219,87.47957976180952,0.06903321979223484
2017-12-24,Philippines,60.34,0.026,162.41295580743713,0.03766720797395614,True,84.48219,88.2295307742744,0.06933781161904852
2017-12-31,Philippines,59.73,0.026,,,False,84.48219,90.13553381118099,0.0709499754647285
2018-01-07,Philippines,55.98,0.026,167.57709836123132,0.04946461607602378,True,82.60074,95.0457659765741,0.08721205777451782
2018-01-14,Philippines,53.64999,0.026,166.53627861847684,0.04957771097698956,True,82.60074,94.00494623381967,0.0878303516922781
2018-01-21,Philippines,56.76999,0.026,,,False,82.60074,93.2952964076718,0.08826144473899604
2018-01-28,Philippines,56.35999,0.026,165.35352891959548,0.04973712714405321,True,82.60074,92.82219653493833,0.08860175473757359
2018-02-04,Philippines,58.62,0.0273,162.0613740570355,0.05267935398224394,True,83.075877,89.58545390113207,0.0952977087128181
2018-02-11,Philippines,71.14999,0.0273,,,False,83.075877,89.53918042516956,0.09505978524717686
2018-02-18,Philippines,64.59999,0.0273,161.04335753328456,0.05271845053256183,True,83.075877,88.56743737738496,0.09585866464110233
2018-02-25,Philippines,65.87,0.0273,,,False,83.075877,89.30781303263974,0.09593927973949647
2018-03-04,Philippines,66.06999,0.0302,160.32000817097818,0.053440982805654014,True,84.135798,87.97603588584792,0.09738627927161785
2018-03-11,Philippines,65.7,0.0302,160.32000817097807,0.05344622720032759,True,84.135798,87.97603588584792,0.0973958362082096
2018-03-18,Philippines,65.62,0.0302,160.4114593575101,0.053471076936617616,True,84.135798,88.06748707237966,0.09739546079807025
2018-03-25,Philippines,77.73999,0.0302,159.58839872908226,0.053601664222752525,True,84.135798,87.2444264439646,0.09804871337999757
2018-04-01,Philippines,75.01999,0.0297,163.29687744707604,0.058458814498774575,True,83.953053,90.92934515961166,0.1049841703868668
2018-04-08,Philippines,73.56,0.0297,163.9402154522734,0.05862952352928008,True,83.953053,91.57268316477254,0.10496292546716632
2018-04-15,Philippines,73.31999,0.0297,164.03550440231973,0.05862547007104884,True,83.953053,91.66797211480382,0.10490750837734869
2018-04-22,Philippines,72.31999,0.0297,163.74963755155386,0.058391352455509096,True,83.953053,91.38210526400128,0.1046327699701828
2018-04-29,Philippines,73.78999,0.0297,164.6548826062334,0.05878778954983775,True,83.953053,92.28735031868565,0.1048864936777737
2018-05-06,Philippines,79.92,0.0296,164.5778657143471,0.05873486884049571,True,83.916504,92.205661608021,0.10483585483741033
2018-05-13,Philippines,80.15999,0.0296,163.24362357242538,0.0591057052139429,True,83.916504,90.8714194665021,0.10617892344134311
