country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,fx_rate,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate
China,2022-12-02,2022,4.00,12.00,49.00,76.21001,27.98,7.023600101,995.08,10470600,93064.922,538306.975,3.7,4.69
China,2022-12-09,2022,4.00,12.00,50.00,75.22,26.98,6.956600189,1144.624,10470600,93064.922,538306.975,3.7,4.72
China,2022-12-16,2022,4.00,12.00,51.00,74.17999,28.98,6.972099781,1136.487,10470600,93064.922,538306.975,3.7,4.61
China,2022-12-23,2022,4.00,12.00,52.00,76.67999,31.50999,6.988699913,1125.882,10470600,93064.922,538306.975,3.7,4.66
China,2022-12-30,2022,4.00,12.00,53.00,76.67,31.50999,6.896900177,1124.241,10470600,93064.922,538306.975,3.7,4.73
China,2023-01-06,2023,1.00,1.00,1.00,64.25999,19.02,6.83739996,1137.651,11460130,106147.935,487485.7283,3.65,4.71
China,2023-01-13,2023,1.00,1.00,2.00,56.25999,18.03999,6.70179987,1252.582,11460130,106147.935,487485.7283,3.65,4.69
China,2023-01-20,2023,1.00,1.00,3.00,52.24001,15.03,6.782599926,1274.448,11460130,106147.935,487485.7283,3.65,4.68
China,2023-01-27,2023,1.00,1.00,4.00,50.25,15.05,6.782400131,1292.019,11460130,106147.935,487485.7283,3.65,4.68
China,2023-02-03,2023,1.00,2.00,5.00,50.3,15.05,6.774199963,1285.084,10760260,106147.935,487485.7283,3.65,4.79
China,2023-02-10,2023,1.00,2.00,6.00,58.23,23.03999,6.808300018,1236.031,10760260,106147.935,487485.7283,3.65,4.89
China,2023-02-17,2023,1.00,2.00,7.00,64.22,27.03999,6.866499901,1238.76,10760260,106147.935,487485.7283,3.65,5
China,2023-02-24,2023,1.00,2.00,8.00,68.17,29.96001,6.954999924,1221.035,10760260,106147.935,487485.7283,3.65,5.05
China,2023-03-03,2023,1.00,3.00,9.00,68.24001,26.97,6.906799793,1151.6,10559130,106147.935,487485.7283,3.65,5.03
China,2023-03-10,2023,1.00,3.00,10.00,72.22,30.98,6.905200005,1191.447,10559130,106147.935,487485.7283,3.65,4.9
China,2023-03-17,2023,1.00,3.00,11.00,73.16,31.98,6.886099815,1134.079,10559130,106147.935,487485.7283,3.65,4.26
China,2023-03-24,2023,1.00,3.00,12.00,87.17,46.07001,6.867000103,1107.681,10559130,106147.935,487485.7283,3.65,4.32
China,2023-03-31,2023,1.00,3.00,13.00,73.7,29.47,6.867800236,1139.261,10559130,106147.935,487485.7283,3.65,4.64
China,2023-04-07,2023,2.00,4.00,14.00,71.74001,27.50999,6.869299889,1182.828,10590450,106147.935,487485.7283,3.65,4.61
China,2023-04-14,2023,2.00,4.00,15.00,68.27,24,6.870100021,1172.033,10590450,106147.935,487485.7283,3.65,4.77
China,2023-04-21,2023,2.00,4.00,16.00,71.75,27.50999,6.89260006,1189.39,10590450,106147.935,487485.7283,3.65,4.78
China,2023-04-28,2023,2.00,4.00,17.00,72.75,28.53,6.911099911,1132.698,10590450,106147.935,487485.7283,3.65,4.8
China,2023-05-05,2023,2.00,5.00,18.00,77.16,33,6.909599781,1125.388,10475670,106147.935,487485.7283,3.65,4.73
China,2023-05-12,2023,2.00,5.00,19.00,75.76199,31.57899,6.957099915,1141.78,10475670,106147.935,487485.7283,3.65,4.75
China,2023-05-19,2023,2.00,5.00,20.00,69.27,25.03,7.006199837,1128.669,10475670,106147.935,487485.7283,3.65,5.02
China,2023-05-26,2023,2.00,5.00,21.00,68.77,24.48,7.063700199,1109.718,10475670,106147.935,487485.7283,3.65,5.25
China,2023-06-02,2023,2.00,6.00,22.00,64.25999,19.95,7.083799839,1045.106,10541920,106147.935,487485.7283,3.65,5.22
China,2023-06-09,2023,2.00,6.00,23.00,62.23,19.96001,7.127099991,1071.629,10541920,106147.935,487485.7283,3.65,5.17
China,2023-06-16,2023,2.00,6.00,24.00,60.25,17.97,7.125299931,1088.216,10541920,106147.935,487485.7283,3.65,5.24
China,2023-06-23,2023,2.00,6.00,25.00,59.82001,17.5,7.178899765,1125.996,10541920,106147.935,487485.7283,3.65,5.25
China,2023-06-30,2023,2.00,6.00,26.00,61.72,21.52,7.252699852,1053.019,10541920,106147.935,487485.7283,3.65,5.4
China,2023-07-07,2023,3.00,7.00,27.00,63.22,23.03,7.220099926,1082.684,10612970,106147.935,487485.7283,3.65,5.41
China,2023-07-14,2023,3.00,7.00,28.00,60.72,20.53,7.139699936,1050.74,10612970,106147.935,487485.7283,3.65,5.34
China,2023-07-21,2023,3.00,7.00,29.00,63.24001,24.05,7.186699867,1102.672,10612970,106147.935,487485.7283,3.65,5.35
China,2023-07-28,2023,3.00,7.00,30.00,56.34,17.06,7.147299767,1062.289,10612970,106147.935,487485.7283,3.65,5.37
China,2023-08-04,2023,3.00,8.00,31.00,55.78,19.06,7.169300079,1161.367,10651540,106147.935,487485.7283,3.65,5.33
China,2023-08-11,2023,3.00,8.00,32.00,61.2,24.55,7.235599995,1127.864,10651540,106147.935,487485.7283,3.65,5.36
China,2023-08-18,2023,3.00,8.00,33.00,82.14,37.03999,7.280099869,1076.519,10651540,106147.935,487485.7283,3.65,5.35
China,2023-08-25,2023,3.00,8.00,34.00,82.61,37.47,7.288199902,1013.836,10651540,106147.935,487485.7283,3.65,5.44
China,2023-09-01,2023,3.00,9.00,35.00,73.2,27.98,7.260099888,1041.143,10925320,106147.935,487485.7283,3.65,5.36
China,2023-09-08,2023,3.00,9.00,36.00,72.19,26.97,7.342000008,1088.815,10925320,106147.935,487485.7283,3.65,5.42
China,2023-09-15,2023,3.00,9.00,37.00,69.67999,24.47,7.273300171,1051.824,10925320,106147.935,487485.7283,3.65,5.43
China,2023-09-22,2023,3.00,9.00,38.00,79.67,34,7.296000004,1037.004,10925320,106147.935,487485.7283,3.65,5.46
China,2023-09-29,2023,3.00,9.00,39.00,81.67,32.5,7.293200016,1020.507,10925320,106147.935,487485.7283,3.65,5.46
China,2023-10-06,2023,4.00,10.00,40.00,89.08,40.00999,7.193799973,1023.936,10856540,106147.935,487485.7283,3.65,5.43
China,2023-10-13,2023,4.00,10.00,41.00,82.67,33.53,7.303299904,1008.361,10856540,106147.935,487485.7283,3.65,5.41
China,2023-10-20,2023,4.00,10.00,42.00,86.73,36.47,7.315999985,1007.227,10856540,106147.935,487485.7283,3.65,5.41
China,2023-10-27,2023,4.00,10.00,43.00,82.14,33.03,7.31580019,969.442,10856540,106147.935,487485.7283,3.65,5.39
China,2023-11-03,2023,4.00,11.00,44.00,79.85001,31.71001,7.298500061,998.24,11022520,106147.935,487485.7283,3.65,5.29
China,2023-11-10,2023,4.00,11.00,45.00,72.73,23.53999,7.288099766,1029.563,11022520,106147.935,487485.7283,3.65,5.38
China,2023-11-17,2023,4.00,11.00,46.00,65.31,16.03999,7.209700108,1005.056,11022520,106147.935,487485.7283,3.65,5.24
China,2023-11-24,2023,4.00,11.00,47.00,58.23,18.95,7.08190012,1026.911,11022520,106147.935,487485.7283,3.65,5.27
China,2023-12-01,2023,4.00,12.00,48.00,59.25999,19.96001,7.062200069,1016.455,11344460,106147.935,487485.7283,3.65,5.05
China,2023-12-08,2023,4.00,12.00,49.00,62.21001,22.97,7.162000179,977.985,11344460,106147.935,487485.7283,3.65,5.13
China,2023-12-15,2023,4.00,12.00,50.00,58.02,18.73,7.070499897,953.429,11344460,106147.935,487485.7283,3.65,4.95
China,2023-12-22,2023,4.00,12.00,51.00,59.78,20.52,7.083300114,966.484,11344460,106147.935,487485.7283,3.65,4.82
China,2023-12-29,2023,4.00,12.00,52.00,59.73,20.50999,7.068600178,934.325,11344460,106147.935,487485.7283,3.65,4.79
China,2024-01-05,2024,1.00,1.00,1.00,66.17999,27.02,7.09250021,979.865,12139850,119161.047,504112.5309,3.45,4.84
China,2024-01-12,2024,1.00,1.00,2.00,62.24001,23.03999,7.100599766,934.909,12139850,119161.047,504112.5309,3.45,4.65
China,2024-01-19,2024,1.00,1.00,3.00,65.22,26.03999,7.10710001,932.208,12139850,119161.047,504112.5309,3.45,4.84
China,2024-01-26,2024,1.00,1.00,4.00,64.72,25.53999,7.086599827,857.381,12139850,119161.047,504112.5309,3.45,4.78
China,2024-02-02,2024,1.00,2.00,5.00,64.69,25.53,7.11259985,909.373,12100990,119161.047,504112.5309,3.45,4.81
China,2024-02-09,2024,1.00,2.00,6.00,63.22,24.03999,7.106999874,871.893,12100990,119161.047,504112.5309,3.45,4.86
China,2024-02-16,2024,1.00,2.00,7.00,64.2,25.05,7.163899899,901.387,12100990,119161.047,504112.5309,3.45,4.98
China,2024-02-23,2024,1.00,2.00,8.00,62.2,22.94,7.19329977,924.062,12100990,119161.047,504112.5309,3.45,5
China,2024-03-01,2024,1.00,3.00,9.00,65.22,25.97,7.187200069,952.058,11721050,119161.047,504112.5309,3.45,4.94
China,2024-03-08,2024,1.00,3.00,10.00,65.22,26.97,7.192299843,948.515,11721050,119161.047,504112.5309,3.45,4.92
China,2024-03-15,2024,1.00,3.00,11.00,68.17999,29.98,7.192200184,953.055,11721050,119161.047,504112.5309,3.45,5.05
China,2024-03-22,2024,1.00,3.00,12.00,68.75,30.5,7.198200226,973.676,11721050,119161.047,504112.5309,3.45,4.98
China,2024-03-29,2024,1.00,3.00,13.00,72.2,34.02,7.226500034,950.622,11721050,119161.047,504112.5309,3.45,5.03
China,2024-04-05,2024,2.00,4.00,14.00,74.64999,36.5,7.23390007,960.095,11731060,119161.047,504112.5309,3.45,5.05
China,2024-04-12,2024,2.00,4.00,15.00,70.73,32.53,7.235899925,960.815,11731060,119161.047,504112.5309,3.45,5.13
China,2024-04-19,2024,2.00,4.00,16.00,71.71001,32.53,7.236700058,956.428,11731060,119161.047,504112.5309,3.45,5.17
China,2024-04-26,2024,2.00,4.00,17.00,71.69,32.53,7.238599777,957.015,11731060,119161.047,504112.5309,3.45,5.21
China,2024-05-03,2024,2.00,5.00,18.00,66.33,27.07001,7.238399982,1020.967,11706270,119161.047,504112.5309,3.45,5.12
China,2024-05-10,2024,2.00,5.00,19.00,64.73,25.53,7.218699932,1068.042,11706270,119161.047,504112.5309,3.45,5.17
China,2024-05-17,2024,2.00,5.00,20.00,59.25,23.03999,7.217000008,1094.352,11706270,119161.047,504112.5309,3.45,5.14
China,2024-05-24,2024,2.00,5.00,21.00,61.23,24.98,7.241499901,1128.511,11706270,119161.047,504112.5309,3.45,5.21
China,2024-05-31,2024,2.00,5.00,22.00,61.23,24.98,7.233500004,1081.501,11706270,119161.047,504112.5309,3.45,5.18
China,2024-06-07,2024,2.00,6.00,23.00,64.2,26.98,7.244100094,1054.661,11773680,119161.047,504112.5309,3.45,5.17
China,2024-06-14,2024,2.00,6.00,24.00,66.75,29.5,7.251599789,1053.772,11773680,119161.047,504112.5309,3.45,5.07
China,2024-06-21,2024,2.00,6.00,25.00,67.22,30,7.25909996,1036.068,11773680,119161.047,504112.5309,3.45,5.1
China,2024-06-28,2024,2.00,6.00,26.00,66.2,29.00999,7.267199993,1028.396,11773680,119161.047,504112.5309,3.45,5.09
China,2024-07-05,2024,3.00,7.00,27.00,60.75999,23.53,7.265799999,1009.111,11884050,119161.047,504112.5309,3.45,4.98
China,2024-07-12,2024,3.00,7.00,28.00,57.74001,22.53999,7.254799843,1001.74,11884050,119161.047,504112.5309,3.45,4.87
China,2024-07-19,2024,3.00,7.00,29.00,65.67999,30.53999,7.258900166,1025.976,11884050,119161.047,504112.5309,3.45,4.87
China,2024-07-26,2024,3.00,7.00,30.00,66.21001,31.05,7.230100155,1005.389,11884050,119161.047,504112.5309,3.45,4.79
China,2024-08-02,2024,3.00,8.00,31.00,66.23,29.06,7.242800236,973.901,11947260,119161.047,504112.5309,3.45,4.33
China,2024-08-09,2024,3.00,8.00,32.00,67.21001,30.03999,7.173699856,955.109,11947260,119161.047,504112.5309,3.45,4.5
China,2024-08-16,2024,3.00,8.00,33.00,60.28,23.06,7.173399925,984.328,11947260,119161.047,504112.5309,3.45,4.49
China,2024-08-23,2024,3.00,8.00,34.00,60.25,22.97,7.14440012,1003.73,11947260,119161.047,504112.5309,3.45,4.36
China,2024-08-30,2024,3.00,8.00,35.00,57.25,19.97,7.095499992,989.89,11947260,119161.047,504112.5309,3.45,4.38
China,2024-09-06,2024,3.00,9.00,36.00,60.22,26.98,7.091300011,979.067,12183000,119161.047,504112.5309,3.45,4.1
China,2024-09-13,2024,3.00,9.00,37.00,60.24001,26.99001,7.116600037,953.762,12183000,119161.047,504112.5309,3.45,4
China,2024-09-20,2024,3.00,9.00,38.00,61.22,27.99001,7.066999912,966.099,12183000,119161.047,504112.5309,3.45,3.92
China,2024-09-27,2024,3.00,9.00,39.00,58.77,25.52,7.008999825,1007.654,12183000,119161.047,504112.5309,3.45,3.9
China,2024-10-04,2024,4.00,10.00,40.00,61.22,28.00999,7.045100212,1226.633,12244700,119161.047,504112.5309,3.45,4.2
China,2024-10-11,2024,4.00,10.00,41.00,62.72,29.53,7.08010006,1336.347,12244700,119161.047,504112.5309,3.45,4.18
China,2024-10-18,2024,4.00,10.00,42.00,63.24001,30.03999,7.123000145,1213.484,12244700,119161.047,504112.5309,3.45,4.19
China,2024-10-25,2024,4.00,10.00,43.00,63.73,30.53999,7.118700027,1169.947,12244700,119161.047,504112.5309,3.45,4.29
China,2024-11-01,2024,4.00,11.00,44.00,65.75999,32.06,7.118500233,1179.067,12418030,119161.047,504112.5309,3.45,4.28
China,2024-11-08,2024,4.00,11.00,45.00,61.25,27.55,7.141200066,1174.196,12418030,119161.047,504112.5309,3.45,4.32
China,2024-11-15,2024,4.00,11.00,46.00,63.24001,29.53999,7.229199886,1174,12418030,119161.047,504112.5309,3.45,4.34
China,2024-11-22,2024,4.00,11.00,47.00,63.23,29.48,7.233699799,1122.868,12418030,119161.047,504112.5309,3.45,4.42
China,2024-11-29,2024,4.00,11.00,48.00,64.73,30.99001,7.242899895,1090.418,12418030,119161.047,504112.5309,3.45,4.3
China,2024-12-06,2024,4.00,12.00,49.00,62.7,28.98,7.259200096,1113.278,12819420,119161.047,504112.5309,3.45,4.19
China,2024-12-13,2024,4.00,12.00,50.00,61.7,27.99001,7.26760006,1167.798,12819420,119161.047,504112.5309,3.45,4.24
China,2024-12-20,2024,4.00,12.00,51.00,65.74001,32.03,7.295400143,1124.912,12819420,119161.047,504112.5309,3.45,4.27
China,2024-12-27,2024,4.00,12.00,52.00,65.7,32.03,7.297299862,1130.149,12819420,119161.047,504112.5309,3.45,4.2
Colombia,2014-01-03,2014,1.00,1.00,1.00,119.45,32.10999,1927.900024,1793.145,59517987.09,330480.707,61673.00937,3.25,0.13
Colombia,2014-01-10,2014,1.00,1.00,2.00,122.6,37.67,1927.900024,1780.263,59517987.09,330480.707,61673.00937,3.25,0.12
Colombia,2014-01-17,2014,1.00,1.00,3.00,118.64,32.93999,1932.5,1730.253,59517987.09,330480.707,61673.00937,3.25,0.11
Colombia,2014-01-24,2014,1.00,1.00,4.00,130.99,44.09999,1979,1691.766,59517987.09,330480.707,61673.00937,3.25,0.11
Colombia,2014-01-31,2014,1.00,1.00,5.00,132.64,44.09,2001,1597.268,59517987.09,330480.707,61673.00937,3.25,0.1
Colombia,2014-02-07,2014,1.00,2.00,6.00,119.45,35.43999,2034.5,1540.205,59204097.46,330480.707,61673.00937,3.25,0.12
Colombia,2014-02-14,2014,1.00,2.00,7.00,119.95,36.76999,2037,1570.957,59204097.46,330480.707,61673.00937,3.25,0.11
Colombia,2014-02-21,2014,1.00,2.00,8.00,117.47,34.75999,2028,1642.003,59204097.46,330480.707,61673.00937,3.25,0.12
Colombia,2014-02-28,2014,1.00,2.00,9.00,114.52,33.42999,2042,1638.714,59204097.46,330480.707,61673.00937,3.25,0.12
Colombia,2014-03-07,2014,1.00,3.00,10.00,110.23,32.42999,2047,1605.66,59381916.37,330480.707,61673.00937,3.25,0.13
Colombia,2014-03-14,2014,1.00,3.00,11.00,115.85,34.75999,2044,1679.419,59381916.37,330480.707,61673.00937,3.25,0.12
Colombia,2014-03-21,2014,1.00,3.00,12.00,110.23,31.78999,2030,1711.689,59381916.37,330480.707,61673.00937,3.25,0.14
Colombia,2014-03-28,2014,1.00,3.00,13.00,106.59,31.12,1978,1751.407,59381916.37,330480.707,61673.00937,3.25,0.13
Colombia,2014-04-04,2014,2.00,4.00,14.00,101.97,28.12,1959,1879.118,59143723.63,330480.707,61673.00937,3.25,0.11
Colombia,2014-04-11,2014,2.00,4.00,15.00,99.65999,28.45,1932,1903.922,59143723.63,330480.707,61673.00937,3.25,0.09
Colombia,2014-04-18,2014,2.00,4.00,16.00,100.49,27.17999,1933,1915.188,59143723.63,330480.707,61673.00937,3.25,0.11
Colombia,2014-04-25,2014,2.00,4.00,17.00,103.45,30.65999,1931,1891.052,59143723.63,330480.707,61673.00937,3.25,0.11
Colombia,2014-05-02,2014,2.00,5.00,18.00,94.07999,23.17,1932,1851.297,61455398.26,330480.707,61673.00937,3.25,0.1
Colombia,2014-05-09,2014,2.00,5.00,19.00,93.04999,25.10999,1916,1881.493,61455398.26,330480.707,61673.00937,3.25,0.1
Colombia,2014-05-16,2014,2.00,5.00,20.00,90.04999,25.56,1923,1939.413,61455398.26,330480.707,61673.00937,3.25,0.09
Colombia,2014-05-23,2014,2.00,5.00,21.00,84.57999,22.56,1921,1915.188,61455398.26,330480.707,61673.00937,3.25,0.1
Colombia,2014-05-30,2014,2.00,5.00,22.00,81.09999,21.06,1914,1897.392,61455398.26,330480.707,61673.00937,3.25,0.1
Colombia,2014-06-06,2014,2.00,6.00,23.00,76.25,17.12,1898,1897.755,62286306.63,330480.707,61673.00937,3.25,0.11
Colombia,2014-06-13,2014,2.00,6.00,24.00,76.2,18.10999,1882,1947.508,62286306.63,330480.707,61673.00937,3.25,0.11
Colombia,2014-06-20,2014,2.00,6.00,25.00,79.73999,20.92,1898,2008.11,62286306.63,330480.707,61673.00937,3.25,0.09
Colombia,2014-06-27,2014,2.00,6.00,26.00,79.75999,21.92,1889,2000.213,62286306.63,330480.707,61673.00937,3.25,0.1
Colombia,2014-07-04,2014,3.00,7.00,27.00,81.46999,23.15999,1872,1983.279,62575193.98,330480.707,61673.00937,3.25,0.11
Colombia,2014-07-11,2014,3.00,7.00,28.00,84.20999,23.67,1852,2011.014,62575193.98,330480.707,61673.00937,3.25,0.11
Colombia,2014-07-18,2014,3.00,7.00,29.00,85.67999,23.65999,1867.150024,1979.645,62575193.98,330480.707,61673.00937,3.25,0.1
Colombia,2014-07-25,2014,3.00,7.00,30.00,85.17999,24.14999,1849,1983.068,62575193.98,330480.707,61673.00937,3.25,0.11
Colombia,2014-08-01,2014,3.00,8.00,31.00,93.34,29.89999,1857,2031.054,60983792.17,330480.707,61673.00937,3.25,0.13
Colombia,2014-08-08,2014,3.00,8.00,32.00,93.06999,29.10999,1892.75,2005.282,60983792.17,330480.707,61673.00937,3.25,0.1
Colombia,2014-08-15,2014,3.00,8.00,33.00,81.23999,23.14999,1875,2030.797,60983792.17,330480.707,61673.00937,3.25,0.09
Colombia,2014-08-22,2014,3.00,8.00,34.00,80.21999,23.64999,1881,2010.006,60983792.17,330480.707,61673.00937,3.25,0.1
Colombia,2014-08-29,2014,3.00,8.00,35.00,78.73999,21.64,1881,1986.073,60983792.17,330480.707,61673.00937,3.25,0.09
Colombia,2014-09-05,2014,3.00,9.00,36.00,79.48,22.39,1879.699951,2024.719,60617841.35,330480.707,61673.00937,3.25,0.1
Colombia,2014-09-12,2014,3.00,9.00,37.00,95.06999,33.14,1890.599976,1979.781,60617841.35,330480.707,61673.00937,3.25,0.11
Colombia,2014-09-19,2014,3.00,9.00,38.00,85.17,24.87999,1949.099976,1911.552,60617841.35,330480.707,61673.00937,3.25,0.11
Colombia,2014-09-26,2014,3.00,9.00,39.00,98.50999,32.14999,1963.099976,1904.166,60617841.35,330480.707,61673.00937,3.25,0.11
Colombia,2014-10-03,2014,4.00,10.00,40.00,100.24,33.14999,1981.099976,1811.092,62461663.64,330480.707,61673.00937,3.5,0.11
Colombia,2014-10-10,2014,4.00,10.00,41.00,98.53,32.40999,1977.400024,1806.197,62461663.64,330480.707,61673.00937,3.5,0.1
Colombia,2014-10-17,2014,4.00,10.00,42.00,96.53999,29.39,2008.5,1718.271,62461663.64,330480.707,61673.00937,3.5,0.11
Colombia,2014-10-24,2014,4.00,10.00,43.00,91.59999,26.39999,2030.599976,1712.695,62461663.64,330480.707,61673.00937,3.5,0.11
Colombia,2014-10-31,2014,4.00,10.00,44.00,87.89,25.89,2023.5,1704.868,62461663.64,330480.707,61673.00937,3.5,0.11
Colombia,2014-11-07,2014,4.00,11.00,45.00,96.53999,33.62,2012.800049,1743.903,65133249.82,330480.707,61673.00937,3.5,0.12
Colombia,2014-11-14,2014,4.00,11.00,46.00,106.17,40.85999,2057.600098,1709.593,65133249.82,330480.707,61673.00937,3.5,0.15
Colombia,2014-11-21,2014,4.00,11.00,47.00,101.97,35.12,2159,1628.007,65133249.82,330480.707,61673.00937,3.5,0.14
Colombia,2014-11-28,2014,4.00,11.00,48.00,98.01999,31.62,2114,1615.345,65133249.82,330480.707,61673.00937,3.5,0.13
Colombia,2014-12-05,2014,4.00,12.00,49.00,114.34,46.59,2235.300049,1457.981,69682400.79,330480.707,61673.00937,3.5,0.18
Colombia,2014-12-12,2014,4.00,12.00,50.00,168.56,92.75999,2352,1420.852,69682400.79,330480.707,61673.00937,3.5,0.19
Colombia,2014-12-19,2014,4.00,12.00,51.00,123.21,51.57999,24.25,1216.798,69682400.79,330480.707,61673.00937,3.5,0.26
Colombia,2014-12-26,2014,4.00,12.00,52.00,126.61,58.09,2345,1435.264,69682400.79,330480.707,61673.00937,3.5,0.26
Colombia,2015-01-02,2015,1.00,1.00,1.00,148.29,76.54999,2448,1392.156,67301232.25,405361.664,69156.02317,4.5,0.25
Colombia,2015-01-09,2015,1.00,1.00,2.00,162.97,85.03999,2448,1279.839,67301232.25,405361.664,69156.02317,4.5,0.22
Colombia,2015-01-16,2015,1.00,1.00,3.00,169.55,86.53,2374.199951,1290.288,67301232.25,405361.664,69156.02317,4.5,0.17
Colombia,2015-01-23,2015,1.00,1.00,4.00,164.47,80.04999,2374,1273.045,67301232.25,405361.664,69156.02317,4.5,0.17
Colombia,2015-01-30,2015,1.00,1.00,5.00,164.94,78.54999,2344.300049,1318.766,67301232.25,405361.664,69156.02317,4.5,0.18
Colombia,2015-02-06,2015,1.00,2.00,6.00,141.94,58.07999,2357,1298.207,66581945.71,405361.664,69156.02317,4.5,0.26
Colombia,2015-02-13,2015,1.00,2.00,7.00,141.39,58.57999,2381,1330.917,66581945.71,405361.664,69156.02317,4.5,0.23
Colombia,2015-02-20,2015,1.00,2.00,8.00,140.87,60.57999,24.14999962,1301.065,66581945.71,405361.664,69156.02317,4.5,0.23
Colombia,2015-02-27,2015,1.00,2.00,9.00,132.02,52.09,2504,1233.418,66581945.71,405361.664,69156.02317,4.5,0.22
Colombia,2015-03-06,2015,1.00,3.00,10.00,155.29,76.53999,2562,1184.224,66454202.25,405361.664,69156.02317,4.5,0.27
Colombia,2015-03-13,2015,1.00,3.00,11.00,171.01,86.01999,2630,1082.464,66454202.25,405361.664,69156.02317,4.5,0.24
Colombia,2015-03-20,2015,1.00,3.00,12.00,160.04,76.06,2658.5,1058.654,66454202.25,405361.664,69156.02317,4.5,0.24
Colombia,2015-03-27,2015,1.00,3.00,13.00,157.62,76.06,2508,1117.301,66454202.25,405361.664,69156.02317,4.5,0.27
Colombia,2015-04-03,2015,2.00,4.00,14.00,153.19,71.56999,2529.899902,1123.132,69026211.3,405361.664,69156.02317,4.5,0.21
Colombia,2015-04-10,2015,2.00,4.00,15.00,151.24,72.56999,2506,1198.795,69026211.3,405361.664,69156.02317,4.5,0.24
Colombia,2015-04-17,2015,2.00,4.00,16.00,144.84,66.09,2554,1198.463,69026211.3,405361.664,69156.02317,4.5,0.23
Colombia,2015-04-24,2015,2.00,4.00,17.00,136.93,58.10999,2471,1208.987,69026211.3,405361.664,69156.02317,4.5,0.24
Colombia,2015-05-01,2015,2.00,5.00,18.00,146.37,67.57999,2407,1285.767,67904890.3,405361.664,69156.02317,4.5,0.25
Colombia,2015-05-08,2015,2.00,5.00,19.00,137.42,59.09999,2385.5,1292.586,67904890.3,405361.664,69156.02317,4.5,0.23
Colombia,2015-05-15,2015,2.00,5.00,20.00,140.38,62.09,2400,1269.092,67904890.3,405361.664,69156.02317,4.5,0.23
Colombia,2015-05-22,2015,2.00,5.00,21.00,141.87,60.59,2487,1237.927,67904890.3,405361.664,69156.02317,4.5,0.23
Colombia,2015-05-29,2015,2.00,5.00,22.00,146.33,65.07999,2546,1190.03,67904890.3,405361.664,69156.02317,4.5,0.26
Colombia,2015-06-05,2015,2.00,6.00,23.00,166.68,84.53,2552,1130.231,69277585.81,405361.664,69156.02317,4.5,0.29
Colombia,2015-06-12,2015,2.00,6.00,24.00,158.67,75.54999,2556,1118.52,69277585.81,405361.664,69156.02317,4.5,0.28
Colombia,2015-06-19,2015,2.00,6.00,25.00,158.63,75.54999,2538,1168.09,69277585.81,405361.664,69156.02317,4.5,0.25
Colombia,2015-06-26,2015,2.00,6.00,26.00,166.98,84.03999,2545,1148.659,69277585.81,405361.664,69156.02317,4.5,0.29
Colombia,2015-07-03,2015,3.00,7.00,27.00,164.93,77.06,2603,1128.328,69160019.39,405361.664,69156.02317,4.5,0.26
Colombia,2015-07-10,2015,3.00,7.00,28.00,168.93,78.54999,2692,1093.053,69160019.39,405361.664,69156.02317,4.5,0.28
Colombia,2015-07-17,2015,3.00,7.00,29.00,168.42,78.04999,2683,1078.901,69160019.39,405361.664,69156.02317,4.5,0.29
Colombia,2015-07-24,2015,3.00,7.00,30.00,183.17,93.00999,2768,1049.451,69160019.39,405361.664,69156.02317,4.5,0.32
Colombia,2015-07-31,2015,3.00,7.00,31.00,181.04,91.01999,2863,1005.897,69160019.39,405361.664,69156.02317,4.5,0.33
Colombia,2015-08-07,2015,3.00,8.00,32.00,195.95,104.48,2923,992.73,68841197.39,405361.664,69156.02317,4.5,0.38
Colombia,2015-08-14,2015,3.00,8.00,33.00,199.37,104.48,2641,978.162,68841197.39,405361.664,69156.02317,4.5,0.41
Colombia,2015-08-21,2015,3.00,8.00,34.00,228.09,125.92,2952.800049,940.857,68841197.39,405361.664,69156.02317,4.5,0.36
Colombia,2015-08-28,2015,3.00,8.00,35.00,215.3,111.46,3191.899902,785.97,68841197.39,405361.664,69156.02317,4.5,0.38
Colombia,2015-09-04,2015,3.00,9.00,36.00,222.88,110.96,3010.5,894.792,71462052.14,405361.664,69156.02317,4.5,0.36
Colombia,2015-09-11,2015,3.00,9.00,37.00,214.92,102.49,3112,869.634,71462052.14,405361.664,69156.02317,4.5,0.4
Colombia,2015-09-18,2015,3.00,9.00,38.00,198.77,86.03999,3024,912.407,71462052.14,405361.664,69156.02317,4.5,0.35
Colombia,2015-09-25,2015,3.00,9.00,39.00,243.27,125.39,3070,901.955,71462052.14,405361.664,69156.02317,4.5,0.35
Colombia,2015-10-02,2015,4.00,10.00,40.00,257.8098,136.34,3106,850.947,79121655.91,405361.664,69156.02317,4.5,0.25
Colombia,2015-10-09,2015,4.00,10.00,41.00,211.35,89.03999,2903.600098,915.726,79121655.91,405361.664,69156.02317,4.5,0.28
Colombia,2015-10-16,2015,4.00,10.00,42.00,215.31,94.03,2910,984.961,79121655.91,405361.664,69156.02317,4.5,0.23
Colombia,2015-10-23,2015,4.00,10.00,43.00,206.1,85.54999,2936,945.364,79121655.91,405361.664,69156.02317,4.5,0.24
Colombia,2015-10-30,2015,4.00,10.00,44.00,207.47,87.04999,2948,948.156,79121655.91,405361.664,69156.02317,4.5,0.34
