country,date,year,quarter,month,week,cds_spread,fx_rate,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,lt_external_debt_bn_usd,st_external_debt_bn_usd,domestic_rate_in_units,risk_free_rate
Colombia,2017-07-21,2017,3.00,7.00,29.00,130.84,3011.429932,78292691.51,455159.623,47.83163918,0,7,1.22
Colombia,2017-07-28,2017,3.00,7.00,30.00,126.92,3028.350098,78292691.51,455159.623,47.83163918,0,7,1.22
Colombia,2017-08-04,2017,3.00,8.00,31.00,124,2967.26001,79159257.11,455159.623,47.83163918,0,7,1.23
Colombia,2017-08-11,2017,3.00,8.00,32.00,129.85,2995.5,79159257.11,455159.623,47.83163918,0,7,1.21
Colombia,2017-08-18,2017,3.00,8.00,33.00,129.37,2927.5,79159257.11,455159.623,47.83163918,0,7,1.24
Colombia,2017-08-25,2017,3.00,8.00,34.00,125.44,2983.949951,79159257.11,455159.623,47.83163918,0,7,1.23
Colombia,2017-09-01,2017,3.00,9.00,35.00,119.6,2932.75,79366696.58,455159.623,47.83163918,0,7,1.24
Colombia,2017-09-08,2017,3.00,9.00,36.00,114.22,2926.699951,79366696.58,455159.623,47.83163918,0,7,1.22
Colombia,2017-09-15,2017,3.00,9.00,37.00,111.28,2904.919922,79366696.58,455159.623,47.83163918,0,7,1.3
Colombia,2017-09-22,2017,3.00,9.00,38.00,125.93,2900.189941,79366696.58,455159.623,47.83163918,0,7,1.3
Colombia,2017-09-29,2017,3.00,9.00,39.00,121.79,2921.25,79366696.58,455159.623,47.83163918,0,7,1.31
Colombia,2017-10-06,2017,4.00,10.00,40.00,115.64,2950.639893,77627981.09,455159.623,47.98053167,0,7,1.35
Colombia,2017-10-13,2017,4.00,10.00,41.00,118.33,2955.379883,77627981.09,455159.623,47.98053167,0,7,1.39
Colombia,2017-10-20,2017,4.00,10.00,42.00,111.78,2947.25,77627981.09,455159.623,47.98053167,0,7,1.43
Colombia,2017-10-27,2017,4.00,10.00,43.00,110.79,2909.899902,77627981.09,455159.623,47.98053167,0,7,1.42
Colombia,2017-11-03,2017,4.00,11.00,44.00,115.44,3040.050049,81210760.24,455159.623,47.98053167,0,7,1.49
Colombia,2017-11-10,2017,4.00,11.00,45.00,123.54,3034.590088,81210760.24,455159.623,47.98053167,0,7,1.54
Colombia,2017-11-17,2017,4.00,11.00,46.00,116.66,2946.300049,81210760.24,455159.623,47.98053167,0,7,1.6
Colombia,2017-11-24,2017,4.00,11.00,47.00,112.5,2969.399902,81210760.24,455159.623,47.98053167,0,7,1.61
Colombia,2017-12-01,2017,4.00,12.00,48.00,112.75,2972.800049,88812688.57,455159.623,47.98053167,0,7,1.62
Colombia,2017-12-08,2017,4.00,12.00,49.00,110.31,2995,88812688.57,455159.623,47.98053167,0,7,1.65
Colombia,2017-12-15,2017,4.00,12.00,50.00,110.54,2980.600098,88812688.57,455159.623,47.98053167,0,7,1.71
Colombia,2017-12-22,2017,4.00,12.00,51.00,105.88,2965,88812688.57,455159.623,47.98053167,0,7,1.73
Colombia,2017-12-29,2017,4.00,12.00,52.00,104.9,2922.399902,88812688.57,455159.623,47.98053167,0,7,1.76
Colombia,2018-01-05,2018,1.00,1.00,1.00,96.56,2943.800049,84703155.83,511293.056,49.28040395,0,4.5,1.8
Colombia,2018-01-12,2018,1.00,1.00,2.00,92.12999,2867.300049,84703155.83,511293.056,49.28040395,0,4.5,1.78
Colombia,2018-01-19,2018,1.00,1.00,3.00,91.14999,2809,84703155.83,511293.056,49.28040395,0,4.5,1.79
Colombia,2018-01-26,2018,1.00,1.00,4.00,88.18999,2854,84703155.83,511293.056,49.28040395,0,4.5,1.8
Colombia,2018-02-02,2018,1.00,2.00,5.00,92.87,2848,83532515.35,511293.056,49.28040395,0,4.5,1.88
Colombia,2018-02-09,2018,1.00,2.00,6.00,111.73,2829,83532515.35,511293.056,49.28040395,0,4.5,1.89
Colombia,2018-02-16,2018,1.00,2.00,7.00,97.04999,2904,83532515.35,511293.056,49.28040395,0,4.5,2
Colombia,2018-02-23,2018,1.00,2.00,8.00,99.98999,2859,83532515.35,511293.056,49.28040395,0,4.5,2.02
Colombia,2018-03-02,2018,1.00,3.00,9.00,105.87,2859,84420232.08,511293.056,49.28040395,0,4.5,2.06
Colombia,2018-03-09,2018,1.00,3.00,10.00,98.51999,2853,84420232.08,511293.056,49.28040395,0,4.5,2.03
Colombia,2018-03-16,2018,1.00,3.00,11.00,95.09,2852,84420232.08,511293.056,49.28040395,0,4.5,2.08
Colombia,2018-03-23,2018,1.00,3.00,12.00,113.67,2867,84420232.08,511293.056,49.28040395,0,4.5,2.04
Colombia,2018-03-30,2018,1.00,3.00,13.00,106.59,2783,84420232.08,511293.056,49.28040395,0,4.5,2.09
Colombia,2018-04-06,2018,2.00,4.00,14.00,102.43,2775.389893,83161941.21,511293.056,48.82300534,0,4.5,2.06
Colombia,2018-04-13,2018,2.00,4.00,15.00,99.5,2741.199951,83161941.21,511293.056,48.82300534,0,4.5,2.12
Colombia,2018-04-20,2018,2.00,4.00,16.00,102.19,2726,83161941.21,511293.056,48.82300534,0,4.5,2.22
Colombia,2018-04-27,2018,2.00,4.00,17.00,105.61,2814,83161941.21,511293.056,48.82300534,0,4.5,2.24
Colombia,2018-05-04,2018,2.00,5.00,18.00,109.76,2808.5,82037435.73,511293.056,48.82300534,0,4.5,2.24
Colombia,2018-05-11,2018,2.00,5.00,19.00,107.08,2814,82037435.73,511293.056,48.82300534,0,4.5,2.28
Colombia,2018-05-18,2018,2.00,5.00,20.00,117.1,2835.570068,82037435.73,511293.056,48.82300534,0,4.5,2.32
Colombia,2018-05-25,2018,2.00,5.00,21.00,111.24,2876,82037435.73,511293.056,48.82300534,0,4.5,2.27
Colombia,2018-06-01,2018,2.00,6.00,22.00,123.5,2874,83050751.87,511293.056,48.82300534,0,4.5,2.28
Colombia,2018-06-08,2018,2.00,6.00,23.00,121.28,2859,83050751.87,511293.056,48.82300534,0,4.5,2.3
Colombia,2018-06-15,2018,2.00,6.00,24.00,125.43,2858.100098,83050751.87,511293.056,48.82300534,0,4.5,2.35
Colombia,2018-06-22,2018,2.00,6.00,25.00,122.27,2923,83050751.87,511293.056,48.82300534,0,4.5,2.33
Colombia,2018-06-29,2018,2.00,6.00,26.00,123.98,2915,83050751.87,511293.056,48.82300534,0,4.5,2.33
Colombia,2018-07-06,2018,3.00,7.00,27.00,106.6,2929,85190656.3,511293.056,48.89075753,0,4.5,2.34
Colombia,2018-07-13,2018,3.00,7.00,28.00,108.33,2883,85190656.3,511293.056,48.89075753,0,4.5,2.37
Colombia,2018-07-20,2018,3.00,7.00,29.00,109.81,2874,85190656.3,511293.056,48.89075753,0,4.5,2.41
Colombia,2018-07-27,2018,3.00,7.00,30.00,103.43,2898,85190656.3,511293.056,48.89075753,0,4.5,2.43
Colombia,2018-08-03,2018,3.00,8.00,31.00,103.28,2870,85255231.56,511293.056,48.89075753,0,4.5,2.43
Colombia,2018-08-10,2018,3.00,8.00,32.00,112.1,2899,85255231.56,511293.056,48.89075753,0,4.5,2.42
Colombia,2018-08-17,2018,3.00,8.00,33.00,110.65,3001,85255231.56,511293.056,48.89075753,0,4.5,2.44
Colombia,2018-08-24,2018,3.00,8.00,34.00,110.31,3029,85255231.56,511293.056,48.89075753,0,4.5,2.44
Colombia,2018-08-31,2018,3.00,8.00,35.00,111.28,2930.800049,85255231.56,511293.056,48.89075753,0,4.5,2.46
Colombia,2018-09-07,2018,3.00,9.00,36.00,114.24,3045.199951,84382171.41,511293.056,48.89075753,0,4.5,2.53
Colombia,2018-09-14,2018,3.00,9.00,37.00,105.39,3088,84382171.41,511293.056,48.89075753,0,4.5,2.56
Colombia,2018-09-21,2018,3.00,9.00,38.00,111.26,3012.5,84382171.41,511293.056,48.89075753,0,4.5,2.58
Colombia,2018-09-28,2018,3.00,9.00,39.00,109.3,2960,84382171.41,511293.056,48.89075753,0,4.5,2.59
Colombia,2018-10-05,2018,4.00,10.00,40.00,118.12,2999,83336337.78,511293.056,50.6173236,0,4.25,2.64
Colombia,2018-10-12,2018,4.00,10.00,41.00,121.54,3041.100098,83336337.78,511293.056,50.6173236,0,4.25,2.66
Colombia,2018-10-19,2018,4.00,10.00,42.00,123.24,3092.5,83336337.78,511293.056,50.6173236,0,4.25,2.67
Colombia,2018-10-26,2018,4.00,10.00,43.00,125.17,3083,83336337.78,511293.056,50.6173236,0,4.25,2.63
Colombia,2018-11-02,2018,4.00,11.00,44.00,122.27,3187.100098,86706378.17,511293.056,50.6173236,0,4.25,2.7
Colombia,2018-11-09,2018,4.00,11.00,45.00,119.57,3181,86706378.17,511293.056,50.6173236,0,4.25,2.73
Colombia,2018-11-16,2018,4.00,11.00,46.00,128.36,3172.300049,86706378.17,511293.056,50.6173236,0,4.25,2.68
Colombia,2018-11-23,2018,4.00,11.00,47.00,143.54,3173,86706378.17,511293.056,50.6173236,0,4.25,2.67
Colombia,2018-11-30,2018,4.00,11.00,48.00,139.15,3242,86706378.17,511293.056,50.6173236,0,4.25,2.7
Colombia,2018-12-07,2018,4.00,12.00,49.00,135.24,3197,98052535.87,511293.056,50.6173236,0,4.25,2.68
Colombia,2018-12-14,2018,4.00,12.00,50.00,130.36,3189,98052535.87,511293.056,50.6173236,0,4.25,2.68
Colombia,2018-12-21,2018,4.00,12.00,51.00,152.2,3188.100098,98052535.87,511293.056,50.6173236,0,4.25,2.62
Colombia,2018-12-28,2018,4.00,12.00,52.00,156.93,3285,98052535.87,511293.056,50.6173236,0,4.25,2.57
Colombia,2019-01-04,2019,1.00,1.00,1.00,144.12,3179,90810707.49,540332.602,51.35516773,0,4.25,2.57
Colombia,2019-01-11,2019,1.00,1.00,2.00,135,3179,90810707.49,540332.602,51.35516773,0,4.25,2.58
Colombia,2019-01-18,2019,1.00,1.00,3.00,124.2,3137,90810707.49,540332.602,51.35516773,0,4.25,2.6
Colombia,2019-01-25,2019,1.00,1.00,4.00,128.52,3124.300049,90810707.49,540332.602,51.35516773,0,4.25,2.6
Colombia,2019-02-01,2019,1.00,2.00,5.00,122.91,3155,89347244.48,540332.602,51.35516773,0,4.25,2.56
Colombia,2019-02-08,2019,1.00,2.00,6.00,120.72,3085,89347244.48,540332.602,51.35516773,0,4.25,2.54
Colombia,2019-02-15,2019,1.00,2.00,7.00,118.54,3136,89347244.48,540332.602,51.35516773,0,4.25,2.55
Colombia,2019-02-22,2019,1.00,2.00,8.00,112.8,3129.699951,89347244.48,540332.602,51.35516773,0,4.25,2.55
Colombia,2019-03-01,2019,1.00,3.00,9.00,109,3097.600098,89884288.46,540332.602,51.35516773,0,4.25,2.55
Colombia,2019-03-08,2019,1.00,3.00,10.00,114.09,3091.199951,89884288.46,540332.602,51.35516773,0,4.25,2.53
Colombia,2019-03-15,2019,1.00,3.00,11.00,106.67,3177,89884288.46,540332.602,51.35516773,0,4.25,2.52
Colombia,2019-03-22,2019,1.00,3.00,12.00,113.14,3081.699951,89884288.46,540332.602,51.35516773,0,4.25,2.45
Colombia,2019-03-29,2019,1.00,3.00,13.00,108.3,3126,89884288.46,540332.602,51.35516773,0,4.25,2.4
Colombia,2019-04-05,2019,2.00,4.00,14.00,105.23,3143.199951,88149962.67,540332.602,51.14380782,0,4.25,2.43
Colombia,2019-04-12,2019,2.00,4.00,15.00,96.93999,3113,88149962.67,540332.602,51.14380782,0,4.25,2.44
Colombia,2019-04-19,2019,2.00,4.00,16.00,95.07999,3135.800049,88149962.67,540332.602,51.14380782,0,4.25,2.44
Colombia,2019-04-26,2019,2.00,4.00,17.00,97.09,3148.300049,88149962.67,540332.602,51.14380782,0,4.25,2.41
Colombia,2019-05-03,2019,2.00,5.00,18.00,99.29999,3249.300049,93056903.28,540332.602,51.14380782,0,4.25,2.41
Colombia,2019-05-10,2019,2.00,5.00,19.00,106.66,3251.5,93056903.28,540332.602,51.14380782,0,4.25,2.36
Colombia,2019-05-17,2019,2.00,5.00,20.00,108.92,3301,93056903.28,540332.602,51.14380782,0,4.25,2.33
Colombia,2019-05-24,2019,2.00,5.00,21.00,112.24,3350,93056903.28,540332.602,51.14380782,0,4.25,2.33
Colombia,2019-05-31,2019,2.00,5.00,22.00,116.52,3357.399902,93056903.28,540332.602,51.14380782,0,4.25,2.21
Colombia,2019-06-07,2019,2.00,6.00,23.00,110.06,3372,95482171.61,540332.602,51.14380782,0,4.25,1.97
Colombia,2019-06-14,2019,2.00,6.00,24.00,107.95,3249.899902,95482171.61,540332.602,51.14380782,0,4.25,2
Colombia,2019-06-21,2019,2.00,6.00,25.00,92.67999,3287.300049,95482171.61,540332.602,51.14380782,0,4.25,1.95
Colombia,2019-06-28,2019,2.00,6.00,26.00,91.67,3197.300049,95482171.61,540332.602,51.14380782,0,4.25,1.92
Colombia,2019-07-05,2019,3.00,7.00,27.00,88.67,3208,94268294.09,540332.602,50.94686237,0,4.25,1.98
Colombia,2019-07-12,2019,3.00,7.00,28.00,83.95999,3207.199951,94268294.09,540332.602,50.94686237,0,4.25,1.96
Colombia,2019-07-19,2019,3.00,7.00,29.00,85.10999,3188,94268294.09,540332.602,50.94686237,0,4.25,1.94
Colombia,2019-07-26,2019,3.00,7.00,30.00,82.32999,3172.100098,94268294.09,540332.602,50.94686237,0,4.25,2
Colombia,2019-08-02,2019,3.00,8.00,31.00,94.59,3271.300049,93341298.48,540332.602,50.94686237,0,4.25,1.85
Colombia,2019-08-09,2019,3.00,8.00,32.00,95.45999,3453,93341298.48,540332.602,50.94686237,0,4.25,1.78
Colombia,2019-08-16,2019,3.00,8.00,33.00,100.07,3427.899902,93341298.48,540332.602,50.94686237,0,4.25,1.71
Colombia,2019-08-23,2019,3.00,8.00,34.00,99.25,3427,93341298.48,540332.602,50.94686237,0,4.25,1.73
Colombia,2019-08-30,2019,3.00,8.00,35.00,93.34999,3431,93341298.48,540332.602,50.94686237,0,4.25,1.76
Colombia,2019-09-06,2019,3.00,9.00,36.00,82.23999,3448,93624890.23,540332.602,50.94686237,0,4.25,1.73
Colombia,2019-09-13,2019,3.00,9.00,37.00,80.39999,3303,93624890.23,540332.602,50.94686237,0,4.25,1.88
Colombia,2019-09-20,2019,3.00,9.00,38.00,89.2,3362,93624890.23,540332.602,50.94686237,0,4.25,1.84
Colombia,2019-09-27,2019,3.00,9.00,39.00,94.20999,3434,93624890.23,540332.602,50.94686237,0,4.25,1.74
Colombia,2019-10-04,2019,4.00,10.00,40.00,93.64999,3421,97603782.08,540332.602,51.82279065,0,4.25,1.58
Colombia,2019-10-11,2019,4.00,10.00,41.00,90.35999,3439,97603782.08,540332.602,51.82279065,0,4.25,1.67
Colombia,2019-10-18,2019,4.00,10.00,42.00,86.45999,3384.823242,97603782.08,540332.602,51.82279065,0,4.25,1.58
Colombia,2019-10-25,2019,4.00,10.00,43.00,79.34,3447,97603782.08,540332.602,51.82279065,0,4.25,1.6
Colombia,2019-11-01,2019,4.00,11.00,44.00,78.48999,3381,100768519.5,540332.602,51.82279065,0,4.25,1.53
Colombia,2019-11-08,2019,4.00,11.00,45.00,76,3320,100768519.5,540332.602,51.82279065,0,4.25,1.58
Colombia,2019-11-15,2019,4.00,11.00,46.00,82.35999,3316,100768519.5,540332.602,51.82279065,0,4.25,1.54
Colombia,2019-11-22,2019,4.00,11.00,47.00,87.68999,3447,100768519.5,540332.602,51.82279065,0,4.25,1.56
Colombia,2019-11-29,2019,4.00,11.00,48.00,90.10999,3427.25,100768519.5,540332.602,51.82279065,0,4.25,1.6
Colombia,2019-12-06,2019,4.00,12.00,49.00,81.67999,3502.25,112442846.3,540332.602,51.82279065,0,4.25,1.57
Colombia,2019-12-13,2019,4.00,12.00,50.00,73.28999,3415.149902,112442846.3,540332.602,51.82279065,0,4.25,1.54
Colombia,2019-12-20,2019,4.00,12.00,51.00,75.32999,3352.350098,112442846.3,540332.602,51.82279065,0,4.25,1.52
Colombia,2019-12-27,2019,4.00,12.00,52.00,73.20999,3309.76001,112442846.3,540332.602,51.82279065,0,4.25,1.51
Colombia,2020-01-03,2020,1.00,1.00,1.00,71.89999,3244.459961,102752276.4,651744.229,52.49781069,0,4.25,1.55
Colombia,2020-01-10,2020,1.00,1.00,2.00,70.5,3244.459961,102752276.4,651744.229,52.49781069,0,4.25,1.53
Colombia,2020-01-17,2020,1.00,1.00,3.00,73.73999,3269,102752276.4,651744.229,52.49781069,0,4.25,1.56
Colombia,2020-01-24,2020,1.00,1.00,4.00,82.32999,3330.5,102752276.4,651744.229,52.49781069,0,4.25,1.55
Colombia,2020-01-31,2020,1.00,1.00,5.00,82.2,3398.25,102752276.4,651744.229,52.49781069,0,4.25,1.45
Colombia,2020-02-07,2020,1.00,2.00,6.00,75.03999,3393.75,101543978.2,651744.229,52.49781069,0,4.25,1.49
Colombia,2020-02-14,2020,1.00,2.00,7.00,70.74001,3454.75,101543978.2,651744.229,52.49781069,0,4.25,1.49
Colombia,2020-02-21,2020,1.00,2.00,8.00,69.37,3394.610107,101543978.2,651744.229,52.49781069,0,4.25,1.43
Colombia,2020-02-28,2020,1.00,2.00,9.00,106.87,3428.459961,101543978.2,651744.229,52.49781069,0,4.25,0.97
Colombia,2020-03-06,2020,1.00,3.00,10.00,115.36,3458.25,106594639.4,651744.229,52.49781069,0,4.25,0.39
Colombia,2020-03-13,2020,1.00,3.00,11.00,223.74,3803.25,106594639.4,651744.229,52.49781069,0,4.25,0.38
Colombia,2020-03-20,2020,1.00,3.00,12.00,319.01,4078.25,106594639.4,651744.229,52.49781069,0,4.25,0.15
Colombia,2020-03-27,2020,1.00,3.00,13.00,229.33,4174.75,106594639.4,651744.229,52.49781069,0,4.25,0.11
Colombia,2020-04-03,2020,2.00,4.00,14.00,267.8601,4061.550049,115831506.5,651744.229,55.61005465,0,4.25,0.15
Colombia,2020-04-10,2020,2.00,4.00,15.00,221.11,3979.25,115831506.5,651744.229,55.61005465,0,4.25,0.25
Colombia,2020-04-17,2020,2.00,4.00,16.00,245.36,3865.75,115831506.5,651744.229,55.61005465,0,4.25,0.16
Colombia,2020-04-24,2020,2.00,4.00,17.00,272.0801,3974.850098,115831506.5,651744.229,55.61005465,0,4.25,0.18
Colombia,2020-05-01,2020,2.00,5.00,18.00,244.32,4033.689941,109342735.2,651744.229,55.61005465,0,4.25,0.17
Colombia,2020-05-08,2020,2.00,5.00,19.00,220.49,3986.909912,109342735.2,651744.229,55.61005465,0,4.25,0.15
Colombia,2020-05-15,2020,2.00,5.00,20.00,238.35,3896.01001,109342735.2,651744.229,55.61005465,0,4.25,0.15
Colombia,2020-05-22,2020,2.00,5.00,21.00,192.35,3851.25,109342735.2,651744.229,55.61005465,0,4.25,0.17
Colombia,2020-05-29,2020,2.00,5.00,22.00,172.37,3776.709961,109342735.2,651744.229,55.61005465,0,4.25,0.17
Colombia,2020-06-05,2020,2.00,6.00,23.00,120.2,3710,114804025.3,651744.229,55.61005465,0,4.25,0.18
Colombia,2020-06-12,2020,2.00,6.00,24.00,163.93,3608.23999,114804025.3,651744.229,55.61005465,0,4.25,0.18
Colombia,2020-06-19,2020,2.00,6.00,25.00,153.07,3773,114804025.3,651744.229,55.61005465,0,4.25,0.18
Colombia,2020-06-26,2020,2.00,6.00,26.00,164.8641,3725.75,114804025.3,651744.229,55.61005465,0,4.25,0.17
Colombia,2020-07-03,2020,3.00,7.00,27.00,135.38,3743.75,111954860,651744.229,57.79806067,0,3.75,0.16
Colombia,2020-07-10,2020,3.00,7.00,28.00,149.84,3633.469971,111954860,651744.229,57.79806067,0,3.75,0.15
Colombia,2020-07-17,2020,3.00,7.00,29.00,141.25,3615.73999,111954860,651744.229,57.79806067,0,3.75,0.14
Colombia,2020-07-24,2020,3.00,7.00,30.00,128.69,3649.75,111954860,651744.229,57.79806067,0,3.75,0.16
Colombia,2020-07-31,2020,3.00,7.00,31.00,128.2566,3673.75,111954860,651744.229,57.79806067,0,3.75,0.11
Colombia,2020-08-07,2020,3.00,8.00,32.00,122.16,3768.350098,113948124.9,651744.229,57.79806067,0,3.75,0.14
Colombia,2020-08-14,2020,3.00,8.00,33.00,131.47,3770.320068,113948124.9,651744.229,57.79806067,0,3.75,0.13
Colombia,2020-08-21,2020,3.00,8.00,34.00,125.46,3791.26001,113948124.9,651744.229,57.79806067,0,3.75,0.13
Colombia,2020-08-28,2020,3.00,8.00,35.00,117.74,3854.75,113948124.9,651744.229,57.79806067,0,3.75,0.12
Colombia,2020-09-04,2020,3.00,9.00,36.00,116.66,3738.699951,114920608.3,651744.229,57.79806067,0,3.75,0.13
Colombia,2020-09-11,2020,3.00,9.00,37.00,121.37,3713.25,114920608.3,651744.229,57.79806067,0,3.75,0.13
Colombia,2020-09-18,2020,3.00,9.00,38.00,123.84,3686.919922,114920608.3,651744.229,57.79806067,0,3.75,0.13
Colombia,2020-09-25,2020,3.00,9.00,39.00,162.12,3787,114920608.3,651744.229,57.79806067,0,3.75,0.12
Colombia,2020-10-02,2020,4.00,10.00,40.00,145.04,3871.25,114911197.1,651744.229,64.07097542,0,3.75,0.12
Colombia,2020-10-09,2020,4.00,10.00,41.00,116.56,3827.840088,114911197.1,651744.229,64.07097542,0,3.75,0.15
Colombia,2020-10-16,2020,4.00,10.00,42.00,118.14,3826.25,114911197.1,651744.229,64.07097542,0,3.75,0.12
Colombia,2020-10-23,2020,4.00,10.00,43.00,118.67,3843,114911197.1,651744.229,64.07097542,0,3.75,0.12
Colombia,2020-10-30,2020,4.00,10.00,44.00,125.42,3813.100098,114911197.1,651744.229,64.07097542,0,3.75,0.13
Colombia,2020-11-06,2020,4.00,11.00,45.00,102.7,3867.600098,119311513.5,651744.229,64.07097542,0,3.75,0.12
Colombia,2020-11-13,2020,4.00,11.00,46.00,99.2,3647.459961,119311513.5,651744.229,64.07097542,0,3.75,0.12
Colombia,2020-11-20,2020,4.00,11.00,47.00,94.88,3642.649902,119311513.5,651744.229,64.07097542,0,3.75,0.11
Colombia,2020-11-27,2020,4.00,11.00,48.00,87.41,3645.800049,119311513.5,651744.229,64.07097542,0,3.75,0.11
Colombia,2020-12-04,2020,4.00,12.00,49.00,85.19,3594.5,132453078,651744.229,64.07097542,0,3.75,0.11
Colombia,2020-12-11,2020,4.00,12.00,50.00,93.49001,3488.25,132453078,651744.229,64.07097542,0,3.75,0.1
Colombia,2020-12-18,2020,4.00,12.00,51.00,93.35001,3426.25,132453078,651744.229,64.07097542,0,3.75,0.09
Colombia,2020-12-25,2020,4.00,12.00,52.00,90.58,3429.25,132453078,651744.229,64.07097542,0,3.75,0.1
Colombia,2021-01-01,2021,1.00,1.00,1.00,88.39,3447.75,122173580.7,768254.283,64.23141846,0,1.75,0.1
Colombia,2021-01-08,2021,1.00,1.00,2.00,91,3447.75,122173580.7,768254.283,64.23141846,0,1.75,0.1
Colombia,2021-01-15,2021,1.00,1.00,3.00,105.61,3499.25,122173580.7,768254.283,64.23141846,0,1.75,0.1
Colombia,2021-01-22,2021,1.00,1.00,4.00,107.01,3476.26001,122173580.7,768254.283,64.23141846,0,1.75,0.1
Colombia,2021-01-29,2021,1.00,1.00,5.00,112.79,3586.26001,122173580.7,768254.283,64.23141846,0,1.75,0.1
Colombia,2021-02-05,2021,1.00,2.00,6.00,96.64999,3571.26001,122222703.5,768254.283,64.23141846,0,1.75,0.06
Colombia,2021-02-12,2021,1.00,2.00,7.00,95.11,3569.25,122222703.5,768254.283,64.23141846,0,1.75,0.06
Colombia,2021-02-19,2021,1.00,2.00,8.00,102.87,3494.75,122222703.5,768254.283,64.23141846,0,1.75,0.07
Colombia,2021-02-26,2021,1.00,2.00,9.00,124.93,3591.75,122222703.5,768254.283,64.23141846,0,1.75,0.08
Colombia,2021-03-05,2021,1.00,3.00,10.00,126.08,3617.75,120784383.6,768254.283,64.23141846,0,1.75,0.08
Colombia,2021-03-12,2021,1.00,3.00,11.00,114.55,3602.949951,120784383.6,768254.283,64.23141846,0,1.75,0.09
Colombia,2021-03-19,2021,1.00,3.00,12.00,110.26,3557.25,120784383.6,768254.283,64.23141846,0,1.75,0.07
Colombia,2021-03-26,2021,1.00,3.00,13.00,131.13,3557.649902,120784383.6,768254.283,64.23141846,0,1.75,0.06
Colombia,2021-04-02,2021,2.00,4.00,14.00,129.64,3717.23999,123964501,768254.283,67.09968069,0,1.75,0.07
Colombia,2021-04-09,2021,2.00,4.00,15.00,125.77,3672.25,123964501,768254.283,67.09968069,0,1.75,0.06
Colombia,2021-04-16,2021,2.00,4.00,16.00,105.93,3663.25,123964501,768254.283,67.09968069,0,1.75,0.06
Colombia,2021-04-23,2021,2.00,4.00,17.00,115.61,3625.25,123964501,768254.283,67.09968069,0,1.75,0.07
Colombia,2021-04-30,2021,2.00,4.00,18.00,126.35,3693.26001,123964501,768254.283,67.09968069,0,1.75,0.05
Colombia,2021-05-07,2021,2.00,5.00,19.00,128.09,3803.199951,124708442.4,768254.283,67.09968069,0,1.75,0.05
Colombia,2021-05-14,2021,2.00,5.00,20.00,130.38,3705.060059,124708442.4,768254.283,67.09968069,0,1.75,0.06
Colombia,2021-05-21,2021,2.00,5.00,21.00,138.89,3683.76001,124708442.4,768254.283,67.09968069,0,1.75,0.04
Colombia,2021-05-28,2021,2.00,5.00,22.00,140.92,3732.75,124708442.4,768254.283,67.09968069,0,1.75,0.05
Colombia,2021-06-04,2021,2.00,6.00,23.00,135.54,3706.25,128209755.6,768254.283,67.09968069,0,1.75,0.05
Colombia,2021-06-11,2021,2.00,6.00,24.00,125.44,3605.75,128209755.6,768254.283,67.09968069,0,1.75,0.05
Colombia,2021-06-18,2021,2.00,6.00,25.00,136.19,3652.75,128209755.6,768254.283,67.09968069,0,1.75,0.09
Colombia,2021-06-25,2021,2.00,6.00,26.00,135.26,3758.300049,128209755.6,768254.283,67.09968069,0,1.75,0.09
Colombia,2021-07-02,2021,3.00,7.00,27.00,137.31,3701.25,128519164.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-07-09,2021,3.00,7.00,28.00,137.47,3740.25,128519164.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-07-16,2021,3.00,7.00,29.00,143.23,3820.350098,128519164.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-07-23,2021,3.00,7.00,30.00,146.1,3768.54834,128519164.1,768254.283,67.0660716,0,1.75,0.07
Colombia,2021-07-30,2021,3.00,7.00,31.00,147.31,3909,128519164.1,768254.283,67.0660716,0,1.75,0.07
Colombia,2021-08-06,2021,3.00,8.00,32.00,144.33,3889.75,128020112.7,768254.283,67.0660716,0,1.75,0.09
Colombia,2021-08-13,2021,3.00,8.00,33.00,141.53,3995.600098,128020112.7,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-08-20,2021,3.00,8.00,34.00,145.49,3840.449951,128020112.7,768254.283,67.0660716,0,1.75,0.06
Colombia,2021-08-27,2021,3.00,8.00,35.00,133.54,3880.199951,128020112.7,768254.283,67.0660716,0,1.75,0.07
Colombia,2021-09-03,2021,3.00,9.00,36.00,130.7,3815,129100420.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-09-10,2021,3.00,9.00,37.00,131.41,3757.743408,129100420.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-09-17,2021,3.00,9.00,38.00,132.46,3828.850098,129100420.1,768254.283,67.0660716,0,1.75,0.07
Colombia,2021-09-24,2021,3.00,9.00,39.00,152.93,3842.25,129100420.1,768254.283,67.0660716,0,1.75,0.08
Colombia,2021-10-01,2021,4.00,10.00,40.00,168.3,3839.580078,131129288.1,768254.283,70.46228634,0,1.75,0.09
Colombia,2021-10-08,2021,4.00,10.00,41.00,165.65,3788.25,131129288.1,768254.283,70.46228634,0,1.75,0.09
Colombia,2021-10-15,2021,4.00,10.00,42.00,159.57,3751.25,131129288.1,768254.283,70.46228634,0,1.75,0.12
