treatment_group,treatment_size,beta,pval,n_obs,is_true
"Egypt,Mexico,Philippines,Qatar,Saudi Arabia,South Korea",6,-0.007963925470842353,0.8799178339906955,901,False
"Egypt,Mexico,Philippines,Qatar,Saudi Arabia,Thailand",6,0.011253292740109914,0.8197847496724848,901,False
"Egypt,Mexico,Philippines,Qatar,Saudi Arabia,Turkey",6,-0.016324592370524683,0.764753390066506,901,False
"Egypt,Mexico,Philippines,Qatar,South Africa,South Korea",6,-0.028180162600859232,0.6035666364854531,901,False
"Egypt,Mexico,Philippines,Qatar,South Africa,Thailand",6,-0.008962944389906977,0.8622635552377917,901,False
"Egypt,Mexico,Philippines,Qatar,South Africa,Turkey",6,-0.03654082950054157,0.5126319250015168,901,False
"Egypt,Mexico,Philippines,Qatar,South Korea,Thailand",6,-0.01899474767092867,0.7218832684119616,901,False
"Egypt,Mexico,Philippines,Qatar,South Korea,Turkey",6,-0.04657263278156327,0.41387015267362615,901,False
"Egypt,Mexico,Philippines,Qatar,Thailand,Turkey",6,-0.027355414570610994,0.6192103884837743,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,South Africa,South Korea",6,-0.03574364174410793,0.5088889904662617,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,South Africa,Thailand",6,-0.016526423533155626,0.7493398881875979,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,South Africa,Turkey",6,-0.044104308643790224,0.4273365285552726,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,South Korea,Thailand",6,-0.026558226814177306,0.6183545056265052,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,South Korea,Turkey",6,-0.0541361119248119,0.3392512869682842,901,False
"Egypt,Mexico,Philippines,Saudi Arabia,Thailand,Turkey",6,-0.034918893713859624,0.5247343271404055,901,False
"Egypt,Mexico,Philippines,South Africa,South Korea,Thailand",6,-0.04677446394419422,0.38890272220177224,901,False
"Egypt,Mexico,Philippines,South Africa,South Korea,Turkey",6,-0.07435234905482882,0.19036457138613216,901,False
"Egypt,Mexico,Philippines,South Africa,Thailand,Turkey",6,-0.055135130843876536,0.3213911818945947,901,False
"Egypt,Mexico,Philippines,South Korea,Thailand,Turkey",6,-0.06516693412489828,0.24897902414938233,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.053510248704735,0.3047250124665073,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,South Africa,Thailand",6,-0.03429303049378276,0.4946074215501921,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.061870915604417355,0.24676985921044814,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.04432483377480446,0.38998940770104085,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.07190271888543903,0.18528693907289062,901,False
"Egypt,Mexico,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.05268550067448677,0.31997163951173735,901,False
"Egypt,Mexico,Qatar,South Africa,South Korea,Thailand",6,-0.06454107090482138,0.2146775545995956,901,False
"Egypt,Mexico,Qatar,South Africa,South Korea,Turkey",6,-0.09211895601545596,0.0873146609381279,901,False
"Egypt,Mexico,Qatar,South Africa,Thailand,Turkey",6,-0.07290173780450368,0.17026257628486974,901,False
"Egypt,Mexico,Qatar,South Korea,Thailand,Turkey",6,-0.08293354108552536,0.12360998779905819,901,False
"Egypt,Mexico,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.07210455004806998,0.16083149513579809,901,False
"Egypt,Mexico,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.0996824351587046,0.05993079441209437,901,False
"Egypt,Mexico,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.08046521694775226,0.12521025355984539,901,False
"Egypt,Mexico,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.09049702022877401,0.08816640946693899,901,False
"Egypt,Mexico,South Africa,South Korea,Thailand,Turkey",6,-0.1107132573587909,0.03351882634264136,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.07136071677616457,0.13400244853489096,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,South Africa,Thailand",6,-0.05214349856521233,0.25812433318487393,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.07972138367584691,0.10215558269698155,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.062175301846234,0.18844001007171007,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.0897531869568686,0.0693744688604252,901,False
"Egypt,Philippines,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.0705359687459163,0.14637948322744943,901,False
"Egypt,Philippines,Qatar,South Africa,South Korea,Thailand",6,-0.0823915389762509,0.0805735932540792,901,False
"Egypt,Philippines,Qatar,South Africa,South Korea,Turkey",6,-0.10996942408688551,0.02303070326388612,901,False
"Egypt,Philippines,Qatar,South Africa,Thailand,Turkey",6,-0.09075220587593322,0.059518506309187424,901,False
"Egypt,Philippines,Qatar,South Korea,Thailand,Turkey",6,-0.10078400915695489,0.03824260681519864,901,False
"Egypt,Philippines,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.08995501811949955,0.05181675040457079,901,False
"Egypt,Philippines,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.11753290323013414,0.01268392392029849,901,False
"Egypt,Philippines,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.09831568501918184,0.03716478991498984,901,False
"Egypt,Philippines,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.10834748830020356,0.02264002310642743,901,False
"Egypt,Philippines,South Africa,South Korea,Thailand,Turkey",6,-0.12856372543022052,0.004987347626280059,901,False
"Egypt,Qatar,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.10772162508012666,0.010539122784650967,901,False
"Egypt,Qatar,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.13529951019076128,0.0013343908463236964,901,False
"Egypt,Qatar,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.11608229197980899,0.006743029620940977,901,False
"Egypt,Qatar,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.12611409526083067,0.0032858022523096775,901,False
"Egypt,Qatar,South Africa,South Korea,Thailand,Turkey",6,-0.14633033239084758,0.0002766535863163444,901,False
"Egypt,Saudi Arabia,South Africa,South Korea,Thailand,Turkey",6,-0.15389381153409623,5.5540460672798275e-05,901,False
"Indonesia,Malaysia,Mexico,Philippines,Qatar,Saudi Arabia",6,0.10396292606539859,0.026832695519168448,901,False
"Indonesia,Malaysia,Mexico,Philippines,Qatar,South Africa",6,0.08374668893538173,0.1094836643727417,901,False
"Indonesia,Malaysia,Mexico,Philippines,Qatar,South Korea",6,0.07371488565436003,0.18320230296251072,901,False
"Indonesia,Malaysia,Mexico,Philippines,Qatar,Thailand",6,0.09293210386531231,0.0617099048343297,901,False
"Indonesia,Malaysia,Mexico,Philippines,Qatar,Turkey",6,0.06535421875467773,0.2606209157204247,901,False
"Indonesia,Malaysia,Mexico,Philippines,Saudi Arabia,South Africa",6,0.07618320979213307,0.15414519934137028,901,False
"Indonesia,Malaysia,Mexico,Philippines,Saudi Arabia,South Korea",6,0.06615140651111145,0.24041860519018887,901,False
"Indonesia,Malaysia,Mexico,Philippines,Saudi Arabia,Thailand",6,0.08536862472206366,0.09443046278130107,901,False
"Indonesia,Malaysia,Mexico,Philippines,Saudi Arabia,Turkey",6,0.057790739611429096,0.32675988967531433,901,False
"Indonesia,Malaysia,Mexico,Philippines,South Africa,South Korea",6,0.0459351693810945,0.4429208417311181,901,False
"Indonesia,Malaysia,Mexico,Philippines,South Africa,Thailand",6,0.06515238759204678,0.24020206481013395,901,False
"Indonesia,Malaysia,Mexico,Philippines,South Africa,Turkey",6,0.0375745024814122,0.5450264312350797,901,False
"Indonesia,Malaysia,Mexico,Philippines,South Korea,Thailand",6,0.055120584311025116,0.34283776413272005,901,False
"Indonesia,Malaysia,Mexico,Philippines,South Korea,Turkey",6,0.027542699200390493,0.667426788302317,901,False
"Indonesia,Malaysia,Mexico,Philippines,Thailand,Turkey",6,0.046759917411342784,0.4395203733472439,901,False
"Indonesia,Malaysia,Mexico,Qatar,Saudi Arabia,South Africa",6,0.058416602831505994,0.2838053484991889,901,False
"Indonesia,Malaysia,Mexico,Qatar,Saudi Arabia,South Korea",6,0.0483847995504843,0.39668426262545564,901,False
"Indonesia,Malaysia,Mexico,Qatar,Saudi Arabia,Thailand",6,0.06760201776143658,0.19690026769123703,901,False
"Indonesia,Malaysia,Mexico,Qatar,Saudi Arabia,Turkey",6,0.04002413265080198,0.5006774728087846,901,False
"Indonesia,Malaysia,Mexico,Qatar,South Africa,South Korea",6,0.028168562420467395,0.6391785950774562,901,False
"Indonesia,Malaysia,Mexico,Qatar,South Africa,Thailand",6,0.047385780631419676,0.3991091927983683,901,False
"Indonesia,Malaysia,Mexico,Qatar,South Africa,Turkey",6,0.01980789552078508,0.7497279443946376,901,False
"Indonesia,Malaysia,Mexico,Qatar,South Korea,Thailand",6,0.03735397735039795,0.5235105883250148,901,False
"Indonesia,Malaysia,Mexico,Qatar,South Korea,Turkey",6,0.009776092239763374,0.8783777506034511,901,False
"Indonesia,Malaysia,Mexico,Qatar,Thailand,Turkey",6,0.02899331045071566,0.6330159163305584,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,South Africa,South Korea",6,0.020605083277218744,0.7334692274956418,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,South Africa,Thailand",6,0.039822301488171036,0.4837425670430697,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,South Africa,Turkey",6,0.01224441637753644,0.8445066490011384,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,South Korea,Thailand",6,0.02979049820714933,0.614161616796201,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,South Korea,Turkey",6,0.0022126130965147302,0.972470534524188,901,False
"Indonesia,Malaysia,Mexico,Saudi Arabia,Thailand,Turkey",6,0.02142983130746701,0.7260277788754639,901,False
"Indonesia,Malaysia,Mexico,South Africa,South Korea,Thailand",6,0.00957426107713243,0.8762750955456191,901,False
"Indonesia,Malaysia,Mexico,South Africa,South Korea,Turkey",6,-0.01800362403350212,0.7839093245230351,901,False
"Indonesia,Malaysia,Mexico,South Africa,Thailand,Turkey",6,0.0012135941774501116,0.9846952325734737,901,False
"Indonesia,Malaysia,Mexico,South Korea,Thailand,Turkey",6,-0.008818209103571574,0.8917394750965357,901,False
"Indonesia,Malaysia,Philippines,Qatar,Saudi Arabia,South Africa",6,0.040566134760076394,0.44684814004761675,901,False
"Indonesia,Malaysia,Philippines,Qatar,Saudi Arabia,South Korea",6,0.030534331479054707,0.5836115253992133,901,False
"Indonesia,Malaysia,Philippines,Qatar,Saudi Arabia,Thailand",6,0.049751549690007016,0.3333017030013876,901,False
"Indonesia,Malaysia,Philippines,Qatar,Saudi Arabia,Turkey",6,0.022173664579372424,0.7017525658774755,901,False
"Indonesia,Malaysia,Philippines,Qatar,South Africa,South Korea",6,0.01031809434903784,0.8594537102443114,901,False
"Indonesia,Malaysia,Philippines,Qatar,South Africa,Thailand",6,0.029535312559990114,0.5896950135679846,901,False
"Indonesia,Malaysia,Philippines,Qatar,South Africa,Turkey",6,0.001957427449355516,0.9740371927067593,901,False
"Indonesia,Malaysia,Philippines,Qatar,South Korea,Thailand",6,0.019503509278968423,0.7319083578435497,901,False
"Indonesia,Malaysia,Philippines,Qatar,South Korea,Turkey",6,-0.008074375831666175,0.8959786033489103,901,False
"Indonesia,Malaysia,Philippines,Qatar,Thailand,Turkey",6,0.011142842379286094,0.8500796469412841,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,South Africa,South Korea",6,0.0027546152057892205,0.9624623110349533,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,South Africa,Thailand",6,0.02197183341674148,0.6908983230834864,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,South Africa,Turkey",6,-0.005606051693893111,0.9259397678321313,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,South Korea,Thailand",6,0.01194003013571976,0.8349120386942672,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,South Korea,Turkey",6,-0.015637854974914836,0.8002973032925671,901,False
"Indonesia,Malaysia,Philippines,Saudi Arabia,Thailand,Turkey",6,0.0035793632360374356,0.9517997450155717,901,False
"Indonesia,Malaysia,Philippines,South Africa,South Korea,Thailand",6,-0.008276206994297146,0.8889595963353087,901,False
"Indonesia,Malaysia,Philippines,South Africa,South Korea,Turkey",6,-0.03585409210493174,0.568963455170489,901,False
"Indonesia,Malaysia,Philippines,South Africa,Thailand,Turkey",6,-0.01663687389397946,0.784754788185017,901,False
"Indonesia,Malaysia,Philippines,South Korea,Thailand,Turkey",6,-0.026668677175001165,0.6684167110590935,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.015011991754837941,0.7946546499386284,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,South Africa,Thailand",6,0.00420522645611433,0.938899592319379,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.023372658654520262,0.6933847415807919,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.005826576824907362,0.9180895490390699,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.03340446193554196,0.5813412540622509,901,False
"Indonesia,Malaysia,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.014187243724589675,0.8080398038440606,901,False
"Indonesia,Malaysia,Qatar,South Africa,South Korea,Thailand",6,-0.026042813954924242,0.6543339421268024,901,False
"Indonesia,Malaysia,Qatar,South Africa,South Korea,Turkey",6,-0.053620699065558816,0.3813903986059033,901,False
"Indonesia,Malaysia,Qatar,South Africa,Thailand,Turkey",6,-0.03440348085460658,0.5639655681777902,901,False
"Indonesia,Malaysia,Qatar,South Korea,Thailand,Turkey",6,-0.0444352841356283,0.46465999667132785,901,False
"Indonesia,Malaysia,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.03360629309817292,0.5625721658515199,901,False
"Indonesia,Malaysia,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.06118417820880751,0.3147556721120539,901,False
"Indonesia,Malaysia,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.041966959997855234,0.4800254651827478,901,False
"Indonesia,Malaysia,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.05199876327887691,0.38980408340251227,901,False
"Indonesia,Malaysia,South Africa,South Korea,Thailand,Turkey",6,-0.07221500040889382,0.2337432366521266,901,False
"Indonesia,Mexico,Philippines,Qatar,Saudi Arabia,South Africa",6,0.02553828580150091,0.6131223556371406,901,False
"Indonesia,Mexico,Philippines,Qatar,Saudi Arabia,South Korea",6,0.015506482520479233,0.7689291316716873,901,False
"Indonesia,Mexico,Philippines,Qatar,Saudi Arabia,Thailand",6,0.03472370073143152,0.4760462579516642,901,False
"Indonesia,Mexico,Philippines,Qatar,Saudi Arabia,Turkey",6,0.0071458156207969345,0.8964553366908377,901,False
"Indonesia,Mexico,Philippines,Qatar,South Africa,South Korea",6,-0.004709754609537638,0.9318046300152334,901,False
"Indonesia,Mexico,Philippines,Qatar,South Africa,Thailand",6,0.014507463601414632,0.7792909686372624,901,False
"Indonesia,Mexico,Philippines,Qatar,South Africa,Turkey",6,-0.01307042150921996,0.8181224893930914,901,False
"Indonesia,Mexico,Philippines,Qatar,South Korea,Thailand",6,0.004475660320392944,0.9337278311957518,901,False
"Indonesia,Mexico,Philippines,Qatar,South Korea,Turkey",6,-0.023102224790241658,0.6920738081366307,901,False
"Indonesia,Mexico,Philippines,Qatar,Thailand,Turkey",6,-0.0038850065792893408,0.9444678178617094,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,South Africa,South Korea",6,-0.01227323375278628,0.823869520874692,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,South Africa,Thailand",6,0.006943984458166015,0.8939842831734108,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,South Africa,Turkey",6,-0.02063390065246858,0.7166418221771762,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,South Korea,Thailand",6,-0.0030878188228556968,0.9544303504539129,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,South Korea,Turkey",6,-0.030665703933490288,0.5985108184175347,901,False
"Indonesia,Mexico,Philippines,Saudi Arabia,Thailand,Turkey",6,-0.011448485722538013,0.8376927559219243,901,False
"Indonesia,Mexico,Philippines,South Africa,South Korea,Thailand",6,-0.023304055952872604,0.675636099400041,901,False
"Indonesia,Mexico,Philippines,South Africa,South Korea,Turkey",6,-0.050881941063507206,0.38863797087527474,901,False
"Indonesia,Mexico,Philippines,South Africa,Thailand,Turkey",6,-0.031664722852554894,0.580232749493012,901,False
"Indonesia,Mexico,Philippines,South Korea,Thailand,Turkey",6,-0.041696526133576606,0.4758560040681148,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.030039840713413434,0.5768707663372652,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,South Africa,Thailand",6,-0.010822622502461153,0.832806416419011,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.03840050761309574,0.4879726299786271,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.020854425783482844,0.6937129991521449,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.04843231089411743,0.39166186935400793,901,False
"Indonesia,Mexico,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.029215092683165158,0.592756823721931,901,False
"Indonesia,Mexico,Qatar,South Africa,South Korea,Thailand",6,-0.04107066291349973,0.44784542868384114,901,False
"Indonesia,Mexico,Qatar,South Africa,South Korea,Turkey",6,-0.06864854802413428,0.22710213583003824,901,False
"Indonesia,Mexico,Qatar,South Africa,Thailand,Turkey",6,-0.04943132981318206,0.3731078773218004,901,False
"Indonesia,Mexico,Qatar,South Korea,Thailand,Turkey",6,-0.05946313309420376,0.2926695682852043,901,False
"Indonesia,Mexico,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.04863414205674837,0.3660600156879745,901,False
"Indonesia,Mexico,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.07621202716738294,0.17541973719555548,901,False
"Indonesia,Mexico,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.05699480895643064,0.3010367765263253,901,False
"Indonesia,Mexico,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.06702661223745239,0.2314787456647689,901,False
"Indonesia,Mexico,South Africa,South Korea,Thailand,Turkey",6,-0.08724284936746929,0.11774373610322386,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.047890308784842954,0.339709920550886,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,South Africa,Thailand",6,-0.028673090573890714,0.5500435004411268,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.05625097568452531,0.2753366967795283,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.0387048938549124,0.4340712973509744,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.06628277896554698,0.20715144996530732,901,False
"Indonesia,Philippines,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.047065560754594685,0.3563240708688977,901,False
"Indonesia,Philippines,Qatar,South Africa,South Korea,Thailand",6,-0.058921130984929265,0.23989830833215042,901,False
"Indonesia,Philippines,Qatar,South Africa,South Korea,Turkey",6,-0.08649901609556389,0.098192328539914,901,False
"Indonesia,Philippines,Qatar,South Africa,Thailand,Turkey",6,-0.0672817978846116,0.1905063762506567,901,False
"Indonesia,Philippines,Qatar,South Korea,Thailand,Turkey",6,-0.07731360116563325,0.1386344849444514,901,False
"Indonesia,Philippines,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.0664846101281779,0.17998986749974732,901,False
"Indonesia,Philippines,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.09406249523881251,0.06753320716748146,901,False
"Indonesia,Philippines,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.07484527702786022,0.1403475103649745,901,False
"Indonesia,Philippines,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.08487708030888191,0.09908096245598963,901,False
"Indonesia,Philippines,South Africa,South Korea,Thailand,Turkey",6,-0.1050933174388989,0.037882210457131915,901,False
"Indonesia,Qatar,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.08425121708880505,0.06989778014538461,901,False
"Indonesia,Qatar,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.11182910219943966,0.018911619764885312,901,False
"Indonesia,Qatar,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.09261188398848737,0.051104584803507214,901,False
"Indonesia,Qatar,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.10264368726950905,0.03222340050756589,901,False
"Indonesia,Qatar,South Africa,South Korea,Thailand,Turkey",6,-0.12285992439952596,0.008100323805781073,901,False
"Indonesia,Saudi Arabia,South Africa,South Korea,Thailand,Turkey",6,-0.1304234035427746,0.0037075618138755484,901,False
"Malaysia,Mexico,Philippines,Qatar,Saudi Arabia,South Africa",6,0.061743779072260405,0.2570370788187102,901,False
"Malaysia,Mexico,Philippines,Qatar,Saudi Arabia,South Korea",6,0.05171197579123872,0.36520023380381494,901,False
"Malaysia,Mexico,Philippines,Qatar,Saudi Arabia,Thailand",6,0.07092919400219101,0.17513026651403774,901,False
"Malaysia,Mexico,Philippines,Qatar,Saudi Arabia,Turkey",6,0.04335130889155641,0.4661921175715904,901,False
"Malaysia,Mexico,Philippines,Qatar,South Africa,South Korea",6,0.031495738661221837,0.6007934080969086,901,False
"Malaysia,Mexico,Philippines,Qatar,South Africa,Thailand",6,0.05071295687217412,0.36706041290617764,901,False
"Malaysia,Mexico,Philippines,Qatar,South Africa,Turkey",6,0.023135071761539523,0.7101003634718763,901,False
"Malaysia,Mexico,Philippines,Qatar,South Korea,Thailand",6,0.04068115359115243,0.4877341686119472,901,False
"Malaysia,Mexico,Philippines,Qatar,South Korea,Turkey",6,0.013103268480517821,0.8379436107788143,901,False
"Malaysia,Mexico,Philippines,Qatar,Thailand,Turkey",6,0.03232048669147016,0.5951747319056069,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,South Africa,South Korea",6,0.023932259517973217,0.6931670723130989,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,South Africa,Thailand",6,0.043149477728925495,0.44846365719298253,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,South Africa,Turkey",6,0.015571592618290902,0.8035708541616291,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,South Korea,Thailand",6,0.03311767444790378,0.5758550864512848,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,South Korea,Turkey",6,0.0055397893372691916,0.931372893189544,901,False
"Malaysia,Mexico,Philippines,Saudi Arabia,Thailand,Turkey",6,0.024757007548221466,0.6862836500272325,901,False
"Malaysia,Mexico,Philippines,South Africa,South Korea,Thailand",6,0.012901437317886878,0.8343289567676251,901,False
"Malaysia,Mexico,Philippines,South Africa,South Korea,Turkey",6,-0.01467644779274773,0.8238749014256097,901,False
"Malaysia,Mexico,Philippines,South Africa,Thailand,Turkey",6,0.004540770418204604,0.9429793890674021,901,False
"Malaysia,Mexico,Philippines,South Korea,Thailand,Turkey",6,-0.005491032862817123,0.9327252441501961,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,South Africa,South Korea",6,0.006165652557346059,0.9186151830888498,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,South Africa,Thailand",6,0.025382870768298326,0.6565433566797307,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.0021950143423362647,0.9718070104677712,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,South Korea,Thailand",6,0.015351067487276639,0.7950587118009316,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.012226817623357951,0.8475922653691526,901,False
"Malaysia,Mexico,Qatar,Saudi Arabia,Thailand,Turkey",6,0.006990400587594327,0.90877039456984,901,False
"Malaysia,Mexico,Qatar,South Africa,South Korea,Thailand",6,-0.0048651696427402455,0.9365519435533174,901,False
"Malaysia,Mexico,Qatar,South Africa,South Korea,Turkey",6,-0.03244305475337479,0.616620095888798,901,False
"Malaysia,Mexico,Qatar,South Africa,Thailand,Turkey",6,-0.013225836542422587,0.8330449537073235,901,False
"Malaysia,Mexico,Qatar,South Korea,Thailand,Turkey",6,-0.02325763982344428,0.7167176016573169,901,False
"Malaysia,Mexico,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.012428648785988887,0.8390989935999154,901,False
"Malaysia,Mexico,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.04000653389662343,0.5359111340689307,901,False
"Malaysia,Mexico,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.02078931568567115,0.7404222298171002,901,False
"Malaysia,Mexico,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.030821118966692915,0.6301637898854902,901,False
"Malaysia,Mexico,South Africa,South Korea,Thailand,Turkey",6,-0.05103735609670981,0.43034936953303293,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.011684815514083485,0.8403233652799214,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,South Africa,Thailand",6,0.007532402696868772,0.8912634862537403,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.020045482413765817,0.7367359652751893,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.002499400584152909,0.9649849413652078,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.0300772856947875,0.6217414450331824,901,False
"Malaysia,Philippines,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.010860067483835207,0.8532298770500639,901,False
"Malaysia,Philippines,Qatar,South Africa,South Korea,Thailand",6,-0.022715637714169793,0.6979336679969799,901,False
"Malaysia,Philippines,Qatar,South Africa,South Korea,Turkey",6,-0.05029352282480441,0.41518173098314737,901,False
"Malaysia,Philippines,Qatar,South Africa,Thailand,Turkey",6,-0.031076304613852114,0.6046353685312793,901,False
"Malaysia,Philippines,Qatar,South Korea,Thailand,Turkey",6,-0.04110810789487379,0.5017820825334462,901,False
"Malaysia,Philippines,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.03027911685741844,0.6043722663272935,901,False
"Malaysia,Philippines,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.05785700196805302,0.3457690749684894,901,False
"Malaysia,Philippines,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.03863978375710077,0.5185334080984791,901,False
"Malaysia,Philippines,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.04867158703812246,0.42441204886073836,901,False
"Malaysia,Philippines,South Africa,South Korea,Thailand,Turkey",6,-0.06888782416813936,0.26032203724342073,901,False
"Malaysia,Qatar,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.048045723818045574,0.3972548748898177,901,False
"Malaysia,Qatar,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.07562360892868017,0.20065702604649394,901,False
"Malaysia,Qatar,Saudi Arabia,South Africa,Thailand,Turkey",6,-0.056406390717727906,0.33078759932669977,901,False
"Malaysia,Qatar,Saudi Arabia,South Korea,Thailand,Turkey",6,-0.06643819399874958,0.25908549383153345,901,False
"Malaysia,Qatar,South Africa,South Korea,Thailand,Turkey",6,-0.08665443112876647,0.13956628469079702,901,False
