date,country,CDS_observed,CDS_M0,CDS_M1,CDS_M2
2023-07-09,China,63.22,44.16801134069089,104.33518455250163,44.168011190375154
2023-07-16,China,60.72,43.4802865155423,111.37064169274989,43.48028645838735
2023-07-23,China,63.24001,43.74221644919288,112.09383969450145,43.74221617329513
2023-07-30,China,56.34,43.58712184488058,111.53080976360148,43.58712162598953
2023-08-06,China,55.78,42.7352741627644,83.5562362074882,42.73527410524164
2023-08-13,China,61.2,43.461186389704004,84.03870372200774,43.4611863329895
2023-08-20,China,82.14,43.44989075579715,84.96146482903389,43.44989067245288
2023-08-27,China,82.61,43.238738788357004,81.78369839676427,43.238738667849944
2023-09-03,China,73.2,43.02752882118335,79.52958078490741,43.02752857991681
2023-09-10,China,72.19,43.68967029815767,79.55975165485752,43.68967011883324
2023-09-17,China,69.67999,41.91508136812511,80.27304933135103,41.9150811926662
2023-09-24,China,79.67,39.00915969841942,76.15361989401298,39.00915960025925
2023-10-01,China,81.67,38.90968555441513,70.01802848557298,38.909685475852655
2023-10-08,China,89.08,38.52619494979043,79.63559239170633,38.52619487327017
2023-10-15,China,82.67,36.5527712048711,76.10874201007739,36.55258915589771
2023-10-22,China,86.73,36.11317299921683,75.79609737395235,36.11304509059203
2023-10-29,China,82.14,36.0832386842697,77.60103108483773,36.08223595958271
2023-11-05,China,79.85001,35.934854633235304,78.24497162233921,35.93485331406512
2023-11-12,China,72.73,35.04646364570801,80.48411206923373,35.04646097434108
2023-11-19,China,65.31,34.88668482737823,68.2428204729218,34.88667718446869
2023-11-26,China,58.23,34.4077256232714,63.680833872386266,34.40763435895237
2023-12-03,China,59.25999,32.05192154789339,62.95714325608744,32.05192147594281
2023-12-10,China,62.21001,32.47673500657225,65.06271866818342,32.476734879380736
2023-12-17,China,58.02,32.56275535699239,62.91420933495631,32.562755126121395
2023-12-24,China,59.78,32.32876830422391,64.68144823603315,32.3287680887369
2023-12-31,China,59.73,31.977664637107836,63.58385511236593,31.977664511818666
2024-01-07,China,66.17999,8.942448702570262,51.571576644858986,8.942448656225377
2024-01-14,China,62.24001,8.179228517730992,46.603685237317904,8.943218309427508
2024-01-21,China,65.22,8.413702260327488,46.64859087376034,8.413702227417826
2024-01-28,China,64.72,8.380279411904612,46.76572387930533,8.380279346187471
2024-02-04,China,64.69,8.209220533270793,44.36599180517439,8.209220463895734
2024-02-11,China,63.22,8.036235940255269,44.03607316195389,8.036235905561671
2024-02-18,China,64.2,7.778096574591305,41.1371338306508,7.778096531820028
2024-02-25,China,62.2,7.306998967452,40.117434611154536,7.306998902384196
2024-03-03,China,65.22,7.293898865161646,39.37324341391201,7.293898813550729
2024-03-10,China,65.22,7.218351485372779,40.77026350873357,7.218351403163114
2024-03-17,China,68.17999,5.555395441994759,40.90833428385843,5.555395365870971
2024-03-24,China,68.75,5.578534351342154,40.38532626026406,5.578534315950318
2024-03-31,China,72.2,5.167333197784094,39.58846088021253,5.1673331644170295
2024-04-07,China,74.64999,5.208518982076445,36.021783105991176,5.208518959215643
2024-04-14,China,70.73,5.169004195318785,35.81704084878684,5.169004176262588
2024-04-21,China,71.71001,5.174154816353055,36.635959273020916,5.17415480280489
2024-04-28,China,71.69,5.1883581043326705,35.55977113628349,5.1883580273463785
2024-05-05,China,66.33,5.167817692233614,37.921523718402845,5.167817678253471
2024-05-12,China,64.73,5.055482220271608,37.26718475246462,5.0554822091170655
2024-05-19,China,59.25,4.3678792472409285,37.224191983159834,4.367879235323394
2024-05-26,China,61.23,3.901517224835167,36.64995886792946,3.901517175946254
2024-06-02,China,61.23,3.882862185107024,36.74615758054839,3.882862169974738
2024-06-09,China,64.2,3.8463532422553075,36.692407600583145,3.8463532258088566
2024-06-16,China,66.75,3.7945599801105465,36.514303164488375,3.7945599541597095
2024-06-23,China,67.22,3.7091270057385772,35.30251763997494,3.709126979545963
2024-06-30,China,66.2,3.2486442397561333,32.308497652805436,3.2486442236004107
2024-07-07,China,60.75999,3.22422205013895,31.615560938664984,3.2242220404764645
2024-07-14,China,57.74001,3.044437760428921,22.035337976593745,3.044437747740228
2024-07-21,China,65.67999,2.993224401590303,21.35546130613339,2.9932243815838926
2024-07-28,China,66.21001,2.969605910632913,24.337352669588633,2.9696058637953224
2024-08-04,China,66.23,4.025672288744017,25.507706791669673,6.051951959044646
2024-08-11,China,67.21001,4.044594851413549,25.53097436654499,4.044594798599143
2024-08-18,China,60.28,3.9490478627036625,24.29703550852601,3.9490478325615963
2024-08-25,China,60.25,3.8482918409299374,24.004956961115553,3.848291822195959
2024-09-01,China,57.25,3.755936483051517,22.298122737527976,3.7559364334709118
2024-09-08,China,60.22,3.447510239678158,25.31086926293385,4.33714982895156
2024-09-15,China,60.24001,3.3953366833445005,23.440981223185197,3.395336631635779
2024-09-22,China,61.22,3.2773000353104713,23.328609151125793,3.2773000210563
2024-09-29,China,58.77,3.2120812739310183,23.50458355879291,6.5801219912742885
2024-10-06,China,61.22,3.7444249677221713,16.56115721762737,20.610892948201837
2024-10-13,China,62.72,3.8956450311406297,17.038641333520474,39.895038075516446
2024-10-20,China,63.24001,4.015580993314726,20.35995529223773,23.299160142430758
2024-10-27,China,63.73,4.227399999003911,19.39095658920498,28.66130907822935
2024-11-03,China,65.75999,4.183666579450967,18.99736234186582,15.514711898259344
2024-11-10,China,61.25,4.451190424117456,18.953637243768316,5.932876878733931
2024-11-17,China,63.24001,4.429983241943984,18.746400360212867,4.429983187259395
2024-11-24,China,63.23,4.554882160700765,19.38729767834475,4.554882140968801
2024-12-01,China,64.73,4.302701497250695,18.60260301960939,4.302701449896015
2024-12-08,China,62.7,4.134357072793812,16.601620505394116,4.134357042112345
2024-12-15,China,61.7,3.9845174178882092,17.040704283386386,3.9845173745890636
2024-12-22,China,65.74001,4.069289487429952,14.478851939276126,4.069289450070996
2024-12-29,China,65.7,4.029126549569653,14.34625625941259,4.0291265356944725
2015-01-04,Colombia,148.29,304.9580226475587,328.9225341358805,339.58211898692304
2015-01-11,Colombia,162.97,307.2476841034091,366.7725324920765,311.77974090793407
2015-01-18,Colombia,169.55,305.5266591971285,369.9861456142723,352.02011461600534
2015-01-25,Colombia,164.47,305.3780398502506,369.22925293995877,360.2096734894407
2015-02-01,Colombia,164.94,309.73072314788055,395.95251551767984,370.1404266625531
2015-02-08,Colombia,141.94,307.8162510498353,422.0401092419089,376.9736035031765
2015-02-15,Colombia,141.39,306.9261303637453,421.4943610068113,348.95812154774336
2015-02-22,Colombia,140.87,313.0897547357683,423.1075775904135,344.87172449702246
2015-03-01,Colombia,132.02,315.8146637984726,430.1136585028463,360.0188276416056
2015-03-08,Colombia,155.29,324.5756635427028,431.7283369718694,324.7221031839499
2015-03-15,Colombia,171.01,331.5443560857223,440.72798237420193,365.1425552765144
2015-03-22,Colombia,160.04,331.46223082666154,437.653506956873,331.6605218688058
2015-03-29,Colombia,157.62,330.00138964836947,439.5864666115659,344.9978634164327
2015-04-05,Colombia,153.19,329.26622139360524,444.8139180627643,343.68579879959685
2015-04-12,Colombia,151.24,328.3636123307645,444.806622636072,328.4522099867757
2015-04-19,Colombia,144.84,328.08212645778644,447.3425091680226,328.1642331340252
2015-04-26,Colombia,136.93,327.61790955400596,446.710465224413,327.6733231151961
2015-05-03,Colombia,146.37,326.14465116805417,444.7645744133942,326.1926223743999
2015-05-10,Colombia,137.42,325.17050369114577,443.8596652023813,325.2142366735389
2015-05-17,Colombia,140.38,329.8518010932646,446.0795392651234,329.88703649099824
2015-05-24,Colombia,141.87,337.68208632378787,449.48544705394534,337.72961558554147
2015-05-31,Colombia,146.33,339.1444227432465,452.3260222660163,339.2035326821891
2015-06-07,Colombia,166.68,345.7584822927229,463.29042002931226,345.82784235933565
2015-06-14,Colombia,158.67,348.1096321501491,467.6623305605511,348.1663905029596
2015-06-21,Colombia,158.63,349.2598041549856,472.3043391064112,349.31460040427703
2015-06-28,Colombia,166.98,351.0639551615706,472.8394540018746,351.1167931246609
2015-07-05,Colombia,164.93,351.8748424745948,474.512493561168,351.9307990524996
2015-07-12,Colombia,168.93,353.7363533460634,475.19558570756845,353.86408695842385
2015-07-19,Colombia,168.42,359.78943649794775,477.1798795717867,359.88972238713194
2015-07-26,Colombia,183.17,365.7997938794884,484.6605717492608,365.9507751626724
2015-08-02,Colombia,181.04,366.0303638119724,485.4394675647124,366.18400253223865
2015-08-09,Colombia,195.95,369.4906558761636,493.90784445916563,369.68251603001585
2015-08-16,Colombia,199.37,371.77108293261506,495.6184344351991,371.9737568586353
2015-08-23,Colombia,228.09,377.42027310567653,501.0983395418175,377.70247234726196
2015-08-30,Colombia,215.3,377.0876977967014,500.5455521853083,377.52844848785037
2015-09-06,Colombia,222.88,377.8890639973251,500.1608882651476,378.25801787621737
2015-09-13,Colombia,214.92,376.4151910626013,497.22481904441133,376.7687900870751
2015-09-20,Colombia,198.77,375.76964984229403,497.8726232741123,376.03325712911015
2015-09-27,Colombia,243.27,379.461510531265,502.4546556021078,379.78442765425336
2015-10-04,Colombia,257.8098,382.54581706091403,502.3033186310209,382.7772267429494
2015-10-11,Colombia,211.35,386.74202649134475,512.4801352918662,386.9534107010834
2015-10-18,Colombia,215.31,387.02300218560066,516.5604298768335,387.20331102914884
2015-10-25,Colombia,206.1,388.4454075083857,519.1495152714866,388.65353680342696
2015-11-01,Colombia,207.47,388.1942161964175,519.0391185439894,388.40572721131167
2015-11-08,Colombia,204.32,388.86549130961305,519.327800758073,389.05980806047967
2015-11-15,Colombia,218.69,403.8942561988483,535.3117545018232,404.2409015978179
2015-11-22,Colombia,210.94,403.39776915232164,533.6449984920329,403.71856333645894
2015-11-29,Colombia,217.34,402.5116778757185,533.8583598369828,402.9035946975916
2015-12-06,Colombia,227.1,402.6348328659452,527.1014509826741,402.99097970660875
2015-12-13,Colombia,262.3098,406.8570085959079,540.9626686183557,407.6417068649956
2015-12-20,Colombia,242.25,400.6001539539246,540.0819205739851,401.0804696167111
2015-12-27,Colombia,236.87,400.82960940455314,539.6658761273255,401.264398505073
2016-01-03,Colombia,238.38,299.77455788422776,510.32056368675234,361.29808077977685
2016-01-10,Colombia,268.1799,304.7827317485203,506.9635570936654,413.83013306147006
2016-01-17,Colombia,291.7998,301.21903427386087,503.4597805257581,443.61567651723806
2016-01-24,Colombia,278.49,301.39424644845735,504.5620080985238,443.0141442736543
2016-01-31,Colombia,278.5398,299.6053743073994,493.2897398592607,441.29681548644953
2016-02-07,Colombia,283.7598,300.5021468002889,463.62955169840535,460.13470501575
2016-02-14,Colombia,308.74,301.9860358582551,466.7594994309179,471.73474402329015
2016-02-21,Colombia,282.5698,298.6922584722875,467.6556358394469,449.1697362422155
2016-02-28,Colombia,274.0398,298.04649955472183,470.91641294134826,438.9872265089142
2016-03-06,Colombia,245.56,306.7314556389199,470.9314853807638,378.82832204841634
2016-03-13,Colombia,221.69,302.37133903335626,465.9426586484957,366.5852770324236
2016-03-20,Colombia,192.8,297.1235420861725,467.42467241258015,314.7751738685422
2016-03-27,Colombia,221.16,296.9753620762819,464.62988448351297,314.94818593953715
2016-04-03,Colombia,216.42,296.4309577548766,462.13802687323414,337.5193123017843
2016-04-10,Colombia,234.85,295.68008219589115,458.74893995908815,337.6935143543209
2016-04-17,Colombia,214.36,298.66739073677735,451.24820358448073,362.0922983074642
2016-04-24,Colombia,213.0,296.3855073492072,450.52234669812776,296.4682748701165
2016-05-01,Colombia,217.5,297.05310092200136,450.0806772189546,297.1310743410426
2016-05-08,Colombia,223.76,304.3408426646275,462.27311936226624,304.43582173189384
2016-05-15,Colombia,226.67,303.73068642856884,461.5732219653464,303.82323152789127
2016-05-22,Colombia,231.53,303.54717025686955,464.470718260437,303.63788372035987
2016-05-29,Colombia,228.64,303.688858604138,464.7683050030301,303.75791768799024
2016-06-05,Colombia,220.67,298.60095301836844,457.0367021881629,298.657087006143
2016-06-12,Colombia,216.46,290.45787823419977,444.99093968534305,290.5268207384226
2016-06-19,Colombia,230.04,291.35057170060975,450.02325823362384,291.429835984457
2016-06-26,Colombia,228.83,290.446559672149,449.3646854030517,291.27585900861123
2016-07-03,Colombia,215.76,288.81788694126925,449.0471230367425,288.8654938429984
2016-07-10,Colombia,192.26,287.7855936267746,450.06401733054366,287.8546078997433
2016-07-17,Colombia,187.01,281.98711279717764,447.81791688823847,282.03152331706747
2016-07-24,Colombia,175.72,276.817829907159,445.5371984375163,276.86836552094826
2016-07-31,Colombia,193.21,287.7846859570462,458.18713556676283,287.8627749351501
2016-08-07,Colombia,179.12,284.1031198638561,451.67854656811596,284.17812092098626
2016-08-14,Colombia,172.24,284.9149968608608,450.6223233591036,284.96642051161047
2016-08-21,Colombia,163.58,276.8660812110872,444.1512561508198,276.8996068422802
2016-08-28,Colombia,167.47,280.36967689957027,445.1348366650247,280.4107336402777
2016-09-04,Colombia,165.53,281.01253753863716,447.96610784529656,281.0645135360855
2016-09-11,Colombia,160.67,277.5559732470743,446.74424433350083,277.60858037582915
2016-09-18,Colombia,174.36,278.101446033813,448.0408030400091,278.15753332712376
2016-09-25,Colombia,173.1,271.81408651206505,442.8403939607585,293.3817034347575
2016-10-02,Colombia,166.85,261.4185712951721,444.42225120165483,261.4571937956706
2016-10-09,Colombia,176.05,250.05034091732446,418.65694202668396,250.0776900326817
2016-10-16,Colombia,177.05,249.73505251792014,416.44820777458796,249.7596119169408
2016-10-23,Colombia,163.45,249.03613632754943,416.3968870003274,249.05460495388482
2016-10-30,Colombia,172.73,253.72292754341186,418.47964886984624,253.75746371906993
2016-11-06,Colombia,185.35,258.63237718295693,431.00539366339,301.7707829610189
2016-11-13,Colombia,202.37,236.5708890848015,414.49388275578275,322.4935348625071
2016-11-20,Colombia,204.43,242.8679940771771,415.64050468240447,338.8558307905042
2016-11-27,Colombia,197.14,241.35691456203546,415.1180289359227,393.41171566556034
2016-12-04,Colombia,190.49,247.52707972105378,424.0463323869208,247.55485258838053
2016-12-11,Colombia,169.45,235.6054009094591,400.1660479740803,235.6259072374421
2016-12-18,Colombia,161.58,235.98264000934893,398.8595742943434,235.99395984447793
2016-12-25,Colombia,163.57,222.64665103700966,394.20997269126553,222.65600673815513
2017-01-01,Colombia,162.61,197.52797226592304,390.4094076025609,197.53456014155984
2017-01-08,Colombia,152.9,214.02969360555164,383.3782211316861,214.03673954182918
2017-01-15,Colombia,149.46,214.4214031947688,381.5878469525387,214.42883511779246
2017-01-22,Colombia,150.87,213.67268298488733,379.91543848166265,213.67861751888196
2017-01-29,Colombia,150.42,214.05737958962533,378.83669888314193,214.0638693284849
2017-02-05,Colombia,143.57,210.98221759054846,378.029878562809,210.98666712305976
2017-02-12,Colombia,140.97,209.04969776621317,368.7714566644149,209.05319981097688
2017-02-19,Colombia,144.38,212.0870311562522,370.47628788013293,212.0904683582605
2017-02-26,Colombia,136.59,212.12560480655512,356.7670167405818,212.12922819058892
2017-03-05,Colombia,131.27,201.82423730566157,365.10114714685693,201.82752303776468
2017-03-12,Colombia,136.65,202.6812714725667,364.0488452652613,202.69015926492065
2017-03-19,Colombia,127.88,198.10181651059293,353.9679453634465,198.1053377005474
2017-03-26,Colombia,135.12,197.60246634251286,352.24492622869656,197.6077518348484
2017-04-02,Colombia,133.65,196.34991264223723,351.9019555751823,196.3531749145953
2017-04-09,Colombia,132.19,195.93873688611657,346.3748381896478,195.94204561417527
2017-04-16,Colombia,133.19,187.88302069642052,343.02946665885224,187.88580883933292
2017-04-23,Colombia,133.67,186.52716054550135,343.43175964005076,186.5310052766894
2017-04-30,Colombia,125.65,185.07392403299286,338.80379830177816,185.07740038679458
2017-05-07,Colombia,127.85,173.7368592925582,322.1970547939412,187.03175923817682
2017-05-14,Colombia,127.86,171.4688716032069,321.534115982985,184.34887875016295
2017-05-21,Colombia,125.42,164.73869012207783,317.18694448137614,164.74120717704966
2017-05-28,Colombia,123.96,167.26982679276267,323.71432333507715,167.27275537462685
2017-06-04,Colombia,125.71,164.8358281591402,320.65653610285307,169.24022657408483
2017-06-11,Colombia,124.99,164.03279499754495,322.2615614611559,172.28843131845736
2017-06-18,Colombia,128.9,169.42580220895334,322.94607515165524,169.428346420581
2017-06-25,Colombia,132.58,171.6338080479784,322.53607295334166,172.00044930358607
2017-07-02,Colombia,136.74,170.4726011542642,326.8506704642797,170.47589811900292
2017-07-09,Colombia,141.39,173.879188395402,325.69524824401384,190.93182222612575
2017-07-16,Colombia,134.75,176.14757069313612,323.942214525313,176.1519814421966
2017-07-23,Colombia,130.84,174.748733083897,321.17954191738454,174.75239459799033
2017-07-30,Colombia,126.92,161.23698515664873,301.912731151809,161.24003899695435
2017-08-06,Colombia,124.0,160.60662116928742,292.9034414237409,160.60902916543117
2017-08-13,Colombia,129.85,147.41610640093486,283.3508075546579,147.41790472113897
2017-08-20,Colombia,129.37,142.68083679694263,283.49337204096787,142.68232259773282
2017-08-27,Colombia,125.44,143.24792599511892,289.6044515557388,143.24955998940342
2017-09-03,Colombia,119.6,142.77958732630108,290.1311198711215,142.78124857919275
2017-09-10,Colombia,114.22,142.48651992943076,290.4456999421941,142.48821705275358
2017-09-17,Colombia,111.28,140.30118728639056,283.3862424094911,140.30222469572948
2017-09-24,Colombia,125.93,139.04757240609948,277.48620908809403,139.04855789988008
2017-10-01,Colombia,121.79,139.82104682541623,274.9265719640527,139.82219686291177
2017-10-08,Colombia,115.64,137.6194205397164,278.97295579322054,137.62071459599795
2017-10-15,Colombia,118.33,137.59318067221244,277.65969062603017,137.59413469766386
2017-10-22,Colombia,111.78,137.70522677792437,276.26732645102703,137.70601633101657
2017-10-29,Colombia,110.79,142.77978571433582,278.69339008537224,142.780923276886
2017-11-05,Colombia,115.44,137.8049078379247,260.50253860517967,137.80589479862752
2017-11-12,Colombia,123.54,131.39455138669345,247.87028057332623,145.56320163502954
2017-11-19,Colombia,116.66,124.79465777898793,248.50250068708507,124.7957049560493
2017-11-26,Colombia,112.5,124.48437867224848,244.20985967211655,124.48536980229423
2017-12-03,Colombia,112.75,100.42420483428545,192.40969895965046,100.42451993552639
2017-12-10,Colombia,110.31,95.14344862084842,195.340254678354,95.14374390300718
2017-12-17,Colombia,110.54,94.88917409150638,194.9767318053259,94.8893476904079
2017-12-24,Colombia,105.88,95.32772227923299,194.63864117867956,95.3278303273346
2017-12-31,Colombia,104.9,97.4340418753971,194.40764230766283,97.43422658711395
2018-01-07,Colombia,96.56,129.5359121011591,214.4354697697009,129.53619787603697
2018-01-14,Colombia,92.12999,130.59878911795047,213.96267515397477,130.59911621784025
2018-01-21,Colombia,91.14999,129.8574692852383,213.79842906608877,129.8576763675225
2018-01-28,Colombia,88.18999,129.64370113736769,213.06177745137632,129.6439357131933
2018-02-04,Colombia,92.87,126.29364505009677,208.7307017654458,126.2939571464384
2018-02-11,Colombia,111.73,142.10088297947252,218.9640704033177,142.10236790705548
2018-02-18,Colombia,97.04999,147.23994261328764,217.93274042251227,147.24081709878993
2018-02-25,Colombia,99.98999,147.87912973486397,219.57448687799038,147.87972673260973
2018-03-04,Colombia,105.87,137.7870994218904,210.35525096451283,137.78776667884736
2018-03-11,Colombia,98.51999,137.25251034479922,209.7130421706514,137.25317348950705
2018-03-18,Colombia,95.09,131.45073994880292,207.61675034058229,131.45117219141986
2018-03-25,Colombia,113.67,130.9708890223538,208.2042448387652,130.97158309254587
2018-04-01,Colombia,106.59,131.50187552154551,208.6052349803868,131.50251389340534
2018-04-08,Colombia,102.43,130.65745245966068,209.91088217827757,130.65785799252666
2018-04-15,Colombia,99.5,134.47854707971288,216.11232742540815,134.47923676924665
2018-04-22,Colombia,102.19,141.93250074185462,225.10727534747082,141.93348729203242
2018-04-29,Colombia,105.61,139.28847904608605,222.4823636594752,139.28907052492505
2018-05-06,Colombia,109.76,140.75449439250684,230.7213876876432,140.75519653823218
2018-05-13,Colombia,107.08,141.7174280814913,230.42865794652113,141.71812412821177
2018-05-20,Colombia,117.1,153.3246610906922,240.92552428938623,153.3256476122883
2018-05-27,Colombia,111.24,153.0066634611942,234.01316584506196,153.00798329112953
2018-06-03,Colombia,123.5,152.38291470791,233.80405658893102,152.38436967388313
2018-06-10,Colombia,121.28,151.23769144115488,229.11072126507344,151.23888044039964
2018-06-17,Colombia,125.43,150.6091300234052,225.17353861273324,150.6104160441235
2018-06-24,Colombia,122.27,148.86602535059504,226.12120736754682,148.86694497693333
2018-07-01,Colombia,123.98,148.50894530010285,221.08906841897834,148.51016594776823
2018-07-08,Colombia,106.6,148.38302889652937,220.29493659279584,148.38426778556536
2018-07-15,Colombia,108.33,144.49611534085764,219.8905601486054,144.49713616379265
2018-07-22,Colombia,109.81,145.59194851898044,222.81770138274462,145.5927931784853
2018-07-29,Colombia,103.43,146.67953469232108,219.5274335673248,146.68029272913992
2018-08-05,Colombia,103.28,146.69661855471495,219.60356822193788,146.69746919821208
2018-08-12,Colombia,112.1,151.27498519809953,226.09310791806854,151.27599160746703
2018-08-19,Colombia,110.65,163.21019410142006,230.82245185816004,163.2117844432811
2018-08-26,Colombia,110.31,162.01003893901787,223.5280485535482,162.01098089359965
2018-09-02,Colombia,111.28,174.7182885942784,229.86439723379556,174.72018218669868
2018-09-09,Colombia,114.24,174.92002931460465,222.83041125067487,174.92232032269135
2018-09-16,Colombia,105.39,175.06071094934555,224.08606627286886,175.06299042722128
2018-09-23,Colombia,111.26,174.81930631688542,222.2122452967646,174.82142028012495
2018-09-30,Colombia,109.3,173.7455757202574,222.05822438723467,173.74769183737337
2018-10-07,Colombia,118.12,184.34848953404284,226.51121477877686,184.3525211817581
2018-10-14,Colombia,121.54,190.6023805396418,237.8393823534415,190.60673623678503
2018-10-21,Colombia,123.24,190.37934976239416,237.5207897846739,190.383409216517
2018-10-28,Colombia,125.17,195.67045112908698,260.3729382335646,195.6768558534799
2018-11-04,Colombia,122.27,195.45026403722764,260.3731075439731,195.4595483872979
2018-11-11,Colombia,119.57,194.87828968367657,262.7196642556584,215.45596302149997
2018-11-18,Colombia,128.36,194.71206935459833,263.27495476902317,273.8682367739602
2018-11-25,Colombia,143.54,198.66069350806546,274.9589580781548,447.08575070166194
2018-12-02,Colombia,139.15,197.56084363340926,271.9121003194693,408.2080008677374
2018-12-09,Colombia,135.24,214.06805839752283,301.99685414660274,280.5293821996117
2018-12-16,Colombia,130.36,217.1500704906611,311.4414595254015,289.27949508553615
2018-12-23,Colombia,152.2,224.08634639936844,322.18256754869566,377.69498360277333
2018-12-30,Colombia,156.93,224.28795629809866,322.08465635496316,383.87210995212234
2019-01-06,Colombia,144.12,178.44720446449148,291.2827405775788,363.4708602368359
2019-01-13,Colombia,135.0,176.5931177048085,293.20893781530765,264.6522176110981
2019-01-20,Colombia,124.2,176.1970472190662,293.33014794376203,206.11599847956236
2019-01-27,Colombia,128.52,176.0606234242204,293.5213144279373,203.26358422705783
2019-02-03,Colombia,122.91,176.11428850030669,292.8521299076724,179.48406498888355
2019-02-10,Colombia,120.72,166.49663746266867,288.5762388965681,171.69973505943224
2019-02-17,Colombia,118.54,157.4035649348228,284.0026815422172,157.40589707324386
2019-02-24,Colombia,112.8,157.4253574933231,283.5321527547393,157.42772430468295
2019-03-03,Colombia,109.0,156.86112051094818,282.48574373239853,156.863558647957
2019-03-10,Colombia,114.09,163.94108185019775,286.9637538919533,163.9439933502238
2019-03-17,Colombia,106.67,165.5272809833665,287.6895279773535,165.5289305531636
2019-03-24,Colombia,113.14,165.02976460742138,284.4023100795796,165.03180453595903
2019-03-31,Colombia,108.3,165.51054537150543,281.15466314533023,165.51246790501955
2019-04-07,Colombia,105.23,166.8106478187435,280.82626484524644,166.81185899039403
2019-04-14,Colombia,96.93999,159.47320568785028,269.16814511075484,159.47452635959058
2019-04-21,Colombia,95.07999,157.40844008661443,265.7326357374399,157.40978671592998
2019-04-28,Colombia,97.09,161.33075947051398,267.34498461554,163.45216161561052
2019-05-05,Colombia,99.29999,161.05840504515612,264.845646194172,161.06133875127696
2019-05-12,Colombia,106.66,162.01931582816434,266.1782308951171,181.18790186797935
2019-05-19,Colombia,108.92,155.47188044077916,258.4671583557576,155.47467914657042
2019-05-26,Colombia,112.24,153.6775150461188,266.5223432168899,190.56312663747462
2019-06-02,Colombia,116.52,153.33156460308996,268.26188744106685,333.6424679541289
2019-06-09,Colombia,110.06,174.3935531125498,267.67051429816286,241.87059334018886
2019-06-16,Colombia,107.95,172.75871562538646,265.4836157104438,285.5479349153437
2019-06-23,Colombia,92.67999,175.72880974791602,265.5123362830423,272.78458174384764
2019-06-30,Colombia,91.67,175.67343339801403,263.9620551559285,245.36370155699768
2019-07-07,Colombia,88.67,171.14220899826594,275.358608425725,194.56708777925687
2019-07-14,Colombia,83.95999,170.8614650981384,275.0496683494238,170.86459321621243
2019-07-21,Colombia,85.10999,170.39228917707658,274.3970533566178,193.38246100001922
2019-07-28,Colombia,82.32999,176.78066995397018,277.18382658928067,176.78553540623702
2019-08-04,Colombia,94.59,192.79746527609603,283.3316250075127,213.731006685466
2019-08-11,Colombia,95.45999,190.6461983100958,282.99252973411893,209.10606114043586
2019-08-18,Colombia,100.07,183.88180584875846,278.7519820622784,209.5645151899098
2019-08-25,Colombia,99.25,177.61048971922114,268.77131421550786,211.18124798145664
2019-09-01,Colombia,93.34999,169.20260324941796,264.79833396381355,178.4966109124398
2019-09-08,Colombia,82.23999,173.4997625238633,264.0335645908622,184.64523136245452
2019-09-15,Colombia,80.39999,174.29565324273176,260.8329320781386,211.91637075653892
2019-09-22,Colombia,89.2,176.82781661941237,262.024209596895,253.40983953320287
2019-09-29,Colombia,94.20999,176.42695881206464,266.0763258201956,254.03786312289463
2019-10-06,Colombia,93.64999,171.16429701878448,264.03866757570273,253.77258180528818
2019-10-13,Colombia,90.35999,166.7677482319821,257.18964906273953,258.0400270953891
2019-10-20,Colombia,86.45999,166.30307922266815,256.5987263437058,221.91900029853127
2019-10-27,Colombia,79.34,156.48027897636385,235.58329285169287,200.4646392311194
2019-11-03,Colombia,78.48999,162.45800617329456,235.60070829966716,191.0812896449757
2019-11-10,Colombia,76.0,164.0072610437968,232.31482850979847,164.0107208817928
2019-11-17,Colombia,82.35999,172.1011482457645,237.02466310740598,175.70328523390026
2019-11-24,Colombia,87.68999,168.7168879855575,224.5337060018775,175.39988155917084
2019-12-01,Colombia,90.10999,179.30359019283216,225.2041798408122,229.61913491474797
2019-12-08,Colombia,81.67999,174.43818556618456,180.39714615821788,174.441664295562
2019-12-15,Colombia,73.28999,172.1461531887921,164.4035324222709,172.14813047520684
2019-12-22,Colombia,75.32999,164.71539054235933,149.1932818384454,164.7166882237105
2019-12-29,Colombia,73.20999,162.33096113518536,149.10295238570168,162.33206384704243
2020-01-05,Colombia,71.89999,293.291184924363,266.99552966092415,293.3217887179812
2020-01-12,Colombia,70.5,293.2770442251034,264.03357727677303,293.30451841888936
2020-01-19,Colombia,73.73999,297.9492894058703,271.79632193870697,297.9767200791378
2020-01-26,Colombia,82.32999,298.9280026596837,273.5239814526946,298.9733211791258
2020-02-02,Colombia,82.2,299.8038480613368,282.3364412411549,299.8757990013084
2020-02-09,Colombia,75.03999,299.70550452287034,311.3926852190701,299.76486282537485
2020-02-16,Colombia,70.74001,298.6560531060854,311.01030282165,298.70707526688847
2020-02-23,Colombia,69.37,297.9835345211488,309.7951598962452,298.03294847057487
2020-03-01,Colombia,106.87,302.4986301203534,326.8688987906433,355.61735469526144
2020-03-08,Colombia,115.36,298.4880097389383,338.25094518364676,423.99245830270894
2020-03-15,Colombia,223.74,368.17805080328776,547.6116177069634,447.94380587125204
2020-03-22,Colombia,319.01,369.4848229145478,556.3510534732583,448.77384495083066
2020-03-29,Colombia,229.33,368.272194405279,586.8809592230527,443.92725905955575
2020-04-05,Colombia,267.8601,366.84472310230876,662.6929859960757,441.9126151260354
