treatment_group,treatment_size,beta,pval,n_obs,is_true
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,Saudi Arabia,Thailand",7,0.11543149832489215,0.11955646613569404,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,Saudi Arabia,Turkey",7,0.0854091009275382,0.2813434258798173,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,South Africa,South Korea",7,0.0908421465702436,0.2453320698264947,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,South Africa,Thailand",7,0.11279641257475985,0.13058218616120576,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,South Africa,Turkey",7,0.0827740151774059,0.2986479864509288,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,South Korea,Thailand",7,0.10081260855654828,0.189166787944675,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,South Korea,Turkey",7,0.0707902111591943,0.38439188891689513,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Malaysia,Thailand,Turkey",7,0.09274447716371059,0.23634055275254906,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,Qatar",7,0.1372037073745828,0.04352780320532745,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,Saudi Arabia",7,0.13785553050432636,0.042124739332924266,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,South Africa",7,0.1352204447541941,0.048012391778261776,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,South Korea",7,0.12323664073598252,0.08259705794445615,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,Thailand",7,0.14519090674049875,0.02859130495859441,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Philippines,Turkey",7,0.11516850934314482,0.11377888701513728,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Qatar,Saudi Arabia",7,0.08212873292256535,0.2653446265365491,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Qatar,South Africa",7,0.07949364717243303,0.28346016442149957,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Qatar,South Korea",7,0.0675098431542214,0.3740701477787727,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Qatar,Thailand",7,0.08946410915873773,0.2186144253407838,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Qatar,Turkey",7,0.05944171176138375,0.44178310027407264,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Saudi Arabia,South Africa",7,0.08014547030217667,0.2789355111887899,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Saudi Arabia,South Korea",7,0.06816166628396508,0.3689531422040655,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Saudi Arabia,Thailand",7,0.09011593228848133,0.21464999384137506,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Saudi Arabia,Turkey",7,0.06009353489112744,0.4363368371964298,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,South Africa,South Korea",7,0.06552658053383276,0.3898577111156558,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,South Africa,Thailand",7,0.08748084653834903,0.23095047645937372,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,South Africa,Turkey",7,0.05745844914099511,0.4585426545721929,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,South Korea,Thailand",7,0.0754970425201374,0.3139453620318742,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,South Korea,Turkey",7,0.04547464512278352,0.5651223698433905,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Mexico,Thailand,Turkey",7,0.06742891112729973,0.3773124438897679,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Qatar,Saudi Arabia",7,0.058521995820942724,0.422886827578989,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Qatar,South Africa",7,0.05588691007081042,0.4461105291724048,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Qatar,South Korea",7,0.0439031060525989,0.5580627169744239,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Qatar,Thailand",7,0.06585737205711518,0.3614158238563523,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Qatar,Turkey",7,0.035834974659761154,0.637880078884598,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Saudi Arabia,South Africa",7,0.05653873320055411,0.44033302120949336,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Saudi Arabia,South Korea",7,0.04455492918234251,0.5518600688725799,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Saudi Arabia,Thailand",7,0.06650919518685879,0.3561090466145862,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Saudi Arabia,Turkey",7,0.036486797789504845,0.6314884086481696,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,South Africa,South Korea",7,0.04191984343221021,0.5770861171958526,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,South Africa,Thailand",7,0.0638741094367265,0.37780777292949397,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,South Africa,Turkey",7,0.03385171203937254,0.6574394906782195,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,South Korea,Thailand",7,0.0518903054185149,0.48396129141793565,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,South Korea,Turkey",7,0.021867908021160926,0.7782512201671317,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Philippines,Thailand,Turkey",7,0.04382217402567723,0.5610327208527459,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,Saudi Arabia,South Africa",7,0.0008119356187930622,0.9913475681671138,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,Saudi Arabia,South Korea",7,-0.011171868399418538,0.8829377774220348,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,Saudi Arabia,Thailand",7,0.010782397605097733,0.8844535529761295,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,Saudi Arabia,Turkey",7,-0.019239999792256244,0.8018245908926014,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,South Africa,South Korea",7,-0.01380695414955082,0.8558946543015096,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,South Africa,Thailand",7,0.008147311854965448,0.9128072547120691,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,South Africa,Turkey",7,-0.021875085542388508,0.7757558737724897,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,South Korea,Thailand",7,-0.0038364921632461674,0.9594678847446128,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,South Korea,Turkey",7,-0.0338588895606001,0.6623509112315675,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Qatar,Thailand,Turkey",7,-0.011904623556083824,0.8760631304435933,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,South Africa,South Korea",7,-0.013155131019807193,0.862563100902096,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,South Africa,Thailand",7,0.008799134984709078,0.9057995928442479,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,South Africa,Turkey",7,-0.021223262412644866,0.7821792329497694,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,South Korea,Thailand",7,-0.0031846690335025226,0.9663308736632579,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,South Korea,Turkey",7,-0.033207066430856476,0.6683600533762444,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,Saudi Arabia,Thailand,Turkey",7,-0.011252800426340196,0.8827415289369509,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,South Africa,South Korea,Thailand",7,-0.005819754783634819,0.9386572727637477,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,South Africa,South Korea,Turkey",7,-0.03584215218098877,0.6442410609132736,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,South Africa,Thailand,Turkey",7,-0.013887886176472462,0.8558463798361124,442,False
"Abu Dhabi,Brazil,Colombia,Dubai,South Korea,Thailand,Turkey",7,-0.025871690194684095,0.7377864636649478,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Mexico",7,0.22224056327733133,0.0001499182419588685,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Philippines",7,0.19863382617570877,0.0012140353387946057,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Qatar",7,0.14290702859394772,0.04436393818058493,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Saudi Arabia",7,0.14355885172369137,0.043008679249609605,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,South Africa",7,0.1409237659735591,0.048684856461010284,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,South Korea",7,0.1289399619553475,0.08162541200725237,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Thailand",7,0.15089422795986376,0.029829897067545463,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Malaysia,Turkey",7,0.12087183056250979,0.11099657267688356,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,Philippines",7,0.173318260139298,0.005056761131325915,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,Qatar",7,0.11759146255753687,0.09360726958646204,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,Saudi Arabia",7,0.11824328568728053,0.09124600299541807,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,South Africa",7,0.11560819993714824,0.10105518053725504,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,South Korea",7,0.10362439591893666,0.15474975175989614,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,Thailand",7,0.12557866192345293,0.0675304057907955,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Mexico,Turkey",7,0.095556264526099,0.1994231478326114,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,Qatar",7,0.0939847254559143,0.18049262365050422,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,Saudi Arabia",7,0.09463654858565794,0.17683515874989042,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,South Africa",7,0.09200146283552561,0.19191522721234966,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,South Korea",7,0.08001765881731403,0.27016332900279316,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,Thailand",7,0.10197192482183032,0.13897688292897126,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Philippines,Turkey",7,0.07194952742447636,0.3312063404509715,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Qatar,Saudi Arabia",7,0.038909751003896896,0.5973915016512077,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Qatar,South Africa",7,0.03627466525376461,0.6237590075226893,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Qatar,South Korea",7,0.024290861235552953,0.7471259913849648,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Qatar,Thailand",7,0.04624512724006926,0.5261012348305947,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Qatar,Turkey",7,0.016222729842715312,0.8317886943480659,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Saudi Arabia,South Africa",7,0.03692648838350824,0.6172191295151288,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Saudi Arabia,South Korea",7,0.0249426843652966,0.740386551356242,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Saudi Arabia,Thailand",7,0.04689695036981291,0.5198649937544393,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Saudi Arabia,Turkey",7,0.01687455297245896,0.8250169713968636,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,South Africa,South Korea",7,0.02230759861516431,0.7676946639917672,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,South Africa,Thailand",7,0.0442618646196806,0.5452489967181688,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,South Africa,Turkey",7,0.014239467222326645,0.8524159837127019,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,South Korea,Thailand",7,0.032278060601469,0.6654927374147344,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,South Korea,Turkey",7,0.002255663204115044,0.9768276397431159,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Indonesia,Thailand,Turkey",7,0.024209929208631305,0.7493103328012871,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,Philippines",7,0.2233840261496304,0.00013154470727183565,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,Qatar",7,0.16765722856786935,0.016377615241739862,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,Saudi Arabia",7,0.168309051697613,0.015736483976758642,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,South Africa",7,0.16567396594748074,0.018455968646790888,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,South Korea",7,0.15369016192926915,0.035713919129644944,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,Thailand",7,0.17564442793378543,0.00980623309704498,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Mexico,Turkey",7,0.1456220305364315,0.05272171725583119,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,Qatar",7,0.14405049146624688,0.042464050135489595,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,Saudi Arabia",7,0.14470231459599045,0.041150886510481044,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,South Africa",7,0.14206722884585815,0.04665377135004478,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,South Korea",7,0.1300834248276465,0.07871213618364203,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,Thailand",7,0.15203769083216281,0.028409251977674188,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Philippines,Turkey",7,0.12201529343480884,0.1074224865558513,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Qatar,Saudi Arabia",7,0.08897551701422939,0.24701197048701928,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Qatar,South Africa",7,0.0863404312640971,0.26364280182203137,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Qatar,South Korea",7,0.07435662724588546,0.347024068918806,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Qatar,Thailand",7,0.09631089325040175,0.2041437845103382,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Qatar,Turkey",7,0.06628849585304779,0.40962890131920493,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Saudi Arabia,South Africa",7,0.08699225439384073,0.25948794254675844,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Saudi Arabia,South Korea",7,0.07500845037562912,0.34230548630194413,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Saudi Arabia,Thailand",7,0.09696271638014538,0.20050915461704077,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Saudi Arabia,Turkey",7,0.06694031898279144,0.40458644540193256,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,South Africa,South Korea",7,0.07237336462549683,0.3615905941480646,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,South Africa,Thailand",7,0.09432763063001308,0.21545454435377986,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,South Africa,Turkey",7,0.06430523323265912,0.42515659998385513,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,South Korea,Thailand",7,0.08234382661180148,0.2916535984235036,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,South Korea,Turkey",7,0.052321429214447525,0.5243241319430592,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Malaysia,Thailand,Turkey",7,0.07427569521896378,0.350039548776808,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,Qatar",7,0.11873492542983602,0.09022401399734559,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,Saudi Arabia",7,0.11938674855957959,0.08792092536981433,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,South Africa",7,0.11675166280944729,0.09749265819517161,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,South Korea",7,0.10476785879123575,0.15005164282296723,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,Thailand",7,0.126722124795752,0.06483070386461232,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Philippines,Turkey",7,0.09669972739839805,0.19394107605362154,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Qatar,Saudi Arabia",7,0.06365995097781858,0.39469155373845544,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Qatar,South Africa",7,0.06102486522768626,0.41661848324483985,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Qatar,South Korea",7,0.049041061209474636,0.5228239426031744,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Qatar,Thailand",7,0.07099532721399096,0.33681776974296085,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Qatar,Turkey",7,0.040972929816637,0.5990793081436077,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Saudi Arabia,South Africa",7,0.0616766883574299,0.411160927114973,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Saudi Arabia,South Korea",7,0.049692884339218285,0.5169233020884147,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Saudi Arabia,Thailand",7,0.07164715034373456,0.33183083072141617,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Saudi Arabia,Turkey",7,0.041624752946380676,0.5929674364408393,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,South Africa,South Korea",7,0.04705779858908603,0.540936959354974,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,South Africa,Thailand",7,0.0690120645936023,0.3522331447054108,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,South Africa,Turkey",7,0.03898966719624834,0.6177996262329566,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,South Korea,Thailand",7,0.05702826057539064,0.4524928946894424,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,South Korea,Turkey",7,0.02700586317803676,0.7340228612711686,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Mexico,Thailand,Turkey",7,0.048960129182552964,0.5257741131883917,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Qatar,Saudi Arabia",7,0.04005321387619606,0.5868245885537542,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Qatar,South Africa",7,0.037418128126063724,0.613026055044517,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Qatar,South Korea",7,0.025434324107852145,0.7358114052777305,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Qatar,Thailand",7,0.04738859011236844,0.5160620257483002,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Qatar,Turkey",7,0.017366192715014415,0.8202509118521175,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Saudi Arabia,South Africa",7,0.038069951255807415,0.6065263513334953,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Saudi Arabia,South Korea",7,0.026086147237595808,0.7290987743362074,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Saudi Arabia,Thailand",7,0.04804041324211208,0.5098760587315678,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Saudi Arabia,Turkey",7,0.018018015844758116,0.8134968273293965,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,South Africa,South Korea",7,0.023451061487463447,0.7563037590802852,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,South Africa,Thailand",7,0.04540532749197972,0.5350612956888952,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,South Africa,Turkey",7,0.015382930094625775,0.8408297741862767,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,South Korea,Thailand",7,0.033421523473768124,0.6545639605065037,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,South Korea,Turkey",7,0.003399126076414166,0.9651165724128881,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Philippines,Thailand,Turkey",7,0.025353392080930483,0.7380466654252946,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,Saudi Arabia,South Africa",7,-0.017656846325953657,0.8128923235876429,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,Saudi Arabia,South Korea",7,-0.029640650344165263,0.6942672788292459,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,Saudi Arabia,Thailand",7,-0.007686384339648991,0.9173639286484179,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,Saudi Arabia,Turkey",7,-0.03770878173700294,0.6200929429146811,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,South Africa,South Korea",7,-0.03227573609429756,0.669113687363555,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,South Africa,Thailand",7,-0.010321470089781286,0.8894431789368187,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,South Africa,Turkey",7,-0.04034386748713523,0.596323001947535,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,South Korea,Thailand",7,-0.02230527410799291,0.7665886973221614,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,South Korea,Turkey",7,-0.05232767150534685,0.49522898054107256,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Qatar,Thailand,Turkey",7,-0.03037340550083057,0.6888603789694316,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,South Africa,South Korea",7,-0.03162391296455394,0.6753040978043601,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,South Africa,Thailand",7,-0.009669646960037656,0.8963295903942905,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,South Africa,Turkey",7,-0.039692044357391605,0.6021685513886741,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,South Korea,Thailand",7,-0.021653450978249285,0.7731257646997876,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,South Korea,Turkey",7,-0.05167584837560323,0.5005348303296662,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,Saudi Arabia,Thailand,Turkey",7,-0.029721582371086942,0.6950951012642226,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,South Africa,South Korea,Thailand",7,-0.024288536728381584,0.7468489416702822,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,South Africa,South Korea,Turkey",7,-0.05431093412573552,0.47930571544597234,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,South Africa,Thailand,Turkey",7,-0.03235666812121925,0.6700642364461242,442,False
"Abu Dhabi,Brazil,Colombia,Egypt,South Korea,Thailand,Turkey",7,-0.04434047213943085,0.5626288546917579,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,Philippines",7,0.25494058889622234,3.901710394771385e-07,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,Qatar",7,0.19921379131446126,0.0021715688428369795,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,Saudi Arabia",7,0.19986561444420492,0.0020390973890898056,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,South Africa",7,0.19723052869407257,0.002619558642674491,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,South Korea",7,0.18524672467586098,0.0072383934609026035,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,Thailand",7,0.20720099068037723,0.0009581796132418496,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Mexico,Turkey",7,0.17717859328302332,0.012983778287114056,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,Qatar",7,0.1756070542128387,0.008724086123539143,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,Saudi Arabia",7,0.1762588773425823,0.008318554501442366,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,South Africa",7,0.17362379159245003,0.01005690800448189,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,South Korea",7,0.1616399875742384,0.021921665026604087,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,Thailand",7,0.18359425357875467,0.004719823165254988,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Philippines,Turkey",7,0.15357185618140073,0.03453948944380114,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Qatar,Saudi Arabia",7,0.12053207976082127,0.1066079924132981,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Qatar,South Africa",7,0.11789699401068898,0.11674106041156462,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Qatar,South Korea",7,0.10591318999247733,0.17099596044932563,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Qatar,Thailand",7,0.12786745599699362,0.0816815914452853,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Qatar,Turkey",7,0.09784505859963967,0.21510466660300276,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Saudi Arabia,South Africa",7,0.1185488171404326,0.11419003713868014,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Saudi Arabia,South Korea",7,0.106565013122221,0.16781305374663158,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Saudi Arabia,Thailand",7,0.12851927912673727,0.07964091354602454,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,Saudi Arabia,Turkey",7,0.09849688172938331,0.2115074901618208,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,South Africa,South Korea",7,0.1039299273720887,0.1809206413233384,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,South Africa,Thailand",7,0.12588419337660495,0.08812044360834959,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,South Africa,Turkey",7,0.095861795979251,0.22628173282440023,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,South Korea,Thailand",7,0.11390038935839336,0.13467813772427029,442,False
"Abu Dhabi,Brazil,Colombia,Indonesia,Malaysia,South Korea,Turkey",7,0.0838779919610394,0.3010438451497852,442,False
