country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,pd_cf_gbm,dd_cf_gbm,pd_mc_jump_const,dd_mc_jump_const,pd_mc_jump_ovx,dd_mc_jump_ovx
Czechia,2014-12-12,582.889,-0.0134638506002071,5,0.1468873019459801,24589898597.0,849893622.8,25439792220.0,13144842921.3,49.77,czechia,49.75999,0.0019,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.14225216021284337,1.0702554963988327,0.14633333333333334,1.052289676418853,0.14633333333333334,1.052289676418853
Czechia,2014-12-19,560.829,-0.0385807274884098,5,0.1518531548700271,24589898597.0,849893622.8,25439792220.0,13144842921.3,54.84,czechia,57.23999,0.0026,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1528387906650866,1.0243339208887385,0.16633333333333333,0.9687565569875393,0.19633333333333333,0.8547913519280027
Czechia,2014-12-26,557.291,-0.0063285010697333,5,0.1493987481557955,24589898597.0,849893622.8,25439792220.0,13144842921.3,54.68,czechia,57.25999,0.0026,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1476200067660401,1.0466955570649135,0.15166666666666667,1.0293114738111984,0.18,0.9153650878428143
Czechia,2015-01-02,557.204,-0.0001561245230832,5,0.1493076470823042,24589898597.0,849893622.8,25439792220.0,13144842921.3,54.25,czechia,54.75,0.0025,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1474257633864609,1.0475379757980006,0.15833333333333333,1.001331297525693,0.17833333333333334,0.9217352928179435
Czechia,2015-01-09,520.885,-0.0674021326083285,5,0.1624560580721142,24589898597.0,849893622.8,25439792220.0,13144842921.3,50.07,czechia,53.75999,0.0022,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1750115892840141,0.9345443331519306,0.182,0.9077695298680559,0.19566666666666666,0.8572018625118731
Czechia,2015-01-16,517.588,-0.0063497290303243,5,0.1621247677675702,24589898597.0,849893622.8,25439792220.0,13144842921.3,56.44,czechia,51.75,0.0017,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1743289887359894,0.9371955518080453,0.18933333333333333,0.8803556638378305,0.21566666666666667,0.7869120836796404
Czechia,2015-01-23,510.905,-0.0129958960522568,5,0.161957044004568,24589898597.0,849893622.8,25439792220.0,13144842921.3,57.62,czechia,50.31999,0.0017,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1739831377438471,0.9385413535206274,0.17733333333333334,0.9255754305628754,0.21066666666666667,0.804110201686501
Czechia,2015-01-30,518.063,0.0139131935459234,5,0.1620895054859305,24589898597.0,849893622.8,25439792220.0,13144842921.3,58.62,czechia,50.26999,0.0018,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1742562918659465,0.937478294457462,0.184,0.9002259857014336,0.203,0.8309533205598376
Czechia,2015-02-06,534.669,0.031551007352808,5,0.1654241063838563,24589898597.0,849893622.8,25439792220.0,13144842921.3,60.83,czechia,49.28,0.0026,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.18109514197789195,0.9111994686592647,0.19633333333333333,0.8547913519280027,0.22633333333333333,0.750976719472009
Czechia,2015-02-13,556.186,0.0394549068426017,5,0.1602570946139301,24589898597.0,849893622.8,25439792220.0,13144842921.3,55.53,czechia,48.28,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17046775825439675,0.9523184245773537,0.164,0.9781502862624715,0.198,0.8487866859159671
