date,country,DD_market,DD_M0,DD_M1,DD_M2
2017-05-07,South Korea,1.6671778933391086,11.361999395953791,7.423149836415131,4.264384516938349
2017-05-14,South Korea,1.6937438485095493,11.391604823950738,7.4289900293683635,4.309160694173615
2017-05-21,South Korea,1.6696583820000745,11.529215998833124,7.481641787006338,4.893971988991963
2017-05-28,South Korea,1.6919052263961187,11.49644659971845,7.358633361092888,4.883652022270921
2017-06-04,South Korea,1.6941626475784324,11.890023318589757,7.566235478957089,4.572221563749981
2017-06-11,South Korea,1.7109160729845283,11.835478788542025,7.435066185948376,4.530289548314994
2017-06-18,South Korea,1.7306034313556777,11.77575218257005,7.4564605071992895,5.005062078728888
2017-06-25,South Korea,1.7194427674657158,11.767379351863775,7.474156506950648,4.607203604687063
2017-07-02,South Korea,1.7109160729845283,11.79330539915792,7.338471295791458,4.987162262066112
2017-07-09,South Korea,1.6367136204995738,11.763238263441488,7.39899135879635,4.391788875448715
2017-07-16,South Korea,1.6674174646118547,11.590460149725578,7.478181909942734,4.912907866848344
2017-07-23,South Korea,1.678549406397273,11.57524338725304,7.448641051096392,4.974455866242374
2017-07-30,South Korea,1.6892417152536385,11.887487570470975,7.445826318918789,4.996643540809312
2017-08-06,South Korea,1.6674974241903264,11.88952435737044,7.619395624972939,5.04561803961943
2017-08-13,South Korea,1.584787545002236,11.848393037037914,7.634319881739191,5.021740552307239
2017-08-20,South Korea,1.6237692558787227,11.943524095209623,7.554436544307276,5.047902322979916
2017-08-27,South Korea,1.6482562618271357,11.86132159771164,7.388941764283677,5.049268902432002
2017-09-03,South Korea,1.6531419257805362,12.018248052626074,7.371681082486106,5.350550720813311
2017-09-10,South Korea,1.5740923522833927,11.985441992868273,7.439843898576223,5.261252620839798
2017-09-17,South Korea,1.5877700866481286,12.141126831111336,7.675489353385347,5.370745421572559
2017-09-24,South Korea,1.5688166609896896,12.437347393318577,7.948185561030182,5.431699447495844
2017-10-01,South Korea,1.5505178050099175,12.322416979963071,8.15628057401311,5.392868329666949
2017-10-08,South Korea,1.585064357831125,12.659426904420233,8.007456457488086,5.452722666418488
2017-10-15,South Korea,1.5816135494460952,12.811000663970772,8.18034577619598,5.877713029162103
2017-10-22,South Korea,1.580925815278496,12.744806457204724,8.190731293165115,5.888202436859595
2017-10-29,South Korea,1.5715162841251105,12.81924289280935,8.206981403653735,5.921795654851281
2017-11-05,South Korea,1.5852028132653253,12.893501514155762,8.344028179925678,5.961303735642496
2017-11-12,South Korea,1.5682782946888278,13.424682473407865,8.857967249463673,5.109466058304367
2017-11-19,South Korea,1.607789297039433,13.395789878514009,8.888965934651283,5.641198480246718
2017-11-26,South Korea,1.642723405753594,13.392800464222711,9.07771517919203,5.684176324895593
2017-12-03,South Korea,1.668216850785471,13.50353906676333,9.818463070283055,6.362964781847201
2017-12-10,South Korea,1.6693377855005345,13.412955733545106,9.562323768705676,6.32644056475765
2017-12-17,South Korea,1.6937438485095493,13.651714052511288,9.558672603781144,6.404639454392291
2017-12-24,South Korea,1.7071299991692128,13.754205545619271,9.68466148486333,6.446865511404777
2017-12-31,South Korea,1.7115207839610898,13.794143864802471,9.674330963324662,6.468401024066725
2018-01-07,South Korea,1.7526055258072195,13.215131278792075,9.358560813688204,6.352957613662759
2018-01-14,South Korea,1.8071719422453254,13.686922064263754,9.543469377519331,6.191627964247136
2018-01-21,South Korea,1.7842591425346042,13.57338923229686,9.4809392472875,6.447982605445688
2018-01-28,South Korea,1.77359684926329,13.603293400516892,9.523635854983922,6.452414057588537
2018-02-04,South Korea,1.7485217766107817,14.093534547617308,9.80429359786276,6.183736875172294
2018-02-11,South Korea,1.670541184430442,14.161885175895264,9.851946622159993,5.002809868207574
2018-02-18,South Korea,1.7265913553294912,14.121459712582318,9.92826014988548,5.576322298993442
2018-02-25,South Korea,1.7214632794946674,14.291069608434782,10.043309432276413,6.0793007106703945
2018-03-04,South Korea,1.724375073646298,14.788718077517144,10.27328765681936,5.646922969145198
2018-03-11,South Korea,1.7917209413905428,14.621813386841197,10.21076618918528,5.684196528157718
2018-03-18,South Korea,1.7806160816388612,14.89873756066524,10.191578956301331,6.012960484773664
2018-03-25,South Korea,1.6977766465970439,14.817391356685905,10.202522934797956,5.3616968765202335
2018-04-01,South Korea,1.713946262639781,14.50845288102752,10.110249413166216,5.427033024300885
2018-04-08,South Korea,1.7288166149028126,15.09674805475,9.898118657157012,5.807317861688061
2018-04-15,South Korea,1.741995903402429,15.060493070397817,9.919777683528013,5.112172226487254
2018-04-22,South Korea,1.7592609589486368,15.01728008685892,9.85264400684049,5.016032021963067
2018-04-29,South Korea,1.7735000028276142,15.103946117815031,9.871488976753785,5.6640894869715
2018-05-06,South Korea,1.8054213843997633,15.09799768044753,9.641252584225812,5.606694872904653
2018-05-13,South Korea,1.831660808928142,15.227522599564075,9.715386119592132,5.707550195982865
2018-05-20,South Korea,1.7912202311576797,14.898334107886004,9.580833755790977,5.760069349816251
2018-05-27,South Korea,1.788424902569473,14.923710995465596,9.715055330268736,5.281913323995337
2018-06-03,South Korea,1.798476251301421,14.870757442545315,9.72572439579863,5.226948474559148
2018-06-10,South Korea,1.8009171815240825,14.92884364343021,9.936852979685312,5.411919252911332
2018-06-17,South Korea,1.798476251301421,13.884007965147596,9.56400902575972,5.306019498438041
2018-06-24,South Korea,1.777094994450733,13.807808502698515,9.458242289620411,5.695671555577255
2018-07-01,South Korea,1.735005597168052,13.91683959949758,9.649361452397669,5.359596639559431
2018-07-08,South Korea,1.7393527137280895,13.912069818221497,9.419295637501676,5.1306546929466945
2018-07-15,South Korea,1.7793418122936364,14.128314896863875,9.226170674011088,5.189415824229333
2018-07-22,South Korea,1.8019375124765877,14.23235264502488,9.353652308527597,5.479593773011968
2018-07-29,South Korea,1.8358919090949886,14.185980208359268,9.45732062712703,5.723695368829792
2018-08-05,South Korea,1.8070688079887032,14.1868398434263,9.468367120440773,5.701178998522352
2018-08-12,South Korea,1.8175882835792203,14.276399251262044,9.398030134958706,5.713087358533413
2018-08-19,South Korea,1.8176933864761884,14.233556030584763,9.485330324855765,5.691018327564443
2018-08-26,South Korea,1.8311209324523947,14.553955022959505,9.969949999565529,6.222156322973154
2018-09-02,South Korea,1.8203304384508905,14.622865109628634,9.990948262554076,5.840115938917623
2018-09-09,South Korea,1.836764072776603,14.623438475154774,10.050488928634136,5.725480281000532
2018-09-16,South Korea,1.858942815194769,14.64474114370665,10.014517461776189,5.676010529019711
2018-09-23,South Korea,1.8330674873986312,14.634736391630016,10.1412559150806,5.745309519120222
2018-09-30,South Korea,1.8630582747946711,14.796020055398786,10.149751057918328,5.641833311667294
2018-10-07,South Korea,1.8496889017200906,13.898956437238704,10.05879206699991,5.089499199907057
2018-10-14,South Korea,1.8355652224199852,14.136742649523235,10.154562052537155,5.29073234331604
2018-10-21,South Korea,1.8336094836739358,14.18175306154823,10.166785166587925,5.344660338697819
2018-10-28,South Korea,1.831768980702548,14.18145847856453,9.829819193230376,5.02311322689564
2018-11-04,South Korea,1.8304735768364448,14.037769768939311,9.814692512617826,4.5165390709494755
