date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2024-05-19,Qatar,37.17,0.0433,254.35713345,77.34498266130018,0.0995702177438308,5.263302004772307,282.1870164622453,0.033649890049674835,True
2024-05-26,Qatar,37.23,0.0433,254.35713345,77.35626115242643,0.09957687185947736,5.209515437754817,282.1982978583219,0.03359262825153045,True
2024-06-02,Qatar,38.28,0.0463,257.49347295,74.75968181659795,0.1043387974390524,5.510801967179548,279.0401300083925,0.034555365604100476,True
2024-06-09,Qatar,39.0,0.0463,257.49347295,74.75968181659795,0.1043421854558246,5.087608096444833,279.04015987473974,0.03407338981160296,True
2024-06-16,Qatar,38.75999,0.0463,257.49347295,74.73515615209152,0.10434218346882353,4.906783172036162,279.0156433953031,0.03385973428064484,True
2024-06-23,Qatar,41.72,0.0463,257.49347295,74.75150659067141,0.10433202039031596,4.909933268114141,279.03199391862034,0.033865005773026494,True
2024-06-30,Qatar,41.17999,0.0441,255.19349065,77.00052392456281,0.10786392556505289,5.100391255434685,281.69559574688265,0.035533164127693605,True
2024-07-07,Qatar,40.36,0.0441,255.19349065,76.98648757810415,0.10785644356057288,4.809544161051377,281.68158025330206,0.03519715441599707,True
2024-07-14,Qatar,39.75999,0.0441,255.19349065,76.98368031486754,0.1078681326287967,4.844999890502027,281.6787711504431,0.035239799446167216,True
2024-07-21,Qatar,37.17,0.0441,255.19349065,76.98368031486754,0.10785457631604473,5.131332442800023,281.6787478973472,0.035561363972423175,True
2024-07-28,Qatar,37.3,0.0441,255.19349065,76.98368031486754,0.10784732219336284,5.448603816554751,281.67872117949634,0.0359180655066915,True
2024-08-04,Qatar,43.03999,0.0448,255.9253032,74.70352423126099,0.10929369676360098,6.4544405927413955,279.2681128440573,0.036820193827994306,True
2024-08-11,Qatar,41.71001,0.0448,255.9253032,74.7171463106406,0.10930004434243229,5.844486199297963,279.28184075533505,0.03614350728046909,True
2024-08-18,Qatar,41.74001,0.0448,255.9253032,74.71442188255058,0.109301553931994,5.583067080804395,279.27915341322984,0.035849072518596634,True
2024-08-25,Qatar,40.34,0.0448,255.9253032,74.71442188255058,0.10929833508958431,5.532673276157237,279.27915941907946,0.03579144089991731,True
2024-09-01,Qatar,40.17,0.0399,250.80261535,76.50224074057053,0.11160528328374714,5.843377568904407,281.9444172649524,0.037124545324753566,True
