date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2019-08-04,Philippines,51.67,0.0203,86.97443999999999,114.3476124865998,0.1134864097674276,192.92738210698175,0.0672631322440045,True,202.55904175750484,0.0672631322440045,True,0.066158639949409,192.92736272999645,0.0898660966591156,True,6.088191968275327,Control,0.0,5.896673193958405,6.220582435013907,4.369366026240682
2019-08-11,Philippines,54.67999,0.0203,86.97443999999999,113.52071858230018,0.1138664450357018,192.10048820195493,0.0672887445283837,True,199.21055714800085,0.0672887445283837,True,0.0496755370897564,192.10046641590284,0.0897282514570846,True,6.041326453225348,Control,0.0,5.865824443199674,6.107371679964971,4.354978976072231
2019-08-18,Philippines,55.34,0.0203,86.97443999999999,112.93008009633677,0.114083197820084,191.50984971547183,0.0672729089367533,True,200.03153977509805,0.0672729089367533,True,0.0592715439964399,191.50982920292515,0.089667812819114,True,6.0279462864584525,Control,0.0,5.8467697498804245,6.136185012929127,4.342691380947751
2019-08-25,Philippines,49.87999,0.0203,86.97443999999999,112.57569699275292,0.1142221732636401,191.15546661153252,0.0672679730744947,True,201.5903949212687,0.0672679730744947,True,0.0720926345555748,191.1554419253553,0.0897323931025151,True,6.048018241202462,Control,0.0,5.8348960404895855,6.188255504736902,4.330190466268724
2019-09-01,Philippines,49.17,0.019,86.46119999999999,114.1777850159658,0.1142071757793758,192.80326017313564,0.0676333085034596,True,201.38124679173868,0.0676333085034596,True,0.0592504026212973,192.8032457788426,0.0889015025341189,True,5.710669083066926,Control,0.0,5.855473164867088,6.143304944338859,4.4127804978608305
2019-09-08,Philippines,44.79999,0.019,86.46119999999999,114.7730810763056,0.1137168424030873,193.39855623432211,0.0674856764034901,True,205.9511361313949,0.0674856764034901,True,0.0851098802615714,193.3985415332599,0.0891680301249908,True,5.826753261650787,Control,0.0,5.889042362426974,6.305773659877246,4.414457007069541
2019-09-15,Philippines,41.78,0.019,86.46119999999999,114.47543305811418,0.1134473935620854,193.10090821637095,0.067254678585932,True,211.41858948671245,0.067254678585932,True,0.1222002634430188,193.1008890348448,0.0898277031986119,True,6.079261146877858,Control,0.0,5.899544901034216,6.502174746694582,4.3729004019432445
2019-09-22,Philippines,46.82999,0.019,86.46119999999999,114.4159034366368,0.1133893888022573,193.04137859494455,0.0672060542855524,True,207.6468479530875,0.0672060542855524,True,0.0986545239801405,193.04135052237703,0.0911300632523315,True,6.472400440259327,Control,0.0,5.901870311416781,6.387201260950357,4.3060016196135225
2019-09-29,Philippines,48.37,0.019,86.46119999999999,114.71355148237316,0.1127052041002748,193.3390266414396,0.0668712078708958,True,208.0172420764292,0.0668712078708958,True,0.0989742806064991,193.33900178004032,0.090792145340017,True,6.462297801294268,Control,0.0,5.942477271500093,6.431853381862216,4.330374161724645
2019-10-06,Philippines,49.95,0.015,84.88199999999999,117.16794053272204,0.1136286196918502,195.9166631362833,0.0679555845329569,True,207.40290330783563,0.0679555845329569,True,0.0774062045224476,195.9166390713648,0.0919322761846069,True,6.508324930139606,Control,0.0,5.922098316124437,6.297041875309764,4.3309438145503405
2019-10-13,Philippines,47.93999,0.015,84.88199999999999,117.41027340678336,0.1136434661184594,196.1589960103842,0.0680208948222373,True,202.92611113347303,0.0680208948222373,True,0.0467322709849791,196.15897240393764,0.0921214299775385,True,6.546499705007232,Control,0.0,5.924393521760172,6.147381949266495,4.327629576987541
2019-10-20,Philippines,43.56999,0.015,84.88199999999999,118.1978552211226,0.1136380291533669,196.94657782489944,0.0682000747285986,True,205.03323395940745,0.0682000747285986,True,0.0551688359072891,196.94656075666467,0.0910523111749613,True,6.185426568370024,Control,0.0,5.934703688167963,6.198569711975333,4.400529321998085
2019-10-27,Philippines,40.89999,0.015,84.88199999999999,118.31902164476638,0.1136933188414258,197.06774424851616,0.0682612079006214,True,207.02907031885124,0.0682612079006214,True,0.0672644477728898,197.0677318143248,0.0904227358488196,True,5.985606870978253,Control,0.0,5.933281475652747,6.256347096936266,4.435622989029659
2019-11-03,Philippines,40.90999,0.0165,85.4742,119.95811902203586,0.1140165705927861,198.6637400209573,0.068846047858868,True,212.5705922944446,0.0688460478588681,True,0.091773223274501,198.66372846384763,0.0908534726736456,True,5.955553764809608,Control,0.0,5.937529197453835,6.377041557007021,4.45603196929668
2019-11-10,Philippines,38.37999,0.0165,85.4742,119.71590171611116,0.1141700136859998,198.42152271483215,0.0688834858162042,True,211.87324836242067,0.0688834858162042,True,0.0890087394444163,198.4215167243431,0.0897750566146941,True,5.632482004739657,Control,0.0,5.92629800108916,6.35215871220489,4.505908448655198
2019-11-17,Philippines,40.87999,0.0165,85.4742,119.71590171611116,0.1141881541901735,198.42152271481393,0.0688944307320372,True,210.9241113959768,0.0688944307320372,True,0.083002810358576,198.4215146222244,0.0901539674418224,True,5.739365142491125,Control,0.0,5.925332047944618,6.321980495980932,4.4861248878110205
