date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V,implied_sigma_V,cca_converged
2015-08-09,Egypt,320.6899,0.0243,46.34497815,263.0955762509089,0.15537011266489054,304.13827426813407,0.13440330528045638,True
2015-08-16,Egypt,320.73,0.0243,46.34497815,263.0955762509089,0.15537011266489054,304.13827426813407,0.13440330528045638,True
2015-08-23,Egypt,325.48,0.0243,46.34497815,263.1985813156541,0.1553682649212035,304.2412793328797,0.13440880540140515,True
2015-08-30,Egypt,338.1099,0.0243,46.34497815,263.0955762509089,0.1553610999499708,304.13827426813424,0.13439550880882964,True
2015-09-06,Egypt,338.1299,0.0216,45.7871028,261.37269284037234,0.15554008234031835,302.47245987417523,0.13440539407468427,True
2015-09-13,Egypt,339.5398,0.0216,45.7871028,261.2704023530373,0.15554264093388223,302.37016938683973,0.1344004551192505,True
2015-09-20,Egypt,339.5999,0.0216,45.7871028,261.37269284037234,0.15554108674679443,302.4724598741752,0.13440626200304223,True
2015-09-27,Egypt,334.49,0.0216,45.7871028,261.2704023530373,0.1555436453238365,302.3701693868397,0.13440132298716242,True
2015-10-04,Egypt,334.3799,0.0217,45.80776485,284.7406328100383,0.16698975133278918,325.8383926515732,0.14592745527056802,True
2015-10-11,Egypt,344.5,0.0217,45.80776485,284.7406328100383,0.16698975133278918,325.8383926515732,0.14592745527056802,True
2015-10-18,Egypt,344.5298,0.0217,45.80776485,281.1509967474174,0.16756966431294973,322.2487565887354,0.14619878955424845,True
2015-10-25,Egypt,344.6499,0.0217,45.80776485,277.6505442066402,0.16811594878994515,318.7483040476824,0.14643994675984998,True
2015-11-01,Egypt,354.3499,0.0204999999999999,45.55982024999998,280.5864417307293,0.16732090685430911,321.70773999423614,0.14593362871715226,True
2015-11-08,Egypt,354.72,0.0204999999999999,45.55982024999998,280.5864417307293,0.16732090685430911,321.70773999423614,0.14593362871715226,True
2015-11-15,Egypt,358.5698,0.0204999999999999,45.55982024999998,287.7515014588402,0.16900726713807368,328.87279972223376,0.14787509006574379,True
