date,ExxonMobile,Chevron,Shell,TotalEnergies,ConocoPhillips,BP,SaudiAramco,Petrobras,Ecopetrol,Petrochina,Sinopec,Equinor,Nyse_Oil_Index,OccidentalPetroleum
4/29/20,47.46,94.62,1485.8,921.78,42.21,333.5,,19,2070,4.38,3.95,141.35,805.09,16.78
4/30/20,46.47,92,1325,895.34,42.1,313.1,,18.65,2090,4.44,4.02,143.45,781.7,16.6
5/1/20,43.14,89.44,1231.6,895.34,39.14,298.85,,18.65,2090,4.44,4.02,143.45,670.63,15.24
5/4/20,44.88,91.44,1265.4,831.02,40.36,300.6,,18.05,1960,4.44,4.02,133.7,761.83,15.52
5/5/20,44.83,92.89,1335.6,896.97,40.92,318.9,,18.67,1985,4.44,4.02,140.65,764.62,15.32
5/6/20,43.99,90.05,1285.8,877.62,40.49,313.7,,17.94,1950,4.47,4.03,133.7,742.82,13.4
5/7/20,44.24,92.64,1320.6,887.71,42.42,315.9,,18.3,1975,4.45,3.98,138.55,761.05,13.88
5/8/20,46.18,95.47,1320.6,899.02,43.08,315.9,,19.55,2040,4.47,3.99,140.75,737.19,15.02
5/11/20,45.74,93.37,1313.8,882.67,42.27,313.85,,19.03,2065,4.47,3.96,141.25,782.33,15.03
5/12/20,44.12,91.1,1311.6,880.76,41.58,313.25,,18.87,1995,4.43,3.95,142.5,764.15,14.58
5/13/20,41.93,88.7,1265.4,847.37,39.89,301.65,,18.13,1920,4.43,3.93,139,674.46,13.44
5/14/20,42.3,90.05,1204,839.74,39.93,296.45,,17.69,1930,4.4,3.86,135.5,733.78,13.76
5/15/20,42,89.16,1228,841.1,40.87,296.5,,17.7,1930,4.42,3.87,139.2,678.07,13.82
5/18/20,45.34,92.55,1330,903.38,43.6,320.8,,19.42,2050,4.44,3.91,144.65,794.81,15.07
5/19/20,43.94,89.62,1309.2,898.2,42.67,314.15,,19.3,1985,4.46,3.96,146.5,775.14,14.37
5/20/20,45.37,93,1344.2,909.51,44.15,318.55,,19.88,2030,4.43,3.89,150.3,805.73,14.99
5/21/20,44.56,92.04,1304.2,893.16,43.72,311.9,,19.95,2000,4.45,3.84,150.3,793.27,14.25
5/22/20,44.6,90.28,1292.6,890.43,43.28,310,,19.52,1970,4.37,3.7,146.05,717.22,14.13
5/25/20,44.6,90.28,1292.6,906.65,43.28,310,,20.34,1970,4.34,3.69,149.8,717.22,14.13
5/26/20,45.91,93.3,1305.6,909.65,43.67,309.95,,20.55,1990,4.35,3.7,149,806.82,14.4
5/27/20,46.24,93.9,1326.2,927.77,44.67,319.45,,20.65,2005,4.31,3.66,150.8,817.4,14.42
5/28/20,45.04,90.87,1317.6,935.4,43.01,313.95,,20.56,1990,4.29,3.63,147.9,794.49,13.64
5/29/20,45.47,91.7,1259.2,916.46,42.18,305.75,,20.84,1990,4.25,3.56,141.15,714.74,12.95
6/1/20,46.28,92.79,1290.8,941.54,43.39,311,,20.95,2005,4.29,3.61,141.15,805.38,13.81
6/2/20,47.31,94.69,1334.6,968.79,44.2,328.6,,21.86,2035,4.31,3.66,145.15,832.06,14.75
6/3/20,49.24,97.18,1393.2,992.78,45.12,339.3,,22.06,2160,4.34,3.64,149.3,767.69,15.45
6/4/20,49.1,96.28,1389.2,984.33,44.71,336.2,,22.16,2160,4.32,3.61,146.9,853.02,15.55
6/5/20,53.08,100.81,1477.2,1044.84,48.59,362.25,,22.85,2345,4.3,3.67,153.2,814.95,20.79
6/8/20,54.74,103.24,1503.6,1058.87,50.31,365.75,,23.35,2430,4.34,3.75,156.3,955.58,24.4
6/9/20,53.52,101.53,1437.8,1027.53,48.63,353.05,,22.69,2400,4.35,3.72,150.65,916.61,23.18
6/10/20,50.65,97.58,1413,1008.86,45.91,344.45,,22.02,2285,4.32,3.66,149.2,876.7,20.76
6/11/20,46.18,89.37,1328.6,946.44,42.12,320.9,,22.02,2060,4.28,3.58,143.5,792.11,17.41
6/12/20,47.17,92.39,1350.4,956.53,43.73,323.05,,21.24,2125,4.26,3.54,144.05,721.7,18.5
6/15/20,47.14,91.23,1334.8,945.49,43.35,316,,21.32,2125,4.23,3.48,141.65,817.72,19.05
6/16/20,48.2,94.03,1376.2,976.56,45.11,321.65,,22.2,2250,4.27,3.51,147.2,843.56,20.29
6/17/20,46.63,91.54,1361,979.69,44.02,316.75,,22.25,2145,4.25,3.53,143.25,812.74,19.04
6/18/20,46.92,91.94,1361.8,972.47,44.45,314.85,,22.6,2115,4.29,3.56,140,824.08,19.67
6/19/20,45.98,90.63,1375.8,972.74,43.7,321.45,,22.28,2140,4.3,3.55,141.65,724.24,19.71
6/22/20,46.42,91.59,1358.2,965.79,43.56,315.45,,21.87,2140,4.27,3.56,140.9,816.18,19.91
6/23/20,46.7,91.44,1389.8,986.24,43.81,321.45,,22.51,2155,4.26,3.53,142.45,820.53,19.79
6/24/20,44.5,87.64,1324.8,952.03,40.99,307.35,,21.91,2090,4.26,3.5,140.05,683.88,18
6/25/20,45.17,89.21,1329.6,959.66,42.06,308.6,,22.37,2095,4.26,3.5,141.2,785.96,18.54
6/26/20,43.62,86.46,1319.8,957.89,40.35,304.6,,21.88,2070,4.26,3.5,139.15,676.95,17.69
6/29/20,44.32,87.67,1339.8,941.67,41.3,314.9,,22.56,2070,4.24,3.44,139.95,770.56,17.86
6/30/20,44.72,89.23,1287,926,42.02,307.2,,22.34,2075,4.19,3.48,136.6,784.22,18.3
7/1/20,43.71,87.62,1304.6,931.04,40.74,309.35,,22.36,2060,4.25,3.5,137.55,764.81,17.41
7/2/20,44.08,88.31,1312.2,949.71,41.78,313.25,,22.64,2080,4.32,3.57,139.95,776.28,17.78
7/3/20,44.08,88.31,1299,944.13,41.78,307.55,,22.5,2100,4.42,3.64,137.5,689.55,17.78
7/6/20,44.39,88.57,1321,956.26,41.63,312.75,,23.15,2110,4.72,3.83,139.05,782.29,18.18
7/7/20,43.24,86.31,1296.4,945.35,40.64,308.35,,22.76,2060,4.7,3.77,138.8,752.69,17.15
7/8/20,43.14,86.35,1278.8,934.31,41.04,303.45,,23.32,2090,4.67,3.8,139.4,754.94,17.28
7/9/20,41.36,82.74,1231.2,903.79,38.35,290,,22.65,2035,4.74,3.9,137.7,715.41,16.28
7/10/20,42.65,85.23,1246.4,908.15,39.69,290.8,,23,2080,4.6,3.8,137.95,651.26,16.71
7/13/20,42.66,85.4,1279.2,918.78,39.66,296.65,,22.85,2100,4.63,3.88,138.85,731.44,16.16
7/14/20,44.07,88.35,1309.6,927.91,41.31,304.5,,23.64,2155,4.56,3.86,140.85,757.34,16.68
7/15/20,44.63,88.89,1324.4,935.68,41.62,310.25,,24.2,2150,4.49,3.91,141.2,679.41,17.18
7/16/20,44.28,88.36,1322.6,938.27,41.59,312.45,,23.63,2180,4.41,3.79,141.1,767.38,17.01
7/17/20,43.52,87.19,1303.2,921.91,39.96,309.3,,23.65,2220,4.39,3.8,141.15,663.4,16.28
7/20/20,42.5,85.27,1272.8,905.01,39.33,303.2,,23.5,2220,4.49,3.94,139.95,746.51,15.69
7/21/20,44.65,91.39,1310,920.01,41.66,315.95,,23.99,2245,4.47,3.75,140.95,790.61,17.41
7/22/20,43.61,91.04,1262.8,891.11,40.89,303.85,,23.74,2230,4.61,3.81,137.5,783.43,16.95
7/23/20,43.7,91.01,1251.6,886.62,40.46,299.8,,23.23,2225,4.54,3.76,138.15,779.73,16.82
7/24/20,43.43,90.13,1242.6,889.89,40.28,298.1,,23.33,2220,4.5,3.67,144.5,669.4,16.74
7/27/20,44.07,91.04,1230.4,882.8,39.77,294.4,,23.77,2245,4.46,3.6,141,775.3,16.7
7/28/20,43.55,89.11,1228.4,883.21,38.96,293.75,,23.39,2225,4.47,3.61,138.55,758.66,16.35
7/29/20,44.03,90.07,1226.8,884.44,39.94,293.8,,23.83,2250,4.5,3.64,138.9,777.92,17.03
7/30/20,41.87,86.27,1158.8,870.26,37.64,283.35,,23.32,2195,4.46,3.61,134.5,746.91,15.77
7/31/20,42.08,83.94,1121.6,853.09,37.39,275.15,,22.7,2080,4.45,3.59,134.3,628.92,15.74
8/3/20,42.25,84.81,1143.4,883.07,36.71,281.05,,22.34,2140,4.48,3.65,135.8,740.01,15.25
8/4/20,43.47,86.49,1183,904.88,37.64,299.25,,22.31,2195,4.53,3.64,138.65,754.07,15.74
8/5/20,43.85,87.2,1198.6,922.32,38.02,306.65,,23.75,2200,4.5,3.64,143.6,649.03,15.94
8/6/20,43.64,87.47,1175.8,900.65,38.05,295.25,,23.83,2170,4.53,3.66,143.5,757.77,15.45
8/7/20,43.44,86.8,1154.6,893.84,38.3,287.25,,23.31,2170,4.45,3.6,143.4,637.94,15.45
8/10/20,44.51,89.73,1174.8,905.97,39.64,295.4,,24.1,2190,4.47,3.62,145.4,779.3,16.48
8/11/20,44.97,89.62,1220.2,931.86,39.71,307.55,,23.69,2165,4.45,3.59,148.55,775.15,15.16
8/12/20,44.09,90.72,1249.8,938.13,41.66,311.3,,24.05,2225,4.46,3.59,150.3,785.48,14.92
8/13/20,43.01,89.82,1203.2,926.41,40.63,301.2,,23.34,2180,4.47,3.6,150.1,769.04,14.6
8/14/20,43.2,90.35,1171.4,913.06,40.82,292.65,,23.25,2200,4.48,3.6,145.7,655.26,14.64
8/17/20,42.64,90.77,1162,907.33,40.7,288.55,,23.26,2200,4.54,3.65,145.4,770.14,13.91
8/18/20,42.43,87.63,1148.6,894.11,40.33,283.35,,23.61,2220,4.53,3.63,143.95,756.33,13.95
8/19/20,41.96,86.39,1154.4,901.61,39.65,283.7,,23.51,2180,4.52,3.68,143.1,747.8,13.82
8/20/20,41.32,84.81,1123,886.35,38.77,276.75,,23.26,2165,4.46,3.6,142.7,732.09,13.4
8/21/20,41.01,85.08,1115.8,881.98,38.16,273.35,,23.08,2180,4.46,3.6,142.55,611.95,13.16
8/24/20,42.22,87.2,1160.4,916.46,38.87,282,,23.54,2225,4.46,3.59,147.95,745.52,13.62
8/25/20,40.88,86.13,1128.8,906.51,38.85,274.7,,23.43,2245,4.45,3.59,146.55,740.13,13.51
8/26/20,40.01,84.78,1121.8,909.38,37.56,270.75,,22.76,2195,4.43,3.57,144.9,612.87,12.96
8/27/20,39.74,84.91,1111,907.06,38.15,267.25,,22.65,2160,4.43,3.5,143.9,725.6,13.04
8/28/20,40.69,85.63,1106.8,907.6,38.38,264.2,,23.11,2175,4.45,3.49,142.75,625.1,13.13
8/31/20,39.94,83.93,1106.8,902.15,37.89,264.2,,22.32,2190,4.43,3.49,141.6,720.25,12.74
9/1/20,39.43,83.08,1085,898.06,37.16,259.7,,23.36,2210,4.41,3.47,141.15,716.8,12.48
9/2/20,39.19,83.19,1074,907.33,36.38,258,,23.3,2175,4.35,3.47,140.45,711.15,12.4
9/3/20,39.11,82.28,1081,905.15,35.99,259.75,,23.3,2165,4.31,3.46,139.15,705.74,12.59
9/4/20,39.08,81.93,1078.2,898.47,35.86,257.5,,23.33,2145,4.31,3.44,138.75,593.3,12.25
9/7/20,39.08,81.93,1101.6,915.1,35.86,266.65,,23.33,2140,4.28,3.44,139.55,593.3,12.25
9/8/20,38.18,78.97,1065.2,881.71,34.06,258.5,,22.52,2080,4.31,3.46,134.85,672.99,11.06
9/9/20,37.95,80.03,1087.2,892.34,34.46,262.25,,23.02,2080,4.28,3.48,140.5,678.57,11.07
9/10/20,37,78.15,1091.4,892.2,32.92,262.25,,22.15,2015,4.24,3.38,141.1,650.34,10.19
9/11/20,36.9,77.69,1083.4,886.21,33.11,262.05,,22.04,2025,4.24,3.35,141.4,553.84,10.22
9/14/20,36.66,77.29,1065.2,872.85,33.52,257.1,,21.82,2010,4.26,3.37,139.5,659.72,10.17
9/15/20,36.27,76.35,1081,880.76,33.8,259,,21.87,2045,4.24,3.35,142.8,654.35,10.71
9/16/20,37.81,78.56,1072,877.35,35.08,255.9,,21.95,2050,4.25,3.36,143.35,570.31,11.64
9/17/20,37.8,78.79,1052.4,859.5,36.09,252.15,,22.44,2065,4.23,3.38,144.75,678.7,11.86
9/18/20,37.19,78.21,1034.6,847.91,35.87,245.75,,21.94,2115,4.27,3.41,144.45,567.93,11.65
9/21/20,36.43,76.3,1004.8,810.3,34.36,236.05,,21.28,2020,4.25,3.4,139.75,645.77,11.29
9/22/20,35.53,75.53,1033.8,816.03,34.3,242,,21.27,2010,4.14,3.35,141.85,641.01,11.08
9/23/20,34.39,71.95,1031.2,809.48,32.92,239.2,,20.75,1985,4.11,3.35,140.5,612.2,10.41
9/24/20,34.32,71.8,1014,791.09,33.6,232.4,,20.9,1950,4.1,3.34,138.1,614.66,10.64
9/25/20,34.64,71.83,1004.8,764.79,33.7,233.3,,20.68,1920,4.09,3.31,138.55,525.76,10.22
9/28/20,35.31,73.93,1002.4,784.96,33.71,234.45,,20.18,1970,4.1,3.3,138.45,624.64,10.34
9/29/20,34.28,71.9,983.8,772.14,32.46,229.3,,19.61,1920,4.09,3.32,134.45,608.83,9.99
9/30/20,34.33,72,963.9,795.86,32.84,225.2,,19.77,1895,4.11,3.33,132.8,608.23,10.01
10/1/20,33.13,70.42,928,776.51,32.43,218.2,,19.95,1875,4.11,3.33,129.5,588.73,9.68
10/2/20,32.98,71.19,933.1,768.87,33.07,214.4,,19.18,1910,4.11,3.33,129.25,504.87,9.87
10/5/20,33.74,72.7,957.6,786.45,34.28,217.8,,20.12,1910,4.11,3.33,132.3,611.36,10.51
10/6/20,33.39,72.3,982.8,804.58,33.3,220.35,,19.99,1907,4.11,3.33,134.25,600.72,10.13
10/7/20,33.5,73.78,969.7,795.04,34.33,215.85,,19.91,1911,4.11,3.33,133.5,515.55,10.28
10/8/20,35.26,75.22,995.6,803.9,35.53,220.85,,20.59,1950,4.11,3.33,134.55,628.53,11.18
10/9/20,34.74,74,1016.4,816.3,35.13,222.1,,19.91,1938,4.13,3.36,135.85,528.61,10.82
10/12/20,34.63,74.51,990.5,808.94,35.59,217.75,,19.91,1938,4.18,3.48,133.85,624.1,10.81
10/13/20,34.22,73.4,982.5,796.13,34.88,213.15,,20.13,1900,4.15,3.46,134.65,612.46,10.52
10/14/20,34.15,72.95,989.9,795.04,34.53,212.65,,20.01,1890,4.11,3.45,134.3,610.66,10.45
10/15/20,34.45,73.51,954.4,769.01,35.4,206.45,,19.79,1879,4.11,3.44,132.2,613.06,10.61
10/16/20,34.1,72.89,973.8,775.55,33.77,209.4,,19.3,1880,4.11,3.43,133.85,511.07,10.09
10/19/20,33.42,71.28,970.2,772.83,32.7,207.75,,19.51,1872,4.11,3.42,133.55,585.44,9.82
10/20/20,33.7,71.68,964.3,769.42,32.58,205.95,,20.18,1893,4.1,3.43,132.1,593.74,10.07
10/21/20,33.16,70.87,937.3,757.02,30.64,199.96,,20.17,1842,4.11,3.4,131.6,582.13,9.66
10/22/20,34.86,73.4,948.4,752.79,31.91,201.4,,20.81,1880,4.1,3.39,129.5,600.77,10.17
10/23/20,34.16,72.57,971.8,765.33,32.54,205.5,,20.49,1860,4.12,3.41,131.65,510,10.02
10/26/20,33.35,70.94,943.4,737.39,30.32,200,,20.2,1849,4.11,3.39,126.4,579.35,9.46
10/27/20,32.82,69.51,919.4,713.68,30.26,195.74,,19.86,1830,4.1,3.37,124.05,569.19,9.27
10/28/20,31.57,66.88,900,688.74,28.79,193.44,,18.64,1715,4.09,3.38,120.7,459.1,8.88
10/29/20,32.97,68.8,932.7,684.93,29.16,193.46,,19.33,1747,4.05,3.32,122.5,558.71,9.13
10/30/20,32.62,69.5,965.4,703.73,28.62,196.6,,19,1791,4.07,3.31,121.25,475.62,9.13
11/2/20,33.99,72.15,1014.4,738.35,30.23,205.2,,19,1791,4.06,3.28,125.45,586.05,9.65
11/3/20,33.41,71.74,1027,756.47,29.31,209.95,,19.75,1822,4.12,3.33,124.45,585.47,9.69
11/4/20,33.23,71.77,1031.8,760.43,30.38,208.75,,19.84,1870,4.11,3.32,125.1,587.45,9.81
11/5/20,33.17,72.14,1007.8,749.66,30.12,200.65,,19.94,1850,4.12,3.34,125.6,587.68,10.47
11/6/20,32.78,71.15,1008,753.07,29.19,199.86,,19.87,1833,4.13,3.33,123.9,489.24,10.01
11/9/20,36.93,79.4,1133.8,866.58,33.38,229.95,,21.9,1938,4.18,3.36,133.2,676.11,12.23
11/10/20,36.86,83.07,1179.2,900.93,35.53,241.7,,23.64,1982,4.2,3.39,135.4,697.39,12.38
11/11/20,36.48,82.46,1190,885.66,35.28,243.05,,23.62,2015,4.27,3.44,136.6,692.38,11.9
11/12/20,35.23,80.67,1175,877.76,34.01,237.8,,22.65,1974,4.22,3.41,134.45,663.79,11.31
11/13/20,36.08,83.03,1165.8,889.75,35.36,236.9,,23.18,2000,4.18,3.36,134.35,585.91,11.8
11/16/20,38.16,88.96,1241,933.09,38.08,250.75,,23.93,2000,4.25,3.47,138.65,736.8,12.7
11/17/20,38.67,87.04,1252.4,943.99,38.85,251.7,,24.2,2135,4.28,3.5,139.4,742.93,12.99
11/18/20,37.21,84.28,1258,947.67,39.18,251.95,,24.23,2124,4.26,3.53,139.3,610.79,12.87
11/19/20,37.4,85.73,1226,929.68,39.47,243.75,,24.45,2145,4.24,3.52,136.65,733.76,13.36
11/20/20,36.94,85.79,1244.8,940.31,39.65,244.4,,24.3,2153,4.24,3.52,137.15,618.6,13.49
11/23/20,39.36,91.03,1299,984.46,42.71,253.45,,25.48,2200,4.31,3.61,141.25,786.1,15.76
11/24/20,41.98,95.62,1373.4,1040.2,44.41,274.8,,26.84,2242,4.33,3.66,148.65,825.47,16.78
11/25/20,40.81,92.14,1347,1029.57,43.63,267.55,,26.66,2252,4.31,3.63,145.75,807.04,16.72
11/26/20,40.81,92.14,1340.2,1018.4,43.63,263.5,,26.25,2210,4.29,3.58,143.75,807.04,16.72
11/27/20,40.19,91.31,1339.4,1027.53,42.78,262.9,,25.9,2172,4.3,3.58,146.85,668.82,16.56
11/30/20,38.13,87.18,1271.2,976.42,39.56,247.65,,25.55,2081,4.31,3.54,140.2,746.47,15.76
12/1/20,38.5,87.45,1304.2,990.19,39.27,255.05,,26.3,2129,4.3,3.55,142.4,754.19,15.13
12/2/20,39.94,89.87,1353.8,1000.55,39.97,267.15,,26.66,2145,4.3,3.55,141.75,776.68,15.89
12/3/20,40.21,89.8,1356.4,993.87,41.2,266.5,,27.2,2120,4.3,3.57,141.8,785.51,16.39
12/4/20,41.68,93.28,1402.4,1027.26,44.27,276.95,,28.1,2213,4.29,3.6,148.25,686.32,18.59
12/7/20,40.9,90.76,1401.2,1012.81,42.82,273.8,,27.47,2210,4.24,3.54,145.75,811.49,18.19
12/8/20,42.24,91.54,1392.6,1007.09,42.68,272.6,,27.23,2210,4.21,3.54,146.5,816.07,19.13
12/9/20,42.8,90.44,1383.8,1005.59,42.7,272.6,,27.26,2235,4.18,3.47,150.8,677.53,19.39
12/10/20,44.01,93.35,1434.8,1026.57,44,284.75,,28.25,2305,4.19,3.44,150,848.62,21.31
12/11/20,43.8,92.45,1394.8,1008.99,43.48,275.25,,28.01,2310,4.22,3.45,148.55,692.75,20.89
12/14/20,42.22,89.44,1360.2,997.55,42.32,269.75,,27.89,2287,4.19,3.4,147.25,809.02,19.17
12/15/20,43.04,89.37,1366.4,996.46,42.8,270.75,,28.25,2295,4.15,3.4,146.4,825.29,19.84
12/16/20,43.7,88.69,1392.4,994.41,42.32,272.6,,28.56,2359,4.15,3.43,146.8,819.05,19.45
12/17/20,43.48,88.41,1388.8,991.69,41.97,269.35,,28.92,2370,4.22,3.47,146.1,816.06,19.18
12/18/20,42.73,87.19,1381.2,980.92,40.98,271.35,,28.62,2326,4.26,3.53,146,656.93,18.52
12/21/20,41.95,86.09,1312,944.4,40.24,258.05,,27.56,2215,4.25,3.49,139.8,785.19,17.47
12/22/20,41.24,84.36,1309.2,950.94,39.03,258.55,,27.84,2240,4.14,3.45,140.6,772.89,16.92
12/23/20,41.77,85.69,1334.6,977.51,40.08,265.75,,28.44,2297,4.14,3.42,142.8,798.23,17.89
12/24/20,41.6,85.33,1327.6,978.2,39.49,263,,28.44,2287,4.16,3.42,142.8,794.4,17.67
12/25/20,41.6,85.33,1327.6,978.2,39.49,263,,28.44,2287,4.17,3.41,142.8,651.48,17.67
12/28/20,41.74,84.9,1327.6,977.24,39.3,263,,28.65,2278,4.14,3.36,144.35,790.76,17.4
12/29/20,41.27,84.61,1328.8,974.93,39.07,262.35,,28.67,2289,4.13,3.43,145.25,788.38,17.24
12/30/20,41.6,85.33,1317.4,970.02,40.01,259.4,,28.85,2245,4.13,3.44,144.95,802.33,17.91
12/31/20,41.22,84.45,1297.8,962.12,39.99,254.8,,28.85,2245,4.15,3.44,144.95,645.13,17.31
1/1/21,41.22,84.45,1297.8,962.12,39.99,254.8,,28.85,2245,4.15,3.44,144.95,645.13,17.31
1/4/21,41.5,84.71,1302.2,942.63,39.57,254.5,,29.5,2242,4.19,3.44,144.5,794.5,17.45
1/5/21,43.5,87,1391.6,967.43,41.84,272.5,,30.4,2292,4.18,3.55,146.6,834.76,19.21
1/6/21,44.61,89.8,1473.6,1009.95,43.51,289.8,,30.7,2308,4.25,3.63,150.7,699.26,20
1/7/21,44.96,90.22,1474.4,1020.99,44.7,295,,31.65,2373,4.25,3.58,154.65,873.77,20.57
1/8/21,45.46,91.08,1468.2,1021.67,44.7,298.7,,31.59,2399,4.29,3.59,156.1,707.11,20.08
1/11/21,46.84,91.6,1462.4,1006.13,45.36,298.8,,31.29,2399,4.22,3.57,156.75,876.97,20.08
1/12/21,47.88,93.34,1490.8,1009.81,47.42,305,,31.18,2459,4.31,3.57,162.9,907.14,22.62
1/13/21,48.42,93.25,1477.6,1020.31,47.03,303.9,,29.74,2438,4.36,3.64,162.55,894.42,22.33
1/14/21,50.31,95.49,1503.8,1030.25,47.87,309.25,,29.86,2484,4.33,3.64,167,918.63,24.24
1/15/21,47.89,92.09,1483,1011.04,45.12,302.45,,28.81,2420,4.28,3.64,165.1,724.64,22.39
1/18/21,47.89,92.09,1469.6,1007.9,45.12,300.35,,28.76,2440,4.25,3.63,167,724.64,22.39
1/19/21,48.84,94.51,1471.4,1012.54,46,301.25,,29.12,2450,4.26,3.66,169,901.86,23.07
1/20/21,49.53,95.38,1477,1017.85,45.36,302.85,,28.63,2437,4.27,3.68,168.1,904.62,23.02
1/21/21,48.11,92.01,1436.8,994.14,43.19,293.35,,28.09,2408,4.25,3.68,165.6,877.95,21.54
1/22/21,47.43,91.73,1420,987.19,42.69,290,,27.73,2354,4.18,3.6,163,720.47,21.49
1/25/21,46.9,90.9,1381,963.48,42.58,280.65,,27.73,2324,4.15,3.44,161,863.44,21.51
1/26/21,45.87,89.36,1393.4,980.65,41.68,282.35,,27.6,2364,4.16,3.44,159.2,848.13,20.38
1/27/21,45.35,88.2,1396.6,976.42,40.65,282.35,,27.98,2230,4.15,3.43,156,689.51,20.58
1/28/21,46.06,89.02,1366.8,976.15,41.11,276.5,,28.6,2145,4.13,3.43,155.4,845.26,20.95
1/29/21,44.84,85.2,1338,951.08,40.03,271.5,,27.33,2030,4.09,3.43,154.85,670.93,20.06
2/1/21,44.92,86.41,1316.4,941.81,40.71,267.1,,28.11,2090,4.08,3.5,153.75,818.45,20.39
2/2/21,45.63,87.06,1316.8,950.4,40.97,255,,29.08,2091,4.09,3.51,156.95,825.79,20.73
2/3/21,47.42,88.96,1336,957.75,43.21,258.3,,29.3,2090,4.09,3.57,156.5,861.38,22.02
2/4/21,48.33,89,1309.2,952.17,44.01,254.95,,29.27,2135,4.09,3.66,156.6,867.36,22.3
2/5/21,49.95,89.26,1345.8,955.85,44.42,252.05,,29.68,2155,4.09,3.56,156.3,726.09,22.56
2/8/21,52.1,91.48,1365.6,958.84,46.78,261.95,,28.45,2200,4.12,3.57,157.6,909,25.45
2/9/21,50.63,90.96,1361.2,942.08,46.88,259.7,,27.71,2203,4.17,3.71,156.65,895.95,24.65
2/10/21,51.12,92.52,1363.2,946.99,47.25,259.1,,28.05,2195,4.2,3.66,154.1,909.97,25.6
2/11/21,49.84,92.02,1332,944.13,46.44,257.8,,28.31,2140,4.2,3.66,153.25,900.23,24.98
2/12/21,50.52,92.55,1358.2,953.26,47.16,261.8,,28.5,2150,4.2,3.66,151,753.37,25.39
2/15/21,50.52,92.55,1436,995.91,47.16,278.9,,28.5,2190,4.2,3.66,155.1,753.37,25.39
2/16/21,52.04,93.13,1429.8,991.96,48.85,278.2,,28.5,2210,4.2,3.66,154.55,940.39,26.46
2/17/21,52.85,95.92,1438.6,1007.5,49.36,280.6,,29.68,2200,4.2,3.66,156.3,784.66,26.73
2/18/21,52.02,95,1390.6,996.87,47.69,269.4,,29.43,2156,4.38,3.66,152.85,929.55,25.28
2/19/21,52.37,95.8,1397.2,1007.09,48.42,272.35,,27.1,2165,4.32,3.72,151.85,784.77,25.42
2/22/21,54.3,98.39,1430.4,1021.26,50.88,279.95,,21.55,2233,4.45,3.92,156.3,979.09,26.47
2/23/21,55.05,99.63,1433.8,1044.15,52.1,283.5,,23.48,2291,4.48,3.91,160.7,1002.1,26.06
2/24/21,56.7,103.31,1481.6,1062.28,54.67,298.8,,23.78,2309,4.36,3.83,164.15,1032.62,28.16
2/25/21,55.76,102.35,1494.6,1075.36,53.03,304.55,,22.86,2280,4.43,3.82,170.55,1009.78,26.75
2/26/21,54.37,100,1444.8,1045.93,52.01,291.75,,22.15,2250,4.36,3.7,163.25,807.08,26.61
3/1/21,56.4,102.05,1466.6,1058.46,52.61,297.55,,22.01,2246,4.37,3.7,166.25,1003.57,27.64
3/2/21,56.07,102.44,1470.2,1060.64,52.28,296.6,,21.91,2245,4.27,3.61,164.7,995.46,27.82
3/3/21,56.52,103.59,1490.4,1071.41,53.66,304.9,,20.97,2255,4.31,3.61,164.7,1016.92,28.66
3/4/21,58.71,104.5,1522.8,1105.48,55.62,313.1,,21.87,2279,4.33,3.64,166.5,1044.67,29.9
3/5/21,60.93,109,1548.4,1116.79,58.34,318.8,,22.06,2400,4.42,3.72,173.7,902.8,31.23
3/8/21,60.87,109.75,1546,1115.29,58.78,318.65,,21,2347,4.51,3.7,170.5,1082.05,29.77
3/9/21,59.93,109.5,1550.8,1108.34,57.9,315.25,,21.39,2339,4.47,3.54,169.15,1058.41,28.65
3/10/21,61.77,111.37,1564.8,1125.92,59.42,315,,22.29,2373,4.39,3.47,172.5,913.93,29.36
3/11/21,61.31,111.19,1570.2,1137.64,59.83,319.65,,22.95,2368,4.44,3.54,174.25,1095.92,30.98
3/12/21,61.97,111.56,1583.6,1149.9,59.19,323.45,,22.7,2378,4.45,3.57,174.9,915.46,30.63
3/15/21,60.39,110.25,1550.4,1125.37,58.16,316.15,,23.26,2480,4.51,3.6,175.2,1087.29,29.3
3/16/21,59.11,107.64,1523.4,1111.07,56.58,311.25,,22.91,2460,4.47,3.6,171.15,1056.95,28.17
3/17/21,59.37,108.03,1523.8,1106.84,56.83,313.8,,23.64,2457,4.44,3.57,171.95,1066.53,29.04
3/18/21,56.81,104.12,1509.8,1102.07,53.38,311.95,,22.97,2350,4.41,3.59,170.05,1010.09,26.62
3/19/21,56.49,103.38,1496.4,1096.48,52.6,306.7,,23.52,2370,4.32,3.52,167.9,852.07,28.1
3/22/21,55.91,102.54,1484.8,1082.86,52.24,307.25,,23.08,2370,4.36,3.56,167.3,1005.24,27.46
3/23/21,55.22,101.97,1436.2,1074.95,51.71,295.75,,22.55,2281,4.32,3.53,164.5,981.69,26.59
3/24/21,56.34,104.7,1463.2,1091.99,53.21,301.55,,22.53,2333,4.27,3.52,167.8,1009.13,27.06
3/25/21,56.18,105.07,1421,1056.01,53.57,293.7,,22.96,2315,4.28,3.5,164.45,1008.05,26.7
3/26/21,57.71,107.48,1450.6,1067.32,55.04,302.65,,23.3,2351,4.29,3.5,167.65,875.86,27.76
