country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,country_lower
Peru,2021-12-24,1050.401,0.03114152630745393,5,0.36163030704126226,19782521586.0,0.0,19782521586.0,9891260793.0,43.71,peru,80.8,0.0031,peru
Peru,2021-12-31,1069.662,0.01817071469599587,5,0.3622570045680455,38416314229.0,0.0,38416314229.0,19208157114.5,42.62,peru,75.53,0.0039000000000000003,peru
Peru,2022-01-07,1145.156,0.06819816154697178,5,0.3683403596418067,38416314229.0,0.0,38416314229.0,19208157114.5,37.0,peru,79.13,0.0043,peru
Peru,2022-01-14,1236.646,0.07686200395405425,5,0.3735167249593545,38416314229.0,0.0,38416314229.0,19208157114.5,41.18,peru,81.73,0.0051,peru
Peru,2022-01-21,1194.532,-0.03464839934474792,5,0.37495172848576763,38416314229.0,0.0,38416314229.0,19208157114.5,42.57,peru,79.57001,0.0058,peru
Peru,2022-01-28,1175.354,-0.016185098059363023,5,0.37321830266730427,38416314229.0,0.0,38416314229.0,19208157114.5,47.74,peru,83.89999,0.0075,peru
Peru,2022-02-04,1152.883,-0.0193036170937121,5,0.3697139361203975,38416314229.0,0.0,38416314229.0,19208157114.5,43.88,peru,90.14,0.0089,peru
Peru,2022-02-11,1283.43,0.10727041974667248,5,0.38440875930678553,38416314229.0,0.0,38416314229.0,19208157114.5,47.44,peru,93.64,0.010700000000000001,peru
Peru,2022-02-18,1296.393,0.010049611232496099,5,0.38335556081010086,38416314229.0,0.0,38416314229.0,19208157114.5,52.01,peru,91.0,0.0103,peru
Peru,2022-02-25,1289.178,-0.005580986735519579,5,0.38115963583679163,38416314229.0,0.0,38416314229.0,19208157114.5,49.5,peru,89.92999,0.0113,peru
Peru,2022-03-04,1375.127,0.06454128452251683,5,0.38674543022621893,38416314229.0,0.0,38416314229.0,19208157114.5,77.29,peru,93.97,0.0105,peru
Peru,2022-03-11,1386.926,0.008543696860274992,5,0.3868192115125577,38416314229.0,0.0,38416314229.0,19208157114.5,68.01,peru,88.84,0.012199999999999999,peru
Peru,2022-03-18,1406.678,0.014141108869477111,5,0.3836145162415867,38416314229.0,0.0,38416314229.0,19208157114.5,69.09,peru,74.58,0.0129,peru
Peru,2022-03-25,1473.774,0.046595561504729426,5,0.3825902046830584,38416314229.0,0.0,38416314229.0,19208157114.5,68.91,peru,81.27,0.0167,peru
Peru,2022-04-01,1445.251,-0.0195434488220999,5,0.38325657631694965,38416314229.0,0.0,38416314229.0,19208157114.5,54.36,peru,77.95,0.0172,peru
Peru,2022-04-08,1314.283,-0.09499173912186437,5,0.39152947330940324,38416314229.0,0.0,38416314229.0,19208157114.5,53.14,peru,93.3,0.0181,peru
Peru,2022-04-15,1302.303,-0.009157034174611877,5,0.39152994152857284,38416314229.0,0.0,38416314229.0,19208157114.5,53.38,peru,97.7,0.0184,peru
Peru,2022-04-22,1253.766,-0.03798241367811199,5,0.37672265156307005,38416314229.0,0.0,38416314229.0,19208157114.5,51.15,peru,105.81,0.0206,peru
Peru,2022-04-29,1181.678,-0.0592163596842439,5,0.3808921924043033,38416314229.0,0.0,38416314229.0,19208157114.5,53.1,peru,112.72,0.021,peru
Peru,2022-05-06,1128.746,-0.04582818024348929,5,0.3804129892000157,38416314229.0,0.0,38416314229.0,19208157114.5,54.82,peru,120.51,0.0208,peru
Peru,2022-05-13,1072.057,-0.051528049122860825,5,0.36609781535859326,38416314229.0,0.0,38416314229.0,19208157114.5,51.22,peru,120.75,0.0204,peru
Peru,2022-05-20,1122.011,0.04554337809717517,5,0.36138709560531684,38416314229.0,0.0,38416314229.0,19208157114.5,50.72,peru,125.28,0.0207,peru
Peru,2022-05-27,1191.598,0.06017265246599088,5,0.3663088042090005,38416314229.0,0.0,38416314229.0,19208157114.5,47.92,peru,106.06,0.020099999999999996,peru
Peru,2022-06-03,1182.756,-0.007447955000480552,5,0.36080924039507195,38416314229.0,0.0,38416314229.0,19208157114.5,46.23,peru,103.29,0.0218,peru
Peru,2022-06-10,1087.433,-0.08402743555214988,5,0.3450327907037584,38416314229.0,0.0,38416314229.0,19208157114.5,42.92,peru,107.42,0.0258,peru
Peru,2022-06-17,1044.654,-0.040134142774935586,5,0.3338214194090206,38416314229.0,0.0,38416314229.0,19208157114.5,49.19,peru,118.6,0.0286,peru
Peru,2022-06-24,1014.904,-0.028891703372568668,5,0.33230296398536724,38416314229.0,0.0,38416314229.0,19208157114.5,46.99,peru,117.33,0.028300000000000002,peru
Peru,2022-07-01,991.877,-0.02295019806025487,5,0.33299153073787013,38416314229.0,0.0,38416314229.0,19208157114.5,49.4,peru,123.31,0.0279,peru
Peru,2022-07-08,994.631,0.002772706442031051,5,0.3329915863868475,38416314229.0,0.0,38416314229.0,19208157114.5,52.1,peru,125.87,0.0296,peru
Peru,2022-07-15,929.305,-0.06793481916112029,5,0.3389635656119652,38416314229.0,0.0,38416314229.0,19208157114.5,51.77,peru,152.93,0.031200000000000002,peru
Peru,2022-07-22,987.062,0.06029585913394439,5,0.3446540166350139,38416314229.0,0.0,38416314229.0,19208157114.5,47.84,peru,141.95,0.0301,peru
Peru,2022-07-29,1004.978,0.01798807562970217,5,0.3366306894588659,38416314229.0,0.0,38416314229.0,19208157114.5,46.19,peru,128.05,0.0298,peru
Peru,2022-08-05,1004.286,-0.0006888094619327233,5,0.336551514745309,38416314229.0,0.0,38416314229.0,19208157114.5,48.76,peru,125.07,0.0329,peru
Peru,2022-08-12,1055.223,0.04947527773694907,5,0.3400992668726815,38416314229.0,0.0,38416314229.0,19208157114.5,44.0,peru,103.4,0.0326,peru
Peru,2022-08-19,1006.793,-0.04698208746583049,5,0.3327062136333699,38416314229.0,0.0,38416314229.0,19208157114.5,50.34,peru,127.25,0.0326,peru
Peru,2022-08-26,1016.42,0.009516618029321586,5,0.32116185758525007,38416314229.0,0.0,38416314229.0,19208157114.5,47.08,peru,118.29,0.0336,peru
Peru,2022-09-02,967.875,-0.048938981837930315,5,0.3249308680004393,38416314229.0,0.0,38416314229.0,19208157114.5,53.9,peru,120.84,0.0347,peru
Peru,2022-09-09,1015.568,0.048100394159332927,5,0.32841353308214344,38416314229.0,0.0,38416314229.0,19208157114.5,48.84,peru,106.69,0.036699999999999997,peru
Peru,2022-09-16,992.049,-0.023430839639957915,5,0.3292394336024667,38416314229.0,0.0,38416314229.0,19208157114.5,47.44,peru,123.92,0.039599999999999996,peru
Peru,2022-09-23,939.164,-0.0547823833811001,5,0.3337029374904714,38416314229.0,0.0,38416314229.0,19208157114.5,50.82,peru,151.48,0.0415,peru
Peru,2022-09-30,956.07,0.017841014282979285,5,0.3341401033173767,38356487034.0,0.0,38356487034.0,19178243517.0,55.69,peru,168.14,0.0405,peru
Peru,2022-10-07,1015.766,0.06056715452309211,5,0.3293846546850465,38356487034.0,0.0,38356487034.0,19178243517.0,53.64,peru,162.63,0.0424,peru
Peru,2022-10-14,991.038,-0.024645407950446816,5,0.31864243476899246,38356487034.0,0.0,38356487034.0,19178243517.0,50.3,peru,172.76,0.045,peru
Peru,2022-10-21,1030.861,0.039396775664503614,5,0.32107213472007196,38356487034.0,0.0,38356487034.0,19178243517.0,47.19,peru,169.76,0.0458,peru
Peru,2022-10-28,1074.893,0.04182674635882651,5,0.3223995206734635,38356487034.0,0.0,38356487034.0,19178243517.0,47.81,peru,151.16,0.0455,peru
Peru,2022-11-04,1163.423,0.07914540019783561,5,0.33138860488551275,38356487034.0,0.0,38356487034.0,19178243517.0,47.5,peru,150.49,0.047599999999999996,peru
Peru,2022-11-11,1223.783,0.050580358851318265,5,0.33455937538596614,38356487034.0,0.0,38356487034.0,19178243517.0,42.06,peru,119.36,0.045899999999999996,peru
Peru,2022-11-18,1182.246,-0.03453086163415932,5,0.3298907921656589,38356487034.0,0.0,38356487034.0,19178243517.0,45.93,peru,120.9,0.047400000000000005,peru
Peru,2022-11-25,1201.64,0.0162712712647631,5,0.32920312030474885,38356487034.0,0.0,38356487034.0,19178243517.0,50.16,peru,113.39,0.047599999999999996,peru
Peru,2022-12-02,1209.039,0.006138538755153898,5,0.3289780329381903,38356487034.0,0.0,38356487034.0,19178243517.0,45.76,peru,108.45,0.046900000000000004,peru
Peru,2022-12-09,1187.18,-0.018245082249000122,5,0.3296955828526668,38356487034.0,0.0,38356487034.0,19178243517.0,46.93,peru,109.65,0.0472,peru
Peru,2022-12-16,1102.119,-0.07434605654623727,5,0.33862086139293934,38356487034.0,0.0,38356487034.0,19178243517.0,42.29,peru,127.43,0.0461,peru
Peru,2022-12-23,1116.05,0.012560975441230172,5,0.33747161665913394,38356487034.0,0.0,38356487034.0,19178243517.0,41.21,peru,122.28,0.0466,peru
Peru,2022-12-30,1117.139,0.0009752869876395731,5,0.3370259569900306,38356487034.0,0.0,38356487034.0,19178243517.0,41.26,peru,120.19,0.0473,peru
Peru,2023-01-06,1217.682,0.08617809864504501,5,0.3411445973385386,38356487034.0,0.0,38356487034.0,19178243517.0,42.94,peru,118.83,0.0471,peru
Peru,2023-01-13,1290.001,0.05769394211150963,5,0.33732601905628795,38356487034.0,0.0,38356487034.0,19178243517.0,38.19,peru,116.46,0.046900000000000004,peru
Peru,2023-01-20,1236.934,-0.042007256471015754,5,0.33819392342556925,38356487034.0,0.0,38356487034.0,19178243517.0,37.81,peru,125.52,0.046799999999999994,peru
Peru,2023-01-27,1231.624,-0.004302113371342356,5,0.3377985845588379,38356487034.0,0.0,38356487034.0,19178243517.0,38.6,peru,116.42,0.046799999999999994,peru
Peru,2023-02-03,1209.37,-0.018234060864183166,5,0.3377350499476006,38356487034.0,0.0,38356487034.0,19178243517.0,39.48,peru,112.31,0.0479,peru
Peru,2023-02-10,1150.876,-0.049576171330947716,5,0.3234968813518174,38356487034.0,0.0,38356487034.0,19178243517.0,35.89,peru,119.11,0.0489,peru
Peru,2023-02-17,1166.212,0.01323749805360632,5,0.32363459876750694,38356487034.0,0.0,38356487034.0,19178243517.0,36.04,peru,111.86,0.05,peru
Peru,2023-02-24,1143.928,-0.01929293566914732,5,0.32407795353104324,38356487034.0,0.0,38356487034.0,19178243517.0,37.25,peru,109.68,0.050499999999999996,peru
Peru,2023-03-03,1220.462,0.06476152167130378,5,0.32412433892451376,38356487034.0,0.0,38356487034.0,19178243517.0,35.2,peru,102.17,0.050300000000000004,peru
Peru,2023-03-10,1158.773,-0.051867788909224555,5,0.3276750659083908,38356487034.0,0.0,38356487034.0,19178243517.0,36.76,peru,106.2,0.049,peru
Peru,2023-03-17,1121.189,-0.032971957332634236,5,0.3284812637817541,38356487034.0,0.0,38356487034.0,19178243517.0,51.48,peru,119.92,0.0426,peru
Peru,2023-03-24,1135.462,0.012649887226272215,5,0.32484583140506185,38356487034.0,0.0,38356487034.0,19178243517.0,48.36,peru,127.04,0.0432,peru
Peru,2023-03-31,1203.515,0.05820682524124693,5,0.3305547771857423,39086719455.0,0.0,39086719455.0,19543359727.5,40.34,peru,107.15,0.0464,peru
Peru,2023-04-07,1180.82,-0.019037329421006336,5,0.3175967582230029,39086719455.0,0.0,39086719455.0,19543359727.5,34.76,peru,111.39,0.0461,peru
Peru,2023-04-14,1226.447,0.03791225899972939,5,0.3200030382415903,39086719455.0,0.0,39086719455.0,19543359727.5,32.51,peru,104.0,0.04769999999999999,peru
Peru,2023-04-21,1212.182,-0.011699329999749639,5,0.3179919213513602,39086719455.0,0.0,39086719455.0,19543359727.5,35.17,peru,104.76,0.0478,peru
Peru,2023-04-28,1205.628,-0.005421448379300913,5,0.3123906373347173,39086719455.0,0.0,39086719455.0,19543359727.5,35.63,peru,99.62,0.048,peru
Peru,2023-05-05,1250.243,0.03633733941029243,5,0.3107986011845691,39086719455.0,0.0,39086719455.0,19543359727.5,37.35,peru,101.92,0.0473,peru
Peru,2023-05-12,1169.413,-0.06683601891129602,5,0.3138470763785598,39086719455.0,0.0,39086719455.0,19543359727.5,37.32,peru,103.772,0.0475,peru
Peru,2023-05-19,1145.868,-0.020339485097307264,5,0.3113621557096922,39086719455.0,0.0,39086719455.0,19543359727.5,35.85,peru,94.08,0.050199999999999995,peru
Peru,2023-05-26,1126.719,-0.016852558960169055,5,0.30576371292444504,39086719455.0,0.0,39086719455.0,19543359727.5,35.95,peru,94.31,0.0525,peru
Peru,2023-06-02,1175.524,0.04240413618125664,5,0.30875390975337547,39086719455.0,0.0,39086719455.0,19543359727.5,39.6,peru,92.10001,0.052199999999999996,peru
Peru,2023-06-09,1197.453,0.018482795464992784,5,0.2971478511976904,39086719455.0,0.0,39086719455.0,19543359727.5,33.7,peru,86.89,0.051699999999999996,peru
Peru,2023-06-16,1264.748,0.05467609175001699,5,0.2986101409754543,39086719455.0,0.0,39086719455.0,19543359727.5,32.99,peru,82.53,0.0524,peru
Peru,2023-06-23,1221.027,-0.035180584942281046,5,0.299374741409723,39086719455.0,0.0,39086719455.0,19543359727.5,35.36,peru,79.03,0.0525,peru
Peru,2023-06-30,1238.415,0.01414002827688033,5,0.2983222169185246,38082793150.0,0.0,38082793150.0,19041396575.0,33.28,peru,78.44,0.054000000000000006,peru
Peru,2023-07-07,1253.289,0.011938959584580154,5,0.29841614643201325,38082793150.0,0.0,38082793150.0,19041396575.0,34.55,peru,77.96001,0.0541,peru
Peru,2023-07-14,1293.566,0.03163144992712879,5,0.2902925978037046,38082793150.0,0.0,38082793150.0,19041396575.0,30.0,peru,75.83,0.053399999999999996,peru
Peru,2023-07-21,1321.468,0.021340494166938326,5,0.28548684118388573,38082793150.0,0.0,38082793150.0,19041396575.0,29.65,peru,82.92999,0.0535,peru
Peru,2023-07-28,1370.881,0.03671035899360265,5,0.28692474031899706,38082793150.0,0.0,38082793150.0,19041396575.0,29.41,peru,73.75,0.0537,peru
Peru,2023-08-04,1347.309,-0.017344329071247618,5,0.2878009822318578,38082793150.0,0.0,38082793150.0,19041396575.0,28.06,peru,74.28999,0.0533,peru
Peru,2023-08-11,1321.301,-0.01949241251593179,5,0.28534619062084604,38082793150.0,0.0,38082793150.0,19041396575.0,28.04,peru,73.19,0.0536,peru
Peru,2023-08-18,1235.266,-0.06733052576475308,5,0.2897679406659259,38082793150.0,0.0,38082793150.0,19041396575.0,28.43,peru,84.14,0.0535,peru
Peru,2023-08-25,1257.875,0.018137457767971304,5,0.2900654009568839,38082793150.0,0.0,38082793150.0,19041396575.0,28.81,peru,78.16,0.054400000000000004,peru
Peru,2023-09-01,1294.163,0.02844036487120754,5,0.2859309381597916,38082793150.0,0.0,38082793150.0,19041396575.0,27.48,peru,70.23,0.0536,peru
Peru,2023-09-08,1232.82,-0.04855992601872619,5,0.28761053966212285,38082793150.0,0.0,38082793150.0,19041396575.0,27.16,peru,72.21001,0.0542,peru
Peru,2023-09-15,1251.721,0.015215176270295179,5,0.28648388241515976,38082793150.0,0.0,38082793150.0,19041396575.0,27.16,peru,70.23,0.054299999999999994,peru
Peru,2023-09-22,1198.74,-0.043248399236361,5,0.28427519557248054,38082793150.0,0.0,38082793150.0,19041396575.0,30.61,peru,81.19,0.0546,peru
Peru,2023-09-29,1184.058,-0.012323483409273944,5,0.2844530266564732,38082793150.0,0.0,38082793150.0,19041396575.0,32.24,peru,87.12,0.0546,peru
Peru,2023-10-06,1164.83,-0.016372368125378782,5,0.279241391150786,38082793150.0,0.0,38082793150.0,19041396575.0,35.68,peru,94.05,0.054299999999999994,peru
Peru,2023-10-13,1147.675,-0.014836996851710148,5,0.27843553132958887,38082793150.0,0.0,38082793150.0,19041396575.0,44.24,peru,95.05,0.0541,peru
Peru,2023-10-20,1134.68,-0.01138748391611986,5,0.27625657160418127,38082793150.0,0.0,38082793150.0,19041396575.0,43.79,peru,103.91,0.0541,peru
Peru,2023-10-27,1146.925,0.010733775185440355,5,0.27340342440807475,38082793150.0,0.0,38082793150.0,19041396575.0,46.64,peru,102.96,0.053899999999999997,peru
Peru,2023-11-03,1146.384,-0.00047180734042884254,5,0.2616124396818958,38082793150.0,0.0,38082793150.0,19041396575.0,38.53,peru,99.34,0.0529,peru
Peru,2023-11-10,1136.785,-0.008408537919750322,5,0.2565195165205484,38082793150.0,0.0,38082793150.0,19041396575.0,39.29,peru,85.14,0.0538,peru
Peru,2023-11-17,1183.774,0.04050353708328488,5,0.25761560614310675,38082793150.0,0.0,38082793150.0,19041396575.0,40.43,peru,78.19,0.0524,peru
Peru,2023-11-24,1190.224,0.0054338848396764654,5,0.25714627564790954,38082793150.0,0.0,38082793150.0,19041396575.0,43.38,peru,77.17,0.0527,peru
Peru,2023-12-01,1210.526,0.01691345118959466,5,0.25764164567535347,38082793150.0,0.0,38082793150.0,19041396575.0,35.7,peru,71.35001,0.050499999999999996,peru
Peru,2023-12-08,1183.28,-0.022764732512132447,5,0.2580077891107828,38082793150.0,0.0,38082793150.0,19041396575.0,36.24,peru,76.14,0.0513,peru
Peru,2023-12-15,1392.0,0.1624513185312504,5,0.29456965212684133,38082793150.0,0.0,38082793150.0,19041396575.0,35.13,peru,71.21001,0.0495,peru
Peru,2023-12-22,1468.753,0.05367217954920952,5,0.298559868086674,38082793150.0,0.0,38082793150.0,19041396575.0,33.32,peru,73.23,0.0482,peru
Peru,2023-12-29,1453.968,-0.010117370845390033,5,0.2989288228773375,38082793150.0,0.0,38082793150.0,19041396575.0,36.22,peru,70.25,0.0479,peru
Peru,2024-01-05,1415.916,-0.02651969913803941,5,0.2888232351973737,38082793150.0,0.0,38082793150.0,19041396575.0,36.07,peru,78.17,0.0484,peru
Peru,2024-01-12,1420.842,0.0034729821516589943,5,0.2833731869989567,38082793150.0,0.0,38082793150.0,19041396575.0,40.64,peru,70.3,0.04650000000000001,peru
Peru,2024-01-19,1414.0,-0.004827086155286212,5,0.27992311234072764,38082793150.0,0.0,38082793150.0,19041396575.0,35.79,peru,70.2,0.0484,peru
Peru,2024-01-26,1439.358,0.017774613366965328,5,0.28024065813049853,38082793150.0,0.0,38082793150.0,19041396575.0,34.78,peru,70.22,0.0478,peru
Peru,2024-02-02,1428.891,-0.007298561919728228,5,0.27960857271985673,38082793150.0,0.0,38082793150.0,19041396575.0,34.85,peru,67.12,0.0481,peru
Peru,2024-02-09,1439.358,0.007298561919728337,5,0.27439720631600883,38082793150.0,0.0,38082793150.0,19041396575.0,32.44,peru,70.22,0.048600000000000004,peru
Peru,2024-02-16,1536.05,0.06501700543765968,5,0.280924368973839,38082793150.0,0.0,38082793150.0,19041396575.0,30.84,peru,68.2,0.049800000000000004,peru
Peru,2024-02-23,1533.113,-0.0019138774294497562,5,0.2799090347664638,38082793150.0,0.0,38082793150.0,19041396575.0,31.31,peru,62.28999,0.05,peru
Peru,2024-03-01,1526.58,-0.004270369561920307,5,0.2734788240204112,38082793150.0,0.0,38082793150.0,19041396575.0,31.08,peru,60.35001,0.049400000000000006,peru
Peru,2024-03-08,1591.77,0.041816665335609175,5,0.26988192885387347,38082793150.0,0.0,38082793150.0,19041396575.0,29.64,peru,63.27,0.0492,peru
Peru,2024-03-15,1687.899,0.058637955637164695,5,0.2718979276957414,38082793150.0,0.0,38082793150.0,19041396575.0,29.77,peru,62.22,0.050499999999999996,peru
Peru,2024-03-22,1694.656,0.00399521012238792,5,0.2718804483596589,38082793150.0,0.0,38082793150.0,19041396575.0,26.92,peru,65.31,0.049800000000000004,peru
Peru,2024-03-29,1663.815,-0.018366612049115633,5,0.26813422331937153,38082793150.0,0.0,38082793150.0,19041396575.0,26.27,peru,66.27,0.050300000000000004,peru
Peru,2024-04-05,1699.852,0.021428030115119238,5,0.2672986266103911,38082793150.0,0.0,38082793150.0,19041396575.0,32.36,peru,70.14999,0.050499999999999996,peru
Peru,2024-04-12,1694.621,-0.0030820714383902603,5,0.26560398125332074,38082793150.0,0.0,38082793150.0,19041396575.0,32.19,peru,80.17999,0.0513,peru
Peru,2024-04-19,1677.996,-0.00985889275846465,5,0.2654837421246887,38082793150.0,0.0,38082793150.0,19041396575.0,31.86,peru,85.11,0.051699999999999996,peru
Peru,2024-04-26,1728.503,0.029655491734998735,5,0.266227180647395,38082793150.0,0.0,38082793150.0,19041396575.0,27.81,peru,81.14,0.0521,peru
Peru,2024-05-03,1720.096,-0.004875612765636261,5,0.2647712127930885,38082793150.0,0.0,38082793150.0,19041396575.0,28.09,peru,74.25,0.0512,peru
Peru,2024-05-10,1784.924,0.036995734073053094,5,0.25580108349845043,38082793150.0,0.0,38082793150.0,19041396575.0,27.88,peru,71.17999,0.051699999999999996,peru
Peru,2024-05-17,1775.097,-0.0055207679728008505,5,0.25454550798792236,38082793150.0,0.0,38082793150.0,19041396575.0,28.06,peru,66.21001,0.051399999999999994,peru
Peru,2024-05-24,1738.977,-0.020558060028829095,5,0.25494723454259766,38082793150.0,0.0,38082793150.0,19041396575.0,27.56,peru,73.19,0.0521,peru
Peru,2024-05-31,1750.251,0.006462196929224692,5,0.2525740942704592,38082793150.0,0.0,38082793150.0,19041396575.0,30.34,peru,74.2,0.0518,peru
Peru,2024-06-07,1651.128,-0.05830051551872391,5,0.2607564260394149,38082793150.0,0.0,38082793150.0,19041396575.0,26.42,peru,72.09,0.051699999999999996,peru
Peru,2024-06-14,1615.494,-0.021817898448141578,5,0.2574493231094391,38082793150.0,0.0,38082793150.0,19041396575.0,24.71,peru,76.17999,0.0507,peru
Peru,2024-06-21,1646.506,0.01901467466608246,5,0.2545762411305819,38082793150.0,0.0,38082793150.0,19041396575.0,24.74,peru,75.17,0.051,peru
Peru,2024-06-28,1651.476,0.0030139665785239734,5,0.2544454343733872,38082793150.0,0.0,38082793150.0,19041396575.0,26.54,peru,77.14,0.0509,peru
Peru,2024-07-05,1714.314,0.03734356709686534,5,0.2563583747132659,38082793150.0,0.0,38082793150.0,19041396575.0,23.78,peru,72.25999,0.049800000000000004,peru
Peru,2024-07-12,1750.029,0.02061935863012577,5,0.25547179506876005,38082793150.0,0.0,38082793150.0,19041396575.0,24.12,peru,70.23,0.0487,peru
Peru,2024-07-19,1674.332,-0.044218079464058986,5,0.25978415009828437,38082793150.0,0.0,38082793150.0,19041396575.0,26.83,peru,77.13,0.0487,peru
Peru,2024-07-26,1667.809,-0.0039034907759473835,5,0.25782526796216204,38082793150.0,0.0,38082793150.0,19041396575.0,29.77,peru,75.2,0.0479,peru
Peru,2024-08-02,1580.329,-0.053877735776115834,5,0.2634038536315542,38082793150.0,0.0,38082793150.0,19041396575.0,38.83,peru,84.2,0.0433,peru
Peru,2024-08-09,1595.97,0.009848648647902714,5,0.26247409484336814,38082793150.0,0.0,38082793150.0,19041396575.0,33.37,peru,82.12,0.045,peru
Peru,2024-08-16,1632.562,0.022668858149301613,5,0.25292076848180334,38082793150.0,0.0,38082793150.0,19041396575.0,31.0,peru,77.66,0.0449,peru
Peru,2024-08-23,1636.608,0.0024752472742432877,5,0.2525989194682904,38082793150.0,0.0,38082793150.0,19041396575.0,30.54,peru,72.73,0.0436,peru
Peru,2024-08-30,1653.944,0.010536931430713941,5,0.25154167004712924,38082793150.0,0.0,38082793150.0,19041396575.0,33.36,peru,72.66,0.0438,peru
Peru,2024-09-06,1566.488,-0.05432656772136378,5,0.25284970892887054,38082793150.0,0.0,38082793150.0,19041396575.0,37.58,peru,81.16,0.040999999999999995,peru
Peru,2024-09-13,1633.546,0.04191694106292283,5,0.2553891448170908,38082793150.0,0.0,38082793150.0,19041396575.0,35.22,peru,81.14999,0.04,peru
Peru,2024-09-20,1682.622,0.029600178997782407,5,0.25168478540521266,38082793150.0,0.0,38082793150.0,19041396575.0,32.22,peru,79.17,0.0392,peru
Peru,2024-09-27,1810.247,0.07311000900368463,5,0.25954018960418995,38082793150.0,0.0,38082793150.0,19041396575.0,39.62,peru,77.22,0.039,peru
Peru,2024-10-04,1801.63,-0.00477148936615308,5,0.2586798148613604,38082793150.0,0.0,38082793150.0,19041396575.0,46.37,peru,74.08,0.042,peru
Peru,2024-10-11,1808.749,0.003943635405798668,5,0.25764032509963414,38082793150.0,0.0,38082793150.0,19041396575.0,52.68,peru,78.19,0.0418,peru
Peru,2024-10-18,1798.456,-0.005706927072932674,5,0.2572499922533266,38082793150.0,0.0,38082793150.0,19041396575.0,47.22,peru,78.17999,0.04190000000000001,peru
Peru,2024-10-25,1802.568,0.0022837958243291483,5,0.25732591381426273,38082793150.0,0.0,38082793150.0,19041396575.0,48.97,peru,79.16,0.0429,peru
Peru,2024-11-01,1727.52,-0.04252546083010425,5,0.26224269049865967,38082793150.0,0.0,38082793150.0,19041396575.0,44.14,peru,80.27,0.042800000000000005,peru
Peru,2024-11-08,1722.907,-0.0026738735515486854,5,0.26194190715991444,38082793150.0,0.0,38082793150.0,19041396575.0,38.76,peru,76.17,0.0432,peru
Peru,2024-11-15,1714.581,-0.0048442445657853744,5,0.2601228845341549,38082793150.0,0.0,38082793150.0,19041396575.0,35.07,peru,84.14,0.0434,peru
Peru,2024-11-22,1739.412,0.014378389181036852,5,0.2602173847090926,38082793150.0,0.0,38082793150.0,19041396575.0,35.74,peru,78.17,0.044199999999999996,peru
Peru,2024-11-29,1685.146,-0.03169491814542244,5,0.2629117279115219,38082793150.0,0.0,38082793150.0,19041396575.0,34.95,peru,77.19,0.043,peru
Peru,2024-12-06,1709.561,0.014384405473854741,5,0.26133536968251947,38082793150.0,0.0,38082793150.0,19041396575.0,30.98,peru,74.22,0.04190000000000001,peru
Peru,2024-12-13,1714.536,0.0029058776668962477,5,0.20784587141663843,38082793150.0,0.0,38082793150.0,19041396575.0,34.92,peru,76.64,0.0424,peru
Peru,2024-12-20,1634.857,-0.047587151325211685,5,0.2078416732644392,38082793150.0,0.0,38082793150.0,19041396575.0,29.27,peru,83.14999,0.042699999999999995,peru
Peru,2024-12-27,1626.475,-0.005140242364667584,5,0.20760379394836787,38082793150.0,0.0,38082793150.0,19041396575.0,30.21,peru,83.13,0.042,peru
Philippines,2014-01-03,1480.915,0.005680167447158295,5,0.2255992039293697,37337353100.0,0.0,37337353100.0,18668676550.0,20.6,philippines,115.49,0.0013,philippines
Philippines,2014-01-10,1459.355,-0.014665582701216073,5,0.22476027984550356,37337353100.0,0.0,37337353100.0,18668676550.0,19.47,philippines,109.69,0.0012,philippines
Philippines,2014-01-17,1479.277,0.013558897616479462,5,0.22458467129510196,37337353100.0,0.0,37337353100.0,18668676550.0,17.12,philippines,109.69,0.0011,philippines
Philippines,2014-01-24,1518.075,0.025889629966662185,5,0.22635058936294486,37337353100.0,0.0,37337353100.0,18668676550.0,19.46,philippines,125.14,0.0011,philippines
Philippines,2014-01-31,1478.066,-0.02670860839945665,5,0.22565688866025743,37337353100.0,0.0,37337353100.0,18668676550.0,20.35,philippines,125.15,0.001,philippines
Philippines,2014-02-07,1477.8,-0.00017998109570468296,5,0.22407671571555127,37337353100.0,0.0,37337353100.0,18668676550.0,19.03,philippines,118.39,0.0012,philippines
Philippines,2014-02-14,1518.529,0.027187607742771354,5,0.22547656361441754,37337353100.0,0.0,37337353100.0,18668676550.0,17.95,philippines,110.66,0.0011,philippines
Philippines,2014-02-21,1575.86,0.03705905188735706,5,0.2278783623377818,37337353100.0,0.0,37337353100.0,18668676550.0,17.9,philippines,104.85,0.0012,philippines
Philippines,2014-02-28,1612.926,0.023248765840774864,5,0.22941737194702766,37337353100.0,0.0,37337353100.0,18668676550.0,18.71,philippines,99.98999,0.0012,philippines
Philippines,2014-03-07,1630.531,0.010855807796017018,5,0.22808738762863304,37337353100.0,0.0,37337353100.0,18668676550.0,20.01,philippines,97.07999,0.0013,philippines
Philippines,2014-03-14,1598.015,-0.020143494605885767,5,0.2281535333649065,37337353100.0,0.0,37337353100.0,18668676550.0,21.7,philippines,108.73,0.0012,philippines
