date,debt_st,debt_lt,default_barrier,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,country,cds_spread,rf,country_lower,A,d2,pd_model,spread_model,ln_cds,d_ln_cds,d_pd,ym
2019-09-06,0.0,16100980477.0,8050490238.5,769.616,0.0154616337522354,5,0.1777322010736361,Chile,32.18999,0.0173,chile,6014161868.511507,-0.7148279153639698,0.7626423082229228,1525.2846164458456,3.4716555346551856,-0.11685066891612639,-0.010665785025950059,2019-09
2019-09-13,0.0,16100980477.0,8050490238.5,803.853,0.0435247274853873,5,0.1811106385136577,Chile,31.31999,0.018799999999999997,chile,6281706799.86978,-0.5829829314208048,0.7200476047081263,1440.0952094162526,3.4442565518377495,-0.027398982817436135,-0.04259470351479644,2019-09
2019-09-20,0.0,16100980477.0,8050490238.5,802.854,-0.0012435374075504,5,0.1700208810693073,Chile,35.76999,0.0184,chile,6273900117.437706,-0.603933945755091,0.7270562205151571,1454.1124410303141,3.577109273707007,0.13285272186925745,0.007008615807030716,2019-09
2019-09-27,0.0,16100980477.0,8050490238.5,798.774,-0.005094827045313,5,0.1678994365020568,Chile,37.82999,0.0174,chile,6242016969.967374,-0.6336794949674533,0.7368549952738224,1473.7099905476448,3.6331021743044323,0.055992900597425344,0.009798774758665307,2019-09
2019-10-04,0.0,16100980477.0,8050490238.5,800.628,0.0023183675278772,5,0.1671872902306314,Chile,36.87999,0.0158,chile,6256505047.273746,-0.6499808445986359,0.7421477024904414,1484.2954049808827,3.607669127538682,-0.025433046765750422,0.005292707216619008,2019-10
2019-10-11,0.0,16100980477.0,8050490238.5,819.228,0.0229660136720529,5,0.1655489524572276,Chile,34.78,0.0167,chile,6401854690.153199,-0.5785351173960473,0.7185485523557205,1437.097104711441,3.549042508926137,-0.058626618612545034,-0.023599150134720914,2019-10
2019-10-18,0.0,16100980477.0,8050490238.5,833.169,0.0168740693530746,5,0.1665806709122346,Chile,33.12,0.0158,chile,6510796591.840429,-0.5440315517611561,0.7067901195367385,1413.580239073477,3.500137329517059,-0.04890517940907779,-0.011758432818981923,2019-10
2019-10-25,0.0,16100980477.0,8050490238.5,770.976,-0.0775792580675446,5,0.1826892851974485,Chile,38.51999,0.016,chile,6024789584.334951,-0.7179554641829156,0.7636076262353484,1527.2152524706967,3.651177327324491,0.15103999780743216,0.056817506698609854,2019-10
2019-11-01,0.0,16100980477.0,8050490238.5,727.9,-0.0574935685499491,5,0.1906038381837076,Chile,41.48,0.015300000000000001,chile,5688172314.621222,-0.8485825820748241,0.8019431987943426,1603.8863975886852,3.7252113833613265,0.07403405603683533,0.038335572558994224,2019-11
2019-11-08,0.0,16100980477.0,8050490238.5,713.674,-0.01973740068327,5,0.1898926988073443,Chile,42.75,0.0158,chile,5577003281.309226,-0.8907629083958741,0.8134718110861842,1626.9436221723684,3.755369195382769,0.03015781202144252,0.011528612291841545,2019-11
2019-11-15,0.0,16100980477.0,8050490238.5,710.686,-0.0041955746905382,5,0.1880211719268742,Chile,49.12999,0.0154,chile,5553653564.485366,-0.910160050495217,0.8186309454365177,1637.2618908730353,3.894469642638912,0.1391004472561428,0.00515913435033355,2019-11
2019-11-22,0.0,16100980477.0,8050490238.5,674.225,-0.0526668176530554,5,0.1936585107601306,Chile,56.45,0.015600000000000001,chile,5268729191.95699,-1.0154012250298041,0.8450426953248771,1690.0853906497541,4.033355290595671,0.1388856479567595,0.02641174988835937,2019-11
2019-11-29,0.0,16100980477.0,8050490238.5,639.321,-0.053157207436197,5,0.1993436971993104,Chile,57.28,0.016,chile,4995971991.147073,-1.113741261634864,0.867304898795909,1734.6097975918178,4.04795152265239,0.014596232056718783,0.022262203471031916,2019-11
2019-12-06,0.0,16100980477.0,8050490238.5,691.543,0.0785186571690508,5,0.2168090580687985,Chile,50.51999,0.015700000000000002,chile,5404060649.773462,-0.9026360406892145,0.8166404540182697,1633.2809080365394,3.9223690995408615,-0.12558242311152856,-0.05066444477763932,2019-12
2019-12-13,0.0,16100980477.0,8050490238.5,726.089,0.0487472640127915,5,0.2233803000341601,Chile,43.65999,0.0154,chile,5674020260.682797,-0.7959702163864187,0.7869753265492292,1573.9506530984584,3.7764321220791697,-0.14593697746169187,-0.029665127469040486,2019-12
2019-12-20,0.0,16100980477.0,8050490238.5,716.557,-0.0132147993544621,5,0.2221799641239022,Chile,43.85999,0.0152,chile,5599532475.955542,-0.8261913663081817,0.7956522274759787,1591.3044549519575,3.78100251499154,0.00457039291237038,0.008676900926749553,2019-12
2019-12-27,0.0,16100980477.0,8050490238.5,715.864,-0.000967592703636,5,0.2218546298315364,Chile,42.50999,0.0151,chile,5594117029.583743,-0.8296332821298901,0.7966269232771169,1593.2538465542339,3.7497391071319037,-0.03126340785963633,0.0009746958011381812,2019-12
2020-01-03,0.0,16100980477.0,8050490238.5,731.025,0.0209574541064874,5,0.2206474433939736,Chile,42.25999,0.0155,chile,5712592617.524356,-0.7849348365499405,0.783754112169789,1567.508224339578,3.743840775557499,-0.005898331574404558,-0.012872811107327964,2020-01
2020-01-10,0.0,16100980477.0,8050490238.5,741.78,0.0146050443555073,5,0.2165564012517644,Chile,44.53,0.015300000000000001,chile,5796637531.995782,-0.7624330933108819,0.7770992193745432,1554.1984387490863,3.796163119333611,0.05232234377611178,-0.0066548927952457815,2020-01
2020-01-17,0.0,16100980477.0,8050490238.5,722.797,-0.0259242950631639,5,0.2146286448213344,Chile,45.53,0.015600000000000001,chile,5648294936.79252,-0.8158431597694373,0.7927050775904583,1585.4101551809167,3.818371449346691,0.02220833001307998,0.015605858215915092,2020-01
2020-01-24,0.0,16100980477.0,8050490238.5,680.955,-0.0596321835127013,5,0.2213021068822452,Chile,51.35999,0.0155,chile,5321320756.28918,-0.9274551996387255,0.8231548789644427,1646.3097579288853,3.938859464677637,0.12048801533094622,0.030449801373984453,2020-01
2020-01-31,0.0,16100980477.0,8050490238.5,650.893,-0.0451509584906565,5,0.2225709558343288,Chile,51.35999,0.014499999999999999,chile,5086401349.609494,-1.0257657602692494,0.8474989955042125,1694.997991008425,3.938859464677637,0.0,0.024344116539769756,2020-01
2020-02-07,0.0,16100980477.0,8050490238.5,674.471,0.0355834137321669,5,0.2264512205350322,Chile,48.97,0.0149,chile,5270651558.201525,-0.9425686913639186,0.8270492198230499,1654.0984396460997,3.891207865714226,-0.04765159896341098,-0.020449775681162574,2020-02
2020-02-14,0.0,16100980477.0,8050490238.5,670.757,-0.0055217545822422,5,0.2264536307668254,Chile,46.58,0.0149,chile,5241628516.607207,-0.9534687257552892,0.8298236827094414,1659.6473654188826,3.841171264456195,-0.05003660125803133,0.0027744628863914933,2020-02
2020-02-21,0.0,16100980477.0,8050490238.5,639.582,-0.047592087355623,5,0.2261323864918396,Chile,45.53,0.0143,chile,4998011574.845542,-1.0541584779203148,0.8540948166662087,1708.1896333324173,3.818371449346691,-0.022799815109503907,0.024271133956767277,2020-02
2020-02-28,0.0,16100980477.0,8050490238.5,571.911,-0.1118314531065326,5,0.2452879470100672,Chile,69.42999,0.0097,chile,4469196753.162986,-1.258822704294702,0.895952811154721,1791.905622309442,4.240318906735213,0.42194745738852246,0.04185799448851235,2020-02
2020-03-06,0.0,16100980477.0,8050490238.5,583.411,0.0199085273757313,5,0.2467246320913741,Chile,75.17999,0.0039000000000000003,chile,4559063467.8465185,-1.2711749360719933,0.8981667894537126,1796.3335789074251,4.319885105121924,0.07956619838671042,0.0022139782989916146,2020-03
2020-03-13,0.0,16100980477.0,8050490238.5,512.005,-0.1305575216270449,5,0.2738998791956761,Chile,110.65,0.0038,chile,4001061500.134137,-1.4167911698920632,0.9217280039384091,1843.4560078768184,4.7063720664970585,0.3864869613751347,0.023561214484696502,2020-03
2020-03-20,0.0,16100980477.0,8050490238.5,413.142,-0.2145430310844312,5,0.340015138415477,Chile,149.25,0.0015,chile,3228496890.242122,-1.5720726415418242,0.9420331472508497,1884.0662945016998,5.0056227522727115,0.29925068577565295,0.0203051433124406,2020-03
2020-03-27,0.0,16100980477.0,8050490238.5,437.436,0.0571390498501914,5,0.3469914346999309,Chile,125.23,0.0011,chile,3418342278.6353188,-1.4848436667366751,0.9312073792223589,1862.4147584447178,4.830152046575941,-0.17547070569677015,-0.01082576802849089,2020-03
2020-04-03,0.0,16100980477.0,8050490238.5,479.823,0.0924868765143522,5,0.3612881126184696,Chile,157.69,0.0015,chile,3749575359.9649653,-1.3404633685206009,0.9099526270486353,1819.9052540972705,5.060631080417496,0.23047903384155433,-0.021254752173723523,2020-04
2020-04-10,0.0,16100980477.0,8050490238.5,515.187,0.0711126556555968,5,0.370618377067218,Chile,117.32,0.0025,chile,4025927229.3622246,-1.235475129018452,0.8916731364359958,1783.3462728719915,4.76490524410925,-0.2957258363082458,-0.01827949061263956,2020-04
2020-04-17,0.0,16100980477.0,8050490238.5,508.803,-0.0124690333175888,5,0.3705079524714706,Chile,110.28,0.0016,chile,3976039480.9674697,-1.2560784949760706,0.8954562439098444,1790.9124878196885,4.703022586155596,-0.061882657953654,0.0037831074738485793,2020-04
2020-04-24,0.0,16100980477.0,8050490238.5,483.471,-0.0510695744579038,5,0.3720616376688204,Chile,121.85,0.0018,chile,3778082644.761968,-1.314483176175714,0.9056581719809231,1811.3163439618463,4.8027907800712155,0.09976819391561964,0.01020192807107878,2020-04
2020-05-01,0.0,16100980477.0,8050490238.5,536.323,0.1037452577363956,5,0.3894260611967853,Chile,109.36,0.0017000000000000001,chile,4191094436.45363,-1.1752670404736236,0.880056051797187,1760.1121035943738,4.6946451924156944,-0.10814558765552107,-0.025602120183736088,2020-05
2020-05-08,0.0,16100980477.0,8050490238.5,516.68,-0.0373128641496217,5,0.3899140194696915,Chile,100.66,0.0015,chile,4037594273.2772255,-1.2188297841912528,0.8885455977950023,1777.0911955900046,4.611748501348214,-0.08289669106748043,0.008489545997815262,2020-05
2020-05-15,0.0,16100980477.0,8050490238.5,493.478,-0.0459454490179164,5,0.3896375809424292,Chile,114.56,0.0015,chile,3856282315.5305004,-1.271810881950187,0.8982798391860297,1796.5596783720594,4.7410987032123355,0.1293502018641215,0.00973424139102741,2020-05
2020-05-22,0.0,16100980477.0,8050490238.5,516.306,0.0452213346226743,5,0.3934719215161073,Chile,97.41,0.0017000000000000001,chile,4034671651.4257793,-1.2154149007025112,0.8878960561475523,1775.7921122951047,4.578928874782864,-0.16216982842947125,-0.010383783038477423,2020-05
2020-05-29,0.0,16100980477.0,8050490238.5,501.264,-0.0295667045632697,5,0.3939134038948342,Chile,93.71001,0.0017000000000000001,chile,3917125988.619717,-1.2486067017471607,0.8940955200271883,1788.1910400543766,4.540205013847924,-0.03872386093494029,0.006199463879635991,2020-05
2020-06-05,0.0,16100980477.0,8050490238.5,581.78,0.1489594609906756,5,0.4237581441431674,Chile,70.03,0.0018,chile,4546318023.355315,-1.0673215859803509,0.8570866780662081,1714.1733561324163,4.248923721667427,-0.29128129218049725,-0.0370088419609802,2020-06
2020-06-12,0.0,16100980477.0,8050490238.5,554.757,-0.0475621893663549,5,0.4253315764788396,Chile,91.13,0.0018,chile,4335146872.84287,-1.1168941488312023,0.8679802066441151,1735.96041328823,4.5122870585080355,0.26336333684060875,0.010893528577907041,2020-06
2020-06-19,0.0,16100980477.0,8050490238.5,541.794,-0.0236443246370686,5,0.424379152660016,Chile,84.33,0.0018,chile,4233847549.152205,-1.1421852408043593,0.8733114852341415,1746.6229704682828,4.43473767358655,-0.07754938492148522,0.005331278590026356,2020-06
2020-06-26,0.0,16100980477.0,8050490238.5,539.69,-0.0038909547519211,5,0.4241060389943389,Chile,87.78278,0.0017000000000000001,chile,4217405847.6135836,-1.1469400794892164,0.8742968067169167,1748.5936134338335,4.474865353842903,0.040127680256352605,0.0009853214827751922,2020-06
2020-07-03,0.0,16100980477.0,8050490238.5,581.88,0.0752693402646275,5,0.4323696528297174,Chile,76.45,0.0016,chile,4547099473.048216,-1.0659844544083847,0.8567846653494606,1713.569330698921,4.336636932375072,-0.1382284214678311,-0.017512141367456047,2020-07
2020-07-10,0.0,16100980477.0,8050490238.5,566.113,-0.0274705359857074,5,0.4327254769999894,Chile,76.84,0.0015,chile,4423888299.968627,-1.0948102499341044,0.8632001125131332,1726.4002250262663,4.341725337900356,0.005088405525284223,0.006415447163672594,2020-07
2020-07-17,0.0,16100980477.0,8050490238.5,561.723,-0.0077848590946775,5,0.4327188719976747,Chile,76.19,0.0014000000000000002,chile,4389582658.450304,-1.1033745675843676,0.8650677317835975,1730.1354635671948,4.333230220484919,-0.008495117415437292,0.0018676192704643046,2020-07
2020-07-24,0.0,16100980477.0,8050490238.5,578.93,0.0301727263391819,5,0.4337074556254889,Chile,71.41,0.0016,chile,4524046707.1076565,-1.0709240994931506,0.8578982205976868,1715.7964411953737,4.268437915561019,-0.06479230492390009,-0.007169511185910693,2020-07
2020-07-31,0.0,16100980477.0,8050490238.5,588.218,0.0159160553237199,5,0.4329010398372195,Chile,70.64996,0.0011,chile,4596627754.584236,-1.057254539622762,0.8548022826581564,1709.6045653163128,4.257737542959109,-0.010700372601909258,-0.0030959379395304465,2020-07
2020-08-07,0.0,16100980477.0,8050490238.5,563.08,-0.0436759135280135,5,0.4345014372706975,Chile,67.39999,0.0014000000000000002,chile,4400186930.782962,-1.100342214419764,0.8644084771782281,1728.8169543564563,4.210644869550298,-0.047092673408811514,0.00960619452007172,2020-08
2020-08-14,0.0,16100980477.0,8050490238.5,559.173,-0.0069628074676409,5,0.4342629863795171,Chile,69.2,0.0013,chile,4369655691.281346,-1.1080984297835066,0.8660903454818483,1732.1806909636966,4.237000862623624,0.026355993073326367,0.0016818683036201598,2020-08
2020-08-21,0.0,16100980477.0,8050490238.5,561.16,0.0035471633584476,5,0.4330648640045587,Chile,65.75,0.0013,chile,4385183096.6792755,-1.1048182656381267,0.8653808279019455,1730.761655803891,4.185859671057874,-0.051141191565750255,-0.0007095175799027853,2020-08
2020-08-28,0.0,16100980477.0,8050490238.5,550.675,-0.0188612713803505,5,0.4323622119846119,Chile,60.78,0.0012,chile,4303248096.378679,-1.1250676224912044,0.8697198099448202,1739.4396198896404,4.107260787488647,-0.07859888356922706,0.0043389820428747505,2020-08
2020-09-04,0.0,16100980477.0,8050490238.5,544.831,-0.0106691436384821,5,0.4318203602736534,Chile,61.77,0.0013,chile,4257580176.3255873,-1.1357986353666814,0.871979575834681,1743.9591516693622,4.123417809707808,0.016157022219161377,0.0022597658898607653,2020-09
2020-09-11,0.0,16100980477.0,8050490238.5,535.154,-0.0179210988894397,5,0.428903695618347,Chile,62.10001,0.0013,chile,4181959289.543626,-1.1556644975834067,0.8760907924142176,1752.1815848284355,4.1287461499700155,0.005328340262207298,0.004111216579536614,2020-09
2020-09-18,0.0,16100980477.0,8050490238.5,540.933,0.0107408705028128,5,0.4292584666873368,Chile,59.36,0.0013,chile,4227119267.2963333,-1.1443121927660729,0.8737529057361372,1747.5058114722742,4.083620598859125,-0.04512555111089078,-0.0023378866780804364,2020-09
2020-09-25,0.0,16100980477.0,8050490238.5,504.465,-0.0697969646774728,5,0.4337274255629768,Chile,73.42999,0.0012,chile,3942140193.289455,-1.2149458129942647,0.8878066204786623,1775.6132409573245,4.296332435279389,0.21271183642026426,0.014053714742525147,2020-09
2020-10-02,0.0,16100980477.0,8050490238.5,513.415,0.0175860232274004,5,0.4343960473715518,Chile,67.25999,0.0012,chile,4012079940.804031,-1.196464776353951,0.8842423818783657,1768.4847637567314,4.208565557635336,-0.08776687764405278,-0.003564238600296643,2020-10
2020-10-09,0.0,16100980477.0,8050490238.5,509.588,-0.007481928895032,5,0.4332095570338472,Chile,55.28,0.0015,chile,3982173861.0567374,-1.2032602942609083,0.8855621954915365,1771.124390983073,4.012411179459415,-0.19615437817592163,0.001319813613170795,2020-10
2020-10-16,0.0,16100980477.0,8050490238.5,505.97,-0.0071251771077259,5,0.4324047345521109,Chile,52.98,0.0012,chile,3953901011.167605,-1.2126191448664199,0.8873622670947543,1774.7245341895086,3.9699144838439238,-0.042496695615490854,0.0018000716032178232,2020-10
2020-10-23,0.0,16100980477.0,8050490238.5,541.251,0.0674057478977691,5,0.4334668899816501,Chile,54.77,0.0012,chile,4229604277.3197565,-1.142476505069614,0.8733719966802691,1746.7439933605383,4.00314259879563,0.03322811495170663,-0.013990270414485195,2020-10
2020-10-30,0.0,16100980477.0,8050490238.5,505.363,-0.0686061439550285,5,0.4349318590103468,Chile,57.55,0.0013,chile,3949157611.5317,-1.211927932049881,0.8872300155607582,1774.4600311215163,4.0526541351678915,0.04951153637226113,0.013858018880489098,2020-10
2020-11-06,0.0,16100980477.0,8050490238.5,557.589,0.098345148913548,5,0.4472652502420262,Chile,53.89,0.0012,chile,4357277528.145806,-1.1078730935383874,0.8660416863764386,1732.0833727528775,3.9869449319454056,-0.06570920322248597,-0.021188329184319565,2020-11
2020-11-13,0.0,16100980477.0,8050490238.5,577.004,0.0342270670445128,5,0.4489606315959005,Chile,54.72,0.0012,chile,4508995986.022398,-1.0733794536727599,0.8584495503473233,1716.8991006946464,4.002229273314295,0.01528434136888901,-0.007592136029115348,2020-11
2020-11-20,0.0,16100980477.0,8050490238.5,587.048,0.0172573893125019,5,0.4466728800525751,Chile,53.92,0.0011,chile,4587484793.177303,-1.0569707031033964,0.8547375208301087,1709.4750416602171,3.987501466604052,-0.014727806710242763,-0.00371202951721461,2020-11
2020-11-27,0.0,16100980477.0,8050490238.5,590.493,0.0058511930008573,5,0.4437596180575209,Chile,49.50999,0.0011,chile,4614405735.097718,-1.0514772982086977,0.8534802847205327,1706.9605694410652,3.9021744673939134,-0.08532699921013842,-0.0012572361095759543,2020-11
2020-12-04,0.0,16100980477.0,8050490238.5,618.71,0.0466788841221387,5,0.4390206101112141,Chile,48.14999,0.0011,chile,4834907394.943394,-1.0046235290189933,0.8424609184377301,1684.9218368754603,3.874320930559793,-0.027853536834120174,-0.011019366282802645,2020-12
2020-12-11,0.0,16100980477.0,8050490238.5,612.454,-0.0101628277708147,5,0.4360004225509075,Chile,48.75999,0.001,chile,4786019902.155551,-1.0157429074824929,0.8451240851251103,1690.2481702502205,3.8869100995269137,0.012589168967120479,0.002663166687380203,2020-12
2020-12-18,0.0,16100980477.0,8050490238.5,637.286,0.0397446968450556,5,0.4379810606708255,Chile,46.72,0.0009,chile,4980069489.896551,-0.9754963763759663,0.8353429508643948,1670.6859017287898,3.8441723385199715,-0.042737761006942154,-0.009781134260715474,2020-12
2020-12-25,0.0,16100980477.0,8050490238.5,635.983,-0.002046700979689,5,0.437979156894886,Chile,46.74001,0.001,chile,4969887200.39806,-0.9770756715380541,0.8357341544830201,1671.4683089660405,3.844600543060197,0.00042820454022551857,0.00039120361862532427,2020-12
2021-01-01,0.0,16100980477.0,8050490238.5,645.556,0.0149401275545261,5,0.4376949496927068,Chile,45.33,0.001,chile,5044695379.499406,-0.961809366614607,0.831927313942578,1663.854627885156,3.813969064952758,-0.030631478107439047,-0.0038068405404421135,2021-01
2021-01-08,0.0,16100980477.0,8050490238.5,703.578,0.0860667836311212,5,0.4462739331228567,Chile,46.33,0.001,chile,5498108120.314013,-0.8760707474234789,0.8095042128619387,1619.0084257238775,3.835789699428557,0.02182063447579896,-0.022423101080639274,2021-01
2021-01-15,0.0,16100980477.0,8050490238.5,682.293,-0.0307195602567094,5,0.4465724776773824,Chile,54.47,0.001,chile,5331776553.180185,-0.9069160781349304,0.8177744109528944,1635.5488219057888,3.9976500913955832,0.16186039196702628,0.008270198090955638,2021-01
2021-01-22,0.0,16100980477.0,8050490238.5,676.417,-0.0086494345861131,5,0.4426532148710638,Chile,54.0,0.001,chile,5285858569.225365,-0.9148819452154565,0.8198731953333247,1639.7463906666494,3.9889840465642745,-0.008666044831308728,0.0020987843804303186,2021-01
2021-01-29,0.0,16100980477.0,8050490238.5,642.465,-0.0514974091885549,5,0.4433563079431805,Chile,54.39,0.001,chile,5020540769.491858,-0.9669474510990402,0.8332148480877157,1666.4296961754312,3.9961803134348695,0.007196266870594936,0.013341652754391031,2021-01
2021-02-05,0.0,16100980477.0,8050490238.5,663.399,0.0320642785482207,5,0.4430801790945202,Chile,45.98,0.0006,chile,5184129448.203605,-0.9365876774034371,0.8255146534898594,1651.029306979719,3.8282065193350356,-0.16797379409983382,-0.0077001945978563135,2021-02
2021-02-12,0.0,16100980477.0,8050490238.5,697.914,0.0507192668768212,5,0.4459667331083399,Chile,44.78999,0.0006,chile,5453846809.70814,-0.8860981127716089,0.8122176700403967,1624.4353400807934,3.8019846769550623,-0.02622184237997338,-0.01329698344946273,2021-02
2021-02-19,0.0,16100980477.0,8050490238.5,715.436,0.0247962610548508,5,0.443833758273281,Chile,46.52,0.0007000000000000001,chile,5590772424.898129,-0.8600866883702497,0.8051293707542091,1610.2587415084183,3.839882327650464,0.03789765069540163,-0.007088299286187594,2021-02
2021-02-26,0.0,16100980477.0,8050490238.5,691.497,-0.0340333343566876,5,0.4300665927530177,Chile,56.86,0.0008,chile,5403701182.914728,-0.8912128114332153,0.8135924936753386,1627.1849873506771,4.040592106222854,0.20070977857238992,0.008463122921129496,2021-02
2021-03-05,0.0,16100980477.0,8050490238.5,701.465,0.0143121925109623,5,0.4298872703736727,Chile,58.03,0.0008,chile,5481596088.30303,-0.8762944735677503,0.8095650156848,1619.1300313696,4.060960118202517,0.02036801197966298,-0.004027477990538597,2021-03
2021-03-12,0.0,16100980477.0,8050490238.5,742.794,0.0572477466899302,5,0.4107509697664329,Chile,51.67999,0.0009,chile,5804561431.881791,-0.8104588965368835,0.7911617602095167,1582.3235204190335,3.9450706659758756,-0.11588945222664115,-0.01840325547528332,2021-03
2021-03-19,0.0,16100980477.0,8050490238.5,741.27,-0.0020538205033051,5,0.3432252201737067,Chile,50.21001,0.0007000000000000001,chile,5792652138.561991,-0.8080415491569825,0.7904666679980473,1580.9333359960947,3.9162144092101077,-0.028856256765767974,-0.0006950922114693503,2021-03
2021-03-26,0.0,16100980477.0,8050490238.5,726.44,-0.0202090395478973,5,0.3413897057958929,Chile,58.87,0.0006,chile,5676763149.104877,-0.835399115257549,0.7982534860973869,1596.5069721947737,4.07533162304017,0.15911721383006228,0.007786818099339565,2021-03
2021-04-02,0.0,16100980477.0,8050490238.5,743.552,0.0232828110797149,5,0.3311506470412297,Chile,57.75999,0.0007000000000000001,chile,5810484820.553975,-0.8058618656126951,0.7898387492030421,1579.6774984060842,4.056296321454362,-0.019035301585807574,-0.008414736894344799,2021-04
2021-04-09,0.0,16100980477.0,8050490238.5,760.277,0.022244137630176,5,0.3252717193771716,Chile,56.03,0.0006,chile,5941182281.691549,-0.7772666032239658,0.7814992528220472,1562.9985056440944,4.025887261577193,-0.030409059877169575,-0.008339496380994849,2021-04
2021-04-16,0.0,16100980477.0,8050490238.5,774.914,0.0190692148938471,5,0.324827840518829,Chile,50.24001,0.0006,chile,6055563073.2413645,-0.7510815757596491,0.7736982184401683,1547.3964368803365,3.9168117212045095,-0.1090755403726833,-0.007801034381878957,2021-04
2021-04-23,0.0,16100980477.0,8050490238.5,736.052,-0.0514512870469941,5,0.3248989401690915,Chile,51.81,0.0007000000000000001,chile,5751876093.586453,-0.8212090886236485,0.7942364097608439,1588.4728195216878,3.947583180826697,0.030771459622187525,0.02053819132067558,2021-04
2021-04-30,0.0,16100980477.0,8050490238.5,677.075,-0.083518718765152,5,0.322639685893597,Chile,52.85001,0.0005,chile,5291000508.204649,-0.9390421053260914,0.8261454365744934,1652.2908731489867,3.9674579015309877,0.019874720704290638,0.03190902681364949,2021-04
2021-05-07,0.0,16100980477.0,8050490238.5,717.948,0.0586150933853044,5,0.3242264494203349,Chile,52.39,0.0005,chile,5610402441.1837845,-0.8571366099138817,0.8043153047623137,1608.6306095246275,3.9587157334201284,-0.00874216811085926,-0.02183013181217963,2021-05
2021-05-14,0.0,16100980477.0,8050490238.5,701.66,-0.0229481868116074,5,0.3212480406724972,Chile,54.48,0.0006,chile,5483119915.204185,-0.8896430551844849,0.81317121012466,1626.34242024932,3.997833661841257,0.03911792842112849,0.008855905362346261,2021-05
2021-05-21,0.0,16100980477.0,8050490238.5,611.917,-0.1368523038156414,5,0.3493910726814207,Chile,70.59,0.0004,chile,4781823517.304677,-1.0548268450130014,0.8542477376962893,1708.4954753925783,4.256888491407381,0.2590548295661237,0.04107652757162927,2021-05
2021-05-28,0.0,16100980477.0,8050490238.5,630.274,0.029557993069988,5,0.3487278693450116,Chile,68.61,0.0005,chile,4925274237.430383,-1.0168017154693172,0.8453761170527314,1690.7522341054628,4.2284382967028,-0.028450194704580767,-0.008871620643557843,2021-05
2021-06-04,0.0,16100980477.0,8050490238.5,633.126,0.0045148089986969,5,0.3160634458375074,Chile,66.45,0.0005,chile,4947561182.671899,-1.0386834670472884,0.8505240136322503,1701.0480272645007,4.196449785159254,-0.03198851154354543,0.0051478965795188625,2021-06
2021-06-11,0.0,16100980477.0,8050490238.5,643.333,0.0159930206273418,5,0.3123465668911354,Chile,64.28,0.0005,chile,5027323752.826232,-1.0197844140954153,0.8460846417000303,1692.1692834000605,4.163248540869312,-0.03320124428994209,-0.004439371932219993,2021-06
2021-06-18,0.0,16100980477.0,8050490238.5,615.72,-0.0438701603540985,5,0.3147414221180778,Chile,66.39,0.0009,chile,4811542049.125675,-1.0768525795015012,0.859226934476716,1718.4538689534322,4.195546442731068,0.03229790186175574,0.013142292776685771,2021-06
2021-06-25,0.0,16100980477.0,8050490238.5,635.226,0.0311885263432856,5,0.3159722111703375,Chile,60.61,0.0009,chile,4963971626.222805,-1.031261832784257,0.8487909742747413,1697.5819485494826,4.104459895963194,-0.09108654676787431,-0.010435960201974792,2021-06
2021-07-02,0.0,16100980477.0,8050490238.5,630.668,-0.0072012659787756,5,0.3074223654350402,Chile,57.86,0.0008,chile,4928353149.22041,-1.051761969012306,0.8535456141736575,1707.0912283473149,4.058026299547989,-0.046433596415204725,0.004754639898916224,2021-07
2021-07-09,0.0,16100980477.0,8050490238.5,608.588,-0.0356380552220637,5,0.3083156478721362,Chile,59.45,0.0008,chile,4755809057.028026,-1.1024024485717758,0.8648566262468493,1729.7132524936987,4.085135623136791,0.027109323588802248,0.01131101207319185,2021-07
2021-07-16,0.0,16100980477.0,8050490238.5,587.072,-0.0359940499971299,5,0.3104547511619793,Chile,65.31,0.0008,chile,4587672341.1036,-1.1514231865909383,0.8752209102895339,1750.4418205790676,4.179145163914566,0.09400954077777435,0.010364284042684524,2021-07
2021-07-23,0.0,16100980477.0,8050490238.5,591.251,0.0070931612494461,5,0.3090869009021094,Chile,65.58,0.0007000000000000001,chile,4620329123.769902,-1.143913829855775,0.8736703125155247,1747.3406250310495,4.1832707714165025,0.004125607501936912,-0.0015505977740091215,2021-07
2021-07-30,0.0,16100980477.0,8050490238.5,599.941,0.0145906859111377,5,0.3090219197995006,Chile,70.42999,0.0007000000000000001,chile,4688237102.082938,-1.12289355205929,0.8692586468326498,1738.5172936652993,4.254619166772359,0.07134839535585691,-0.004411665682874988,2021-07
2021-08-06,0.0,16100980477.0,8050490238.5,581.267,-0.031621113262074,5,0.3075010247391638,Chile,70.12,0.0009,chile,4542309186.4307375,-1.1695718946344662,0.8789133534075564,1757.8267068151126,4.250208060053033,-0.004411106719325986,0.009654706574906635,2021-08
2021-08-13,0.0,16100980477.0,8050490238.5,608.37,0.045573045718982,5,0.3106532881793431,Chile,67.58,0.0008,chile,4754105496.697503,-1.0998301798185812,0.8642969399019151,1728.5938798038303,4.213312081286144,-0.036895978766889215,-0.014616413505641246,2021-08
2021-08-20,0.0,16100980477.0,8050490238.5,592.97,-0.025639442005909,5,0.3118376491614394,Chile,68.64,0.0006,chile,4633762243.990858,-1.1365005425090522,0.872126430679394,1744.252861358788,4.228875455179707,0.015563373893562549,0.007829490777478854,2021-08
