date,country,embi_level,fx_level,SPX_Index,VIX_Index,USGG10YR_Index,DXY_Curncy,CO1_Comdty,year
2023-12-29,Iraq,517.478,1310,4769.83,12.45,3.8791,101.333,77.04,2023
2024-01-05,Iraq,514.968,1310,4697.24,13.35,4.0457,102.412,78.76,2024
2024-01-12,Iraq,520.803,1310,4783.83,12.7,3.939,102.404,78.29,2024
2024-01-19,Iraq,522.746,1310,4839.81,13.3,4.1226,103.288,78.56,2024
2024-01-26,Iraq,522.152,1310,4890.97,13.26,4.1373,103.433,83.55,2024
2024-02-02,Iraq,523.571,1310,4958.61,13.85,4.0199,103.922,77.33,2024
2024-02-09,Iraq,525.041,1310,5026.61,12.93,4.1754,104.111,82.19,2024
2024-02-16,Iraq,526.593,1310,5005.57,14.24,4.2792,104.275,83.47,2024
2024-02-23,Iraq,528.256,1310,5088.8,13.75,4.248,103.936,81.62,2024
2024-03-01,Iraq,528.289,1310,5137.08,13.11,4.1798,103.861,83.55,2024
2024-03-08,Iraq,530.889,1310,5123.69,14.74,4.0749,102.712,82.08,2024
2024-03-15,Iraq,531.308,1310,5117.09,14.41,4.3063,103.432,85.34,2024
2024-03-22,Iraq,535.094,1310,5234.18,13.06,4.1981,104.43,85.43,2024
2024-03-29,Iraq,535.811,1310,5254.35,13.01,4.2003,104.487,87.48,2024
2024-04-05,Iraq,534.866,1310,5204.34,16.03,4.4016,104.298,91.17,2024
2024-04-12,Iraq,529.367,1310,5123.41,17.31,4.5216,106.038,90.45,2024
2024-04-19,Iraq,527.372,1310,4967.23,18.71,4.6207,106.154,87.29,2024
2024-04-26,Iraq,530.631,1310,5099.96,15.03,4.663,105.938,89.5,2024
2024-05-03,Iraq,536.168,1310,5127.79,13.49,4.5077,105.03,82.96,2024
2024-05-10,Iraq,540.829,1310,5222.68,12.55,4.4963,105.301,82.79,2024
2024-05-17,Iraq,546.892,1310,5303.27,11.99,4.4198,104.445,83.98,2024
2024-05-24,Iraq,546.038,1310,5304.72,11.93,4.465,104.724,82.12,2024
2024-05-31,Iraq,544.309,1310,5277.51,12.92,4.4985,104.671,81.62,2024
2024-06-07,Iraq,544.669,1310,5346.99,12.22,4.4335,104.885,79.62,2024
2024-06-14,Iraq,544.776,1310,5431.6,12.66,4.2209,105.55,82.62,2024
2024-06-21,Iraq,543.656,1310,5464.62,13.2,4.2554,105.796,85.24,2024
2024-06-28,Iraq,539.734,1310,5460.48,12.44,4.3961,105.866,86.41,2024
2024-07-05,Iraq,543.169,1310,5567.19,12.48,4.2784,104.875,86.54,2024
2024-07-12,Iraq,551.718,1310,5615.35,12.46,4.1829,104.093,85.03,2024
2024-07-19,Iraq,550.556,1310,5505,16.52,4.2389,104.396,82.63,2024
2024-07-26,Iraq,553.211,1310,5459.1,16.39,4.1939,104.316,81.13,2024
2024-08-02,Iraq,551.775,1310,5346.56,23.39,3.7904,103.208,76.81,2024
2024-08-09,Iraq,551.161,1310,5344.16,20.37,3.9398,103.135,79.66,2024
2024-08-16,Iraq,552.361,1310,5554.25,14.8,3.8826,102.463,79.68,2024
2024-08-23,Iraq,553.562,1310,5634.61,15.86,3.799,100.718,79.02,2024
2024-08-30,Iraq,556.034,1310,5648.4,15,3.9034,101.698,78.8,2024
2024-09-06,Iraq,557.323,1310,5408.42,22.38,3.708,101.177,71.06,2024
2024-09-13,Iraq,562.885,1310,5626.02,16.56,3.6513,101.114,71.61,2024
2024-09-20,Iraq,566.811,1310,5702.55,16.15,3.7413,100.723,74.49,2024
2024-09-27,Iraq,570.556,1310,5738.17,16.96,3.7506,100.381,71.98,2024
2024-10-04,Iraq,571.212,1310,5751.07,19.21,3.9672,102.52,78.05,2024
2024-10-11,Iraq,570.507,1310,5815.03,20.46,4.1003,102.89,79.04,2024
2024-10-18,Iraq,571.068,1310,5864.67,18.03,4.0828,103.493,73.06,2024
2024-10-25,Iraq,569.362,1310,5808.12,20.33,4.2399,104.257,76.05,2024
2024-11-01,Iraq,568.834,1310,5728.8,21.88,4.3836,104.282,73.1,2024
2024-11-08,Iraq,571.764,1310,5995.54,14.94,4.3043,104.997,73.87,2024
2024-11-15,Iraq,571.054,1310,5870.62,16.14,4.4394,106.687,71.04,2024
2024-11-22,Iraq,574.435,1310,5969.34,15.24,4.4002,107.554,75.17,2024
2024-11-29,Iraq,577.09,1310,6032.38,13.51,4.1685,105.737,72.94,2024
2024-12-06,Iraq,579.018,1310,6090.27,12.77,4.1529,106.055,71.12,2024
2024-12-13,Iraq,579.674,1310,6051.09,13.81,4.3967,107.003,74.49,2024
2024-12-20,Iraq,580.875,1310,5930.85,18.36,4.5222,107.621,72.94,2024
2024-12-27,Iraq,581.619,1310,5970.84,15.95,4.6253,107.998,74.17,2024
2000-01-07,Mexico,160.52,9.565,1441.47,21.72,6.515,100.72,23.09,2000
2000-01-14,Mexico,158.823,9.4503,1465.15,19.66,6.679,101.72,25.47,2000
2000-01-21,Mexico,160.563,9.4668,1441.36,20.82,6.765,101.81,26.35,2000
2000-01-28,Mexico,160.454,9.5878,1360.16,26.14,6.658,104.48,25.68,2000
2000-02-04,Mexico,166.572,9.445,1424.37,21.54,6.549,104.29,27.07,2000
2000-02-11,Mexico,167.434,9.422,1387.12,24.42,6.604,104.1,27.82,2000
2000-02-18,Mexico,166.552,9.3925,1346.09,26,6.489,104.63,26.22,2000
2000-02-25,Mexico,168.994,9.375,1333.36,25.2,6.326,105.26,27.48,2000
2000-03-03,Mexico,172.01,9.309,1409.17,19.21,6.388,106,28.99,2000
2000-03-10,Mexico,175.236,9.33,1395.07,21.24,6.383,105.71,28.94,2000
2000-03-17,Mexico,175.647,9.309,1464.47,22.37,6.194,105.2,26.56,2000
2000-03-24,Mexico,175.023,9.22,1527.46,23.31,6.191,104.77,25.91,2000
2000-03-31,Mexico,174.708,9.253,1498.58,24.11,6.004,105.44,24.77,2000
2000-04-07,Mexico,172.869,9.3,1516.35,24.39,5.853,105.97,22.58,2000
2000-04-14,Mexico,170.834,9.513,1356.56,33.49,5.85,105.47,22.41,2000
2000-04-21,Mexico,171.852,9.402,1434.54,25.85,5.987,107.45,23.83,2000
2000-04-28,Mexico,171.03,9.3925,1452.43,26.2,6.212,110.14,23.89,2000
2000-05-05,Mexico,166.413,9.478,1432.63,27.53,6.505,111.31,25.29,2000
2000-05-12,Mexico,163.49,9.5855,1420.96,26.05,6.512,109.9,28.05,2000
2000-05-19,Mexico,165.219,9.589,1406.95,25.44,6.494,111.47,28.59,2000
2000-05-26,Mexico,165.929,9.537,1378.02,24.47,6.331,109.12,29.22,2000
2000-06-02,Mexico,172.253,9.55,1477.26,21.48,6.152,108.12,29.05,2000
2000-06-09,Mexico,170.808,9.895,1456.95,22.14,6.126,106.99,29.58,2000
2000-06-16,Mexico,173.269,9.88,1464.46,20.5,5.971,105.96,28.35,2000
2000-06-23,Mexico,172.233,9.944,1441.48,22.34,6.185,108.1,30.39,2000
2000-06-30,Mexico,175.472,9.83,1454.6,19.54,6.031,106.84,30.57,2000
2000-07-07,Mexico,178.378,9.526,1478.9,19.22,6.001,107.65,29.7,2000
2000-07-14,Mexico,178.709,9.3805,1509.98,19.32,6.096,108.45,29.88,2000
2000-07-21,Mexico,179.615,9.362,1480.19,18.94,5.998,108.44,27.52,2000
2000-07-28,Mexico,179.405,9.38,1419.89,20.84,6.034,109.74,27.36,2000
2000-08-04,Mexico,181.78,9.35,1462.93,18.62,5.901,110.85,29.37,2000
2000-08-11,Mexico,184.051,9.271,1471.84,18.55,5.79,111.21,30.57,2000
2000-08-18,Mexico,184.57,9.305,1491.72,17.05,5.773,111.01,30.44,2000
2000-08-25,Mexico,185.768,9.24,1506.45,16.53,5.729,111.35,30.39,2000
2000-09-01,Mexico,186.605,9.228,1520.77,17.53,5.679,111.42,31.85,2000
2000-09-08,Mexico,186.048,9.305,1494.5,18.46,5.739,114.34,32.78,2000
2000-09-15,Mexico,184.225,9.355,1465.81,18.52,5.84,116.1,33.98,2000
2000-09-22,Mexico,184.137,9.44,1448.72,20.74,5.848,113.82,31.25,2000
2000-09-29,Mexico,186.496,9.437,1436.51,20.57,5.802,113.25,29.84,2000
2000-10-06,Mexico,185.574,9.473,1408.99,22.71,5.812,114.85,30.1,2000
2000-10-13,Mexico,183.218,9.5215,1374.17,27.6,5.724,115.86,32.52,2000
2000-10-20,Mexico,183.709,9.5625,1396.93,24.24,5.632,117.16,31.62,2000
2000-10-27,Mexico,183.804,9.636,1379.58,26.47,5.713,117.39,30.95,2000
2000-11-03,Mexico,184.396,9.6545,1426.69,23.67,5.827,114.97,30.85,2000
2000-11-10,Mexico,183.625,9.57,1365.98,28.53,5.783,115.79,32.02,2000
2000-11-17,Mexico,186.595,9.4563,1367.72,24.81,5.704,117.31,33.08,2000
2000-11-24,Mexico,186.289,9.395,1341.77,26,5.624,118.48,33.12,2000
2000-12-01,Mexico,187.615,9.405,1315.23,27.48,5.503,114.73,30.17,2000
2000-12-08,Mexico,188.419,9.4615,1369.89,22.41,5.299,114.05,26.56,2000
2000-12-15,Mexico,189.415,9.4075,1312.15,26.55,5.18,112.9,25.89,2000
2000-12-22,Mexico,191.811,9.5875,1305.97,27.55,5.006,110.82,23.66,2000
2000-12-29,Mexico,191.58,9.6225,1320.28,26.85,5.112,109.56,23.87,2000
2001-01-05,Mexico,192.91,9.754,1298.35,28.67,4.931,108.42,25.18,2001
2001-01-12,Mexico,191.953,9.895,1318.32,24.56,5.25,109.27,25.75,2001
2001-01-19,Mexico,192.193,9.8043,1342.54,23.24,5.168,110.67,27.04,2001
2001-01-26,Mexico,192.775,9.675,1354.95,22.57,5.268,111.46,26.98,2001
2001-02-02,Mexico,195.569,9.761,1349.47,21.95,5.148,110.32,29.19,2001
2001-02-09,Mexico,194.78,9.7491,1314.76,22.03,5.03,111.52,29.25,2001
2001-02-16,Mexico,194.645,9.7325,1301.53,22.12,5.109,112.26,26.89,2001
2001-02-23,Mexico,192.841,9.692,1245.86,27.21,5.097,112.03,26.52,2001
2001-03-02,Mexico,197.16,9.6515,1234.18,27.43,4.947,111.17,26,2001
2001-03-09,Mexico,198.224,9.6435,1233.42,25.62,4.929,111.44,26.33,2001
2001-03-16,Mexico,198.1,9.6305,1150.53,29.91,4.77,115.32,25.05,2001
2001-03-23,Mexico,195.898,9.6405,1139.83,30.45,4.815,115.94,25.38,2001
2001-03-30,Mexico,195.818,9.4615,1160.33,28.64,4.917,117.37,24.74,2001
2001-04-06,Mexico,198.8,9.4095,1128.43,31.69,4.89,114.75,25.17,2001
2001-04-13,Mexico,198.51,9.315,1183.5,26.12,5.163,115.54,27.37,2001
2001-04-20,Mexico,195.855,9.372,1242.98,25.38,5.288,114.32,26.39,2001
2001-04-27,Mexico,196.94,9.27,1253.05,24.02,5.328,115.62,27.79,2001
2001-05-04,Mexico,199.463,9.2681,1266.61,23.91,5.205,114.93,28.19,2001
2001-05-11,Mexico,198.514,9.223,1245.67,23.54,5.447,116.84,28.19,2001
2001-05-18,Mexico,202.11,9.025,1291.96,21.23,5.405,116.41,29.39,2001
2001-05-25,Mexico,202.142,9.083,1277.89,20.6,5.511,118.18,28.48,2001
2001-06-01,Mexico,203.291,9.163,1260.67,21.59,5.364,118.89,29.07,2001
2001-06-08,Mexico,205.415,9.0445,1264.96,19.92,5.356,119.21,29.44,2001
2001-06-15,Mexico,207.274,9.028,1214.36,22.81,5.232,118.29,28.12,2001
2001-06-22,Mexico,206.986,9.07,1225.35,20.02,5.115,118.91,26.59,2001
2001-06-29,Mexico,205.721,9.041,1224.42,19.06,5.412,119.47,26.08,2001
2001-07-06,Mexico,204.938,9.141,1190.59,21.63,5.359,119.9,26.81,2001
2001-07-13,Mexico,202.408,9.355,1215.68,21.14,5.217,119.33,24.97,2001
2001-07-20,Mexico,206.398,9.1405,1210.85,22.34,5.129,117.21,24.64,2001
2001-07-27,Mexico,206.527,9.166,1205.82,22,5.098,116.94,25.19,2001
2001-08-03,Mexico,207.888,9.1635,1214.35,19.89,5.157,116.14,25.69,2001
2001-08-10,Mexico,208.853,9.085,1190.16,20.55,4.98,115.29,25.98,2001
2001-08-17,Mexico,209.564,9.135,1161.97,23.84,4.839,112.99,24.73,2001
2001-08-24,Mexico,210.449,9.1005,1184.93,19.71,4.922,113.33,25.95,2001
2001-08-31,Mexico,210.662,9.204,1133.58,24.92,4.832,113.42,26.41,2001
2001-09-07,Mexico,211.004,9.352,1085.78,30.99,4.79,114.05,27.69,2001
2001-09-14,Mexico,206.827,9.515,1092.54,31.84,4.553,114.15,29.43,2001
2001-09-21,Mexico,204.13,9.45,965.8,42.66,4.691,112.92,25.44,2001
2001-09-28,Mexico,205.568,9.514,1040.94,31.93,4.588,113.41,23.26,2001
2001-10-05,Mexico,206.02,9.56,1071.38,33.39,4.504,112.79,21.63,2001
2001-10-12,Mexico,208.692,9.328,1091.65,35.27,4.669,113.61,21.73,2001
2001-10-19,Mexico,212.725,9.2115,1073.48,34.11,4.621,114.88,21.35,2001
2001-10-26,Mexico,213.86,9.24,1104.61,28.42,4.529,115.54,21.02,2001
2001-11-02,Mexico,214.65,9.276,1087.2,30.71,4.358,114.46,19.77,2001
2001-11-09,Mexico,218,9.245,1120.31,27.44,4.303,115.1,21.38,2001
2001-11-16,Mexico,215.818,9.202,1138.65,25.07,4.843,116.41,17.75,2001
2001-11-23,Mexico,215.024,9.168,1150.34,23.25,4.987,117.34,19.28,2001
2001-11-30,Mexico,215.982,9.224,1139.45,23.84,4.752,116.13,19.14,2001
2001-12-07,Mexico,215.374,9.1935,1158.31,23.49,5.167,116.07,19.03,2001
2001-12-14,Mexico,218.852,9.107,1123.09,24.63,5.188,114.93,18.38,2001
2001-12-21,Mexico,218.108,9.13,1144.89,22.5,5.084,116.98,19.36,2001
2001-12-28,Mexico,218.632,9.18,1161.02,21.4,5.113,117.25,20.3,2001
2002-01-04,Mexico,220.539,9.1665,1172.51,20.45,5.128,116.33,22.18,2002
2002-01-11,Mexico,221.064,9.202,1145.6,22.6,4.866,116.64,20.86,2002
2002-01-18,Mexico,222.83,9.1225,1127.58,22.52,4.894,117.64,18.45,2002
2002-01-25,Mexico,222.519,9.1447,1133.28,21.01,5.071,119.85,19.37,2002
2002-02-01,Mexico,223.202,9.1595,1122.2,21.12,4.985,119.69,19.98,2002
2002-02-08,Mexico,226.076,9.072,1096.22,23.26,4.879,118.98,19.72,2002
2002-02-15,Mexico,227.444,9.0595,1104.18,22.37,4.875,118.55,20.87,2002
2002-02-22,Mexico,228.807,9.095,1089.84,22.86,4.831,118.48,20.37,2002
2002-03-01,Mexico,228.772,9.0864,1131.78,19.96,4.981,119.4,21.89,2002
2002-03-08,Mexico,226.761,9.0743,1164.31,19.27,5.325,117.99,23.33,2002
2002-03-15,Mexico,227.034,9.0795,1166.16,18.42,5.327,117.18,24.55,2002
2002-03-22,Mexico,224.872,9.048,1148.7,17.77,5.404,118.05,25.36,2002
2002-03-29,Mexico,225.224,9.035,1147.39,17.4,5.396,118.62,25.92,2002
2002-04-05,Mexico,228.796,9.0065,1122.73,19.13,5.206,117.69,25.99,2002
2002-04-12,Mexico,230.869,9.1525,1111.01,19.42,5.156,117.74,24.29,2002
2002-04-19,Mexico,231.125,9.2725,1125.17,18.3,5.1962,116.29,25.85,2002
2002-04-26,Mexico,231.928,9.325,1076.32,22.14,5.0537,115.04,26.19,2002
2002-05-03,Mexico,229.457,9.4455,1073.43,20.19,5.054,113.59,25.75,2002
2002-05-10,Mexico,230.16,9.5045,1054.99,22.41,5.1163,113.92,26.38,2002
2002-05-17,Mexico,230.528,9.4625,1106.59,17.7,5.2506,113,26.36,2002
2002-05-24,Mexico,230.725,9.5675,1083.82,18.9,5.1443,112.8,25.18,2002
2002-05-31,Mexico,231.492,9.645,1067.14,19.98,5.0427,111.81,24.45,2002
2002-06-07,Mexico,229.266,9.74,1027.53,23.51,5.0658,110.99,23.99,2002
2002-06-14,Mexico,229.823,9.6475,1007.28,25.96,4.7967,110.76,24.99,2002
2002-06-21,Mexico,224.094,9.928,989.14,27.23,4.7661,108.19,24.75,2002
2002-06-28,Mexico,228.173,9.9465,989.81,25.4,4.7965,106.11,25.58,2002
2002-07-05,Mexico,226.617,9.91,989.03,27.11,4.856,107.74,25.73,2002
2002-07-12,Mexico,231.858,9.7195,921.39,32.94,4.5718,105.89,26.32,2002
2002-07-19,Mexico,233.014,9.6753,847.76,38.17,4.5194,104.06,26.43,2002
2002-07-26,Mexico,227.495,9.7171,852.84,35.51,4.3817,106.61,25.03,2002
2002-08-02,Mexico,229.039,9.815,864.24,41.29,4.2904,106.67,25.31,2002
2002-08-09,Mexico,230.711,9.777,908.64,35.33,4.255,108.18,25.34,2002
2002-08-16,Mexico,229.734,9.8105,928.77,28.81,4.3244,106.65,27,2002
2002-08-23,Mexico,234.747,9.84,940.86,29.32,4.2334,107.97,26.99,2002
2002-08-30,Mexico,236.281,9.935,916.07,32.64,4.1409,106.98,27.47,2002
2002-09-06,Mexico,236.216,9.9755,893.92,36.33,4.0113,106.84,28.29,2002
2002-09-13,Mexico,237.323,9.963,889.81,35.82,3.9052,108.06,28.31,2002
2002-09-20,Mexico,234.77,10.2855,845.39,38.98,3.785,107.53,28.43,2002
2002-09-27,Mexico,234.652,10.185,827.37,36.97,3.6584,107.53,28.88,2002
2002-10-04,Mexico,238.769,10.1743,800.58,39.46,3.6646,107.6,28.12,2002
2002-10-11,Mexico,236.319,10.11,835.32,35.7,3.7782,107.25,27.99,2002
2002-10-18,Mexico,238.518,9.9714,884.39,33.53,4.1053,108.52,27.84,2002
2002-10-25,Mexico,239.844,9.9785,897.65,30,4.0914,107.92,25.46,2002
2002-11-01,Mexico,241.07,10.1928,900.96,29.3,4.0045,106.08,25.41,2002
2002-11-08,Mexico,243.621,10.316,894.74,29.41,3.8558,104.5,23.58,2002
2002-11-15,Mexico,243.182,10.2325,909.83,26.65,4.0287,105.04,23.35,2002
2002-11-22,Mexico,246.508,10.1165,930.55,23.16,4.1776,106.12,25.21,2002
2002-11-29,Mexico,246.704,10.1465,936.31,27.5,4.2052,106.38,25.16,2002
2002-12-06,Mexico,248.617,10.2075,912.23,28.88,4.0827,105.36,25.46,2002
2002-12-13,Mexico,251.587,10.1664,889.48,28.18,4.0672,103.98,27.21,2002
2002-12-20,Mexico,253.782,10.1921,895.75,26.71,3.9573,103.47,28.34,2002
2002-12-27,Mexico,254.085,10.3055,875.4,29.55,3.8083,102.41,30.16,2002
2003-01-03,Mexico,253.257,10.3985,908.59,24.68,4.0169,102.47,30.77,2003
2003-01-10,Mexico,254.663,10.5506,927.57,24.32,4.132,101.23,29.67,2003
2003-01-17,Mexico,253.213,10.6105,901.78,25.7,4.0091,100.55,30.54,2003
2003-01-24,Mexico,251.396,10.8568,861.4,31.51,3.9278,99.22,30.49,2003
2003-01-31,Mexico,252.486,10.9063,855.7,31.17,3.9625,99.91,31.1,2003
2003-02-07,Mexico,254.167,11.016,829.69,34.01,3.9294,99.57,32.34,2003
2003-02-14,Mexico,254.788,10.8185,834.89,32.62,3.961,100.04,32.5,2003
2003-02-21,Mexico,257.51,10.9373,848.17,30.25,3.8882,100.09,32.27,2003
2003-02-28,Mexico,258.954,11.016,841.15,29.63,3.6897,99.71,32.79,2003
2003-03-07,Mexico,262.221,11.102,828.89,31.08,3.6406,98.04,34.1,2003
2003-03-14,Mexico,262.721,10.9105,833.27,30.98,3.7002,99.99,31.38,2003
2003-03-21,Mexico,259.128,10.7119,895.79,28.67,4.1031,102,24.35,2003
2003-03-28,Mexico,262.193,10.727,863.5,27.75,3.8976,99.96,26.35,2003
2003-04-04,Mexico,266.186,10.727,878.85,29.13,3.9517,100.4,24.68,2003
2003-04-11,Mexico,264.668,10.623,868.3,24.44,3.9712,100.18,24.75,2003
2003-04-18,Mexico,266.872,10.5287,893.58,21.5,3.9558,99.28,25.88,2003
2003-04-25,Mexico,270.634,10.4118,898.81,20.8,3.888,98.36,24.09,2003
2003-05-02,Mexico,275.038,10.2175,930.08,20.63,3.919,96.75,23.52,2003
2003-05-09,Mexico,277.702,10.1475,933.41,19.69,3.6796,94.98,25.1,2003
2003-05-16,Mexico,280.163,10.3,944.3,18.4,3.4185,94.08,26.1,2003
2003-05-23,Mexico,282.297,10.2423,933.22,19.17,3.3354,93.05,26.24,2003
2003-05-30,Mexico,281.306,10.3145,963.59,19.47,3.3699,93.29,26.32,2003
2003-06-06,Mexico,283.832,10.7275,987.76,21.25,3.351,93.48,27.78,2003
2003-06-13,Mexico,289.375,10.535,988.61,20.66,3.1121,92.22,27.46,2003
2003-06-20,Mexico,282.356,10.4975,995.69,19.14,3.3648,93.91,27.02,2003
2003-06-27,Mexico,279.733,10.3785,976.22,19.16,3.5415,95.04,27.3,2003
2003-07-04,Mexico,275.629,10.4088,985.7,19.39,3.6474,94.55,27.63,2003
2003-07-11,Mexico,276.146,10.3953,998.14,18.47,3.6265,95.8,29.19,2003
2003-07-18,Mexico,276.002,10.3722,993.32,19.11,3.9989,96.63,28.93,2003
2003-07-25,Mexico,273.255,10.4835,998.68,17.75,4.175,94.96,28.18,2003
2003-08-01,Mexico,262.757,10.5823,980.15,20.75,4.3834,96.66,29.99,2003
2003-08-08,Mexico,269.662,10.6585,977.59,19.59,4.2694,96.36,29.99,2003
2003-08-15,Mexico,264.487,10.7205,990.67,18.27,4.5285,96.65,28.81,2003
2003-08-22,Mexico,269.476,10.8405,993.06,18.55,4.4732,98.83,29.7,2003
2003-08-29,Mexico,269.925,11.0471,1008.01,18.63,4.4636,98.1,29.49,2003
2003-09-05,Mexico,273.098,10.8865,1021.39,18.17,4.3474,97.09,27.21,2003
2003-09-12,Mexico,275.4,10.9795,1018.63,18.68,4.2516,96,26.77,2003
2003-09-19,Mexico,278.237,10.885,1036.3,17.54,4.1602,94.78,25.32,2003
2003-09-26,Mexico,281.972,11.0153,996.85,22.23,4.0005,93.85,26.64,2003
2003-10-03,Mexico,278.397,11.2405,1029.85,19.5,4.1987,93.1,28.71,2003
2003-10-10,Mexico,277.958,11.1783,1038.06,18.45,4.269,91.52,30.9,2003
2003-10-17,Mexico,274.493,11.2233,1039.32,17.62,4.3876,92.29,29.03,2003
2003-10-24,Mexico,277.128,11.1548,1028.91,17.71,4.2297,91.43,28.58,2003
2003-10-31,Mexico,278.509,11.0175,1050.71,16.1,4.2927,92.73,27.7,2003
2003-11-07,Mexico,278.101,10.9875,1053.21,16.93,4.4383,93.02,28.91,2003
2003-11-14,Mexico,280.564,11.1433,1050.35,16.94,4.2171,91.37,29.56,2003
2003-11-21,Mexico,280.487,11.233,1035.28,18.98,4.1592,90.6,29.36,2003
2003-11-28,Mexico,278.72,11.3785,1058.2,16.32,4.3316,90.23,28.45,2003
2003-12-05,Mexico,281.007,11.2075,1061.5,17.09,4.2303,89.14,28.74,2003
2003-12-12,Mexico,279.921,11.2508,1074.14,16.41,4.2379,88.6,30.37,2003
2003-12-19,Mexico,283.347,11.2498,1088.67,16.42,4.1332,88.15,30.05,2003
2003-12-26,Mexico,283.359,11.2125,1095.89,17.45,4.1503,87.63,29.06,2003
2004-01-02,Mexico,282.833,11.082,1108.48,18.22,4.3794,86.92,29.32,2004
2004-01-09,Mexico,289.246,10.8178,1121.86,16.75,4.0803,85.11,31.37,2004
2004-01-16,Mexico,289.46,10.825,1139.83,15,4.0299,87.73,30.47,2004
2004-01-23,Mexico,288.933,10.8938,1141.55,14.84,4.072,86.56,30.96,2004
2004-01-30,Mexico,286.047,11.0614,1131.13,16.63,4.1319,87.2,29.18,2004
2004-02-06,Mexico,287.895,11.1125,1142.76,16,4.0772,86.02,28.83,2004
2004-02-13,Mexico,291.413,10.935,1145.81,15.58,4.0402,85.55,30.57,2004
2004-02-20,Mexico,290.556,10.9432,1144.11,16.04,4.0961,87.24,30.69,2004
2004-02-27,Mexico,293.258,11.065,1144.94,14.55,3.9711,87.31,32.23,2004
2004-03-05,Mexico,296.177,10.9253,1156.87,14.48,3.8491,88.17,33.35,2004
2004-03-12,Mexico,297.095,10.957,1120.57,18.3,3.777,89.12,32.24,2004
2004-03-19,Mexico,297.926,10.9675,1109.78,19.15,3.771,88.13,33.26,2004
2004-03-26,Mexico,298.637,11.109,1108.06,17.33,3.8292,88.89,31.99,2004
2004-04-02,Mexico,294.966,11.165,1141.81,15.64,4.1435,88.51,30.21,2004
2004-04-09,Mexico,295.462,11.2,1139.32,16.26,4.1909,88.97,33.34,2004
2004-04-16,Mexico,290.44,11.2698,1134.61,14.94,4.3383,89.94,33.64,2004
2004-04-23,Mexico,288.661,11.3225,1140.6,14.01,4.4578,91.08,33.09,2004
2004-04-30,Mexico,283.325,11.4198,1107.31,17.19,4.5053,90.48,34.48,2004
2004-05-07,Mexico,274.126,11.5845,1098.7,18.13,4.7709,91.13,37,2004
2004-05-14,Mexico,277.796,11.5297,1095.7,18.47,4.7678,91.66,38.76,2004
2004-05-21,Mexico,278.324,11.5705,1093.56,18.49,4.7558,90.49,36.51,2004
2004-05-28,Mexico,281.338,11.4,1120.68,15.5,4.6468,88.9,36.58,2004
2004-06-04,Mexico,278.612,11.4122,1122.5,16.78,4.7715,88.54,35.67,2004
2004-06-11,Mexico,278.436,11.3748,1136.47,15.04,4.7995,90.01,35.44,2004
2004-06-18,Mexico,279.414,11.3421,1135.02,14.99,4.7096,89.08,36.21,2004
2004-06-25,Mexico,281.11,11.344,1134.43,15.19,4.6459,88.88,34.97,2004
2004-07-02,Mexico,285.535,11.4495,1125.38,15.08,4.4589,87.99,35.92,2004
2004-07-09,Mexico,285.114,11.4919,1112.81,15.78,4.4565,87.42,37.05,2004
2004-07-16,Mexico,289.147,11.4138,1101.4,14.34,4.3491,87.14,38,2004
2004-07-23,Mexico,289.6,11.449,1086.2,16.5,4.4301,89.26,38.27,2004
2004-07-30,Mexico,288.788,11.4152,1101.72,15.32,4.4747,89.96,40.03,2004
2004-08-06,Mexico,293.799,11.3995,1063.97,19.34,4.2196,88.36,40.63,2004
2004-08-13,Mexico,294.684,11.38,1064.8,17.98,4.2268,87.9,43.88,2004
2004-08-20,Mexico,296.6,11.3315,1098.35,16,4.2325,88.12,43.54,2004
2004-08-27,Mexico,297.208,11.3915,1107.77,14.71,4.2265,89.77,40.64,2004
2004-09-03,Mexico,296.92,11.4975,1113.63,13.91,4.2945,89.63,41.23,2004
2004-09-10,Mexico,298.141,11.5935,1123.92,13.76,4.1856,88.39,40.2,2004
2004-09-17,Mexico,301.659,11.4585,1128.55,14.03,4.1064,88.84,42.45,2004
2004-09-24,Mexico,300.23,11.418,1110.11,14.28,4.0273,88.4,45.33,2004
2004-10-01,Mexico,299.344,11.337,1131.5,12.75,4.1871,87.63,46.62,2004
2004-10-08,Mexico,301.572,11.2453,1122.14,15.05,4.1286,87.51,49.71,2004
2004-10-15,Mexico,301.94,11.4538,1108.2,15.04,4.0531,87.09,49.93,2004
2004-10-22,Mexico,303.241,11.513,1095.73,15.28,3.974,85.87,51.22,2004
2004-10-29,Mexico,304.264,11.5363,1130.2,16.27,4.0235,84.91,48.98,2004
2004-11-05,Mexico,303.853,11.3813,1166.17,13.84,4.1727,84.01,46.42,2004
2004-11-12,Mexico,304.393,11.3575,1184.17,13.33,4.1786,83.69,42.31,2004
2004-11-19,Mexico,304.923,11.3883,1170.34,13.5,4.2035,83.31,44.89,2004
2004-11-26,Mexico,305.036,11.2538,1182.65,12.78,4.2459,81.78,44.57,2004
2004-12-03,Mexico,303.525,11.098,1191.17,12.96,4.2497,80.98,39.36,2004
2004-12-10,Mexico,305.871,11.3418,1188,12.76,4.1489,82.67,37.38,2004
2004-12-17,Mexico,307.611,11.22,1194.22,11.95,4.199,82.16,43.39,2004
2004-12-24,Mexico,308.021,11.106,1210.13,11.23,4.2144,81.28,40.07,2004
