date,JPGCAO_Index,JPGCNG_Index,JPGCEC_Index,JPGCCH_Index,JPGCPR_Index,JPGCZM_Index,JPGCMOR_Index,JPGCEG_Index,JPGCCO_Index,JPGCMX_Index,JPGCBZ_Index
2012-12-28,100,135.357,686.262,296.922,1121.709,99.744,299.308,232.654,515.007,600.582,1047.183
2013-01-04,101.785,136.597,704.406,295.219,1118.92,101.065,103.172,235.498,511.74,598.192,1039.63
2013-01-11,102.356,137.301,709.066,294.812,1112.86,103.017,102.607,237.545,508.726,594.903,1036.489
2013-01-18,102.719,138.304,710.489,294.916,1118.803,103.381,103.035,237.878,514.536,597.552,1038.867
2013-01-25,103.16,138.144,718.387,293.347,1111.655,103.47,103.128,237.522,509.945,594.392,1031.594
2013-02-01,101.584,135.981,719.454,289.308,1080.684,101.833,100.162,227.438,498.996,584.253,1019.906
2013-02-08,100.921,135.559,720.699,289.36,1089.454,101.196,99.842,225.604,503.587,586.163,1021.979
2013-02-15,100.038,133.152,722.122,288.265,1085.252,100.574,100.434,226.051,500.312,583.529,1017.193
2013-02-22,99.689,132.708,723.189,287.398,1081.027,100.416,100.511,221.936,497.148,581.885,1009.032
2013-03-01,100.076,133.761,724.79,289.779,1085.933,100.919,100.707,221.946,499.465,585.053,1011.461
2013-03-08,101.11,134.771,726.034,286.844,1082.407,101.145,101.205,220.869,498.276,581.184,1006.701
2013-03-15,100.893,134.062,727.28,287.135,1067.57,100.385,100.885,217.353,494.255,580.536,1002.528
2013-03-22,101.586,134.212,728.525,286.439,1072.845,100.491,100.402,211.902,494.488,581.745,998.048
2013-03-29,101.692,134.341,729.592,288.081,1081.313,100.582,100.593,206.498,499.311,585.282,1004.386
2013-04-05,100.905,135.064,734.253,294.561,1118.422,100.688,102.285,216.524,512.83,604.499,1026.931
2013-04-12,101.371,137.364,735.497,294.36,1123.314,101.3,103.028,225.036,514.415,607.129,1035.478
2013-04-19,101.04,136.511,736.743,293.182,1125.925,100.772,103.444,220.875,513.818,603.138,1031.831
2013-04-26,101.391,136.948,737.988,295.446,1122.201,99.992,103.255,221.007,513.096,604.143,1037.168
2013-05-03,101.971,137.098,744.356,295.817,1130.942,99.718,103.95,221.943,517.036,605.849,1040.422
2013-05-10,102.095,136.676,745.602,294.113,1123.708,99.951,103.712,221.443,512.046,603.235,1031.465
2013-05-17,101.761,135.966,746.847,291.986,1094.848,98.917,103.065,219.767,504.772,594.776,1015.227
2013-05-24,101.095,134.133,748.27,289.382,1071.914,98.279,98.913,215.115,496.758,585.465,999.641
2013-05-31,99.219,131.375,749.159,283.582,1047.537,96.835,96.809,211.724,484.222,569.745,975.989
2013-06-07,98.073,128.66,750.403,280.977,1043.434,94.156,95.508,209.157,485.353,568.869,967.917
2013-06-14,98.662,127.665,743.141,280.507,1043.916,96.034,95.557,208.17,486.502,570.288,968.06
2013-06-21,94.162,121.225,737.303,266.218,983.658,92.342,93.051,204.742,462.392,537.968,913.235
2013-06-28,96.369,122.235,738.605,270.572,978.907,92.195,88.114,195.171,464.972,542.768,925.656
2013-07-05,97.883,122.099,739.906,266.014,976.48,92.174,88.205,206.47,463.053,539.908,913.225
2013-07-12,99.628,123.396,744.775,269.257,989.752,92.407,90.308,211.683,468.448,544.132,922.901
2013-07-19,99.754,127.271,749.645,276.259,1019.425,92.766,91.572,210.093,483.031,562.51,950.449
2013-07-26,100.093,126.524,750.761,274.719,1003.038,92.603,91.65,207.889,473.22,554.197,930.919
2013-08-02,99.872,125.812,752.063,273.819,990.776,91.949,89.06,206.552,466.727,550.587,924.257
2013-08-09,100.923,126.666,753.364,273.611,989.404,91.296,88.522,213.172,471.247,551.496,928.318
2013-08-16,101.168,127.267,754.665,269.521,965.096,90.769,87.189,207.108,462.463,545.562,915.022
2013-08-23,100.238,126.142,748.828,267.579,958.854,89.989,85.646,208.052,459.82,537.839,908.455
2013-08-30,99.896,125.779,750.129,267.916,959.734,88.449,85.318,210.039,459.335,538.86,907.773
2013-09-06,99.065,125.04,751.245,264.685,958.865,88.16,86.318,213.549,457.648,536.537,907.492
2013-09-13,99.781,126.605,752.545,267.48,963.634,88.519,88.589,219.532,460.228,541.688,915.902
2013-09-20,102.142,127.408,753.847,273.29,1002.733,91.712,91.11,227.137,472.254,557.487,938.613
2013-09-27,101.8,128.11,758.718,274.626,997.46,91.299,91.118,228.255,469.743,553.416,932.988
2013-10-04,102.281,128.001,763.589,275.374,997.819,91.409,90.539,225.941,470.842,551.501,933.464
2013-10-11,103.132,129.079,768.646,275.603,1006.84,92.056,90.559,224.188,475.323,556.038,944.119
2013-10-18,104.652,130.876,780.469,278.438,1014.963,95.543,92.607,227.554,480.862,563.183,957.914
2013-10-25,104.075,131.883,781.77,279.493,1012.702,96.174,94.835,229.338,479.719,563.109,956.234
2013-11-01,103.479,131.093,782.886,277.816,1006.474,93.527,93.866,229.76,475.377,557.854,944.71
2013-11-08,102.215,130.142,780.803,275.192,988.674,92.215,91.665,228.276,467.028,546.47,927.974
2013-11-15,102.332,129.504,781.919,276.623,995.609,91.917,91.492,227.319,470.495,551.262,933.75
2013-11-22,103.537,130.155,779.651,276.19,988.824,92.679,91.751,229.146,468.118,549.829,929.405
2013-11-29,104.026,130.299,780.952,276.286,983.897,93.05,92.261,232.514,467.967,550.132,926.835
2013-12-06,103.678,129.885,782.254,274.669,978.794,92.767,91.347,232.784,464.583,549.308,919.144
2013-12-13,104.047,130.486,790.718,276.285,992.488,91.962,91.699,234.714,470.03,556.466,928.66
2013-12-20,104.076,130.701,792.27,277.858,997.559,92.087,93.01,237.099,470.289,557.331,932.298
2013-12-27,104.188,130.825,791.571,276.382,996.794,91.92,93.09,237.343,469.308,557.442,929.45
2014-01-03,104.06,130.745,792.736,276.912,996.749,92.013,92.568,237.202,468.814,556.635,928.624
2014-01-10,104.071,131.189,788.504,279.522,1004.269,91.444,94.21,240.866,471.574,557.303,926.264
2014-01-17,104.22,131.502,790.057,280.73,1011.665,90.942,95.866,244.482,474.829,560.772,931.806
2014-01-24,103.614,130.857,787.495,279.729,998.393,90.774,95.258,244.104,468.107,558.365,927.162
2014-01-31,103.248,129.377,786.796,279.893,996.963,89.824,94.478,244.881,468.741,556.677,926.125
2014-02-07,103.856,129.942,788.155,282.075,1012.45,89.672,95.604,247.573,475.395,567.308,938.593
2014-02-14,104.008,129.109,787.844,282.519,1013.571,87.447,97.001,248.453,476.079,567.454,935.916
2014-02-21,103.879,128.192,790.872,283.142,1015.412,88.846,97.941,249.924,475.27,568.105,944.002
2014-02-28,105.748,129.531,794.483,286.625,1022.408,90.291,99.18,252.145,481.318,573.102,951.642
2014-03-07,107.095,131.141,799.568,285.577,1027.507,91.079,99.317,251.924,481.893,575.833,953.769
2014-03-14,106.741,130.141,802.791,285.971,1037.963,90.249,98.972,251.702,483.086,574.113,953.432
2014-03-21,106.873,130.394,806.758,285.278,1031.276,89.291,98.945,253.916,480.784,570.951,957.681
2014-03-28,107.103,132.024,809.414,287.503,1038.902,92.352,99.713,253.998,487.242,580.587,966.528
2014-04-04,106.633,132.444,812.263,288.481,1047.676,92.195,101.183,257.062,491.074,584.485,969.138
2014-04-11,106.523,133.386,813.623,291.248,1059.635,93.655,101.363,256.483,495.429,586.586,976.732
2014-04-18,106.412,132.866,818.71,290.664,1061.202,93.768,100.639,255.933,494.148,586.426,978.52
2014-04-25,106.641,133.473,823.796,291.717,1058.911,95.12,100.174,255.292,493.686,586.09,977.115
2014-05-02,106.919,134.645,830.747,293.784,1072.573,96.359,100.096,255.86,501.179,592.789,992.778
2014-05-09,108.023,136.422,832.106,293.753,1077.984,98.704,103.888,258.504,503.489,597.1,992.879
2014-05-16,108.157,136.361,833.465,296.374,1081.288,97.826,104.325,260.171,505.803,600.684,996.549
2014-05-23,108.063,135.487,829.426,295.827,1077.599,97.528,104.433,262.612,504.635,600.231,994.442
2014-05-30,108.751,137.743,830.397,299.28,1088.141,100.121,105.316,264.745,511.746,608.612,1004.27
2014-06-06,108.54,137.975,831.756,298.636,1093.154,103.158,105.195,267.267,512.568,608.554,1004.912
2014-06-13,107.688,136.62,833.138,298.402,1079.513,102.267,105.027,265.213,507.627,604.767,1001.202
2014-06-20,108.069,137.248,830.666,297.748,1077.08,103.172,104.463,264.342,505.224,602.332,997.642
2014-06-27,108.598,137.877,832.085,300.446,1087.089,102.448,105.483,265.215,512.434,610.23,1008.029
2014-07-04,109.078,137.9,821.832,298.195,1088.882,103.165,105.359,266.18,509.128,607.07,1000.237
2014-07-11,108.719,138.748,823.25,300.023,1091.396,104.301,105.63,265.297,511.164,607.822,1003.337
2014-07-18,108.73,138.623,824.669,300.721,1097.959,105.01,105.594,265.666,514.205,610.232,1008.651
2014-07-25,107.63,139.36,826.087,301.835,1101.218,106.247,105.998,265.318,517.269,615.624,1014.07
2014-08-01,107.622,138.32,827.282,300.678,1087.508,104.599,105.244,265.022,509.229,608.563,1000.831
2014-08-08,108.003,137.549,827.066,301.789,1087.206,104.246,103.932,263.614,509.72,609.56,1000.539
2014-08-15,109.124,139.419,841.722,303.545,1103.756,106.479,106.401,266.937,519.264,617.947,1014.341
2014-08-22,109.511,140.216,842.994,304.355,1108.715,107.49,107.201,270.458,520.839,621.6,1020.214
2014-08-29,110.149,140.626,874.975,306.77,1121.707,108.339,108.793,270.55,525.128,627.299,1029.994
2014-09-05,110.015,140.972,877.516,305.079,1113.314,109.385,109.055,271.027,520.708,621.867,1026.39
2014-09-12,109.149,139.685,858.527,301.235,1092.574,108.403,107.918,270.476,511.095,608.705,1007.277
2014-09-19,109.536,139.709,855.337,301.372,1102.402,108.031,107.31,271.168,513.863,611.042,1013.033
2014-09-26,109.171,138.594,855.122,301.702,1099.89,107.731,107.23,271.731,511.963,610.285,1002.339
2014-10-03,109.157,138.468,840.557,300.949,1100.984,107.515,106.657,272.252,513.261,612.473,1001.212
2014-10-10,108.692,138.684,841.396,302.933,1107.339,107.101,107.598,273.63,516.621,616.28,1012.539
2014-10-17,108.107,137.527,828.618,304.565,1118.833,106.073,107.46,274.107,521.498,623.701,1018.584
2014-10-24,107.692,137.615,834.352,304.772,1111.907,107.24,108.26,276.11,518.664,617.438,1011.215
2014-10-31,108.511,138.175,847.339,303.804,1109.568,107.989,109.134,277.247,518.109,617.343,1017.358
2014-11-07,106.962,137.876,821.132,302.888,1113.284,106.597,109.024,280.033,518.662,615.36,1007.167
2014-11-14,106.324,135.86,817.761,303.377,1117.354,106.522,109.414,282.288,519.584,616.83,998.739
2014-11-21,107.533,138.696,836.878,304.717,1120.374,107.545,110.302,285.029,519.248,616.485,1014.793
2014-11-28,107.621,138.956,838.15,306.599,1129.008,107.433,110.653,286.006,522.572,621.259,1022.286
2014-12-05,104.956,136.424,808.372,305.218,1126.466,107.617,111.066,286.321,517.883,616.368,1015.212
2014-12-12,100.507,126.591,697.947,303.247,1103.795,100.598,109.369,276.049,505.423,602.98,987.612
2014-12-19,100.646,131.12,712.837,304.605,1125.987,104.748,110.411,277.47,517.663,613.317,1004.362
2014-12-26,100.53,131.084,719.555,304.014,1127.595,104.889,110.826,277.562,519.547,615.987,1007.331
2015-01-02,101.923,131.751,720.613,306.415,1130.383,104.829,110.531,277.127,518.918,618.787,1009.771
2015-01-09,98.493,126.417,705.759,308.938,1140.555,101.611,111.458,279.691,518.864,621.733,1008.532
2015-01-16,100.334,126.704,710.595,307.278,1141.936,99.785,113.19,281.357,515.668,614.497,1010.837
2015-01-23,101.575,127.338,730.429,311.074,1157.802,100.845,115.39,283.392,522.011,623.82,1022.512
2015-01-30,100.164,126.23,739.155,311.502,1165.959,101.616,116.554,282.883,529.503,627.873,1005.981
2015-02-06,103.056,130.517,777.981,309.798,1156.9,105.08,116.518,280.007,524.666,623.545,1007.055
2015-02-13,103.548,126.974,772.359,310.713,1152.886,105.031,114.784,279.926,523.532,624.116,996.21
2015-02-20,101.853,127.053,781.041,313.254,1158.912,104.982,114.013,279.865,523.986,622.902,990.481
2015-02-27,103.462,131.631,779.68,318.404,1173.771,105.976,116.39,280.05,530.477,633.182,988.389
2015-03-06,104.096,133.395,786.788,311.511,1145.68,106.709,116.172,278.16,514.398,614.27,981.095
2015-03-13,102.577,129.952,766.706,312.187,1135.014,104.018,114.29,277.152,512.366,611.041,963.874
2015-03-20,102.978,132.092,758.457,315.197,1150.064,103.186,115.063,280.334,519.657,623.359,976.652
2015-03-27,104.136,133.723,760.279,317.49,1167.429,103.988,115.597,280.389,522.882,628.836,992.134
2015-04-03,105.678,137.658,752.481,319.715,1185.009,105.701,116.632,283.457,530.057,636.177,1009.459
2015-04-10,106.546,138.026,767.785,319.661,1178.236,106.845,117.134,287.301,527.406,632.315,1023.584
2015-04-17,107.154,139.191,794.15,320.344,1173.869,107.608,117.051,287.285,527.513,633.86,1014.96
2015-04-24,107.658,140.467,818.633,319.792,1184.373,106.246,115.032,287.049,530.788,636.445,1032.622
2015-05-01,108.63,141.378,827.033,317.252,1163.854,106.534,114.633,286.35,520.516,624.475,1009.641
2015-05-08,109.134,142.588,844.435,317.461,1163.076,107.286,114.55,287.582,522.308,624.552,1022.064
2015-05-15,109.017,141.626,830.335,315.457,1156.742,106.751,114.917,288.655,518.75,622.491,1017.039
2015-05-22,108.126,140.055,824.154,314.697,1157.308,106.656,115.027,289.185,519.2,624.322,1025.315
2015-05-29,108.097,139.78,810.95,316.241,1160.482,106.891,115.47,287.828,518.455,623.792,1015.968
2015-06-05,107.317,138.718,789.944,311.202,1136.187,106.008,113.136,283.272,505.689,608.983,1003.59
2015-06-12,105.983,138.488,798.886,310.196,1124.266,104.912,112.281,282.008,503.941,606.423,1004.011
2015-06-19,106.285,139.587,790.074,311.039,1127.532,102.589,112.15,281.311,508.746,610.973,1007.396
2015-06-26,106.007,139.91,787.838,308.243,1119.224,102.032,113.262,280.501,502.376,605.437,995.012
2015-07-03,106.573,138.538,779.252,309.655,1129.415,100.644,113.453,278.518,505.748,610.272,1002.305
2015-07-10,105.925,137.733,772.624,307.977,1126.108,99.989,113.69,278.11,501.245,610.415,1000.72
2015-07-17,106.069,138.187,761.52,310.145,1125.293,99.963,113.19,280.451,503.566,609.555,998.191
2015-07-24,105.157,136.597,744.626,305.481,1119.011,97.879,113.289,282.629,497.935,604.565,974.259
2015-07-31,106.256,136.748,741.986,309.45,1132.838,98.154,112.891,282.21,505.887,614.839,982.879
2015-08-07,105.556,135.585,724.551,308.845,1127.95,97.536,112.456,282.396,502.126,615.735,964.4
2015-08-14,104.508,134.024,700.45,308.132,1124.014,96.425,112.297,283.281,500.657,614.01,977.439
2015-08-21,102.237,129.311,669.695,305.987,1108.85,93.302,111.806,280.137,494.134,605.857,964.922
2015-08-28,105.585,132.761,646.658,305.124,1102.251,92.978,111.942,278.739,493.43,601.586,967.454
2015-09-04,104.141,130.549,649.473,306.394,1094.981,88.967,111.705,285.145,492.715,603.243,943.62
2015-09-11,104.266,130.151,655.655,304.819,1096.932,87.287,112.075,284.714,492.422,606.077,930.228
2015-09-18,106.293,135.051,677.274,306.505,1114.661,91.031,114.578,284.959,502.366,611.564,928.832
2015-09-25,103.753,131.525,651.561,300.206,1086.147,87.281,112.798,279.718,482.043,591.271,889.6
2015-10-02,103.631,130.808,628.347,300.085,1095.797,81.388,113.081,277.901,490.991,600.387,923.038
2015-10-09,105.947,135.583,653.885,305.839,1113.203,84.256,113.82,278.821,503.86,609.421,940.427
2015-10-16,105.803,135.996,680.903,306.902,1125.17,85.63,114.384,275.874,507.533,613.653,925.33
2015-10-23,106.352,135.77,698.07,307.446,1125.934,85.529,114.851,274.675,501.358,608.817,920.009
2015-10-30,106.343,135.486,690.54,307.635,1115.777,87.663,113.495,275.284,496.934,605.945,927.241
2015-11-06,108.101,136.322,708.608,304.237,1110.276,89.812,113.115,275.616,494.977,603.277,930.624
2015-11-13,107.414,133.584,688.766,300.921,1096.838,86.126,111.317,261.394,489.715,595.586,920.037
2015-11-20,108.356,135.641,696.508,301.793,1106.068,90.014,111.609,262.814,493.499,600.661,944.163
2015-11-27,108.532,135.187,710.71,301.649,1107.289,90.849,110.318,257.029,495.105,602.807,933.871
2015-12-04,106.203,131.81,722.895,300.22,1106.974,86.504,110.748,254.367,491.334,593.897,916.052
2015-12-11,102.052,129.346,692.715,296.657,1093.043,83.052,111.302,255.457,478.237,581.748,888.418
2015-12-18,103.36,129.428,696.961,297.116,1092.437,84.383,110.913,258.512,481.274,584.764,873.303
2015-12-25,102.872,129.648,697.675,297.047,1091.505,84.403,111.071,258.969,482.553,583.933,874.986
2016-01-01,103.235,129.558,698.956,296.79,1090.431,84.602,111.172,259.306,483.058,584.741,874.288
2016-01-08,100.013,128.807,658.8,299.038,1091.238,79.999,110.934,258.368,474.914,581.169,889.472
2016-01-15,94.27,125.383,612.279,295.465,1075.869,72.535,110.314,256.539,461.639,566.289,884.111
2016-01-22,96.783,130.187,637.215,297.673,1083.029,75.739,109.787,254.748,469.188,573.972,894.412
2016-01-29,96.447,131.925,655.375,302.395,1095.419,76.752,112.34,256.876,474,580.803,901.827
2016-02-05,95.365,130.854,637.902,303.427,1096.33,74.635,113.1,258.536,469.991,583.663,902.931
2016-02-12,93.362,129.453,620.177,302.715,1091.93,72.858,113.546,259.342,468.203,577.949,889.851
2016-02-19,99.029,132.368,656.406,306.166,1109.687,77.611,114.764,259.871,481.573,589.044,905.036
2016-02-26,99.418,133.031,690.672,309.186,1127.192,81.403,116.09,262.601,486.099,595.13,918.013
2016-03-04,102.111,134.674,707.161,315.238,1145.79,83.832,116.568,263.539,499.201,604.306,950.374
2016-03-11,102.794,134.782,726.26,315.057,1155.482,83.908,116.858,265.62,504.559,610.258,960.716
2016-03-18,107.164,137.544,804.208,317.987,1171.898,90.334,118.373,275.578,521.757,622.59,976.836
2016-03-25,104.877,136.65,763.775,317.158,1159.453,89.419,118.059,271.645,513.874,618.531,969.324
2016-04-01,105.14,137.384,785.969,319.993,1173.057,91.411,118.198,273.437,522.463,621.074,991.216
2016-04-08,108.136,137.315,774.599,320.114,1167.749,90.336,118.393,273.594,517.177,620.139,975.781
2016-04-15,110.712,139.075,780.576,324.297,1199.738,92.668,120.097,278.26,527.469,633.359,1009.828
2016-04-22,111.951,138.712,791.881,324.793,1199.586,90.653,119.915,278.128,527.247,634.497,992.617
2016-04-29,112.669,139.587,836.965,327.207,1202.7,90.957,120.11,277.09,528.882,635.534,1007.428
2016-05-06,112.108,138.575,837.388,324.719,1203.475,88.031,120.069,273.032,525.096,633.824,1009.132
2016-05-13,113.474,140.689,847.613,324.216,1204.081,91.068,120.547,272.47,529.997,636.116,1019.137
2016-05-20,112.406,140.62,856.638,321.042,1185.035,90.137,119.611,269.855,519.098,627.593,1004.14
2016-05-27,113.017,140.847,867.484,323.063,1191.267,90.61,119.538,269.292,523.123,629.181,1004.933
2016-06-03,114.382,140.223,869.036,326.636,1205.41,92.242,120.238,273.143,534.218,636.865,1014.9
2016-06-10,113.716,140.804,876.685,327.682,1214.075,94.291,121.284,273.34,539.883,641.633,1028.018
2016-06-17,111.745,142.092,861.125,325.907,1219.05,91.877,119.846,269.652,534.968,635.902,1024.246
2016-06-24,112.876,141.905,864.771,328.19,1220.003,94.369,121.202,269.876,543.606,640.427,1032.992
2016-07-01,111.14,143.866,872.976,334.896,1265.672,99.264,122.573,275.737,564.795,664.251,1068.96
2016-07-08,110.472,144.777,879.077,338.246,1282.322,100.211,124.492,282.368,570.954,672.49,1078.327
2016-07-15,112.822,147.291,885.64,340.061,1280.595,102.761,127.198,288.924,568.392,669.685,1077.823
2016-07-22,113.18,146.14,890.905,342.056,1276.244,103.234,127.205,283.932,569.942,671.989,1076.824
2016-07-29,111.575,144.774,888.965,342.315,1270.99,98.996,127.742,290.936,559.899,662.192,1084.236
2016-08-05,112.628,145.494,887.037,341.727,1280.62,103.129,127.748,293.829,568.709,669.949,1092.859
2016-08-12,115.487,147.672,888.585,344.535,1292.162,107.251,128.671,296.909,578.862,679.186,1108.153
2016-08-19,116.063,148.696,899.353,344.208,1302.756,110.963,129.352,297.219,582.431,680.937,1112.839
2016-08-26,117.307,148.625,901.594,342.59,1305.098,112.401,129.263,295.927,579.286,679.035,1108.115
2016-09-02,116.927,148.008,900.929,340.627,1302.825,110.521,127.839,293.829,575.917,677.007,1103.468
2016-09-09,117.809,149.128,901.089,339.047,1294.05,113.082,128.313,297.939,574.442,671.881,1095.59
2016-09-16,116.913,147.416,895.088,335.997,1268.746,110.887,126.488,295.307,558.895,654.286,1076.73
2016-09-23,119.294,148.926,915.844,340.323,1305.201,114.082,128.615,300.15,577.042,659.034,1101.289
2016-09-30,117.624,147.822,912.517,339.51,1312.167,112.122,127.678,298.361,583.062,657.352,1101.067
2016-10-07,118.084,147.108,924.355,338.512,1308.071,112.002,128.258,297.057,571.144,661.221,1093.257
2016-10-14,117.055,146.101,933.233,337.167,1299.401,111.497,127.479,292.227,569.465,663.928,1096.383
2016-10-21,118.442,146.942,953.037,339.353,1305.752,113.745,127.872,294.623,574.997,669.536,1102.599
2016-10-28,117.271,146.421,957.702,335.696,1288.296,112.375,127.396,292.504,565.085,653.401,1096.125
2016-11-04,114.025,146.655,942.085,334.863,1276.983,110.216,127.451,298.433,561.676,651.659,1089.065
2016-11-11,112.027,143.545,939.41,326.673,1234.57,107.586,125.482,295.582,541.906,617.941,1057.373
2016-11-18,112.384,144.447,936.081,323.542,1210.101,109.436,120.767,291.52,526.821,603.672,1048.641
2016-11-25,115.058,144.936,941.002,323.765,1200.087,109.954,120.292,289.438,529.193,603.562,1047.38
2016-12-02,113.22,144.063,948.932,323.541,1197.356,107.723,118.949,286.133,533.617,605.138,1037.066
2016-12-09,115.101,145.755,966.602,325.136,1206.473,110.396,121.684,288.256,539.461,613.986,1047.91
2016-12-16,115.948,147.386,968.42,324.223,1197.233,112.598,120.755,287.014,542.124,616.914,1042.687
2016-12-23,118.956,149.407,977.211,325.84,1201.651,114.861,120.678,288.577,544.581,621.127,1050.232
2016-12-30,118.693,149.434,986.646,327.861,1204.23,114.857,120.883,289.14,546.496,624.873,1054.007
2017-01-06,120.863,152.074,1007.178,330.464,1221.395,116.863,122.403,292.959,556.226,623.863,1075.187
2017-01-13,120.145,151.729,1006.176,331.422,1237.251,116.462,122.77,295.303,559.566,623.765,1087.805
2017-01-20,119.127,151.384,997.673,330.46,1227.108,114.617,123.995,294.65,554.538,617.968,1081.554
2017-01-27,119.458,151.225,1015.372,331.976,1223.663,115.605,123.115,295.085,555.025,627.55,1088.17
2017-02-03,120.127,150.589,1008.552,334.136,1230.22,118.873,123.27,301.466,564.716,635.145,1094.458
2017-02-10,123.45,153.584,1007.537,336.715,1242.293,119.524,124.312,303.491,565.882,638.95,1105.1
2017-02-17,122.527,154.289,1013.687,337.291,1232.371,118.291,124.138,303.645,563.428,634.671,1100.427
2017-02-24,124.027,156.132,1029.139,341.077,1242.368,120.765,123.982,308.18,566.969,648.054,1110.645
2017-03-03,124.441,156.248,1030.669,337.831,1242.054,123.098,124.433,308.322,564.155,648.745,1107.3
2017-03-10,124.893,154.66,1017.547,333.795,1234.484,121.663,123.849,307.218,556.828,640.818,1096.913
2017-03-17,127.014,155.902,1029.169,335.817,1251.722,123.739,124.645,310.366,565.195,645.821,1108.546
2017-03-24,126.989,154.765,1002.66,339.111,1260.176,123.326,124.849,311.794,572.854,655.201,1113.049
2017-03-31,127.208,155.982,1002.729,339.683,1253.485,122.117,125.419,312.204,571.586,659.003,1119.514
2017-04-07,127.519,157.974,988.651,340.468,1256.557,123.22,125.948,314.827,571.893,658.519,1121.68
2017-04-14,127.317,157.611,991.169,343.137,1264.054,121.93,126.251,313.89,575.238,666.359,1130.144
2017-04-21,127.54,158.706,987.431,342.6,1267.395,122.192,126.111,314.532,579.353,666.92,1131.763
2017-04-28,129.599,160.437,1013.663,342.365,1271.491,125.679,127.291,316.07,576.76,666.308,1135.887
2017-05-05,129.371,159.659,1009.338,341.854,1269.865,125.739,127.062,314.918,574.184,666.874,1134.183
2017-05-12,130.538,161.462,1016.768,343.092,1275.501,126.429,127.956,316.248,576.611,671.499,1140.085
2017-05-19,129.87,161.701,1018.617,344.655,1278.305,126.842,128.259,315.115,579.272,673.705,1125.381
2017-05-26,131.766,163.268,1025.153,345.671,1287.149,128.577,128.824,315.662,578.944,675.356,1125.682
2017-06-02,132.169,163.373,1013.805,347.745,1295.822,128.22,129.95,316.034,582.751,674.198,1133.891
2017-06-09,133.448,163.203,1010.565,348.03,1298.571,128.986,130.157,313.864,588.481,682.368,1130.949
2017-06-16,132.29,161.481,1008.672,349.404,1298.15,128.555,130.114,315.431,588.089,683.22,1135.251
2017-06-23,131.115,161.001,997.396,350.071,1295.724,128.287,129.568,315.595,586.992,677.978,1133.414
2017-06-30,131.62,162.194,1012.712,347.715,1286.213,127.064,129.339,315.519,581.114,674.908,1128.776
2017-07-07,129.083,158.685,1006.418,345.675,1276.719,124.46,128.173,310.869,573.352,670.308,1120.445
2017-07-14,130.415,161.749,1029.708,346.87,1287.01,125.911,128.885,317.665,577.627,675.153,1139.421
2017-07-21,132.155,164.04,1033.159,349.546,1299.981,127.117,130.252,321.833,586.429,686.572,1154.722
2017-07-28,133.596,165.003,1035.644,349.61,1296.103,129.594,130.713,319.483,584.619,686.1,1146.493
2017-08-04,135.322,166.337,1050.858,351.081,1308.586,129.937,131.576,323.563,584.398,688.026,1156.704
2017-08-11,133.486,164.795,1058.934,351.184,1304.318,127.959,131.987,321.245,584.208,684.283,1149.905
2017-08-18,134.528,165.297,1061.515,352.11,1306.935,129.69,131.793,325.821,587.268,689.128,1153.916
2017-08-25,134.704,166.408,1066.709,354.127,1318.519,130.992,132.304,325.814,590.711,694.917,1161.471
2017-09-01,135.659,168,1066.575,355.028,1327.923,133.041,133.233,329.428,594.856,699.856,1166.834
2017-09-08,136.584,169.446,1070.936,358.28,1340.699,133.524,134.031,334.162,600.324,702.776,1175.764
2017-09-15,136.994,169.664,1076.365,355.503,1336.344,131.956,133.484,332.7,598.086,699.929,1174.455
2017-09-22,135.807,168.051,1070.596,353.54,1328.499,130.52,132.837,329.146,595.193,696.707,1174.097
2017-09-29,135.905,165.827,1080.58,352.897,1325.522,132.027,132.331,327.955,594.862,698.717,1175.561
2017-10-06,137.467,166.305,1096.418,352.738,1320.126,132.942,132.011,328.752,591.843,694.386,1176.213
2017-10-13,137.66,166.988,1100.214,355.129,1324.797,132.413,131.5,331.034,595.179,689.14,1182.399
2017-10-20,137.018,167.359,1103.799,354.482,1325.063,132.68,131.608,332.36,594.018,692.277,1184.773
2017-10-27,136.384,166.21,1101.858,354.749,1322.684,131.76,131.212,330.698,591.774,687.753,1178.059
2017-11-03,138.757,168.489,1119.34,357.704,1331.858,133.888,131.824,336.731,596.223,693.468,1181.211
2017-11-10,137.02,166.952,1110.873,353.839,1328.367,132.408,130.321,331.048,592.228,689.254,1173.594
2017-11-17,141.049,168.391,1118.194,354.562,1333.939,133.634,131.033,335.413,596.133,695.157,1182.9
2017-11-24,143.066,170.059,1141.058,355.405,1338.502,135.932,132.179,337.477,599.971,700.881,1188.548
2017-12-01,143.368,169.781,1149.758,357.807,1341.928,135.746,132.71,337.279,603.307,703.919,1187.032
2017-12-08,144.393,170.114,1164.034,358.387,1342.222,135.599,132.913,337.172,604.338,698.789,1190.951
2017-12-15,147.63,172.697,1180.531,359.432,1339.776,138.977,133.538,338.678,607.768,700.484,1192.764
2017-12-22,146.79,172.451,1177.432,357.406,1338.223,138.445,133.355,337.645,604.695,697.053,1190.279
2017-12-29,147.465,172.905,1179.369,359.491,1343.017,138.846,134.032,338.31,607.078,699.516,1193.533
2018-01-05,149.562,175.497,1194.142,358.339,1349.23,140.862,135.207,342.325,608.281,701.594,1203.216
