Date,Austria,Belgium,Bulgaria,Croatia,Cyprus,Estonia,Finland,France,Germany,Greece,Ireland,Italy,Latvia,Lithuania,Netherlands,Portugal,Slovakia,Slovenia,Spain,Abu Dhabi,Dubai,Bahrain,Kuwait,Oman,Qatar,Saudi Arabia,Argentina,Brazil,Chile,Colombia,Dominican Republic,Ecuador,El Salvador,Guatemala,Jamaica,Mexico,Panama,Paraguay,Peru,Trinidad and Tobago,United States,Uruguay,Venezuela,Czech Republic,Denmark,Hungary,Iceland,Norway,Poland,Romania,Russia,Serbia,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Australia,China,Hong Kong,India,Indonesia,Japan,Kazakhstan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Egypt,Ghana,Iraq,Israel,Jordan,Kenya,Lebanon,Morocco,Nigeria,South Africa,Tunisia
2016-10-22,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,0.9189000129699707,3.672100067138672,3.672100067138672,0.373989999294281,0.3023799955844879,0.3833500146865845,3.6389999389648438,3.7504000663757324,15.116000175476074,3.148900032043457,665.7999877929688,2935.090087890625,45.499000549316406,1.0,1.0,7.310699939727783,126.80999755859375,18.61212921142578,1.0,5523.5,3.303999900817871,6.565800189971924,1.0,27.538000106811523,,24.830440521240234,6.836289882659912,283.5069885253906,114.47000122070312,8.257519721984863,3.974760055541992,4.136099815368652,62.28499984741211,112.48999786376953,8.912199974060059,0.9942100048065186,3.079969882965088,25.388999938964844,0.8183900117874146,1.3154000043869019,6.766300201416016,7.758800029754639,66.91120147705078,13050.0,105.20899963378906,329.1700134277344,4.181300163269043,,1.3973000049591064,103.36000061035156,48.30500030517578,1.3937900066375732,1135.5999755859375,144.2100067138672,31.742000579833984,35.10100173950195,2.2727270126342773,8.877599716186523,3.950500011444092,1139.5999755859375,3.8571701049804688,0.705299973487854,99.5199966430664,1473.9000244140625,9.593799591064453,319.48883056640625,13.930680274963379,2.2532999515533447
2016-10-24,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,3.6719000339508057,3.6719000339508057,0.3743099868297577,0.3029699921607971,0.3836599886417389,3.6396000385284424,3.7499001026153564,15.070500373840332,3.2030999660491943,650.7999877929688,2935.090087890625,45.20000076293945,1.0,1.0,7.301300048828125,127.86000061035156,19.005220413208008,1.0,5586.89990234375,3.3032000064849854,6.519800186157227,1.0,27.31599998474121,,24.603139877319336,6.771399974822998,281.7040100097656,113.38999938964844,8.25879955291748,3.9441699981689453,4.095399856567383,63.041900634765625,112.41000366210938,9.006699562072754,0.9873899817466736,3.1063098907470703,25.301000595092773,0.8185999989509583,1.316100001335144,6.783400058746338,7.75439977645874,66.78140258789062,13063.0,105.20899963378906,331.3900146484375,4.1996002197265625,,1.3954999446868896,103.55000305175781,48.47999954223633,1.3907699584960938,1146.699951171875,145.35000610351562,31.610000610351562,35.02000045776367,2.257335901260376,8.878299713134766,3.9651999473571777,1131.0999755859375,3.8427600860595703,0.7056999802589417,99.65499877929688,1473.9000244140625,9.840999603271484,315.0,13.776599884033203,2.253999948501587
2016-10-26,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,3.6719000339508057,3.6719000339508057,0.3743099868297577,0.3029699921607971,0.3836599886417389,3.6396000385284424,3.7499001026153564,15.070500373840332,3.2030999660491943,650.7999877929688,3021.25,45.20000076293945,1.0,1.0,7.301300048828125,127.86000061035156,19.005220413208008,1.0,5586.89990234375,3.3032000064849854,6.519800186157227,1.0,27.31599998474121,,24.603139877319336,6.771399974822998,281.7040100097656,113.38999938964844,8.25879955291748,3.9441699981689453,4.095399856567383,63.041900634765625,112.41000366210938,9.006699562072754,0.9873899817466736,3.1063098907470703,25.301000595092773,0.8185999989509583,1.316100001335144,6.783400058746338,7.75439977645874,66.78140258789062,13063.0,105.20899963378906,331.3900146484375,4.1996002197265625,,1.3954999446868896,103.55000305175781,48.47999954223633,1.3907699584960938,1146.699951171875,145.35000610351562,31.610000610351562,35.02000045776367,2.257335901260376,8.878299713134766,3.9651999473571777,1131.0999755859375,3.8427600860595703,0.7056999802589417,99.65499877929688,1473.9000244140625,9.840999603271484,315.0,13.776599884033203,2.253999948501587
2016-10-29,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,0.9103599786758423,3.6719000339508057,3.6719000339508057,0.3743099868297577,0.3029699921607971,0.3836599886417389,3.6396000385284424,3.7499001026153564,15.070500373840332,3.2030999660491943,650.7999877929688,3021.25,45.20000076293945,1.0,1.0,7.301300048828125,127.86000061035156,19.005220413208008,1.0,5586.89990234375,3.3032000064849854,6.519800186157227,1.0,27.31599998474121,,24.603139877319336,6.771399974822998,281.7040100097656,113.38999938964844,8.25879955291748,3.9441699981689453,4.095399856567383,63.041900634765625,112.41000366210938,9.006699562072754,0.9873899817466736,3.1063098907470703,25.301000595092773,0.8185999989509583,1.316100001335144,6.783400058746338,7.75439977645874,66.78140258789062,13063.0,103.052001953125,331.3900146484375,4.1996002197265625,,1.3954999446868896,103.55000305175781,48.47999954223633,1.3907699584960938,1146.699951171875,145.35000610351562,31.610000610351562,35.02000045776367,2.257335901260376,8.878299713134766,3.9651999473571777,1131.0999755859375,3.8427600860595703,0.7056999802589417,99.65499877929688,1473.9000244140625,9.840999603271484,315.0,13.776599884033203,2.253999948501587
2016-10-31,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,3.671999931335449,3.671999931335449,0.37443000078201294,0.3022499978542328,0.38352999091148376,3.639699935913086,3.75,15.074000358581543,3.232300043106079,655.5,3021.25,45.40399932861328,1.0,1.0,7.299900054931641,127.25,18.58354949951172,1.0,5592.89990234375,3.375,6.552499771118164,1.0,27.570999145507812,,24.345500946044922,6.703629970550537,275.52099609375,110.52999877929688,8.153539657592773,3.896059989929199,4.03249979019165,64.36009979248047,110.28500366210938,8.961859703063965,0.97434002161026,3.1507599353790283,25.261999130249023,0.8007000088691711,1.302299976348877,6.755499839782715,7.75570011138916,66.7853012084961,13115.0,103.052001953125,334.7300109863281,4.207600116729736,,1.3660000562667847,104.69999694824219,48.54499816894531,1.3859299421310425,1141.449951171875,144.75,31.45199966430664,35.125999450683594,2.2675740718841553,15.379500389099121,3.960200071334839,1130.5,3.792109966278076,0.7053999900817871,99.97100067138672,1507.0,9.76550006866455,315.0,13.528300285339355,2.226300001144409
2016-11-02,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,3.671999931335449,3.671999931335449,0.37443000078201294,0.3022499978542328,0.38352999091148376,3.639699935913086,3.75,15.074000358581543,3.232300043106079,655.5,3001.39990234375,45.40399932861328,1.0,1.0,7.299900054931641,127.25,18.58354949951172,1.0,5592.89990234375,3.375,6.552499771118164,1.0,27.570999145507812,,24.345500946044922,6.703629970550537,275.52099609375,110.52999877929688,8.153539657592773,3.896059989929199,4.03249979019165,64.36009979248047,110.28500366210938,8.961859703063965,0.97434002161026,3.1507599353790283,25.261999130249023,0.8007000088691711,1.302299976348877,6.755499839782715,7.75570011138916,66.7853012084961,13115.0,103.052001953125,334.7300109863281,4.207600116729736,,1.3660000562667847,104.69999694824219,48.54499816894531,1.3859299421310425,1141.449951171875,144.75,31.45199966430664,35.125999450683594,2.2675740718841553,15.379500389099121,3.960200071334839,1130.5,3.792109966278076,0.7053999900817871,99.97100067138672,1507.0,9.76550006866455,315.0,13.528300285339355,2.226300001144409
2016-11-05,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,3.671999931335449,3.671999931335449,0.37443000078201294,0.3022499978542328,0.38352999091148376,3.639699935913086,3.75,15.074000358581543,3.232300043106079,655.5,3001.39990234375,45.40399932861328,1.0,1.0,7.299900054931641,127.25,18.58354949951172,1.0,5592.89990234375,3.375,6.552499771118164,1.0,27.570999145507812,,24.345500946044922,6.703629970550537,275.52099609375,110.52999877929688,8.153539657592773,3.896059989929199,4.03249979019165,64.36009979248047,110.28500366210938,8.961859703063965,0.97434002161026,3.1507599353790283,25.261999130249023,0.8007000088691711,1.302299976348877,6.755499839782715,7.75570011138916,66.7853012084961,13115.0,106.85600280761719,334.7300109863281,4.207600116729736,,1.3660000562667847,104.69999694824219,48.54499816894531,1.3859299421310425,1141.449951171875,144.75,31.45199966430664,35.125999450683594,2.2675740718841553,15.379500389099121,3.960200071334839,1130.5,3.792109966278076,0.7053999900817871,99.97100067138672,1507.0,9.76550006866455,315.0,13.528300285339355,2.226300001144409
2016-11-07,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,3.671999931335449,3.671999931335449,0.36566001176834106,0.3028999865055084,0.383650004863739,3.6389000415802,3.7451999187469482,15.342000007629395,3.390000104904175,651.6099853515625,3001.39990234375,45.58700180053711,1.0,1.0,7.324699878692627,127.8499984741211,20.860750198364258,1.0,5632.2998046875,3.334700107574463,6.602499961853027,1.0,27.597000122070312,,24.96565055847168,6.87529993057251,285.85699462890625,111.86000061035156,8.426819801330566,4.078489780426025,4.1631999015808105,65.70301818847656,112.87999725341797,9.10750961303711,0.9895099997520447,3.2357699871063232,25.39900016784668,0.7953000068664551,1.3245999813079834,6.805099964141846,7.757989883422852,67.54679870605469,13342.0,106.85600280761719,339.44000244140625,4.421257019042969,,1.406499981880188,103.38999938964844,48.76499938964844,1.413849949836731,1164.4000244140625,144.7100067138672,31.99799919128418,34.76300048828125,21997.0,16.352500915527344,3.982800006866455,1132.699951171875,3.830209970474243,0.7059000134468079,99.90699768066406,1475.4000244140625,9.679400444030762,318.4713439941406,14.239299774169922,2.257499933242798
2016-11-09,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,3.671999931335449,3.671999931335449,0.36566001176834106,0.3028999865055084,0.383650004863739,3.6389000415802,3.7451999187469482,15.342000007629395,3.390000104904175,651.6099853515625,3120.25,45.58700180053711,1.0,1.0,7.324699878692627,127.8499984741211,20.860750198364258,1.0,5632.2998046875,3.334700107574463,6.602499961853027,1.0,27.597000122070312,,24.96565055847168,6.87529993057251,285.85699462890625,111.86000061035156,8.426819801330566,4.078489780426025,4.1631999015808105,65.70301818847656,112.87999725341797,9.10750961303711,0.9895099997520447,3.2357699871063232,25.39900016784668,0.7953000068664551,1.3245999813079834,6.805099964141846,7.757989883422852,67.54679870605469,13342.0,106.85600280761719,339.44000244140625,4.421257019042969,,1.406499981880188,103.38999938964844,48.76499938964844,1.413849949836731,1164.4000244140625,144.7100067138672,31.99799919128418,34.76300048828125,21997.0,16.352500915527344,3.982800006866455,1132.699951171875,3.830209970474243,0.7059000134468079,99.90699768066406,1475.4000244140625,9.679400444030762,318.4713439941406,14.239299774169922,2.257499933242798
2016-11-12,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,0.923799991607666,3.671999931335449,3.671999931335449,0.36566001176834106,0.3028999865055084,0.383650004863739,3.6389000415802,3.7451999187469482,15.342000007629395,3.390000104904175,651.6099853515625,3120.25,45.58700180053711,1.0,1.0,7.324699878692627,127.8499984741211,20.860750198364258,1.0,5632.2998046875,3.334700107574463,6.602499961853027,1.0,27.597000122070312,,24.96565055847168,6.87529993057251,285.85699462890625,111.86000061035156,8.426819801330566,4.078489780426025,4.1631999015808105,65.70301818847656,112.87999725341797,9.10750961303711,0.9895099997520447,3.2357699871063232,25.39900016784668,0.7953000068664551,1.3245999813079834,6.805099964141846,7.757989883422852,67.54679870605469,13342.0,110.25599670410156,339.44000244140625,4.421257019042969,,1.406499981880188,103.38999938964844,48.76499938964844,1.413849949836731,1164.4000244140625,144.7100067138672,31.99799919128418,34.76300048828125,21997.0,16.352500915527344,3.982800006866455,1132.699951171875,3.830209970474243,0.7059000134468079,99.90699768066406,1475.4000244140625,9.679400444030762,318.4713439941406,14.239299774169922,2.257499933242798
2016-11-14,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,3.671999931335449,3.671999931335449,0.37435999512672424,0.3041499853134155,0.3838900029659271,3.639400005340576,3.7504000663757324,15.496500015258789,3.3822999000549316,680.4000244140625,3120.25,45.81399917602539,1.0,1.0,7.336599826812744,128.10000610351562,20.646530151367188,1.0,5675.10009765625,3.343400001525879,6.603000164031982,1.0,27.590999603271484,,25.53569984436035,7.029379844665527,291.7760009765625,113.19999694824219,8.597399711608887,4.194340229034424,4.256100177764893,64.85780334472656,115.72000122070312,9.26123046875,1.0110499858856201,3.3758699893951416,25.677000045776367,0.8113999962806702,1.3654999732971191,6.892499923706055,7.756899833679199,68.16999816894531,13479.0,110.25599670410156,339.25,4.414000034332275,,1.4290000200271606,103.6500015258789,49.654998779296875,1.427340030670166,1180.75,145.74000549316406,32.01300048828125,35.58000183105469,2.2988510131835938,16.23200035095215,4.046299934387207,1131.9000244140625,3.8620400428771973,0.7049000263214111,99.98300170898438,1475.9000244140625,9.813199996948242,319.48883056640625,14.423399925231934,2.2934000492095947
2016-11-16,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,3.671999931335449,3.671999931335449,0.37435999512672424,0.3041499853134155,0.3838900029659271,3.639400005340576,3.7504000663757324,15.496500015258789,3.3822999000549316,680.4000244140625,3150.75,45.81399917602539,1.0,1.0,7.336599826812744,128.10000610351562,20.646530151367188,1.0,5675.10009765625,3.343400001525879,6.603000164031982,1.0,27.590999603271484,,25.53569984436035,7.029379844665527,291.7760009765625,113.19999694824219,8.597399711608887,4.194340229034424,4.256100177764893,64.85780334472656,115.72000122070312,9.26123046875,1.0110499858856201,3.3758699893951416,25.677000045776367,0.8113999962806702,1.3654999732971191,6.892499923706055,7.756899833679199,68.16999816894531,13479.0,110.25599670410156,339.25,4.414000034332275,,1.4290000200271606,103.6500015258789,49.654998779296875,1.427340030670166,1180.75,145.74000549316406,32.01300048828125,35.58000183105469,2.2988510131835938,16.23200035095215,4.046299934387207,1131.9000244140625,3.8620400428771973,0.7049000263214111,99.98300170898438,1475.9000244140625,9.813199996948242,319.48883056640625,14.423399925231934,2.2934000492095947
2016-11-19,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,0.9448000192642212,3.671999931335449,3.671999931335449,0.37435999512672424,0.3041499853134155,0.3838900029659271,3.639400005340576,3.7504000663757324,15.496500015258789,3.3822999000549316,680.4000244140625,3150.75,45.81399917602539,1.0,1.0,7.336599826812744,128.10000610351562,20.646530151367188,1.0,5675.10009765625,3.343400001525879,6.603000164031982,1.0,27.590999603271484,,25.53569984436035,7.029379844665527,291.7760009765625,113.19999694824219,8.597399711608887,4.194340229034424,4.256100177764893,64.85780334472656,115.72000122070312,9.26123046875,1.0110499858856201,3.3758699893951416,25.677000045776367,0.8113999962806702,1.3654999732971191,6.892499923706055,7.756899833679199,68.16999816894531,13479.0,113.29199981689453,339.25,4.414000034332275,,1.4290000200271606,103.6500015258789,49.654998779296875,1.427340030670166,1180.75,145.74000549316406,32.01300048828125,35.58000183105469,2.2988510131835938,16.23200035095215,4.046299934387207,1131.9000244140625,3.8620400428771973,0.7049000263214111,99.98300170898438,1475.9000244140625,9.813199996948242,319.48883056640625,14.423399925231934,2.2934000492095947
2016-11-21,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,3.672100067138672,3.672100067138672,0.36445000767707825,0.30489999055862427,0.3715299963951111,3.639400005340576,3.7448999881744385,15.517999649047852,3.4210000038146973,676.0,3150.75,45.65999984741211,1.0,1.0,7.321599960327148,127.44999694824219,20.63520050048828,1.0,5687.5,3.334399938583374,6.5833001136779785,1.0,28.466999053955078,,25.469449996948242,7.0107197761535645,292.0799865722656,112.77999877929688,8.572070121765137,4.160490036010742,4.2546000480651855,64.8812026977539,116.27999877929688,9.229660034179688,1.0125000476837158,3.4467999935150146,25.447999954223633,0.8011999726295471,1.3430999517440796,6.9217000007629395,7.75600004196167,68.50849914550781,13480.0,113.29199981689453,336.04998779296875,4.441500186920166,,1.4184999465942383,103.23999786376953,49.845001220703125,1.425469994544983,1172.699951171875,145.17999267578125,31.827999114990234,34.80699920654297,2.309468984603882,17.637500762939453,4.073299884796143,1132.800048828125,3.8682799339294434,0.7060999870300293,99.9530029296875,1469.9000244140625,9.80739974975586,314.0,14.022979736328125,2.2890000343322754
2016-11-23,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,3.672100067138672,3.672100067138672,0.36445000767707825,0.30489999055862427,0.3715299963951111,3.639400005340576,3.7448999881744385,15.517999649047852,3.4210000038146973,676.0,3088.699951171875,45.65999984741211,1.0,1.0,7.321599960327148,127.44999694824219,20.63520050048828,1.0,5687.5,3.334399938583374,6.5833001136779785,1.0,28.466999053955078,,25.469449996948242,7.0107197761535645,292.0799865722656,112.77999877929688,8.572070121765137,4.160490036010742,4.2546000480651855,64.8812026977539,116.27999877929688,9.229660034179688,1.0125000476837158,3.4467999935150146,25.447999954223633,0.8011999726295471,1.3430999517440796,6.9217000007629395,7.75600004196167,68.50849914550781,13480.0,113.29199981689453,336.04998779296875,4.441500186920166,,1.4184999465942383,103.23999786376953,49.845001220703125,1.425469994544983,1172.699951171875,145.17999267578125,31.827999114990234,34.80699920654297,2.309468984603882,17.637500762939453,4.073299884796143,1132.800048828125,3.8682799339294434,0.7060999870300293,99.9530029296875,1469.9000244140625,9.80739974975586,314.0,14.022979736328125,2.2890000343322754
2016-11-26,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,0.942300021648407,3.672100067138672,3.672100067138672,0.36445000767707825,0.30489999055862427,0.3715299963951111,3.639400005340576,3.7448999881744385,15.517999649047852,3.4210000038146973,676.0,3088.699951171875,45.65999984741211,1.0,1.0,7.321599960327148,127.44999694824219,20.63520050048828,1.0,5687.5,3.334399938583374,6.5833001136779785,1.0,28.466999053955078,,25.469449996948242,7.0107197761535645,292.0799865722656,112.77999877929688,8.572070121765137,4.160490036010742,4.2546000480651855,64.8812026977539,116.27999877929688,9.229660034179688,1.0125000476837158,3.4467999935150146,25.447999954223633,0.8011999726295471,1.3430999517440796,6.9217000007629395,7.75600004196167,68.50849914550781,13480.0,113.90899658203125,336.04998779296875,4.441500186920166,,1.4184999465942383,103.23999786376953,49.845001220703125,1.425469994544983,1172.699951171875,145.17999267578125,31.827999114990234,34.80699920654297,2.309468984603882,17.637500762939453,4.073299884796143,1132.800048828125,3.8682799339294434,0.7060999870300293,99.9530029296875,1469.9000244140625,9.80739974975586,314.0,14.022979736328125,2.2890000343322754
2016-11-28,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,3.6719000339508057,3.6719000339508057,0.3742600083351135,0.304639995098114,0.3836199939250946,3.639400005340576,3.750200033187866,16.06049919128418,3.4746999740600586,669.2999877929688,3088.699951171875,45.67599868774414,1.0,1.0,7.329500198364258,127.06999969482422,20.703649520874023,1.0,5695.60009765625,3.3269999027252197,6.578700065612793,1.0,28.347000122070312,,25.53969955444336,7.0283098220825195,295.73699951171875,111.1500015258789,8.46654987335205,4.235710144042969,4.225100040435791,63.815101623535156,114.94000244140625,9.236749649047852,1.013800024986267,3.5423500537872314,25.295000076293945,0.7893999814987183,1.343400001525879,6.885499954223633,7.755499839782715,68.0114974975586,13640.0,113.90899658203125,335.5799865722656,4.440000057220459,,1.4078999757766724,102.87000274658203,49.61000061035156,1.4241100549697876,1169.5999755859375,144.5,31.902000427246094,35.900001525878906,2.320185899734497,18.09000015258789,4.307400226593018,1131.0,3.8253800868988037,0.7062000036239624,100.2300033569336,1465.699951171875,9.754300117492676,33.0,13.907779693603516,2.3025999069213867
2016-11-30,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,3.6719000339508057,3.6719000339508057,0.3742600083351135,0.304639995098114,0.3836199939250946,3.639400005340576,3.750200033187866,16.06049919128418,3.4746999740600586,669.2999877929688,2995.39990234375,45.67599868774414,1.0,1.0,7.329500198364258,127.06999969482422,20.703649520874023,1.0,5695.60009765625,3.3269999027252197,6.578700065612793,1.0,28.347000122070312,,25.53969955444336,7.0283098220825195,295.73699951171875,111.1500015258789,8.46654987335205,4.235710144042969,4.225100040435791,63.815101623535156,114.94000244140625,9.236749649047852,1.013800024986267,3.5423500537872314,25.295000076293945,0.7893999814987183,1.343400001525879,6.885499954223633,7.755499839782715,68.0114974975586,13640.0,113.90899658203125,335.5799865722656,4.440000057220459,,1.4078999757766724,102.87000274658203,49.61000061035156,1.4241100549697876,1169.5999755859375,144.5,31.902000427246094,35.900001525878906,2.320185899734497,18.09000015258789,4.307400226593018,1131.0,3.8253800868988037,0.7062000036239624,100.2300033569336,1465.699951171875,9.754300117492676,33.0,13.907779693603516,2.3025999069213867
2016-12-03,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,3.6719000339508057,3.6719000339508057,0.3742600083351135,0.304639995098114,0.3836199939250946,3.639400005340576,3.750200033187866,16.06049919128418,3.4746999740600586,669.2999877929688,2995.39990234375,45.67599868774414,1.0,1.0,7.329500198364258,127.06999969482422,20.703649520874023,1.0,5695.60009765625,3.3269999027252197,6.578700065612793,1.0,28.347000122070312,,25.53969955444336,7.0283098220825195,295.73699951171875,111.1500015258789,8.46654987335205,4.235710144042969,4.225100040435791,63.815101623535156,114.94000244140625,9.236749649047852,1.013800024986267,3.5423500537872314,25.295000076293945,0.7893999814987183,1.343400001525879,6.885499954223633,7.755499839782715,68.0114974975586,13640.0,114.07499694824219,335.5799865722656,4.440000057220459,,1.4078999757766724,102.87000274658203,49.61000061035156,1.4241100549697876,1169.5999755859375,144.5,31.902000427246094,35.900001525878906,2.320185899734497,18.09000015258789,4.307400226593018,1131.0,3.8253800868988037,0.7062000036239624,100.2300033569336,1465.699951171875,9.754300117492676,33.0,13.907779693603516,2.3025999069213867
