Dates,Argentina,Brazil,Chile,Colombia,Mexico,Peru,Uruguay,Angola,Egypt,Ghana,Kenya,Morocco,Nigeria,South Africa,Tunisia,Zambia,West African CFA Franc,Kazakhstan,Poland,Euro,Turkey,Ukraine,Hungary,Bahrain,Oman,Saudi,United Arab Emirates,Qatar,Iraq,Indonesia,Pakistan,Philippines,Sri Lanka,Vietnam
23.03.2007,3.1015,2.0612,537.97,2176.75,11.018,3.1835,24.16,79.964,5.697,0.9285,68.83,8.4007,128.15,7.2075,1.3048,4.275,493.1452,123.87,2.9092,0.7528,1.3852,5.0255,185.75,0.37702,0.38474,3.749,3.672,3.6398,1276.6809,9125,60.7,48.115,109.66,16012
30.03.2007,3.0997,2.0594,538.97,2203.7,11.0494,3.1825,24.12,79.9651,5.705,0.9275,68.65,8.3641,127.95,7.2638,1.2997,4.23,492.7747,123.81,2.8996,0.7488,1.3847,5.03,185.76,0.37702,0.38501,3.7504,3.672,3.6398,1272.6819,9136,60.735,48.28,109,16020
06.04.2007,3.0995,2.0315,536.53,2170.5,10.9725,3.1807,24.06,79.9659,5.6963,0.9285,69,8.3551,127.95,7.1263,1.3017,4.18,488.1905,123.47,2.8686,0.7474,1.3682,5.046,183.79,0.37702,0.38489,3.7503,3.672,3.6396,1271.6819,9111,60.74,48.05,108.25,16029
13.04.2007,3.0898,2.0215,531.88,2136.3,11.0013,3.1805,24.11,79.9659,5.695,0.9268,68.8,8.2752,128.1,7.1814,1.2952,4.125,485.4087,122.05,2.8307,0.7392,1.3738,5.055,181.61,0.377,0.38499,3.7506,3.6712,3.64,1271.6819,9099,60.655,47.895,109.05,16037
20.04.2007,3.0883,2.026,527.85,2115.5,10.9838,3.1785,24,79.965,5.7,0.929,68.35,8.2453,128,7.0513,1.2915,4.105,482.552,120.96,2.786,0.7358,1.3422,5.0305,180.69,0.37701,0.38494,3.7499,3.6718,3.6396,1271,9088,60.69,47.495,109.65,16043
27.04.2007,3.0895,2.0313,526.26,2110.85,10.9206,3.171,23.96,79.9385,5.685,0.927,68.3,8.2123,127.3,7.0498,1.2886,4.155,480.3259,120.08,2.7644,0.7325,1.3328,5.0115,180.09,0.37702,0.38494,3.7502,3.6726,3.6396,1269,9078,60.645,47.45,109.95,16046
04.05.2007,3.0805,2.0335,520.31,2067.15,10.8809,3.165,23.91,79.739,5.6788,0.928,67.9,8.2421,127.4,6.928,1.2917,4.0625,482.7651,119.1,2.752,0.7358,1.3475,5.0325,181.07,0.37701,0.38496,3.7502,3.6729,3.6402,1267,8981,60.53,47.445,110.9,16050
11.05.2007,3.0794,2.0183,517.98,2026.5,10.7981,3.1705,24.01,75.381,5.6795,0.925,67.05,8.2758,127.54,6.939,1.2971,4.0375,485.0857,120.49,2.7815,0.7394,1.3406,5.0225,183.41,0.377,0.38495,3.7505,3.673,3.6403,1262.6843,8850,60.51,47.17,110.89,16050
18.05.2007,3.0775,1.9607,520.88,1985.75,10.8005,3.152,23.825,74.767,5.6925,0.929,66.8,8.3187,127.63,7.0138,1.2988,3.98,486.0922,120.06,2.8102,0.7402,1.3315,5.0175,185.36,0.377,0.38501,3.7505,3.673,3.6403,1259.6851,8813,60.78,46.57,110.9,16059
25.05.2007,3.0839,1.951,523.73,1932.15,10.786,3.171,23.945,74.964,5.6925,0.9243,66.8,8.3141,127.59,7.082,1.3025,3.95,487.4648,121.55,2.8296,0.7439,1.3331,5.0275,186.09,0.37701,0.38496,3.7505,3.6727,3.6402,1258.6855,8730,60.73,46.05,110.77,16072
01.06.2007,3.0739,1.9049,524.56,1890.05,10.7153,3.171,23.925,74.968,5.695,0.9264,66.84,8.3108,127.51,7.09,1.3,3.925,488.8453,122.02,2.8355,0.7436,1.3119,5.038,185.55,0.37702,0.38498,3.7496,3.672,3.6396,1259.6851,8835,60.725,46.075,110.8,16087
08.06.2007,3.0755,1.9595,529.15,1927.9,10.9115,3.1726,23.8,74.967,5.6975,0.9271,66.45,8.3506,127.55,7.215,1.3047,4,491.0042,121.64,2.8676,0.7478,1.3431,5.0225,189.57,0.37701,0.38501,3.7505,3.6722,3.6395,1259.6851,9075,60.68,46.57,110.9,16098
15.06.2007,3.076,1.912,525.61,1919.6,10.7751,3.1675,23.845,74.967,5.6903,0.9269,66.4,8.3421,127.45,7.1445,1.3046,3.885,490.8389,122.61,2.84,0.7469,1.3137,5.03,186.55,0.377,0.38498,3.7505,3.6728,3.6396,1258.6855,9046,60.61,46.39,110.88,16125
22.06.2007,3.082,1.9417,526.73,1950.7,10.8424,3.1695,23.85,74.967,5.7025,0.9298,66.65,8.3011,127.45,7.157,1.3002,3.83,488.4813,122.59,2.8184,0.7424,1.3111,5.017,183.11,0.37699,0.38498,3.7505,3.6727,3.6395,1254.6865,9015,60.67,46.035,111,16121
29.06.2007,3.092,1.929,527.13,1973,10.8084,3.166,23.92,74.97,5.6918,0.9267,66.8,8.2646,127.25,7.043,1.2952,3.765,485.6963,122.09,2.7847,0.7385,1.304,5.0225,182.33,0.377,0.38498,3.7505,3.6728,3.6399,1250.6875,9045,60.47,46.245,111.39,16130
06.07.2007,3.1055,1.902,521.09,1965.5,10.7692,3.164,23.755,74.97,5.6925,0.928,66.8,8.2222,127.23,6.9869,1.2889,3.77,481.2068,121.77,2.7565,0.7338,1.2943,5.02,180.86,0.377,0.38498,3.7508,3.673,3.6399,1249.6875,9033,60.385,46.075,111.56,16135
13.07.2007,3.0995,1.862,515.42,1956.13,10.7607,3.1596,23.95,74.971,5.6983,0.9298,66.82,8.1461,127.12,6.9578,1.2782,3.825,476.2112,121.78,2.7268,0.7256,1.2749,5.002,178.21,0.377,0.385,3.7505,3.6731,3.6399,1248.688,9025,60.385,45.753,111.75,16130
20.07.2007,3.119,1.8565,515.96,1924.6,10.7935,3.1576,23.695,74.971,5.695,0.9277,67.1,8.1285,127.1,6.8938,1.2721,3.815,474.1459,121.97,2.7237,0.7232,1.2709,5.015,177.96,0.37699,0.38498,3.7505,3.6728,3.6398,1248.688,9064,60.395,44.778,111.78,16137
27.07.2007,3.1193,1.8945,523.96,1992.95,11.0125,3.1646,23.59,74.971,5.675,0.9313,67.65,8.2196,127.15,7.11,1.2826,3.855,480.3611,123.84,2.7831,0.7333,1.3032,5.015,184.41,0.377,0.38499,3.7505,3.6724,3.6398,1245,9225,60.42,45.73,111.78,16140
03.08.2007,3.1405,1.8999,521.59,1961.58,10.9985,3.1576,23.62,74.971,5.6563,0.9338,66.3,8.1501,127.06,7.128,1.2728,3.96,476.5225,124.11,2.7568,0.726,1.2752,5.0155,183.12,0.377,0.38496,3.7505,3.6726,3.6395,1241,9276,60.405,45.457,111.9,16160
10.08.2007,3.1475,1.9515,520.57,2001.05,11.0025,3.1505,23.525,74.972,5.6538,0.934,66.55,8.1887,126.96,7.1755,1.2781,3.99,479.5533,125,2.7624,0.7303,1.2993,5.0055,184.61,0.37699,0.38491,3.7504,3.6726,3.6395,1239,9343,60.43,45.75,111.93,16186
17.08.2007,3.156,2.0246,523.58,2124.38,11.0823,3.1561,23.675,74.972,5.6438,0.937,68.22,8.2986,126.13,7.3368,1.2876,4.09,485.3369,125.05,2.8332,0.7421,1.3667,5.001,191.29,0.377,0.3849,3.7504,3.673,3.6396,1239,9480,60.475,46.42,112.02,16254
24.08.2007,3.1705,1.9419,524.12,2116.08,11.0063,3.1636,23.675,74.972,5.66,0.9383,67.15,8.198,126.4,7.168,1.2763,4.015,480.9598,126.05,2.8105,0.7312,1.3327,5.016,187.64,0.377,0.385,3.7507,3.6732,3.6401,1237,9405,60.66,46.71,112.65,16236
31.08.2007,3.1562,1.9619,523.7,2161.38,11.0303,3.161,23.57,74.973,5.6725,0.9321,66.85,8.2209,126.16,7.1475,1.2782,4.055,481.1715,126.39,2.8087,0.7337,1.3026,5.025,187.94,0.377,0.385,3.7504,3.6728,3.6401,1237,9395,60.585,46.54,113.03,16240
07.09.2007,3.1618,1.945,520.22,2189.65,11.1412,3.1615,23.325,74.973,5.6545,0.94,67.05,8.1525,126.11,7.256,1.2685,4.05,476.5918,122.53,2.7725,0.7263,1.298,5.013,187.17,0.377,0.385,3.751,3.6728,3.6401,1236,9400,60.54,46.525,113.28,16244
14.09.2007,3.136,1.9005,515.05,2124.58,11.1223,3.14,23.2,74.974,5.6538,0.946,67.1,8.1009,126.08,7.1488,1.2645,4.0025,472.9834,121.84,2.7247,0.7207,1.2643,5.007,183.43,0.37699,0.38456,3.7507,3.6722,3.6397,1234,9383,60.635,46.295,113.37,16241
21.09.2007,3.146,1.8677,513.85,2026.43,10.9588,3.1135,23.05,74.983,5.6489,0.9468,67.15,8.0237,125.5,7.0003,1.2581,3.865,465.4324,121.78,2.6677,0.7097,1.225,5.014,177.16,0.377,0.38485,3.7507,3.6723,3.6397,1233,9184,60.615,45.3,113.45,16180
28.09.2007,3.1495,1.8336,511.02,2029.75,10.9355,3.0845,23.05,74.986,5.61,0.9485,67.02,7.9414,125.2,6.8698,1.2482,3.885,461.2432,120.86,2.6504,0.7009,1.2072,5.025,175.93,0.377,0.38493,3.7503,3.6714,3.638,1233,9150,60.71,45.063,113.44,16086
05.10.2007,3.1565,1.804,502.85,1994.5,10.8515,3.02,22.7,74.986,5.5875,0.9409,66.73,7.9833,124.6,6.8073,1.2549,3.855,463.8198,120.94,2.6582,0.7075,1.1852,5.0575,177.07,0.377,0.38451,3.734,3.6714,3.638,1232,9105,60.735,44.725,113.49,16083
12.10.2007,3.157,1.8055,496.58,1979.55,10.8076,3.0165,22.1,74.986,5.5475,0.9483,66.6,7.9649,124.63,6.7695,1.2524,3.825,462.8706,120.78,2.6275,0.7053,1.1961,5.0345,176.65,0.377,0.38468,3.734,3.6714,3.638,1231,9080,60.62,44.042,113.42,16080
19.10.2007,3.1625,1.8035,501.49,2001.78,10.8275,3.0216,22.275,75.003,5.5488,0.9429,66.9,7.9241,124.25,6.81,1.2451,3.795,460.3046,120.64,2.5905,0.6992,1.2023,5.037,175.8,0.377,0.3848,3.734,3.6714,3.638,1231,9094,60.615,44.215,112.76,16088
26.10.2007,3.1713,1.768,496.45,2002.9,10.7345,3.0145,21.975,75.006,5.5375,0.9635,67.05,7.8676,122.05,6.499,1.2395,3.795,455.9532,120.86,2.5143,0.6948,1.1889,5.057,174.38,0.377,0.38467,3.734,3.6711,3.638,1231,9118,60.73,44.055,112.07,16084
02.11.2007,3.129,1.7477,497.62,2014.85,10.6925,2.9967,21.925,75.003,5.524,0.957,66.55,7.8098,121.3,6.56,1.2346,3.795,452.9621,121.05,2.52,0.6895,1.1842,5.04,174.12,0.377,0.38469,3.734,3.6714,3.638,1231,9138,60.72,43.672,110.43,16074
09.11.2007,3.1304,1.7454,506.04,2049,10.8905,2.9952,22,75.005,5.482,0.952,66.5,7.741,119.7,6.6238,1.2222,3.78,446.8829,120.75,2.4792,0.6813,1.199,5.0325,172.88,0.377,0.3849,3.734,3.6714,3.638,1228,9129,60.91,42.805,110.46,16067
16.11.2007,3.1313,1.7455,507.96,2040.6,10.9313,2.998,22.025,75.007,5.5,0.9535,65.7,7.7455,119.05,6.715,1.2233,3.7075,448.2878,120.59,2.5151,0.6819,1.1882,5.0143,173.53,0.37675,0.38492,3.7415,3.6714,3.638,1227,9330,61.125,43.505,110.41,16064
23.11.2007,3.1432,1.8033,513.79,2085.63,10.9735,3.009,21.925,75.009,5.5238,0.9574,64.25,7.6761,119.08,6.8375,1.2136,3.84,443.1991,120.51,2.4913,0.674,1.2057,5.0488,173.55,0.375,0.385,3.7415,3.6714,3.638,1225,9367,61.085,42.835,110.33,16055
30.11.2007,3.1445,1.7924,505.25,2046.35,10.9202,2.9969,21.875,75.015,5.5258,0.975,64.35,7.7239,118.93,6.8038,1.2226,3.76,444.0693,120.85,2.4608,0.6834,1.1757,5.067,173.04,0.375,0.38445,3.7415,3.6714,3.638,1219,9372,61.25,42.77,110.48,16045
07.12.2007,3.1375,1.7591,497.38,2016.7,10.8228,2.9615,21.825,75.017,5.535,0.985,64,7.7479,118.93,6.6975,1.2236,3.85,447.6452,120.86,2.4412,0.6822,1.1722,5.065,171.68,0.377,0.38425,3.7415,3.6714,3.638,1215,9270,61.27,41.74,108.15,16043
14.12.2007,3.143,1.7955,498.72,2011.03,10.8384,2.9746,21.6,75.013,5.533,0.9585,62.95,7.8449,118.04,6.8888,1.2314,3.84,449.2087,120.75,2.5,0.693,1.1842,5.06,176.24,0.376,0.384,3.7415,3.6714,3.638,1215,9324,61.14,41.235,108.95,16040
21.12.2007,3.141,1.7926,496.07,1992.55,10.824,2.9795,21.625,75.018,5.5388,0.96,62.7,7.8775,117.96,7.0288,1.2418,3.825,456.429,120.8,2.518,0.6953,1.1892,5.0645,176.43,0.376,0.3843,3.7415,3.6714,3.638,1215,9433,60.94,41.49,108.64,16045
28.12.2007,3.1483,1.7761,497.79,2013.05,10.9036,2.995,21.55,75.023,5.5325,0.98,63.5,7.7205,117.9,6.812,1.2299,3.835,450.257,120.54,2.4508,0.6792,1.1698,5.0538,172.42,0.376,0.38441,3.734,3.6714,3.638,1215,9412,61.37,41.275,108.68,16025
04.01.2008,3.14,1.7547,495.72,2013.5,10.9238,2.9665,21.5,75.029,5.5275,0.9775,66.1,7.6904,118.13,6.872,1.2134,3.865,443.9792,120.64,2.4433,0.6783,1.1678,5.05,172.85,0.3755,0.3849,3.7415,3.6714,3.638,1214,9422,62.125,40.964,108.63,15993
11.01.2008,3.1285,1.7471,476.52,1975.08,10.943,2.9395,20.975,75.0335,5.4948,0.9675,66.1,7.6927,118.04,6.7588,1.2089,3.73,443.4239,120.56,2.4213,0.6768,1.1532,5.052,171.56,0.3765,0.38446,3.7415,3.6714,3.638,1214,9433,62.75,40.6,108.13,15989
18.01.2008,3.1525,1.7852,476.49,1979.05,10.9045,2.9445,21.15,75.037,5.46,0.9738,68.9,7.757,117.11,7.0505,1.22,3.75,448.5329,120.34,2.4766,0.6839,1.1849,5.0598,175.62,0.3765,0.38491,3.7415,3.6714,3.638,1213,9442,62.205,40.885,107.99,15988
25.01.2008,3.1495,1.7816,468.73,1969.4,10.8988,2.936,21.1,75.0385,5.495,0.9688,69.72,7.7375,117.68,7.15,1.2172,3.815,446.3051,120.16,2.4622,0.6811,1.1821,5.0675,175.74,0.3765,0.3849,3.75,3.6714,3.638,1212,9329,62.455,40.807,107.96,15983
01.02.2008,3.154,1.7454,468.58,1922.05,10.8096,2.931,20.9,75.038,5.545,0.9688,70.15,7.6612,117.79,7.36,1.2118,3.73,442.5414,120.13,2.4264,0.6756,1.1673,5.055,173.89,0.377,0.3849,3.7481,3.6714,3.638,1212,9195,62.72,40.5,107.68,15969
08.02.2008,3.1687,1.7692,471.24,1920.13,10.7623,2.91,20.85,75.057,5.5575,0.9707,72.3,7.8096,117.59,7.7883,1.232,3.77,452.4932,120.36,2.4956,0.6894,1.2114,5.0585,183.71,0.3765,0.3849,3.7495,3.6714,3.638,1209,9238,62.875,40.655,107.86,15968
15.02.2008,3.152,1.7534,464.73,1904.9,10.7596,2.905,21.05,75.042,5.54,0.9745,70.2,7.7397,117.54,7.6725,1.2178,3.745,446.5785,120.14,2.4352,0.6811,1.2016,5.0413,179.63,0.3765,0.3849,3.7495,3.6714,3.638,1209,9165,63.11,40.7,107.9,15960
22.02.2008,3.1583,1.7075,465.37,1894.1,10.7733,2.8995,20.95,75.033,5.4935,0.9688,69.6,7.6682,117.45,7.73,1.2115,3.73,442.7804,120.43,2.4113,0.6744,1.2063,5.033,178.41,0.376,0.38495,3.7504,3.6714,3.638,1209,9174,61.965,40.605,107.83,15945
29.02.2008,3.1618,1.6907,454.8,1838.55,10.7136,2.8895,20.85,75.038,5.48,0.9785,68,7.5162,117.03,7.83,1.1907,3.76,431.72,120.7,2.3176,0.6588,1.2031,5.05,174.16,0.376,0.38495,3.7504,3.6714,3.638,1209,9071,62.635,40.427,107.85,15931
07.03.2008,3.1555,1.6834,443.15,1900.15,10.821,2.8416,20.7,75.3225,5.4869,0.9718,65.8,7.4528,116.94,8.0248,1.1827,3.7,426.91,120.64,2.3136,0.6512,1.2415,5.053,172.94,0.3769,0.38495,3.7425,3.6714,3.638,1209,9060,62.6,40.848,107.73,15913
14.03.2008,3.144,1.7119,438.03,1851.15,10.7664,2.8105,20.735,75.0545,5.4663,0.9688,65.4,7.3426,116.58,7.9338,1.16,3.655,418.35,120.66,2.2642,0.638,1.2305,4.9965,165.61,0.3769,0.38495,3.7491,3.6714,3.638,1208,9255,62.775,41.54,107.7,15863
21.03.2008,3.157,1.7318,449.21,1823.4,10.726,2.793,20.55,75.068,5.47,0.9688,63.05,7.4163,116.62,8.1725,1.1654,3.62,424.5101,120.53,2.2885,0.648,1.251,4.9485,166.82,0.377,0.38495,3.7476,3.6714,3.6345,1207,9195,62.805,41.675,107.63,15810
28.03.2008,3.163,1.7434,440,1828,10.6946,2.752,20.2,75.059,5.4748,0.9745,62.8,7.2912,117.02,8.1433,1.1491,3.695,415.0398,120.62,2.2348,0.6331,1.3043,4.992,162.75,0.37695,0.38495,3.7507,3.6714,3.638,1205,9204,62.77,41.78,107.81,16115
04.04.2008,3.1638,1.7095,435.75,1815.7,10.5664,2.7005,20.025,75.066,5.4593,0.9787,61.8,7.2958,117.5,7.875,1.1552,3.565,416.7601,120.59,2.2071,0.6354,1.2925,4.9975,162.96,0.377,0.38495,3.7518,3.6714,3.638,1204,9220,62.895,41.72,107.57,16115
11.04.2008,3.153,1.6906,447.18,1795.1,10.535,2.739,19.9,75.0605,5.4463,0.9774,62.35,7.2707,117.34,7.821,1.1582,3.53,414.6,120.49,2.1687,0.6326,1.3063,4.97,159.68,0.377,0.38495,3.7503,3.6714,3.638,1203,9189,63.175,41.575,107.9,16116
18.04.2008,3.17,1.669,456.35,1784.25,10.4835,2.732,19.75,75.0285,5.445,1.005,61.6,7.2933,117.78,7.785,1.1569,3.435,414.57,120.61,2.1811,0.6322,1.3095,4.915,159.79,0.377,0.38495,3.7503,3.6714,3.638,1203,9190,64.025,41.895,107.88,16114
25.04.2008,3.1735,1.6667,453.27,1775.83,10.4642,2.8335,20.045,75.012,5.435,1.0033,62.25,7.3365,117.73,7.6168,1.1651,3.465,419.64,120.51,2.1921,0.6397,1.2941,4.825,161.9,0.377,0.38495,3.7504,3.6729,3.638,1201,9230,64.405,42.065,107.85,16119
02.05.2008,3.172,1.6498,465.87,1759.6,10.4639,2.786,19.9,74.998,5.3731,0.9825,61.9,7.4172,117.79,7.5828,1.18,3.445,425.14,120.42,2.2342,0.6483,1.2585,4.85,163.27,0.37698,0.38505,3.7509,3.6714,3.638,1201,9235,65.155,42.355,107.85,16129
09.05.2008,3.177,1.6852,468.54,1782.2,10.5642,2.757,19.975,74.999,5.365,0.985,61.6,7.3997,117.88,7.735,1.1809,3.38,423.6,120.59,2.1976,0.6459,1.2672,4.7875,162.75,0.377,0.38505,3.7509,3.6728,3.64,1199,9250,66.75,42.495,107.65,16146
16.05.2008,3.1463,1.641,466.67,1784.2,10.3977,2.7635,19.85,74.999,5.3613,0.9925,62.35,7.3481,117.85,7.474,1.1735,3.415,420.74,120.7,2.177,0.642,1.2315,4.7405,158.59,0.37695,0.38495,3.7503,3.6726,3.638,1198,9290,68.4,42.795,107.82,16161
23.05.2008,3.136,1.6593,470.75,1777.93,10.3901,2.843,19.75,75.055,5.35,1,62.85,7.2752,117.82,7.681,1.1608,3.395,415.67,120.58,2.1625,0.6344,1.2462,4.75,155.2,0.37695,0.38495,3.7503,3.6714,3.638,1198,9335,68.275,43.525,107.85,16199
30.05.2008,3.0999,1.627,480.35,1746.95,10.33,2.856,19.75,75.009,5.3498,1,62.1,7.365,117.83,7.61,1.1722,3.415,421.56,120.59,2.1735,0.6429,1.2186,4.765,154.7,0.377,0.385,3.7506,3.6714,3.638,1197,9315,66.55,43.715,107.89,16246
06.06.2008,3.0735,1.6341,487.08,1698.55,10.3663,2.8036,19.6,75.011,5.3389,0.9975,63.25,7.2986,117.82,7.8756,1.1668,3.33,415.73,120.62,2.1605,0.6338,1.2426,4.745,157.4,0.37697,0.38495,3.7505,3.6714,3.638,1196,9324,67.53,44.08,107.88,16284
13.06.2008,3.039,1.6355,499.12,1706.7,10.3591,2.884,19.44,75.05,5.3438,1.065,65.05,7.4463,117.83,8.1063,1.1854,3.265,426.4101,120.68,2.2092,0.6502,1.2555,4.6975,160.39,0.377,0.38505,3.7503,3.6714,3.638,1196,9319,66.79,44.4,107.8,16611
20.06.2008,3.0335,1.6057,495.95,1679.85,10.2715,2.9345,19.35,74.97,5.3473,1.095,64.5,7.3432,117.77,7.9913,1.176,3.16,420.0951,120.75,2.1554,0.6408,1.2298,4.675,153.35,0.377,0.385,3.7504,3.673,3.638,1196,9260,67.3,44.335,107.65,16612
27.06.2008,3.0258,1.594,522.02,1888.4,10.2932,2.9655,19.4625,75.03,5.3375,1.0951,64.7,7.2934,117.81,7.9145,1.1645,3.195,415.24,120.74,2.131,0.6332,1.2284,4.5663,150.09,0.377,0.385,3.7497,3.6727,3.638,1195,9213,68.07,44.815,107.7,16845
04.07.2008,3.0296,1.607,511.92,1742.85,10.3348,2.89,19.25,75.0114,5.3465,1.0498,65.32,7.3116,117.68,7.7313,1.1679,3.375,418.0199,120.55,2.1108,0.6368,1.2359,4.6,148.97,0.377,0.385,3.7496,3.6727,3.6385,1194,9215,69.65,45.41,107.7,16848
11.07.2008,3.0205,1.601,502.06,1781.85,10.2904,2.8325,19.2,74.9994,5.3288,1.11,67.05,7.2379,117.74,7.6585,1.1587,3.295,411.485,120.24,2.0483,0.6274,1.2234,4.6205,145.35,0.377,0.385,3.7503,3.6727,3.6385,1193,9158,71.145,45.585,107.65,16842
18.07.2008,3.0234,1.5893,496.06,1799.85,10.1774,2.843,19.15,74.985,5.3248,1.125,66.3,7.2544,117.73,7.6047,1.1601,3.38,413.8251,120.19,2.0281,0.631,1.1913,4.615,144.18,0.377,0.385,3.7505,3.6727,3.6385,1193,9148,71.145,44.395,107.55,16775
25.07.2008,3.0185,1.5728,491.04,1787.65,10.0988,2.822,19.205,75.015,5.2941,1.145,67.65,7.3198,117.78,7.5925,1.1705,3.465,417.5549,120.2,2.0447,0.6366,1.2062,4.635,147.49,0.377,0.38495,3.7477,3.6727,3.6385,1193,9133,70.89,43.945,107.6,16775
01.08.2008,3.0443,1.56,505.5,1776.7,9.9357,2.798,19.1,74.9201,5.3015,1.1588,67.1,7.3727,117.77,7.2201,1.176,3.375,421.555,120.18,2.0624,0.6424,1.1543,4.64,148.98,0.37698,0.38495,3.7503,3.673,3.642,1193,9093,71.5075,44.225,107.6,16765
08.08.2008,3.052,1.6087,516.85,1808.05,10.1568,2.858,19.125,75.011,5.2811,1.1563,67.3,7.5782,117.74,7.7375,1.2037,3.355,436.585,120.08,2.1827,0.6663,1.1887,4.6295,157.6,0.377,0.38495,3.7503,3.673,3.6385,1193,9165,72.615,44.335,107.7,16540
15.08.2008,3.0289,1.638,515.25,1878.3,10.1866,2.9415,19.05,75.019,5.2956,1.1545,67.45,7.7278,117.75,7.8708,1.2299,3.4025,446.485,120.15,2.2697,0.6808,1.1873,4.615,162.99,0.377,0.38495,3.7503,3.673,3.6385,1193,9186,76.5,45.27,107.75,16600
22.08.2008,3.0239,1.627,519.91,1872.95,10.145,2.917,19.475,75.02,5.3175,1.156,68.55,7.6796,117.73,7.6777,1.2254,3.56,443.46,119.72,2.23,0.676,1.1861,4.61,158.07,0.377,0.38495,3.7503,3.673,3.6385,1193,9151,76.425,45.64,107.65,16600
29.08.2008,3.03,1.6315,513.13,1941.1,10.287,2.9515,19.25,75.021,5.3485,1.157,68.75,7.7378,117.63,7.7045,1.2322,3.515,447.1551,119.68,2.2711,0.6815,1.1844,4.6715,161.41,0.377,0.38495,3.7502,3.6732,3.6385,1193,9153,76.125,45.929,107.87,16525
05.09.2008,3.0403,1.716,524.58,2038,10.4618,2.9715,19.425,75.022,5.3628,1.16,70.08,7.9207,117.67,7.9616,1.2435,3.53,460.395,119.6,2.4179,0.7009,1.2387,4.715,169.46,0.377,0.38495,3.7503,3.673,3.6385,1180,9364,76.475,46.888,107.85,16590
12.09.2008,3.0815,1.781,529.63,2053.4,10.5945,2.9747,20.7,75.0136,5.383,1.155,70.68,7.9652,117.6,7.9913,1.2579,3.48,461.4501,119.49,2.3409,0.703,1.239,4.771,166.93,0.377,0.385,3.7503,3.6731,3.638,1193,9450,76.5,46.865,107.85,16590
19.09.2008,3.115,1.8298,547.59,2053.53,10.6585,2.9545,20.775,74.9299,5.4233,1.1565,71.9,7.8538,117.72,7.92,1.2455,3.59,453.0601,119.76,2.2743,0.6914,1.2458,4.9975,166.14,0.377,0.3849,3.7502,3.673,3.638,1179,9370,77.95,46.555,107.9,16725
26.09.2008,3.1159,1.8445,540,2108.05,10.7874,2.9625,21.1,74.8297,5.46,1.1585,73.75,7.7756,117.62,8.0848,1.2349,3.555,448.395,119.77,2.3003,0.6843,1.2284,5.055,163.94,0.377,0.385,3.7503,3.6736,3.638,1178,9385,78.1625,46.735,107.89,16590
03.10.2008,3.162,2.044,570.86,2147.5,11.2554,3.0093,21.2,74.9175,5.4463,1.16,73,8.1329,117.74,8.4891,1.2815,3.53,475.77,119.99,2.4703,0.726,1.311,5.2475,178.62,0.377,0.38505,3.7575,3.673,3.638,1178,9478,78.25,47.115,108,16722
10.10.2008,3.2235,2.313,638.25,2311.65,13.093,3.07,22.15,75.025,5.455,1.1645,74.3,8.3063,117.75,9.4694,1.2985,3.9075,486.5001,119.89,2.6832,0.7457,1.429,5.14,193.62,0.377,0.38505,3.7572,3.6727,3.638,1178,9865,79.16,47.67,108.03,16580
17.10.2008,3.212,2.119,617.51,2264.5,12.876,3.056,22.3,74.7578,5.4925,1.1684,76.4,8.3149,117.87,10.0126,1.3054,4.22,488.86,119.76,2.6509,0.7459,1.495,5.26,199.63,0.377,0.385,3.7503,3.6732,3.638,1177,9808,83.8,48.015,108.03,16600
24.10.2008,3.2787,2.3075,670.69,2378.75,13.3842,3.1075,22.85,75.03,5.5595,1.1675,79.8,8.712,117.92,11.175,1.3783,4.435,519.285,119.91,3.028,0.7922,1.6912,5.875,217.75,0.377,0.3847,3.7668,3.6726,3.638,1176,10195,81.425,48.968,108.05,16724
31.10.2008,3.3865,2.159,670.75,2380.6,12.8259,3.075,23.075,75.029,5.5805,1.1715,79.3,8.6927,117.7,9.78,1.3771,4.47,517.5001,119.96,2.7765,0.7855,1.5423,5.92,201.05,0.377,0.385,3.7488,3.6737,3.638,1175,11050,81.4875,48.933,110.18,16825
07.11.2008,3.3044,2.1643,637.03,2302.4,12.8018,3.075,23.525,75.025,5.5735,1.183,76.1,8.6728,117.76,10.17,1.3939,3.93,515.0051,119.91,2.8745,0.7863,1.5467,5.79,210.62,0.377,0.385,3.7513,3.6733,3.638,1175,11150,81.175,48.8,110.03,16964
14.11.2008,3.311,2.2415,638.27,2311.55,13.0613,3.095,23.65,75.023,5.5355,1.1915,78.05,8.7065,117.85,10.1313,1.3961,4.305,516.5001,120.13,2.9206,0.7933,1.615,5.77,212.3,0.377,0.385,3.751,3.6732,3.638,1174,11755,80.225,49.335,110.05,16987
21.11.2008,3.3325,2.4614,682.75,2361.45,13.72,3.1015,23.7,75.024,5.52,1.196,78.8,8.8114,117.81,10.475,1.4056,4.595,522.5001,120.18,3.0784,0.7944,1.6603,6.12,211.55,0.377,0.385,3.751,3.6734,3.638,1174,12400,79.25,49.85,110.05,16972
28.11.2008,3.3735,2.3063,661.65,2317.75,13.4647,3.0995,23.675,75.028,5.5231,1.2143,79.25,8.7126,119.33,10.05,1.3981,4.56,516.0001,120.39,2.9786,0.7879,1.563,7.52,204.06,0.377,0.385,3.751,3.6727,3.638,1173,12360,78.855,48.925,110.02,16972
