date,Kuwait,India,Indonesia,Taiwan,United States,South Africa,Thailand,Czechia,China,Brazil,Canada,Abu Dhabi,Dubai,United Arab Emirates,Qatar,Philippines,Greece,Mexico,Hong Kong,Vietnam,Turkey,Argentina,United Kingdom,Tunisia,Australia,Sri Lanka,Sweden,Botswana,Estonia,Ukraine,Belgium,Austria,Mauritius,Kenya,South Korea,Finland,Singapore,GCC,Netherlands,Zhonghua,Bosnia and Herzegovina,Morocco,Portugal,Oman,Slovenia,Bahrain,Malaysia,Trinidad and Tobago,New Zealand,Chile,Saudi Arabia,China,LatAm,Bulgaria,Hungary,Poland,Israel,Norway,Peru,Switzerland,Pakistan,Denmark,Nigeria,Jamaica,Ireland,Bahrain,Germany,Japan,Kazakhstan,Oman,Spain,Italy,Colombia,Croatia,Serbia,Bangladesh,France,Egypt,Ghana,Romania,EU,Lithuania,Jordan,Lebanon
22.06.2012,426.823,769.558,1556.549,888.002,897.511,1044.022,1657.625,666.711,945.118,939.48,848.496,345.033,345.033,345.033,945.879,1353.856,81.648,899.832,945.537,741.108,882.912,318.926,654.705,804.142,778.135,609.594,741.513,836.048,873.039,379.143,437.521,337.056,935.511,848.296,916.26,364.217,895.51,522.13,569.8,932.781,761.945,744.891,321.572,639.263,637.053,244.652,1226.534,1265.984,662.537,1265.769,734.402,814.113,784.146,511.042,416.338,478.977,758.609,661.809,1373.683,802.205,995.079,793.408,765.938,1063.807,240.888,223.249,609.937,646.173,781.985,632.376,399.595,306.703,2052.47,805.38,649.621,433.739,506.719,529.169,704.062,863.389,553.924,980.654,533.199,771.159
25.06.2012,427.602,766.932,1539.008,881.124,882.983,1029.533,1643.533,655.599,936.353,910.498,837.734,342.321,342.321,342.321,946.308,1354.52,74.951,895.918,941.986,738.562,865.417,306.294,646.838,800.19,769.451,603.082,717.657,811.301,863.049,373.536,436.449,330.941,939.764,842.413,900.055,348.538,888.009,521.11,558.689,925.806,752.581,729.566,312.335,639.287,634.233,245.118,1222.74,1267.061,660.327,1247.728,716.701,795.224,766.074,510.882,404.494,471.69,782.26,649.678,1365.574,792.406,987.272,778.988,765.216,1061.715,237.043,223.249,594.793,648.407,779.155,632.141,382.506,293.796,1978.4,801.975,646.052,430.983,493.874,589.131,704.062,855.51,542.426,965.791,532.708,765.734
26.06.2012,429.749,769.258,1552.243,875.813,887.344,1031.716,1648.954,659.914,938.583,912.27,839.094,341.919,341.919,341.919,941.74,1365.317,76.001,904.017,942.772,730.699,879.122,308.765,647.928,799.647,769.722,603.246,712.416,812.571,859.933,383.023,438.884,326.431,931.478,844.257,899.32,345.343,888.967,520.46,557.16,927.543,758.3,719.266,305.356,639.082,623.716,246.735,1217.452,1269.968,657.911,1244.6,718.764,794.74,768.262,507.595,406.895,480.756,768.594,648.987,1358.865,792.702,988.377,771.897,764.149,1059.723,238.398,225.17,593.789,643.925,786.725,631.564,376.807,290.559,1980.903,802.586,642.871,444.443,491.642,605.869,702.226,837.015,541.369,964.694,533.551,768.446
27.06.2012,433.288,770.55,1573.043,882.559,895.463,1039.312,1669.008,661.717,948.109,906.817,846.935,341.595,341.595,341.595,939.022,1386.799,76.425,920.916,952.976,730.493,894.788,310.12,654.811,794.549,778.33,600.263,721.873,815.429,857.382,390.573,444.135,329.987,934.025,839.098,901.523,350.832,902.237,521.54,564.875,937.161,751.191,733.451,309.585,641.625,622.591,246.59,1220.797,1265.919,659.899,1259.752,705.701,793.304,770.537,503.518,408.932,485.108,768.045,663.42,1354.989,796.766,1001.087,779.74,770.753,1055.044,241.871,225.214,601.119,646.865,790.395,634.308,384.361,297.381,2025.584,799.95,639.79,459.282,499.276,606.285,704.442,847.955,548.355,957.504,530.761,765.606
28.06.2012,431.61,774.091,1551.208,881.248,893.858,1018.423,1681.083,644.942,937.592,897.588,841.312,341.012,341.012,341.012,933.754,1388.025,75.86,922.709,945.62,730.14,881.715,312.802,649.21,792.692,774.721,591.326,711.832,824.996,858.495,390.573,445.096,329.024,931.564,831.681,904.339,346.86,901.208,519.39,561.116,927.798,749.353,733.59,306.13,646.873,615.327,247.265,1215.941,1263.986,658.91,1246.976,705.701,784.529,764.804,493.034,399.887,471.339,755.239,662.351,1345.298,792.831,1004.832,779.729,767.717,1062.43,242.21,226.159,592.588,662.094,778.739,638.56,386.453,298.065,1998.035,799.115,634.705,463.186,496.214,615.297,704.078,855.316,544.014,956.978,528.796,766.213
29.06.2012,433.075,807.91,1591.347,898.696,916.758,1057.406,1692.679,667.441,958,953.275,866.673,341.012,341.012,341.012,933.651,1394.976,82.823,953.542,963.229,733.211,917.982,322.799,666.704,800.163,802.264,589.734,760.031,830.036,885.084,390.573,471.959,350.903,929.674,836.591,929.791,366.879,921.644,520.02,594.403,947.038,780.947,742.007,321.175,646.873,634.13,247.265,1228.289,1265.488,672.861,1286.017,705.654,796.031,802.784,514.642,427.762,497.111,762.024,700.651,1379.193,821.732,1002.749,816.568,771.08,1063.369,254.972,226.159,630.507,667.877,788.75,638.56,417.433,322.89,2065.581,829.591,647.77,463.186,529.622,615.249,694.921,893.097,570.816,977.731,528.796,768.362
02.07.2012,436.281,813.422,1609.155,905.356,919.933,1057.382,1723.041,663.701,958.023,970.188,867.013,345.286,345.286,345.286,940.734,1410.314,82.38,955,963.124,725.359,910.081,328.398,675.42,794.294,809.073,590.914,760.42,830.036,879.574,396.174,476.462,354.025,935.205,852.147,926.351,371.008,930.268,524.26,595.819,947.019,758.827,741.976,326.121,629.862,634.952,246.885,1236.127,1268.479,680.779,1290.642,722.766,800.936,812.256,512.599,422.207,491.299,775.583,703.851,1395.784,820.476,1035.51,818.911,777.999,1061.194,254.571,225.702,633.194,671.394,796.484,620.515,415.789,321.397,2072.606,836.629,634.706,443.586,532.635,646.355,694.921,909.189,574.901,968.316,534.215,763.008
03.07.2012,435.34,829.979,1637.397,915.581,926.747,1078.888,1741.681,662.242,972.344,981.856,891.705,352.725,352.725,352.725,946.083,1438.216,82.818,970.333,977.901,714.049,925.775,337.564,680.815,800.535,810.186,590.914,772.477,835.116,877.846,428.441,480.151,355.711,934.919,863.598,940.265,376.673,945.509,527.45,603.936,961.298,776.055,747.67,332.791,625.38,633.412,245.983,1246.006,1269.38,684.834,1305.821,734.882,801.988,823.104,512.057,429.237,497.592,775.502,720.356,1410.678,833.425,1040.616,831.76,785.907,1034.545,256.138,224.196,642.979,673.563,829.59,615.198,421.837,326.539,2113.815,834.231,641.113,441.408,538.553,652.673,693.137,918.81,581.319,971.628,535.517,766.533
04.07.2012,434.875,836.47,1652.648,915.772,926.747,1070.848,1736.369,661.412,973.641,977.294,897.39,351.991,351.991,351.991,944.384,1431.235,86.169,964.284,984.656,709.138,924.031,337.564,675.867,795.499,820.12,590.995,772.877,829.718,882.77,418.71,476.741,351.778,933.63,865.391,945.937,372.796,941.613,526.51,599.643,964.33,770.149,738.819,334.415,623.722,629.197,246.852,1248.887,1271.163,691.763,1307.084,730.195,800.673,819.705,510.834,423.122,489.234,780.013,708.473,1409.755,828.027,1041.275,826.937,797.019,1046.297,256.635,225.214,637.452,675.478,831.531,614.277,415.914,321.602,2111.783,825.856,633.426,434.023,534.195,643.953,699.435,877.065,576.86,962.326,535.891,771.301
05.07.2012,433.957,830.271,1644.41,910.303,923.104,1085.779,1744.478,652.993,975.205,976.942,888.541,353.109,353.109,353.109,945.725,1441.921,82.924,958.693,990.331,718.051,909.746,327.28,674.135,791.178,820.41,587.212,767.787,837.039,876.945,412.956,469.624,345.887,934.826,859.211,946.257,367.284,950.017,527.53,589.999,967.193,762.226,737.382,325.097,627.845,618.958,248.276,1247.658,1229.234,691.675,1309.423,730.185,785.976,818.444,493.664,416.147,489.808,779.724,699.852,1404.721,819.481,1042.304,823.333,806.355,1061.228,252.308,225.702,628.285,672.138,837.46,617.984,399.407,312.466,2113.839,815.848,631.177,435.471,523.02,649.405,696.921,858.403,570.205,956.079,536.652,777.687
06.07.2012,432.648,820.46,1636.076,906.238,913.883,1066.169,1733.611,647.257,976.402,962.724,871.89,353.105,353.105,353.105,945.634,1436.755,82.478,943.436,999.2,719.859,916.084,324.095,670.106,791.353,812.268,589.272,752.021,829.027,874.568,402.975,462.973,337.705,932.693,865.761,934.903,357.319,947.653,526.93,579.089,970.838,757.67,730.847,314.819,627.764,619.67,248.243,1248.925,1226.624,684.94,1298.298,730.185,799.263,807.171,491.529,404.287,480.091,778.683,681.451,1385.369,811.539,1058.937,814.931,816.134,1082.993,247.61,225.672,612.75,671.795,835.752,617.903,384.49,302.86,2100.985,814.792,636.411,435.471,510.799,649.179,696.133,839.575,561.008,950.364,537.031,779.565
09.07.2012,430.447,808.984,1598.379,896.244,912.002,1059.124,1706.893,657.031,955.909,967.139,868.845,350.289,350.289,350.289,943.215,1404.17,82.903,951.54,981.058,704.614,910.224,316.811,666.316,787.637,801.566,588.465,749.826,829.027,870.17,416.951,459.594,335.529,920.051,865.81,918.488,353.953,933.524,524.07,577.301,951.37,757.193,715.181,315.711,622.102,613.033,250.156,1243.214,1226.894,684.125,1290.884,719.839,779.61,809.683,489.669,404.871,475.045,770.35,680.827,1373.473,807.912,1066.241,811.118,820.948,1035.804,247.654,227.315,610.003,663.954,831.562,612.644,381.044,304.264,2078.47,807.01,635.331,422.077,508.475,616.124,697.024,849.639,558.333,941.01,533.775,777.466
10.07.2012,429.111,826.463,1608.966,887.538,904.013,1072.545,1742.723,657.121,954.99,938.243,858.249,351.63,351.63,351.63,944.473,1401.202,79.411,962.133,977.408,698.081,921.525,314.17,669.639,787.481,799.164,587.164,759.313,832.232,868.579,423.543,465.518,337.139,914.172,865.762,913.136,356.883,947.227,524.14,581.997,949.587,760.366,713.437,317.209,614.74,609.101,249.738,1252.258,1231.987,680.665,1292.576,715.703,775.21,797.033,490.342,406.114,478.638,769.29,694.161,1350.783,809.58,1060.118,818.544,815.613,1033.377,247.236,226.821,613.246,660.379,840.939,605.089,381.307,304.402,2081.042,805.67,635.741,406.928,509.598,617.305,700.612,855.917,561.109,947.146,533.962,782.412
11.07.2012,428.949,820.883,1616.858,888.189,903.28,1057.824,1743.674,661.227,953.385,937.756,860.923,349.237,349.237,349.237,941.679,1401.337,77.239,961.337,984.74,701.353,924.325,323.975,671.786,796.654,801.109,582.614,755.659,829.027,854.401,417.66,461.985,335.866,915.148,864.442,913.222,355.455,956.397,522.25,579.703,950.872,759.985,714.59,317.089,605.511,615.221,249.09,1253.121,1231.669,684.72,1299.663,710.196,781.593,797.562,490.635,407.273,475.432,770.805,691.699,1357.789,806.527,1060.322,811.744,824.953,1055.544,247.534,226.054,613.362,657.752,844.227,594.007,385.987,304.217,2093.588,811.213,641.537,417.207,506.297,627.755,700.612,853.906,561.085,944.48,529.101,776.576
12.07.2012,431.465,803.172,1594.328,870.865,899.127,1032.271,1713.72,651.515,934.334,926.453,848.075,351.269,351.269,351.269,944.837,1387.103,76.253,951.858,968.533,704.973,907.37,319.262,658.864,789.835,785.04,581.828,740.687,821.336,850.554,418.417,457.304,330.029,921.902,861.061,884.557,351.066,942.236,525.48,574.707,932.986,756.244,710.319,315.346,603.001,611.15,249.197,1243.986,1226.38,681.99,1292.456,710.187,789.49,788.712,488.712,396.853,454.94,765.714,682.091,1346.535,797.578,1061.742,805.366,819.329,1057.67,243.798,225.078,606.825,652.619,843.289,591.916,374.247,296.802,2058.21,804.508,639.908,424.74,500.025,630.2,696.133,852.064,551.642,938.584,529.664,776.524
13.07.2012,431.925,811.538,1606.947,866.741,913.609,1053.557,1745.741,662.656,939.573,948.896,864,351.265,351.265,351.265,944.785,1392.096,79.501,965.975,970.448,723.663,918.236,322.829,672.011,794.913,796.5,578.568,754.88,825.182,861.799,422.641,461.76,335.821,915.542,846.345,900.363,356.004,955.759,525.67,582.501,937.088,762.704,702.694,319.882,602.923,605.343,249.164,1246.124,1241.861,685.399,1308.673,710.187,787.733,804.552,477.306,402.381,466.422,769.232,700.937,1366.327,805.936,1054.396,812.446,822.156,1039.29,246.846,225.048,622.877,652.185,856.238,591.839,377.657,301.011,2089.034,811.591,643.132,424.74,509.64,630.2,696.133,859.545,562.223,946.397,529.664,777.015
16.07.2012,431.768,804.658,1619.281,863.496,911.115,1060.371,1758.635,661.235,938.134,938.201,862.746,353.766,353.766,353.766,946.014,1416.58,79.006,977.286,970.67,716.661,919.518,318.763,674.742,795.729,802.44,579.85,756.449,831.911,861.997,428.186,462.563,335.943,921.439,847.638,905.551,358.989,959.094,527.5,585.356,936.201,778.258,717.374,318.167,614.058,604.364,248.499,1255.376,1243.76,678.792,1309.875,707.866,766.023,801.308,483.113,407.091,466.906,774.593,702.472,1362.489,807.257,1056.663,821.062,836.468,1027.566,250.265,225.055,623.742,656.078,852.066,604.029,369.738,301.466,2087.944,813.172,628.506,409.266,509.65,620.56,698.018,876.117,563.31,949.763,528.675,778.112
17.07.2012,431.715,804.02,1636.001,869.282,917.497,1058.335,1773.42,665.614,949.411,943.902,865.849,355.655,355.655,355.655,947.19,1418.036,77.794,988.589,986.028,726.299,917.315,321.163,668.708,793.008,810.388,575.162,752.979,830.95,865.153,416.485,461.984,336.447,913.589,849.459,910.415,355.76,963.368,528.29,583.139,948.64,776.533,731.225,320.587,614.119,605.31,249.169,1262.679,1241.538,674.503,1318.632,702.582,771.64,806.783,485.499,408.674,468.898,780.81,705.026,1356.291,806.927,1065.68,820.519,851.045,1032.403,249.644,226.061,623.345,651.401,854.756,603.866,370.597,299.802,2091.49,813.929,624.926,411.623,508.151,630.652,701.787,878.628,560.437,952.987,527.581,788.385
18.07.2012,433.033,802.783,1634.991,859.264,923.652,1075.662,1757.37,664.14,937.9,956.036,871.552,356.79,356.79,356.79,948.33,1402.906,78.241,987.214,981.327,724.888,921.209,330.553,677.45,798.622,814.077,573.661,765.931,835.757,871.399,415.084,469.862,340.522,915.814,854.436,897.11,356.882,969.622,529.81,592.878,939.467,779.82,735.506,322.052,608.799,613.656,248.724,1265.777,1243.612,681.377,1323.41,705.286,773.976,813.191,493.625,415.036,471.065,782.846,714.676,1360.184,818.5,1076.961,828.463,862.198,1023.753,251.134,225.544,635.468,650.113,849.612,597.994,373.866,300.49,2099.942,816.92,618.994,425.86,519.145,631.336,703.672,892.33,568.702,967.84,529.186,784.004
19.07.2012,423.776,811.855,1640.229,873.185,925.824,1073.881,1742.983,660.912,953.991,965.741,881.815,356.288,356.288,356.288,943.43,1392.162,79.535,980.841,990.389,743.808,918.864,330.015,685.481,800.37,836.555,582.238,781.025,833.193,876.757,408.864,477.742,343.4,918.565,864.959,915.626,361.75,978.993,523.24,599.394,953.089,801.186,727.852,321.354,605.548,607.323,251.213,1270.219,1244.498,687.094,1323.768,705.277,779.312,817.124,495.324,414.683,474.641,789.341,723.134,1364.021,826.116,1072.967,839.698,855.184,1022.702,252.263,227.928,642.741,657.918,848.771,595.373,375.876,301.829,2110.731,816.83,619.856,422.888,524.133,638.163,706.171,880.762,575.116,974.152,529.794,797.168
20.07.2012,424.002,806.303,1631.77,875.149,916.294,1062.807,1734.411,640.822,957.952,952.042,875.886,356.288,356.288,356.288,943.443,1395.874,79.957,976.26,990.926,731.924,909.775,321.2,675.137,803.654,832.218,588.044,774.349,827.746,873.776,408.34,466.935,332.505,915.87,865.967,914.474,350.789,972.731,523.34,589.28,955.899,795.08,724.168,312.299,605.548,604.263,251.18,1272.801,1242.701,678.525,1318.826,705.249,772.543,808.567,490.222,409.968,464.722,789.292,716.835,1345.793,814.134,1072.295,826.843,848.84,1006.297,246.802,227.898,626.3,647.019,852.578,595.373,350.981,287.854,2103.422,811.144,620.68,422.888,510.127,638.163,703.617,854.801,562.451,969.039,530.506,796.267
23.07.2012,422.665,783.246,1598.429,854.181,907.364,1028.622,1692.216,630.791,933.45,928.706,863.465,353.362,353.362,353.362,941.645,1369.941,73.505,962.774,971.747,729.516,888.119,318.536,655.481,814.262,809.399,590.608,754.657,817.491,857.899,390.362,454.983,321.795,922.44,868.707,892.636,339.911,956.118,521.26,573.667,933.429,802.672,719.92,300.034,604.866,602.49,249.346,1256.939,1244.226,670.848,1290.725,708.269,761.369,791.672,477.64,396.142,444.212,767.861,697.209,1323.807,796.298,1070.62,807.027,854.465,1024.553,240.531,225.944,603.753,636.84,841.908,594.622,346.038,278.104,2072.385,803.619,612.772,425.233,493.112,638.354,706.027,810.889,545.533,948.542,530.642,802.017
24.07.2012,421.071,781.99,1587.412,850.353,898.514,1027.987,1696.712,634.902,928.505,923.442,855.407,352.842,352.842,352.842,940.737,1375.811,73.469,946.195,966.69,715.245,894.118,315.721,652.488,809.246,810.645,589.724,756.443,814.927,859.75,392.606,453.856,319.919,920.211,868.214,895.508,338.669,962.671,520.48,570.446,928.514,790.285,705.924,292.109,602.578,600.991,248.793,1251.308,1242.147,669.64,1284.772,712.604,765.818,785.158,488.532,396.161,445.771,765.756,694.184,1302.865,793.852,1069.569,806.965,856.196,1016.477,234.217,225.944,599.86,635.483,847.002,592.839,333.074,270.612,2072.695,800.384,608.089,436.7,488.205,631.27,714.379,807.271,541.484,956.484,529.82,793.391
25.07.2012,416.66,777.841,1587.628,843.192,898.578,1039.553,1701.554,637.824,923.905,924.89,857.648,352.76,352.76,352.76,939.47,1373.199,73.52,937.604,961.851,710.798,898.465,316.224,650.086,809.964,808.059,588.65,759.591,815.248,862.271,389.683,455.258,321.652,920.768,881.379,878.373,343.555,961.646,518.04,573.951,923.897,786.97,711.15,289.585,601.698,602.757,249.397,1253.469,1254.266,667.429,1276.667,711.724,759.824,783.015,494.029,398.182,449.7,768.848,697.646,1298.645,797.502,1073.251,813.511,857.916,977.774,234.147,226.891,603.563,625.615,837.873,592.798,336.327,273.813,2040.405,800.772,603.555,428.488,491.126,621.684,716.299,823,542.609,960.735,527.233,785.863
26.07.2012,418.316,772.313,1592.18,844.531,912.81,1066.088,1682.532,654.005,924.153,951.246,877.198,353.619,353.619,353.619,938.307,1373.215,74.058,968.333,959.979,714.358,936.066,320.888,668.658,814.594,822.051,587.655,784.528,829.348,874.094,408.038,475.124,336.523,922.626,874.643,888.638,358.654,971.309,518.93,601.566,923.461,797.738,722.197,303.096,600.929,607.869,249.397,1244.211,1250.101,686.614,1275.967,711.724,754.973,802.858,511.377,416.78,462.049,770.884,719.271,1318.026,821.687,1069.689,835.062,853.634,985.11,242.553,226.891,628.086,632.753,849.687,592.025,362.789,292.654,2066.546,814.371,624.257,432.638,517.395,622.911,745.501,846.898,563.966,980.462,526.55,784.314
27.07.2012,418.167,784.53,1637.396,865.716,930.72,1098.172,1697.567,658.209,943.033,991.839,890.687,353.623,353.623,353.623,938.269,1398.213,75.156,989.469,972.782,710.782,945.873,323.613,675.939,826.31,838.947,593.593,793.258,831.591,879.087,415.655,483.381,340.337,925.863,873.25,920.75,368.994,973.41,518.86,609.95,940.141,788.273,719.084,308.369,600.929,613.057,249.43,1250.841,1248.061,694.057,1289.911,711.752,753.842,829.218,524.069,433.997,475.84,777.029,724.465,1338.293,836.845,1067.854,857.961,852.128,1027.057,247.507,226.921,641.13,639.796,842.769,592.025,378.982,301.007,2111.635,819.075,628.286,432.638,530.705,622.911,745.406,858.676,574.056,990.961,525.844,787.38
30.07.2012,417.853,797.554,1643.933,869.767,929.728,1101.756,1724.842,659.168,951.68,992.644,892.656,358.115,358.115,358.115,945.232,1412.361,76.702,986.786,989.061,713.034,959.117,324.42,682.319,818.358,850.019,593.97,805.778,832.232,871.874,422.406,484.088,343.914,929.931,867.568,931.224,371.252,984.844,521.28,610.33,951.124,783.098,713.213,310.3,597.993,605.603,245.561,1260.087,1267.028,699.56,1288.579,728.42,745.218,829.263,519.396,431.126,476.302,790.117,723.891,1347.072,833.253,1062.094,851.978,853.841,981.487,248.053,222.052,642.173,647.633,852.213,588.859,384.896,304.796,2114.421,816.4,625.871,420.161,531.415,623.778,744.649,847.461,577.891,982.829,521.35,782.725
31.07.2012,416.608,800.765,1667.246,885.291,925.414,1088.018,1745.307,651.62,964.323,966.628,885.744,359.901,359.901,359.901,946.406,1425.377,77.043,972.357,994.671,712.269,954.113,323.155,674.401,817.682,857.303,593.023,807.014,832.232,883.994,419.484,475.572,345.551,935.123,857.008,957.565,369.612,988.364,521.68,610.631,961.343,787.782,728.579,311.756,599.143,611.898,241.768,1269.956,1271.794,707.841,1285.252,734.57,741.636,812.847,535.668,426.103,479.166,792.75,724.059,1331.162,837.685,1065.52,855.506,856.864,979.934,246.147,217.574,645.244,652.699,851.723,590.974,383.886,304.829,2102.616,822.628,633.444,420.161,529.867,635.17,785.796,853.244,574.967,986.214,517.838,786.336
01.08.2012,415.793,805.6,1668.076,885.705,921.232,1093.213,1745.22,657.997,968.802,972.368,883.132,361.335,361.335,361.335,946.218,1420.197,76.662,972.166,995.487,708.308,948.512,317.624,679.616,818.876,855.045,593.023,808.236,829.668,874.712,419.426,481.19,342.255,941.108,858.442,958.884,368.798,990.115,522.87,611.548,964.586,786.594,732.393,308.839,604.483,603.313,242.029,1276.848,1274.923,705.882,1263.295,735.727,751.052,813.868,517.053,428.945,478.835,795.05,723.312,1305.562,836.271,1072.684,849.847,862.065,979.934,243.12,217.574,642.902,645.837,844.077,595.78,382.633,304.693,2104.208,823.125,631.272,416.527,533.301,645.19,794.67,860.13,577.076,973.193,523.969,790.734
02.08.2012,414.195,799.158,1643.413,885.705,914.71,1080.73,1745.22,651.732,959.722,958.988,871.504,362.1,362.1,362.1,947.652,1416.941,74.439,966.657,993.359,713.83,942.672,315.174,670.534,812.492,853.208,595.14,796.964,821.016,873.135,418.607,468.782,330.566,940.078,856.02,947.136,355.181,983.063,522.96,593.629,957.858,770.598,723.486,300.174,609.927,604.995,240.827,1273.996,1276.357,711.605,1241.335,735.688,744.491,804.338,511.324,418.934,468.999,777.12,709.181,1294.046,826.573,1071.713,836.432,872.37,990.526,240.402,216.599,622.325,648.905,847.216,600.865,358.677,288.437,2089.781,820.537,622.915,411.405,514.534,652.136,823.189,837.421,562.804,966.801,522.234,787.779
03.08.2012,414.489,798.889,1645.48,877.905,932.524,1123.346,1729.786,671.624,959.552,987.642,887.618,362.096,362.096,362.096,947.652,1415.109,76.517,986.485,989.865,714.167,976.732,316.732,689.051,822.325,849.546,592.051,822.731,836.077,894.96,418.276,485.591,345.415,932.102,863.161,932.658,371.945,991.059,523.09,618.452,956.623,790.172,727.545,309.668,609.927,614.273,240.827,1271.914,1275.613,715.751,1276.596,735.688,753.409,824.484,516.596,439.019,491.592,782.253,735.039,1307.608,846.561,1062.871,861.09,867.883,998.604,246.202,216.599,654.988,638.069,828.292,600.865,386.294,310.596,2081.246,831.843,635.039,411.405,543.047,652.136,826.964,850.968,585.887,986.156,522.603,786.582
06.08.2012,413.855,812.851,1645.562,887.899,935.319,1127.493,1746.062,682.683,976.038,1001.922,887.751,363.146,363.146,363.146,950.599,1418.399,78.547,994.186,1004.854,721.834,980.733,324.095,692.598,821.2,862.003,592.361,824.382,836.398,902.9,425.282,490.825,352.181,933.945,858.064,958.334,379.588,996.039,523.48,621.538,972.411,802.328,728.865,316.228,604.335,615.443,238.948,1282.241,1273.929,721.527,1279.857,740.685,766.711,833.22,523.771,454.166,506.969,768.068,742.4,1311.286,852.813,1064.332,870.267,862.71,997.092,250.467,214.678,664.706,651.485,841.022,595.366,405.219,316.837,2073.947,836.569,639.161,408.797,550.975,656.036,828.108,873.459,592.502,991.432,522.597,790.069
07.08.2012,409.926,824.777,1639.95,889.075,940.846,1121.31,1744.801,685.872,980.308,1000.592,905.783,363.784,363.784,363.784,953.791,1418.399,80.313,983.922,1012.103,717.888,967.027,331.266,697.269,816.109,864.206,592.755,823.431,843.06,900.779,426.659,494.101,354.025,934.376,863.248,959.062,386.894,992.149,522.14,626.504,977.581,811.877,727.584,325.804,604.534,611.486,238.948,1276.048,1279.792,723.202,1272.566,742.296,771.427,830.229,530.063,445.832,503.5,789.319,753.7,1314.617,852.725,1061.774,871.593,861.438,1031.947,248.486,214.678,669.482,655.165,851.004,595.786,414.303,323.189,2069.21,838.404,634.689,408.524,558.374,659.488,830.203,869.236,597.558,989.947,526.173,790.782
08.08.2012,411.471,822.782,1643.221,890.435,941.328,1115.74,1748.542,681.725,979.27,1017.161,900.763,363.246,363.246,363.246,958.222,1423.726,78.486,977.73,1011.156,723.841,964.992,334.329,698.267,814.633,869.887,591.972,828.257,844.354,909.508,422.184,490.568,352.731,923.522,863.017,968.34,382.311,988.234,523.46,618.597,976.586,807.774,724.528,323.878,604.534,608.644,233.933,1277.844,1282.922,718.434,1280.12,741.036,771.29,837.059,529.368,447.691,501.928,786.54,748.222,1318.072,848.798,1068.717,865.071,869.205,966.418,248.624,208.746,665.064,659.291,842.146,595.138,409.23,321.859,2033.11,832.202,629.1,412.54,553.118,651.954,829.652,855.867,595.554,995.12,528.267,790.641
09.08.2012,412.375,819.984,1662.489,906.99,942.214,1126.055,1757.903,684.586,989.136,1017.395,909.587,367.784,367.784,367.784,959.441,1409.499,78.053,979.963,1021.68,729.379,962.816,337.767,697.97,820.452,871.092,592.679,831.974,847.588,904.567,418.125,489.884,352.59,921.641,874.029,989.029,387.382,988.117,525.65,622.054,986.533,806.351,725.392,325.774,608.138,604.805,230.609,1284.213,1286.775,715.521,1281.96,741.046,780.122,838.688,516.969,447.297,511.029,786.676,752.469,1312.118,851.532,1069.61,869.431,876.542,998.624,251.706,204.815,662.335,661.912,845.75,598.842,405.259,320.24,2082.427,829.417,637.859,412.54,553.61,647.494,829.235,854.426,595.429,986.843,528.066,786.332
10.08.2012,412.667,820.044,1669.359,906.923,944.041,1130.82,1768.592,690.928,984.214,1023.911,912.677,367.784,367.784,367.784,959.441,1409.064,78.691,984.747,1007.557,726.989,972.398,340.25,700.07,812.592,863.516,592.296,835,848.234,896.026,421.187,487.484,351.496,922.492,870.136,987.938,385.306,987.407,525.78,620.12,978.723,815.321,730.416,325.078,608.138,607.657,230.609,1282.369,1283.28,715.31,1281.793,741.046,777.186,842.97,519.551,445.293,507.647,785.494,749.939,1314.42,849.092,1066.653,865.183,880.551,1014.527,252.136,204.815,660.899,661.53,857.115,598.842,402.485,318.375,2086.185,830.739,643.98,412.54,550.94,647.718,829.15,851.431,595.089,990.676,528.066,786.342
13.08.2012,406.182,824.328,1647.949,906.188,942.631,1113.803,1768.592,686.749,975.474,1014.65,906.49,367.927,367.927,367.927,954.858,1412.179,79.502,969.135,1008.32,725.528,966.861,336.027,698.798,812.843,861.213,591.503,828.51,842.181,905.408,424.686,486.672,352.569,917.08,868.518,978.996,381.984,989.904,523.17,618.178,973.148,819.135,727.715,324.5,614.83,611.317,230.609,1281.546,1293.007,716.493,1265.973,742.526,761.275,833.902,517.455,441.029,506.98,772.639,747.301,1300.662,848.842,1074.981,867.544,883.46,1011.945,252.21,204.815,659.345,660.551,862.347,607.736,405.091,318.949,2072.954,835.795,650.576,421.887,551.009,659.945,834.368,862.772,594.226,990.528,524.298,782.531
14.08.2012,414.12,822.926,1654.39,911.906,942.203,1118.092,1794.89,697.388,982.692,1004.38,908.745,369.103,369.103,369.103,954.748,1410.669,79.095,976.76,1014.311,727.595,949.24,337.039,702.2,814.218,860.571,607.038,827.261,839.129,902.088,420.894,487.206,352.566,920.072,865.003,993.034,379.116,996.342,527.4,619.578,979.877,821.441,726.346,324.282,616.029,610.743,230.609,1289.012,1298.137,716.838,1268.739,743.995,765.511,830.299,517.033,438.272,508.335,778.418,752.421,1289.205,851.913,1074.981,880.371,878.47,991.124,246.556,204.815,663.327,658.578,859.189,609.851,407.293,320.621,2077.284,839.14,650.617,425.177,553.047,668.858,835.023,869.844,596.651,987.242,527.192,782.432
