,date,debt_st,debt_lt,default_barrier,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,country,OVX
1077,2014-07-18,7029604700.0,159456000000.0,86757604700.0,979.025,0.00798872091880367,5,0.1297470695875034,Australia,17.39
1078,2014-07-25,7029604700.0,159456000000.0,86757604700.0,991.767,0.012931022198257845,5,0.1291901329103057,Australia,16.67
1079,2014-08-01,7029604700.0,159456000000.0,86757604700.0,977.477,-0.014513438493279646,5,0.12793824088353542,Australia,19.39
1080,2014-08-08,7029604700.0,159456000000.0,86757604700.0,950.955,-0.027508019357093058,5,0.1301879645628157,Australia,18.88
1081,2014-08-15,7029604700.0,159456000000.0,86757604700.0,976.582,0.02659197735162075,5,0.13222781708703554,Australia,18.59
1082,2014-08-22,7029604700.0,159456000000.0,86757604700.0,989.883,0.013528034160969439,5,0.13151061292227223,Australia,16.51
1083,2014-08-29,7029604700.0,159456000000.0,86757604700.0,992.298,0.0024367110722320925,5,0.1307289727246853,Australia,16.68
1084,2014-09-05,7029604700.0,159456000000.0,86757604700.0,989.224,-0.003102668015798512,5,0.12665161734052105,Australia,18.52
1085,2014-09-12,7029604700.0,159456000000.0,86757604700.0,942.972,-0.0478842076610765,5,0.1348402899657815,Australia,19.53
1086,2014-09-19,7029604700.0,159456000000.0,86757604700.0,915.689,-0.02935980234816014,5,0.13559003994430135,Australia,18.56
1087,2014-09-26,7029604700.0,159456000000.0,86757604700.0,879.004,-0.04088733907309557,5,0.1414931802373723,Australia,19.42
1088,2014-10-03,7029604700.0,159456000000.0,86757604700.0,867.956,-0.012648426169268099,5,0.1419181146663779,Australia,24.22
1089,2014-10-10,7029604700.0,159456000000.0,86757604700.0,852.666,-0.017773110521722,5,0.14267263312657674,Australia,30.03
1090,2014-10-17,7029604700.0,159456000000.0,86757604700.0,869.874,0.019980461964351177,5,0.13843127000707398,Australia,31.16
1091,2014-10-24,7029604700.0,159456000000.0,86757604700.0,897.314,0.031057482971044954,5,0.14219876627012415,Australia,31.27
1092,2014-10-31,7029604700.0,159456000000.0,86757604700.0,914.879,0.01938595954888545,5,0.14332929748842346,Australia,30.52
1093,2014-11-07,7029604700.0,159456000000.0,86757604700.0,898.74,-0.017798033685142718,5,0.14409455747700461,Australia,29.47
1094,2014-11-14,7029604700.0,159456000000.0,86757604700.0,895.206,-0.0039399230205594896,5,0.14412026838227726,Australia,32.99
1095,2014-11-21,7029604700.0,159456000000.0,86757604700.0,865.321,-0.03395332303027869,5,0.14419178255020912,Australia,34.92
1096,2014-11-28,7029604700.0,159456000000.0,86757604700.0,851.346,-0.016281909922385235,5,0.14492004911571535,Australia,36.44
1097,2014-12-05,7029604700.0,159456000000.0,86757604700.0,834.518,-0.019964313763917323,5,0.14314753935458657,Australia,34.2
1098,2014-12-12,7029604700.0,159456000000.0,86757604700.0,807.439,-0.03298680222382102,5,0.14299460853005327,Australia,49.77
1099,2014-12-19,7029604700.0,159456000000.0,86757604700.0,815.508,0.009943721497787425,5,0.1406367680003505,Australia,54.84
1100,2014-12-26,7029604700.0,159456000000.0,86757604700.0,820.603,0.006228203917459346,5,0.14047019505860425,Australia,54.68
1101,2015-01-02,7029604700.0,159456000000.0,86757604700.0,828.377,0.009428928907983303,5,0.13986609215886645,Australia,54.25
1102,2015-01-09,7029604700.0,159456000000.0,86757604700.0,839.137,0.012905617996467132,5,0.14044348387000286,Australia,50.07
1103,2015-01-16,7029604700.0,159456000000.0,86757604700.0,812.975,-0.03167362399991098,5,0.14230181299445985,Australia,56.44
1104,2015-01-23,7029604700.0,159456000000.0,86757604700.0,817.688,0.005780486983948031,5,0.1412584061585368,Australia,57.62
1105,2015-01-30,7029604700.0,159456000000.0,86757604700.0,813.537,-0.005089437643561744,5,0.14104797922294748,Australia,58.62
1106,2015-02-06,7029604700.0,159456000000.0,86757604700.0,850.399,0.04431424300193778,5,0.14643878265244414,Australia,60.83
1107,2015-02-13,7029604700.0,159456000000.0,86757604700.0,855.345,0.005799245211087149,5,0.13961843377327818,Australia,55.53
1108,2015-02-20,7029604700.0,159456000000.0,86757604700.0,862.357,0.008164441737287996,5,0.13953886848559446,Australia,54.0
1109,2015-02-27,7029604700.0,159456000000.0,86757604700.0,870.341,0.009215750819499054,5,0.13979840299634283,Australia,55.85
1110,2015-03-06,7029604700.0,159456000000.0,86757604700.0,855.22,-0.01752634309795024,5,0.13829143117969525,Australia,48.96
1111,2015-03-13,7029604700.0,159456000000.0,86757604700.0,831.124,-0.028579744246309522,5,0.13824643012120016,Australia,54.56
1112,2015-03-20,7029604700.0,159456000000.0,86757604700.0,868.83,0.04436847743680562,5,0.14552738167877796,Australia,50.84
1113,2015-03-27,7029604700.0,159456000000.0,86757604700.0,859.789,-0.010460468662857105,5,0.14386415899986563,Australia,52.84
1114,2015-04-10,7029604700.0,159456000000.0,86757604700.0,858.855,0.02554069961218342,5,0.14664988459507183,Australia,43.04
1115,2015-04-17,7029604700.0,159456000000.0,86757604700.0,855.195,-0.004270593696309223,5,0.14666370537380669,Australia,42.0
1116,2015-04-24,7029604700.0,159456000000.0,86757604700.0,869.088,0.016114872852989168,5,0.14752927512901018,Australia,36.61
1117,2015-05-01,7029604700.0,159456000000.0,86757604700.0,852.679,-0.019061228169737862,5,0.14783223247944147,Australia,35.62
1118,2015-05-08,7029604700.0,159456000000.0,86757604700.0,832.906,-0.023462367130106028,5,0.14885009525655174,Australia,35.09
1119,2015-05-15,7029604700.0,159456000000.0,86757604700.0,865.012,0.037822589006726595,5,0.1541539979941797,Australia,29.95
1120,2015-05-22,7029604700.0,159456000000.0,86757604700.0,829.759,-0.04160808248620834,5,0.15889455072547776,Australia,31.29
1121,2015-05-29,7029604700.0,159456000000.0,86757604700.0,828.043,-0.0020702117778430944,5,0.1585759182437529,Australia,33.74
1122,2015-06-05,7029604700.0,159456000000.0,86757604700.0,784.614,-0.05387320830058441,5,0.16655661173625239,Australia,33.54
1123,2015-06-12,7029604700.0,159456000000.0,86757604700.0,802.947,0.023096832174455097,5,0.1687260336996843,Australia,31.51
1124,2015-06-19,7029604700.0,159456000000.0,86757604700.0,812.621,0.011976116915033634,5,0.1693471412118406,Australia,30.4
1125,2015-06-26,7029604700.0,159456000000.0,86757604700.0,793.147,-0.02425624973225001,5,0.17019865535630718,Australia,29.01
1126,2015-07-10,7029604700.0,159456000000.0,86757604700.0,761.595,-0.022732190171288955,5,0.17128769891755624,Australia,41.22
1127,2015-07-17,7029604700.0,159456000000.0,86757604700.0,782.256,0.026767134372187862,5,0.17371551135018962,Australia,34.68
1128,2015-07-24,7029604700.0,159456000000.0,86757604700.0,756.293,-0.03375318546899961,5,0.17525608713587298,Australia,39.0
1129,2015-07-31,7029604700.0,159456000000.0,86757604700.0,781.404,0.032663434392273566,5,0.17901280645699233,Australia,38.82
1130,2015-08-07,7029604700.0,159456000000.0,86757604700.0,755.635,-0.033533846265779085,5,0.17990833207279738,Australia,41.17
1131,2015-08-14,7029604700.0,159456000000.0,86757604700.0,737.358,-0.024484928056806514,5,0.17817298415683255,Australia,40.92
1132,2015-08-21,7029604700.0,159456000000.0,86757604700.0,713.58,-0.03277897333522219,5,0.1791709828925625,Australia,44.66
1133,2015-08-28,7029604700.0,159456000000.0,86757604700.0,703.657,-0.0140035324464941,5,0.17910840614891788,Australia,51.56
1134,2015-09-04,7029604700.0,159456000000.0,86757604700.0,652.848,-0.07494669116220741,5,0.19164421847120558,Australia,49.29
1135,2015-09-11,7029604700.0,159456000000.0,86757604700.0,668.258,0.023329996156389584,5,0.18975183036084994,Australia,49.63
1136,2015-09-18,7029604700.0,159456000000.0,86757604700.0,697.448,0.042753632430161136,5,0.19458276438175834,Australia,45.84
1137,2015-09-25,7029604700.0,159456000000.0,86757604700.0,659.108,-0.05654055319642892,5,0.19810474564865918,Australia,47.71
1138,2015-10-02,7029604700.0,159456000000.0,86757604700.0,662.218,0.004707401115294977,5,0.19822969124774725,Australia,42.86
1139,2015-10-09,7029604700.0,159456000000.0,86757604700.0,723.79,0.08890648819901348,5,0.21895426558735576,Australia,42.8
1140,2015-10-16,7029604700.0,159456000000.0,86757604700.0,715.481,-0.011546251275762035,5,0.21782508962082042,Australia,39.58
1141,2015-10-23,7029604700.0,159456000000.0,86757604700.0,722.738,0.010091733719974358,5,0.21540394788825568,Australia,41.51
1142,2015-10-30,7029604700.0,159456000000.0,86757604700.0,697.788,-0.03513144580690196,5,0.21622501167194358,Australia,41.95
1143,2015-11-06,7029604700.0,159456000000.0,86757604700.0,685.57,-0.017664722666938346,5,0.2162171389157704,Australia,39.85
1144,2015-11-13,7029604700.0,159456000000.0,86757604700.0,670.969,-0.02152767283080436,5,0.21682654468512477,Australia,46.26
1145,2015-11-20,7029604700.0,159456000000.0,86757604700.0,709.788,0.05624339769622739,5,0.22343680945652505,Australia,44.93
1146,2015-11-27,7029604700.0,159456000000.0,86757604700.0,697.751,-0.017104028305256126,5,0.2234851048890707,Australia,48.28
1147,2015-12-04,7029604700.0,159456000000.0,86757604700.0,706.659,0.012685924289016109,5,0.22346617773445926,Australia,45.44
1148,2015-12-11,7029604700.0,159456000000.0,86757604700.0,675.703,-0.04479459949405477,5,0.2253748566385104,Australia,54.29
1149,2015-12-18,7029604700.0,159456000000.0,86757604700.0,682.449,0.009934168603878458,5,0.22537427906195578,Australia,49.43
1150,2016-01-08,7029604700.0,159456000000.0,86757604700.0,648.323,-0.1017044248034111,5,0.2485856357288336,Australia,56.1
1151,2016-01-15,7029604700.0,159456000000.0,86757604700.0,625.94,-0.035134509092931046,5,0.24898859083548425,Australia,62.09
1152,2016-01-22,7029604700.0,159456000000.0,86757604700.0,641.118,0.023959007481017154,5,0.2504524695879656,Australia,61.86
1153,2016-01-29,7029604700.0,159456000000.0,86757604700.0,657.767,0.02563723793029391,5,0.2522792138916826,Australia,61.86
1154,2016-02-05,7029604700.0,159456000000.0,86757604700.0,655.066,-0.004114771354714684,5,0.24740688768125144,Australia,66.67
1155,2016-02-12,7029604700.0,159456000000.0,86757604700.0,626.423,-0.044710132162996234,5,0.2502940822342482,Australia,78.97
1156,2016-02-19,7029604700.0,159456000000.0,86757604700.0,654.374,0.043653191693145244,5,0.2548154694617951,Australia,62.46
1157,2016-02-26,7029604700.0,159456000000.0,86757604700.0,650.636,-0.005728707401214002,5,0.25438487466052634,Australia,59.96
1158,2016-03-04,7029604700.0,159456000000.0,86757604700.0,704.273,0.07921571903345362,5,0.2678000754684648,Australia,51.89
1159,2016-03-11,7029604700.0,159456000000.0,86757604700.0,728.783,0.0342099545781918,5,0.26921774677224325,Australia,50.25
1160,2016-03-18,7029604700.0,159456000000.0,86757604700.0,737.327,0.011655464767146484,5,0.26536765534229456,Australia,44.98
1161,2016-04-01,7029604700.0,159456000000.0,86757604700.0,711.224,-0.0016970395796657642,5,0.26607889287289493,Australia,47.76
1162,2016-04-08,7029604700.0,159456000000.0,86757604700.0,695.754,-0.021991279831102488,5,0.26509940099099716,Australia,47.42
1163,2016-04-15,7029604700.0,159456000000.0,86757604700.0,740.987,0.06298693170154877,5,0.27344290549698386,Australia,51.27
1164,2016-04-22,7029604700.0,159456000000.0,86757604700.0,755.206,0.01900747843244242,5,0.2736616638311096,Australia,41.97
1165,2016-04-29,7029604700.0,159456000000.0,86757604700.0,748.398,-0.009055637686338706,5,0.27323435354886055,Australia,42.52
1166,2016-05-06,7029604700.0,159456000000.0,86757604700.0,725.272,-0.03138816511975062,5,0.2739680516406144,Australia,42.47
1167,2016-05-13,7029604700.0,159456000000.0,86757604700.0,721.783,-0.004822217208100008,5,0.27084411985140083,Australia,41.57
1168,2016-05-20,7029604700.0,159456000000.0,86757604700.0,719.95,-0.002542774546516002,5,0.2680398178054918,Australia,40.17
1169,2016-05-27,7029604700.0,159456000000.0,86757604700.0,724.23,0.005927256339981417,5,0.2681791595079436,Australia,35.97
1170,2016-06-03,7029604700.0,159456000000.0,86757604700.0,726.041,0.0024974655651499034,5,0.2630608459858183,Australia,34.81
1171,2016-06-10,7029604700.0,159456000000.0,86757604700.0,733.606,0.010365612693454526,5,0.26215400817310724,Australia,39.95
1172,2016-06-17,7029604700.0,159456000000.0,86757604700.0,710.632,-0.03181738481285139,5,0.2634728939913336,Australia,41.35
1173,2016-06-24,7029604700.0,159456000000.0,86757604700.0,713.881,0.004561566842471582,5,0.2626300727381776,Australia,43.33
1174,2016-07-01,7029604700.0,159456000000.0,86757604700.0,731.889,0.024912581336155926,5,0.26348210080376827,Australia,36.18
1175,2016-07-08,7029604700.0,159456000000.0,86757604700.0,736.242,0.005930005913757687,5,0.26265176522558714,Australia,41.41
1176,2016-07-15,7029604700.0,159456000000.0,86757604700.0,768.014,0.042249093115790615,5,0.2647475451405721,Australia,36.66
1177,2016-07-22,7029604700.0,159456000000.0,86757604700.0,763.312,-0.006141102256808786,5,0.2626271984573613,Australia,38.85
1178,2016-07-29,7029604700.0,159456000000.0,86757604700.0,788.19,0.03207231765379518,5,0.26255330117263287,Australia,41.08
1179,2016-08-05,7029604700.0,159456000000.0,86757604700.0,779.898,-0.010576035643349234,5,0.26054480242622924,Australia,41.5
1180,2016-08-12,7029604700.0,159456000000.0,86757604700.0,794.848,0.018987759503863406,5,0.2599018952852537,Australia,37.78
1181,2016-08-19,7029604700.0,159456000000.0,86757604700.0,786.36,-0.010736198566284588,5,0.25786928196628434,Australia,34.88
1182,2016-08-26,7029604700.0,159456000000.0,86757604700.0,788.77,0.0030600672714067205,5,0.2573625304196686,Australia,36.05
1183,2016-09-02,7029604700.0,159456000000.0,86757604700.0,757.773,-0.04009090161473772,5,0.2489321689378331,Australia,38.64
1184,2016-09-09,7029604700.0,159456000000.0,86757604700.0,754.916,-0.0037773837148570404,5,0.24813471788500072,Australia,39.72
1185,2016-09-16,7029604700.0,159456000000.0,86757604700.0,740.536,-0.01923223645493907,5,0.24557140034919353,Australia,39.86
1186,2016-09-23,7029604700.0,159456000000.0,86757604700.0,774.271,0.0445476931814904,5,0.24213878892769217,Australia,43.89
1187,2016-09-30,861427000.0,226374000000.0,114048427000.0,777.92,0.004701749619989143,5,0.24213875066571613,Australia,39.31
1188,2016-10-07,861427000.0,226374000000.0,114048427000.0,776.765,-0.001485831808360836,5,0.2257978694973899,Australia,36.6
1189,2016-10-14,861427000.0,226374000000.0,114048427000.0,775.928,-0.0010781269459893394,5,0.22543022658144632,Australia,35.55
1190,2016-10-21,861427000.0,226374000000.0,114048427000.0,772.965,-0.0038259629482002783,5,0.22532274688564283,Australia,32.51
1191,2016-10-28,861427000.0,226374000000.0,114048427000.0,750.46,-0.02954741757353528,5,0.2244699664096939,Australia,37.76
1192,2016-11-04,861427000.0,226374000000.0,114048427000.0,743.995,-0.008652037471270645,5,0.22386964434680592,Australia,43.69
1193,2016-11-11,861427000.0,226374000000.0,114048427000.0,760.068,0.021373588581653766,5,0.22346631947534837,Australia,45.31
1194,2016-11-18,861427000.0,226374000000.0,114048427000.0,737.986,-0.02948304873122186,5,0.21879948503460694,Australia,46.56
1195,2016-11-25,861427000.0,226374000000.0,114048427000.0,767.338,0.039002528032505555,5,0.22131089453244834,Australia,53.46
1196,2016-12-02,861427000.0,226374000000.0,114048427000.0,760.095,-0.009483956794811885,5,0.2213123264082976,Australia,35.51
1197,2016-12-09,861427000.0,226374000000.0,114048427000.0,776.875,0.02183603679644782,5,0.21712181541963502,Australia,35.21
1198,2016-12-16,861427000.0,226374000000.0,114048427000.0,755.868,-0.02741270450495476,5,0.21905353038492864,Australia,29.18
1199,2016-12-23,861427000.0,226374000000.0,114048427000.0,757.78,0.0025263482882867828,5,0.216675593634733,Australia,29.9
1200,2016-12-30,861427000.0,226374000000.0,114048427000.0,770.013,0.016014291773786417,5,0.2166163584140868,Australia,30.83
1201,2017-01-06,861427000.0,226374000000.0,114048427000.0,790.64,0.02643534624583399,5,0.19082263129795957,Australia,30.47
1202,2017-01-13,861427000.0,226374000000.0,114048427000.0,804.282,0.017107209882601795,5,0.18706402252046517,Australia,30.73
1203,2017-01-20,861427000.0,226374000000.0,114048427000.0,800.847,-0.004280036363095547,5,0.18624801789412407,Australia,29.19
1204,2017-01-27,861427000.0,226374000000.0,114048427000.0,809.914,0.011258151602808658,5,0.18511830188106315,Australia,29.78
1205,2017-02-03,861427000.0,226374000000.0,114048427000.0,810.887,0.0012006410619006388,5,0.1849569273362539,Australia,28.11
1206,2017-02-10,861427000.0,226374000000.0,114048427000.0,823.285,0.015173724525154024,5,0.17842137123417273,Australia,26.43
1207,2017-02-17,861427000.0,226374000000.0,114048427000.0,836.844,0.016335238412964775,5,0.17447469254616957,Australia,25.29
1208,2017-02-24,861427000.0,226374000000.0,114048427000.0,828.412,-0.010127058018077303,5,0.17479865467639458,Australia,25.72
1209,2017-03-03,861427000.0,226374000000.0,114048427000.0,815.306,-0.015947112276136703,5,0.15855472119196964,Australia,25.59
1210,2017-03-10,861427000.0,226374000000.0,114048427000.0,819.046,0.0045767454359335255,5,0.15530807059992222,Australia,33.45
1211,2017-03-17,861427000.0,226374000000.0,114048427000.0,838.469,0.023437361466688806,5,0.15647841033832996,Australia,27.45
1212,2017-03-24,861427000.0,226374000000.0,114048427000.0,824.326,-0.01701152706257302,5,0.1532463016525762,Australia,30.99
1213,2017-03-31,1008243600.0,228878000000.0,115447243600.0,841.489,0.02060685891390032,5,0.15419828183166928,Australia,27.59
1214,2017-04-07,1008243600.0,228878000000.0,115447243600.0,828.315,-0.01577942482909311,5,0.1532845605480794,Australia,27.46
1215,2017-04-21,1008243600.0,228878000000.0,115447243600.0,829.761,-0.015117253302433055,5,0.14152067911969424,Australia,30.06
1216,2017-04-28,1008243600.0,228878000000.0,115447243600.0,834.476,0.0056662754346190015,5,0.14113335064878466,Australia,28.55
1217,2017-05-05,1008243600.0,228878000000.0,115447243600.0,812.399,-0.026812384167208096,5,0.14009690078156833,Australia,33.83
1218,2017-05-12,1008243600.0,228878000000.0,115447243600.0,811.175,-0.0015077849631595923,5,0.13996710028009252,Australia,33.72
1219,2017-05-19,1008243600.0,228878000000.0,115447243600.0,800.003,-0.013868336160687824,5,0.14081775803836252,Australia,29.76
1220,2017-05-26,1008243600.0,228878000000.0,115447243600.0,803.506,0.004369174819220148,5,0.14078237910798497,Australia,30.04
1221,2017-06-02,1008243600.0,228878000000.0,115447243600.0,806.855,0.004159321826756525,5,0.1407982030835103,Australia,32.47
1222,2017-06-09,1008243600.0,228878000000.0,115447243600.0,801.373,-0.006817467713063085,5,0.14080943557047912,Australia,32.59
1223,2017-06-16,1008243600.0,228878000000.0,115447243600.0,824.971,0.029021727607890926,5,0.13917794461943123,Australia,27.93
1224,2017-06-23,1008243600.0,228878000000.0,115447243600.0,810.421,-0.017794368473647168,5,0.14068806361021702,Australia,31.92
1225,2017-06-30,1603012800.0,229102000000.0,116154012800.0,822.524,0.014823795817072282,5,0.13940073502746772,Australia,28.7
1226,2017-07-07,1603012800.0,229102000000.0,116154012800.0,812.72,-0.011991014761835981,5,0.1400680769839306,Australia,33.17
1227,2017-07-14,1603012800.0,229102000000.0,116154012800.0,844.482,0.03833677485019886,5,0.13896931016882025,Australia,30.28
1228,2017-07-21,1603012800.0,229102000000.0,116154012800.0,850.838,0.00749832454098592,5,0.13884137647461903,Australia,29.25
1229,2017-07-28,1603012800.0,229102000000.0,116154012800.0,857.276,0.0075381742507647405,5,0.1355680788083889,Australia,29.86
1230,2017-08-04,1603012800.0,229102000000.0,116154012800.0,849.658,-0.008926004847716563,5,0.13542674751372283,Australia,28.53
1231,2017-08-11,1603012800.0,229102000000.0,116154012800.0,841.009,-0.010231554116056548,5,0.13476261620004842,Australia,28.41
1232,2017-08-18,1603012800.0,229102000000.0,116154012800.0,854.512,0.015928184295749045,5,0.13501536295544314,Australia,27.53
1233,2017-08-25,1603012800.0,229102000000.0,116154012800.0,856.243,0.0020236686033214164,5,0.13500790040066823,Australia,28.88
1234,2017-09-01,1603012800.0,229102000000.0,116154012800.0,858.604,0.0027536001658689637,5,0.1281490044562644,Australia,28.97
1235,2017-09-08,1603012800.0,229102000000.0,116154012800.0,859.972,0.001592016051585437,5,0.127997395575243,Australia,29.49
1236,2017-09-15,1603012800.0,229102000000.0,116154012800.0,857.142,-0.003296231423612099,5,0.12621756919619906,Australia,26.65
1237,2017-09-22,1603012800.0,229102000000.0,116154012800.0,852.545,-0.005377605466081155,5,0.11905618158257887,Australia,26.39
1238,2017-09-29,1603012800.0,229102000000.0,116154012800.0,838.655,-0.016426575602628,5,0.12040763462432173,Australia,26.83
1239,2017-10-06,1603012800.0,229102000000.0,116154012800.0,833.944,-0.005633164264309345,5,0.12058188749830806,Australia,27.59
1240,2017-10-13,1603012800.0,229102000000.0,116154012800.0,862.823,0.034043317732868124,5,0.12489380918183382,Australia,25.73
1241,2017-10-20,1603012800.0,229102000000.0,116154012800.0,869.079,0.007224458670091587,5,0.12485335551468017,Australia,24.51
1242,2017-10-27,1603012800.0,229102000000.0,116154012800.0,849.962,-0.022242387621648603,5,0.12315841521799842,Australia,25.18
1243,2017-11-03,1603012800.0,229102000000.0,116154012800.0,858.318,0.00978301758982122,5,0.12285186085984046,Australia,24.82
1244,2017-11-10,1603012800.0,229102000000.0,116154012800.0,871.877,0.015673698721417082,5,0.12210072677973503,Australia,29.4
1245,2017-11-17,1603012800.0,229102000000.0,116154012800.0,846.782,-0.029205076374162024,5,0.12202645766921646,Australia,26.96
1246,2017-11-24,1603012800.0,229102000000.0,116154012800.0,858.8,0.014092783464878474,5,0.11689354665724298,Australia,26.88
1247,2017-12-01,1603012800.0,229102000000.0,116154012800.0,856.529,-0.002647890086266155,5,0.11639775089140737,Australia,23.73
1248,2017-12-08,1603012800.0,229102000000.0,116154012800.0,846.833,-0.011384667176062836,5,0.11544867484822298,Australia,23.85
1249,2017-12-15,1603012800.0,229102000000.0,116154012800.0,863.425,0.019403529252911403,5,0.11289290455817387,Australia,21.25
1250,2017-12-22,1603012800.0,229102000000.0,116154012800.0,882.093,0.0213904546298182,5,0.11445272765828154,Australia,19.26
1251,2017-12-29,1603012800.0,229102000000.0,116154012800.0,893.869,0.013261739373082174,5,0.11416440546226596,Australia,21.32
1252,2018-01-05,1603012800.0,229102000000.0,116154012800.0,906.584,0.014124457996409087,5,0.11222044962807047,Australia,22.3
1253,2018-01-12,1603012800.0,229102000000.0,116154012800.0,902.606,-0.004397555160826213,5,0.11144992383872328,Australia,23.52
1254,2018-01-19,1603012800.0,229102000000.0,116154012800.0,905.645,0.0033612621933999383,5,0.11125745299869472,Australia,21.2
1255,2018-01-26,1603012800.0,229102000000.0,116154012800.0,922.415,0.018347833720945703,5,0.11205827462037696,Australia,22.29
1256,2018-02-02,1603012800.0,229102000000.0,116154012800.0,915.384,-0.007651581379087075,5,0.11251176633506443,Australia,23.8
1257,2018-02-09,1603012800.0,229102000000.0,116154012800.0,857.92,-0.0648327943213562,5,0.130248425311633,Australia,29.85
1258,2018-02-16,1603012800.0,229102000000.0,116154012800.0,881.677,0.027314920734857525,5,0.13203487186077137,Australia,26.97
1259,2018-02-23,1603012800.0,229102000000.0,116154012800.0,883.292,0.0018300609820752897,5,0.1315476309729131,Australia,24.37
1260,2018-03-02,1603012800.0,229102000000.0,116154012800.0,864.393,-0.021628310267316243,5,0.1324239274721853,Australia,26.15
1261,2018-03-09,1603012800.0,229102000000.0,116154012800.0,878.086,0.015717012227233665,5,0.13318645777130897,Australia,26.23
1262,2018-03-16,1603012800.0,229102000000.0,116154012800.0,865.04,-0.014968790087162823,5,0.13222299496899534,Australia,24.53
1263,2018-03-23,1603012800.0,229102000000.0,116154012800.0,845.039,-0.02339296849901,5,0.13323972348838328,Australia,27.56
1264,2018-04-06,1603012800.0,229102000000.0,116154012800.0,836.711,0.00659986879296354,5,0.13190222330817103,Australia,24.99
1265,2018-04-13,1603012800.0,229102000000.0,116154012800.0,853.118,0.019419143109745726,5,0.13225608117595258,Australia,28.52
1266,2018-04-20,1603012800.0,229102000000.0,116154012800.0,847.92,-0.006111581492457684,5,0.13149405769419842,Australia,28.99
1267,2018-04-27,1603012800.0,229102000000.0,116154012800.0,848.608,0.0008110682967985804,5,0.13138600153528238,Australia,25.59
1268,2018-05-04,1603012800.0,229102000000.0,116154012800.0,858.118,0.011144259153428537,5,0.1288513289555467,Australia,26.17
1269,2018-05-11,1603012800.0,229102000000.0,116154012800.0,868.697,0.012252768654515949,5,0.12930647131303322,Australia,25.74
1270,2018-05-18,1603012800.0,229102000000.0,116154012800.0,863.566,-0.005924060036852477,5,0.1285972896970508,Australia,25.23
1271,2018-05-25,1603012800.0,229102000000.0,116154012800.0,859.633,-0.004564773806596518,5,0.12870223646799223,Australia,27.76
1272,2018-06-01,1603012800.0,229102000000.0,116154012800.0,854.446,-0.006052248272316656,5,0.1288757882762839,Australia,28.65
1273,2018-06-08,1603012800.0,229102000000.0,116154012800.0,866.055,0.013495111230368197,5,0.12920343404900902,Australia,27.59
1274,2018-06-15,1603012800.0,229102000000.0,116154012800.0,855.774,-0.011942094347262512,5,0.12677520590807528,Australia,27.64
1275,2018-06-22,1603012800.0,229102000000.0,116154012800.0,870.89,0.017509354667133152,5,0.12643774575156322,Australia,25.52
1276,2018-06-29,1603012800.0,229102000000.0,116154012800.0,864.267,-0.00763392841563108,5,0.12599744703761495,Australia,27.18
1277,2018-07-06,1603012800.0,229102000000.0,116154012800.0,877.963,0.01572270267449708,5,0.12614254620043883,Australia,28.13
1278,2018-07-13,1603012800.0,229102000000.0,116154012800.0,875.953,-0.0022920149880987966,5,0.12045511854827504,Australia,27.54
1279,2018-07-20,1603012800.0,229102000000.0,116154012800.0,878.187,0.002547118482919823,5,0.12027197062645469,Australia,26.01
1280,2018-07-27,1603012800.0,229102000000.0,116154012800.0,879.977,0.0020362157551524693,5,0.12007443038915805,Australia,24.97
1281,2018-08-03,1603012800.0,229102000000.0,116154012800.0,870.062,-0.011331297289793922,5,0.12029090067538349,Australia,25.61
1282,2018-08-10,1603012800.0,229102000000.0,116154012800.0,866.494,-0.004109288754114064,5,0.11989140259305242,Australia,25.45
1283,2018-08-17,1603012800.0,229102000000.0,116154012800.0,869.462,0.003419444838428994,5,0.11890653699226619,Australia,25.71
1284,2018-08-24,1603012800.0,229102000000.0,116154012800.0,861.4,-0.009315656941565605,5,0.11928228469759036,Australia,23.31
1285,2018-08-31,1603012800.0,229102000000.0,116154012800.0,859.843,-0.001809158177757314,5,0.11926665886726061,Australia,25.02
1286,2018-09-07,1603012800.0,229102000000.0,116154012800.0,825.526,-0.04072905551506877,5,0.12601828593954564,Australia,26.07
1287,2018-09-14,1603012800.0,229102000000.0,116154012800.0,832.195,0.008046029432494797,5,0.1262980541474385,Australia,26.4
1288,2018-09-21,1603012800.0,229102000000.0,116154012800.0,848.96,0.01994528258969572,5,0.12784398908210806,Australia,26.15
1289,2018-09-28,1603012800.0,229102000000.0,116154012800.0,845.249,-0.004380812444007906,5,0.1268372012781323,Australia,26.73
1290,2018-10-05,1603012800.0,229102000000.0,116154012800.0,822.764,-0.026961854722162715,5,0.1295922339007957,Australia,28.84
1291,2018-10-12,1603012800.0,229102000000.0,116154012800.0,790.272,-0.04029221378361988,5,0.13084371156441632,Australia,27.73
1292,2018-10-19,1603012800.0,229102000000.0,116154012800.0,797.592,0.009219998507471485,5,0.13099744744676953,Australia,27.42
1293,2018-10-26,1603012800.0,229102000000.0,116154012800.0,754.415,-0.055654574034472104,5,0.14028439822145106,Australia,29.09
1294,2018-11-02,1603012800.0,229102000000.0,116154012800.0,792.77,0.04959052726213621,5,0.14914641979544968,Australia,32.21
1295,2018-11-09,1603012800.0,229102000000.0,116154012800.0,808.683,0.019873856753745534,5,0.14969845194153403,Australia,35.1
