country,date,lcl_usd,sigma_lcl,distress_barrier,A_implied,sigma_A,converged,distance_to_distress,default_prob,model_spread_bps
Brazil,2020-09-21,1189119.2183971729,0.16749482497792703,70758.88168744,1253144.502206348,0.15893722951555309,True,8.190844303729323,1.2969998956799873e-16,2.220446049250313e-13
Brazil,2020-09-23,1189119.2183971729,0.16380164998176489,70758.88168744,1253144.502206348,0.15543274511083502,True,8.383444835701917,2.5700385884815627e-17,-0.0
Brazil,2020-09-26,1189119.2183971729,0.16380164998176489,70758.88168744,1253144.502206348,0.15543274511083502,True,8.383444835701917,2.5700385884815627e-17,-0.0
Brazil,2020-09-28,1163932.883571985,0.16532371341743915,70758.88168744,1227958.1673811602,0.15670379626300346,True,8.254671704362835,7.616017461425064e-17,2.220446049250313e-13
Brazil,2020-09-30,1163440.3781246978,0.11929107625680967,72828.65767065,1229338.4726904335,0.11289653577942954,True,11.464935251648706,9.895377210610865e-31,-0.0
Brazil,2020-10-03,1163440.3781246978,0.11929107625680967,72828.65767065,1229338.4726904335,0.11289653577942954,True,11.464935251648706,9.895377210610865e-31,-0.0
Brazil,2020-10-05,1195497.372476352,0.12271333748808871,72828.65767065,1261395.4670420876,0.11630252079375751,True,11.22066000230379,1.6142593570680392e-29,-0.0
Brazil,2020-10-07,1195497.372476352,0.12161233057199142,72828.65767065,1261395.4670420876,0.11525903291888895,True,11.324589167601255,4.957129880069385e-30,-0.0
Brazil,2020-10-10,1195497.372476352,0.12161233057199142,72828.65767065,1261395.4670420876,0.11525903291888895,True,11.324589167601255,4.957129880069385e-30,-0.0
Brazil,2020-10-12,1170903.2286508065,0.12324550136114042,72828.65767065,1236801.3232165421,0.11667884950603405,True,11.10815986037693,5.724728617972787e-29,-0.0
Brazil,2020-10-14,1170903.2286508065,0.11255330529903006,72828.65767065,1236801.3232165421,0.10655634506212465,True,12.187108449014106,1.8205645315551673e-34,-0.0
Brazil,2020-10-17,1170903.2286508065,0.11255330529903006,72828.65767065,1236801.3232165421,0.10655634506212465,True,12.187108449014106,1.8205645315551673e-34,-0.0
Brazil,2020-10-19,1176594.8918665592,0.1126660539602637,72828.65767065,1242492.9864322948,0.10669058499641833,True,12.190720007842117,1.7416504819218558e-34,-0.0
Brazil,2020-10-21,1176594.8918665592,0.10812118226001403,72828.65767065,1242492.9864322948,0.10238675963474975,True,12.71298258672153,2.5043484821206272e-37,-0.0
Brazil,2020-10-24,1176594.8918665592,0.10812118226001403,72828.65767065,1242492.9864322948,0.10238675963474975,True,12.71298258672153,2.5043484821206272e-37,-0.0
Brazil,2020-10-26,1143686.5418640976,0.11191065361268512,72828.65767065,1209584.6364298332,0.10581376827488113,True,12.18025708063135,1.980157803834559e-34,-0.0
Brazil,2020-10-28,1143686.5418640976,0.1074258147764155,72828.65767065,1209584.6364298332,0.10157326317503933,True,12.698441379509264,3.015952522976521e-37,-0.0
Brazil,2020-10-31,1147873.4667301052,0.10049050951682005,72828.65767065,1213771.561295841,0.09503467803232846,True,13.60350523955743,1.908462249566749e-42,-0.0
Brazil,2020-11-02,1236724.67776646,0.12589879628039416,72828.65767065,1302622.7723321957,0.11952972999411714,True,11.030921122868284,1.355371384745267e-28,-0.0
Brazil,2020-11-04,1236724.67776646,0.12589277962585513,72828.65767065,1302622.7723321957,0.11952401771478036,True,11.03146108484544,1.347257308209576e-28,-0.0
Brazil,2020-11-07,1236724.67776646,0.12589277962585513,72828.65767065,1302622.7723321957,0.11952401771478036,True,11.03146108484544,1.347257308209576e-28,-0.0
Brazil,2020-11-09,1215353.4323677358,0.1271190961896882,72828.65767065,1281251.5269334714,0.12058103083271018,True,10.871053326179213,7.918094051657287e-28,-0.0
Brazil,2020-11-11,1215353.4323677358,0.1264655387440707,72828.65767065,1281251.5269334714,0.1199610875443835,True,10.928623332253586,4.205740651403805e-28,-0.0
Brazil,2020-11-14,1215353.4323677358,0.1264655387440707,72828.65767065,1281251.5269334714,0.1199610875443835,True,10.928623332253586,4.205740651403805e-28,-0.0
Brazil,2020-11-16,1233183.3755789506,0.12729077277472875,72828.65767065,1299081.4701446863,0.12083373403279334,True,10.898902986916147,5.832761199012534e-28,-0.0
Brazil,2020-11-18,1233183.3755789506,0.12375452781573199,72828.65767065,1299081.4701446863,0.1174768710525801,True,11.217948974758231,1.6645087533127174e-29,-0.0
Brazil,2020-11-21,1233183.3755789506,0.12375452781573199,72828.65767065,1299081.4701446863,0.1174768710525801,True,11.217948974758231,1.6645087533127174e-29,-0.0
Brazil,2020-11-23,1241400.683401889,0.12394342877907442,72828.65767065,1307298.7779676246,0.11769570949092312,True,11.220561401526323,1.616060282785001e-29,-0.0
Brazil,2020-11-25,1241400.683401889,0.12393557245387239,72828.65767065,1307298.7779676246,0.11768824918602633,True,11.221289359651339,1.6028110854747755e-29,-0.0
Brazil,2020-11-28,1241400.683401889,0.12393557245387239,72828.65767065,1307298.7779676246,0.11768824918602633,True,11.221289359651339,1.6028110854747755e-29,-0.0
Brazil,2020-11-30,1284950.9561232268,0.12854572462520833,72828.65767065,1350849.0506889625,0.12227491419449985,True,10.910158431003426,5.153827610540441e-28,-0.0
